"โรงพยาบาล","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
								2558 (A)","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
                                  2559 (B)","ผลการดำเนินงานในรอบปีงบประมาณ 2559 (A-B)/A*100"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0","0","0","1","3","1","0","0","0","0"
"11397  :  โรงพยาบาลควนเนียง","2","1","1","1","0","0","0","4","100","100","100","-300"
"11398  :  โรงพยาบาลปาดังเบซาร์","1","0","0","0","2","2","1","2","-100","0","0","0"
"11399  :  โรงพยาบาลบางกล่ำ","3","4","0","2","4","0","0","2","-33","100","0","0"
"11400  :  โรงพยาบาลสิงหนคร","0","1","0","0","4","2","5","5","0","-100","0","0"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","1","1","0","1","1","0","0","0","0","100"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0","0","0","0","0","0","0","0","0"
"10746  :  โรงพยาบาลสตูล","7","4","1","4","11","4","3","4","-57","0","-200","0"
"11402  :  โรงพยาบาลควนโดน","2","2","0","0","4","1","2","0","-100","50","0","0"
"11403  :  โรงพยาบาลควนกาหลง","0","0","0","0","0","1","0","4","0","0","0","0"
"11404  :  โรงพยาบาลท่าแพ","4","2","2","0","3","1","1","2","25","50","50","0"
"11405  :  โรงพยาบาลละงู","1","6","3","4","14","0","2","2","-1,300","100","33","50"
"11406  :  โรงพยาบาลทุ่งหว้า","0","0","0","0","0","0","0","1","0","0","0","0"
"28786  :  โรงพยาบาลมะนัง","0","0","0","0","0","0","0","0","0","0","0","0"
"10683  :  โรงพยาบาลตรัง","99","0","0","0","0","0","0","0","100","0","0","0"
"11407  :  โรงพยาบาลกันตัง","0","0","0","0","0","0","0","0","0","0","0","0"
"11408  :  โรงพยาบาลย่านตาขาว","2","1","0","0","1","3","0","2","50","-200","0","0"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0","0","0","0","2","1","0","0","0","0"
"11410  :  โรงพยาบาลสิเกา","7","7","10","3","6","8","3","1","14","-14","70","67"
"11411  :  โรงพยาบาลห้วยยอด","1","0","0","0","53","16","20","25","-5,200","0","0","0"
"11412  :  โรงพยาบาลวังวิเศษ","0","0","0","0","6","4","2","4","0","0","0","0"
"11413  :  โรงพยาบาลนาโยง","13","0","1","1","1","0","0","0","92","0","100","100"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0","0","0","0","0","0","0","0","0"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0","0","0","0","0","0","0","0","0"
"14139  :  โรงพยาบาลรัษฎา","8","0","0","0","0","1","5","5","100","0","0","0"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","1","0","1","2","0","0","0","0"
"10747  :  โรงพยาบาลพัทลุง","59","56","36","37","15","15","3","15","75","73","92","59"
"11414  :  โรงพยาบาลกงหรา","0","0","0","0","4","0","2","3","0","0","0","0"
"11415  :  โรงพยาบาลเขาชัยสน","4","2","6","4","5","3","3","4","-25","-50","50","0"
"11416  :  โรงพยาบาลตะโหมด","0","0","0","0","0","0","0","0","0","0","0","0"
"11417  :  โรงพยาบาลควนขนุน","4","1","4","0","9","9","9","6","-125","-800","-125","0"
"11418  :  โรงพยาบาลปากพะยูน","1","1","0","0","0","4","3","4","100","-300","0","0"
"11419  :  โรงพยาบาลศรีบรรพต","0","0","2","1","1","0","0","0","0","0","100","100"
"11420  :  โรงพยาบาลป่าบอน","4","0","0","0","0","0","0","0","100","0","0","0"
"11421  :  โรงพยาบาลบางแก้ว","4","3","3","3","4","4","3","1","0","-33","0","67"
"11422  :  โรงพยาบาลป่าพะยอม","6","1","8","3","10","5","6","7","-67","-400","25","-133"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","0","1","1","2","8","3","0","1","0","-200","100","50"
"10748  :  โรงพยาบาลปัตตานี","7","21","7","0","11","9","14","20","-57","57","-100","0"
"11423  :  โรงพยาบาลโคกโพธิ์","8","0","0","4","19","6","1","4","-138","0","0","0"
"11424  :  โรงพยาบาลหนองจิก","0","0","0","0","0","0","0","0","0","0","0","0"
"11425  :  โรงพยาบาลปะนาเระ","4","0","0","2","2","0","0","0","50","0","0","100"
"11426  :  โรงพยาบาลมายอ","0","0","0","0","1","0","0","0","0","0","0","0"
"11427  :  โรงพยาบาลทุ่งยางแดง","0","0","0","2","0","0","0","0","0","0","0","100"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0","0","0","0","0","0","0","0","0","0"
"11429  :  โรงพยาบาลยะหริ่ง","0","0","0","0","0","0","0","1","0","0","0","0"
"11430  :  โรงพยาบาลยะรัง","0","0","0","1","0","0","0","0","0","0","0","100"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0","0","0","0","0","0","0","0","0","0"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","0","0","1","3","0","1","0","0","0","0","100","100"
"11464  :  โรงพยาบาลกะพ้อ","0","0","0","0","0","0","0","0","0","0","0","0"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0","0","0","0","0","0","0","0","0","0"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0","0","0","0","0","0","0","0","0"
"10684  :  โรงพยาบาลยะลา","0","0","0","0","0","0","10","0","0","0","0","0"
"10749  :  โรงพยาบาลเบตง","0","0","0","0","0","0","0","0","0","0","0","0"
"11432  :  โรงพยาบาลบันนังสตา","3","1","0","0","4","2","1","3","-33","-100","0","0"
"11433  :  โรงพยาบาลธารโต","0","0","0","0","0","1","1","1","0","0","0","0"
"11434  :  โรงพยาบาลรามัน","0","0","0","0","1","0","2","0","0","0","0","0"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0","0","0","0","0","1","0","0","0","0"
"12238  :  โรงพยาบาลสิโรรส","0","0","0","0","0","0","0","0","0","0","0","0"
"13806  :  โรงพยาบาลกาบัง","0","0","0","0","0","0","0","0","0","0","0","0"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0","0","0","0","0","0","0","0","0","0"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0","0","0","0","1","1","0","0","0","0"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","22","16","17","19","21","11","24","0","5","31","-41","100"
"10751  :  โรงพยาบาลสุไหงโก-ลก","2","0","0","1","0","0","0","0","100","0","0","100"
"11435  :  โรงพยาบาลตากใบ","0","0","0","2","0","1","0","0","0","0","0","100"
"11436  :  โรงพยาบาลบาเจาะ","1","0","3","4","0","1","1","0","100","0","67","100"
"11437  :  โรงพยาบาลระแงะ","0","0","0","0","1","0","0","0","0","0","0","0"
"11438  :  โรงพยาบาลรือเสาะ","0","0","1","2","1","0","0","0","0","0","100","100"
"11439  :  โรงพยาบาลศรีสาคร","0","0","0","0","0","0","0","0","0","0","0","0"
"11440  :  โรงพยาบาลแว้ง","1","0","0","1","1","1","0","0","0","0","0","100"
"11441  :  โรงพยาบาลสุคิริน","0","0","0","1","0","0","0","0","0","0","0","100"
"11442  :  โรงพยาบาลสุไหงปาดี","1","2","4","0","2","0","2","1","-100","100","50","0"
"13818  :  โรงพยาบาลจะแนะ","6","1","1","1","1","0","0","2","83","100","100","-100"
"15010  :  โรงพยาบาลเจาะไอร้อง","0","0","0","4","0","0","0","0","0","0","0","100"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","1","0","0","0","0","0","0","0"
