"ชื่อกลุ่ม","ราย","LOS","วัน/ราย","ค่ารักษา","บาท/ราย","AdjRW","CMI","รับ Refer(ราย)","CMI Refer"
"04020 Other resp system procedures, no CC","4","46","11.50","179,430.25","44,857.56","9.7763","2.4441","2","2.3154"
"04022 Other resp system procedures, w mild to mod CC","63","1,352","21.46","7,834,976.97","126,370.60","445.7808","7.0759","28","6.8871"
"04023 Other resp system procedures, w severe CC","11","103","9.36","450,549.80","40,959.07","50.0853","4.5532","2","4.5740"
"04024 Other resp system procedures, w catas CC","109","2,820","25.87","17,677,679.06","162,180.54","695.6856","6.3824","33","6.3842"
"04030 Ventilator support, no CC","2,160","9,791","4.53","70,455,513.45","32,923.14","5,388.4577","2.4947","888","2.4788"
"04031 Ventilator support, w mild CC","1,751","12,664","7.23","87,064,306.91","50,181.16","6,621.7529","3.7817","673","3.7192"
"04032 Ventilator support, w mod CC","2,854","36,624","12.83","241,747,537.93","85,574.35","18,342.8007","6.4270","1,083","6.3184"
"04033 Ventilator support, w severe CC","1,972","18,860","9.56","114,592,271.11","58,465.44","9,146.0898","4.6380","707","4.5380"
"04034 Ventilator support, w catas CC","5,351","64,726","12.10","438,075,920.14","82,671.43","37,181.1268","6.9484","1,918","6.9387"
"04050 Trach for resp diseases w mech vent 96+ hr, no CC","2","125","62.50","515,048.50","257,524.25","42.4474","21.2237","0","0.0000"
"04051 Trach for resp diseases w mech vent 96+ hr, w mild CC","3","171","57.00","838,601.63","279,533.88","73.3209","24.4403","1","24.4403"
"04053 Trach for resp diseases w mech vent 96+ hr, w mod to sev CC","56","2,993","53.45","14,617,133.47","265,766.06","1,494.3056","26.6840","18","26.6714"
"04054 Trach for resp diseases w mech vent 96+ hr, w catas CC","302","18,589","61.55","97,497,208.16","324,990.69","8,668.6542","28.7042","86","28.7139"
"04062 Trach for resp diseases, w mild to mod CC","1","43","43.00","307,862.31","307,862.31","18.1708","18.1708","1","18.1708"
"04063 Trach for resp diseases, w severe CC","6","491","81.83","996,377.28","166,062.88","124.0171","20.6695","1","20.5893"
"04064 Trach for resp diseases, w catas CC","16","893","55.81","5,531,297.03","345,706.06","369.0418","23.0651","1","23.4223"
"04070 Noninvasive ventilation, no CC","71","656","9.24","1,897,981.00","28,757.29","130.2660","1.8347","3","1.7752"
"04072 Noninvasive ventilation, w mild to mod CC","38","576","15.16","2,089,711.00","61,462.09","199.3313","5.2456","1","6.5073"
"04073 Noninvasive ventilation, w severe CC","49","425","8.67","1,329,650.65","34,093.61","193.4478","3.9479","5","3.9531"
"04074 Noninvasive ventilation, w catas CC","35","409","11.69","1,562,465.00","48,827.03","197.4747","5.6421","0","0.0000"
"04080 Other minor resp system procedures, no CC","1","12","12.00","66,508.50","66,508.50","1.2232","1.2232","1","1.2232"
"04083 Other minor resp system procedures, w severe CC","1","7","7.00","27,219.50","27,219.50","2.5667","2.5667","0","0.0000"
"04084 Other minor resp system procedures, w catas CC","2","72","36.00","428,097.75","214,048.88","7.4480","3.7240","0","0.0000"
"04510 Pulmonary embolism, no CC","11","67","6.09","244,110.00","24,411.00","27.5585","2.5053","1","2.2758"
"04512 Pulmonary embolism, w mild to mod CC","8","73","9.13","402,387.50","50,298.44","32.6712","4.0839","1","2.5648"
"04513 Pulmonary embolism, w severe CC","17","123","7.24","699,477.00","41,145.71","52.0380","3.0611","1","2.9244"
"04514 Pulmonary embolism, w catas CC","15","153","10.20","787,390.87","52,492.72","70.5991","4.7066","5","4.6208"
"04520 Respiratory infection/inflammation, no CC","562","2,710","4.82","9,373,926.77","16,859.58","319.9111","0.5692","47","0.5667"
"04521 Respiratory infection/inflammation, w mild CC","1,852","8,782","4.74","27,816,584.73","15,117.71","1,805.8513","0.9751","138","0.9621"
"04522 Respiratory infection/inflammation, w mod CC","1,310","8,573","6.54","28,495,788.27","21,869.37","2,204.9321","1.6844","127","1.7341"
"04523 Respiratory infection/inflammation, w severe CC","1,479","9,247","6.25","31,122,435.34","21,273.02","2,587.5410","1.7495","143","1.8002"
"04524 Respiratory infection/inflammation, w catas CC","1,201","11,645","9.70","44,357,756.79","37,369.64","4,236.6450","3.5276","183","3.4587"
"04534 Sleep apnea, w mild to cat CC","2","2","1.00","17,136.00","8,568.00","2.2595","1.1298","0","0.0000"
"04540 Pulmonary edema and respiratory failure, not transferred, no CC","67","177","2.64","606,116.54","9,183.58","60.6808","0.9057","2","0.9332"
"04542 Pulmonary edema and respiratory failure, not transferred, w mild to mod CC","9","20","2.22","75,342.00","8,371.33","6.6064","0.7340","0","0.0000"
"04543 Pulmonary edema and respiratory failure, not transferred, w severe CC","19","99","5.21","375,817.39","19,779.86","21.5894","1.1363","0","0.0000"
"04544 Pulmonary edema and respiratory failure, not transferred, w catas CC","18","80","4.44","266,495.73","14,805.32","58.6258","3.2570","1","3.3122"
"04550 Chronic obstructive pulmonary disease, no CC","191","744","3.90","2,043,421.58","10,869.26","111.9802","0.5863","10","0.5739"
"04551 Chronic obstructive pulmonary disease, w mild CC","142","805","5.67","2,106,297.17","15,153.22","136.7647","0.9631","10","1.0284"
"04552 Chronic obstructive pulmonary disease, w mod CC","133","869","6.53","2,599,524.38","19,843.70","186.3293","1.4010","17","1.3013"
"04553 Chronic obstructive pulmonary disease, w severe CC","206","1,388","6.74","3,994,503.29","19,774.77","245.9061","1.1937","13","1.2953"
"04554 Chronic obstructive pulmonary disease, w catas CC","227","1,949","8.59","7,373,781.75","33,066.29","463.3585","2.0412","37","2.0965"
"04561 Major chest trauma, w mild CC","1","6","6.00","15,963.00","15,963.00","1.7400","1.7400","0","0.0000"
"04564 Major chest trauma, w catas CC","1","24","24.00","56,452.00","56,452.00","4.3048","4.3048","0","0.0000"
"04570 Respiratory signs and symptoms, no CC","53","210","3.96","1,265,735.23","23,881.80","26.7317","0.5044","8","0.4701"
"04571 Respiratory signs and symptoms, w mild CC","17","96","5.65","279,987.82","16,469.87","15.4566","0.9092","2","0.8623"
"04572 Respiratory signs and symptoms, w mod CC","13","68","5.23","293,101.52","22,546.27","16.1407","1.2416","1","1.7888"
"04573 Respiratory signs and symptoms, w severe CC","14","51","3.64","153,348.74","10,953.48","9.9224","0.7087","2","0.6979"
"04574 Respiratory signs and symptoms, w catas CC","13","53","4.08","225,468.50","17,343.73","15.9692","1.2284","2","1.2182"
"04580 Pneumothorax, no CC","12","41","3.42","115,207.00","9,600.58","13.6011","1.1334","2","1.0091"
"04581 Pneumothorax, w mild CC","16","90","5.63","382,857.51","23,928.59","26.8664","1.6792","4","1.5314"
"04582 Pneumothorax, w mod CC","10","65","6.50","195,933.00","19,593.30","26.2345","2.6234","2","2.8270"
"04583 Pneumothorax, w severe CC","16","107","6.69","319,867.00","19,991.69","26.9040","1.6815","2","1.6736"
"04584 Pneumothorax, w catas CC","7","81","11.57","234,967.50","33,566.79","18.1232","2.5890","0","0.0000"
"04590 Bronchitis and asthma, no CC","38","111","2.92","525,905.30","13,839.61","15.4795","0.4074","1","0.4004"
"04591 Bronchitis and asthma, w mild CC","34","256","7.53","533,215.26","15,682.80","21.5046","0.6325","2","0.5499"
"04592 Bronchitis and asthma, w mod CC","18","84","4.67","216,788.96","12,043.83","17.0851","0.9492","1","1.0835"
"04593 Bronchitis and asthma, w severe CC","37","258","6.97","825,669.50","22,935.26","41.3683","1.1181","5","1.5380"
"04594 Bronchitis and asthma, w catas CC","14","191","13.64","565,034.55","40,359.61","34.6196","2.4728","0","0.0000"
"04610 Respiratory neoplasms, no CC","542","2,549","4.70","6,288,602.18","11,776.41","439.3190","0.8106","27","0.8264"
"04611 Respiratory neoplasms, w mild CC","413","2,283","5.53","6,263,888.03","15,390.39","461.3006","1.1170","45","1.1088"
"04612 Respiratory neoplasms, w mod CC","76","564","7.42","1,820,624.84","24,275.00","124.6569","1.6402","3","1.8064"
"04613 Respiratory neoplasms, w severe CC","232","1,926","8.30","5,121,200.79","22,660.18","318.9110","1.3746","19","1.3402"
"04614 Respiratory neoplasms, w catas CC","139","878","6.32","2,639,166.34","19,549.38","245.5497","1.7665","20","1.7823"
"04620 Pleural effusion, not transferred, no CC","64","298","4.66","1,104,681.15","17,260.64","60.0231","0.9379","6","0.9586"
"04622 Pleural effusion, not transferred, w mild to mod CC","29","154","5.31","616,863.58","21,271.16","48.1800","1.6614","2","0.9911"
"04623 Pleural effusion, not transferred, w severe CC","32","174","5.44","526,400.94","16,450.03","41.4422","1.2951","4","1.2866"
"04624 Pleural effusion, not transferred, w catas CC","24","146","6.08","602,966.43","25,123.60","58.0021","2.4168","4","2.3832"
"04630 Interstitial lung disease, no CC","5","19","3.80","72,758.50","14,551.70","3.8683","0.7737","1","0.8155"
"04631 Interstitial lung disease, w mild CC","7","49","7.00","167,041.85","23,863.12","14.3595","2.0514","1","2.0831"
"04632 Interstitial lung disease, w mod CC","1","1","1.00","4,789.50","4,789.50","0.9717","0.9717","0","0.0000"
"04633 Interstitial lung disease, w severe CC","4","10","2.50","30,706.75","7,676.69","5.0831","1.2708","0","0.0000"
"04634 Interstitial lung disease, w catas CC","2","33","16.50","49,606.00","24,803.00","3.8617","1.9308","0","0.0000"
"04640 Other respiratory system diagnoses, no CC","47","152","3.23","402,274.59","8,745.10","23.6906","0.5041","7","0.4692"
"04641 Other respiratory system diagnoses, w mild CC","17","37","2.18","185,884.00","10,934.35","16.1914","0.9524","3","1.0883"
"04642 Other respiratory system diagnoses, w mod CC","18","90","5.00","312,084.45","19,505.28","28.6367","1.5909","3","1.9171"
"04643 Other respiratory system diagnoses, w severe CC","14","42","3.00","179,078.50","12,791.32","15.2842","1.0917","0","0.0000"
"04644 Other respiratory system diagnoses, w catas CC","5","40","8.00","79,800.00","15,960.00","13.9310","2.7862","0","0.0000"
"04660 Respiratory neoplasms with chemotherapy, no CC","5","60","12.00","227,296.00","45,459.20","10.0225","2.0045","1","1.4532"
"04661 Respiratory neoplasms with chemotherapy, w mild CC","1","26","26.00","97,306.00","97,306.00","4.0038","4.0038","0","0.0000"
"04662 Respiratory neoplasms with chemotherapy, w mod CC","1","37","37.00","139,025.00","139,025.00","3.3177","3.3177","0","0.0000"
"04663 Respiratory neoplasms with chemotherapy, w severe CC","4","104","26.00","375,332.27","93,833.07","21.3941","5.3485","1","5.8810"
"04664 Respiratory neoplasms with chemotherapy, w catas CC","2","20","10.00","103,802.00","51,901.00","9.7338","4.8669","0","0.0000"
"04670 Respiratory neoplasms with radiotherapy, no CC","7","113","16.14","553,400.61","79,057.23","20.6011","2.9430","1","2.8703"
"04671 Respiratory neoplasms with radiotherapy, w mild CC","2","23","11.50","70,320.47","35,160.24","9.7090","4.8545","0","0.0000"
"04672 Respiratory neoplasms with radiotherapy, w mod CC","3","52","17.33","221,307.75","73,769.25","17.8892","5.9631","0","0.0000"
"04673 Respiratory neoplasms with radiotherapy, w severe CC","2","31","15.50","102,102.50","51,051.25","8.9206","4.4603","0","0.0000"
"04674 Respiratory neoplasms with radiotherapy, w catas CC","2","50","25.00","204,852.25","102,426.13","14.0056","7.0028","1","7.0028"
"04680 Respiratory neoplasms with diag proc, no CC","71","791","11.14","2,548,718.18","35,897.44","129.5392","1.8245","4","2.7760"
"04681 Respiratory neoplasms with diag proc, w mild CC","41","585","14.27","2,299,991.08","56,097.34","140.9255","3.4372","7","3.2867"
"04682 Respiratory neoplasms with diag proc, w mod CC","19","383","20.16","1,371,640.74","72,191.62","108.5820","5.7148","1","1.9260"
"04683 Respiratory neoplasms with diag proc, w severe CC","34","629","18.50","2,045,336.29","61,979.89","81.2092","2.3885","3","2.3593"
"04684 Respiratory neoplasms with diag proc, w catas CC","51","821","16.10","2,665,867.54","54,405.46","231.3830","4.5369","8","4.4771"
"04690 Respiratory neoplasms with blood transfusion, no CC","39","295","7.56","1,060,376.93","27,189.15","44.5038","1.1411","7","1.0069"
"04691 Respiratory neoplasms with blood transfusion, w mild CC","30","363","12.10","846,818.28","32,569.93","61.4368","2.0479","3","2.2931"
"04692 Respiratory neoplasms with blood transfusion, w mod CC","31","357","11.52","1,078,613.05","35,953.77","107.9278","3.4815","2","4.2088"
"04693 Respiratory neoplasms with blood transfusion, w severe CC","22","200","9.09","692,287.25","31,467.60","40.1215","1.8237","1","1.8200"
"04694 Respiratory neoplasms with blood transfusion, w catas CC","31","353","11.39","1,240,164.48","40,005.31","121.3266","3.9138","2","3.9277"
"04700 Pyothorax, no CC","11","84","7.64","306,002.55","27,818.41","29.0230","2.6385","2","2.2857"
"04701 Pyothorax, w mild CC","5","42","8.40","208,679.04","41,735.81","23.4288","4.6858","1","3.8767"
"04702 Pyothorax, w mod CC","4","16","4.00","56,671.50","14,167.88","11.6926","2.9232","3","2.9330"
"04703 Pyothorax, w severe CC","6","54","9.00","214,350.25","35,725.04","18.8978","3.1496","1","2.9687"
"04704 Pyothorax, w catas CC","7","46","6.57","220,936.25","31,562.32","40.7306","5.8187","1","5.8440"
"05014 Valve replacement and open valvuloplasty w cath, w catas CC","2","76","38.00","963,229.00","481,614.50","36.9964","18.4982","2","18.4982"
"05020 Valve replacement and open valvuloplasty, no CC","9","56","6.22","2,392,011.25","265,779.03","109.7462","12.1940","4","11.7472"
"05023 Valve replacement and open valvuloplasty, w mild to sev CC","1","8","8.00","170,970.00","170,970.00","12.6746","12.6746","0","0.0000"
"05024 Valve replacement and open valvuloplasty, w catas CC","11","152","13.82","4,279,064.57","389,005.87","156.7236","14.2476","4","14.2476"
"05039 Coronary bypass with PTCA, w or wo CC","4","81","20.25","2,927,287.75","731,821.94","107.9373","26.9843","2","24.9325"
"05044 Coronary bypass with cath, w catas CC","6","101","16.83","3,439,192.26","573,198.71","134.3964","22.3994","3","22.3994"
"05053 Coronary bypass, w severe CC","1","1","1.00","137,058.00","137,058.00","15.4706","15.4706","1","15.4706"
"05054 Coronary bypass, w catas CC","19","329","17.32","7,002,085.66","368,530.82","366.2189","19.2747","6","19.2874"
"05064 Other cardiothoracic proc, w catas CC","2","10","5.00","423,085.90","211,542.95","25.5674","12.7837","1","13.1115"
"05080 Major cardiovascular proc, no CC","25","116","4.64","3,328,713.43","133,148.54","192.5136","7.7005","8","7.3396"
"05083 Major cardiovascular proc, w severe CC","2","8","4.00","176,021.00","88,010.50","18.3770","9.1885","0","0.0000"
"05084 Major cardiovascular proc, w catas CC","56","698","12.46","22,079,612.56","394,278.80","648.0634","11.5726","25","11.5519"
"05090 Major amputation, no CC","20","172","8.60","1,111,218.71","55,560.94","86.2742","4.3137","10","4.2407"
"05093 Major amputation, w severe CC","6","50","8.33","285,157.25","47,526.21","34.5344","5.7557","2","5.8041"
"05094 Major amputation, w catas CC","43","759","17.65","4,432,350.11","103,077.91","304.7384","7.0869","13","7.1023"
"05114 Perm pacemaker proc comb, w sev to cat CC","4","49","12.25","805,630.11","201,407.53","27.7248","6.9312","2","6.9312"
"05124 Automat cardioverter proc, w catas CC","1","24","24.00","481,284.00","481,284.00","6.3659","6.3659","0","0.0000"
"05134 Simple cardiothoracic proc, w catas CC","1","12","12.00","253,915.62","253,915.62","9.6817","9.6817","1","9.6817"
"05142 Cardiac electrophysiologic proc, w mild to mod CC","1","2","2.00","163,145.50","163,145.50","7.9030","7.9030","0","0.0000"
"05150 Other vascular proc, no CC","4","18","4.50","382,581.50","95,645.38","14.2811","3.5703","1","4.9357"
"05152 Other vascular proc, w mild to mod CC","23","290","12.61","5,305,645.68","230,680.25","182.4393","7.9321","12","7.5585"
"05153 Other vascular proc, w severe CC","6","299","49.83","1,457,144.72","242,857.45","47.2654","7.8776","2","7.8108"
"05154 Other vascular proc, w catas CC","25","367","14.68","5,056,811.07","202,272.44","237.9027","9.5161","9","9.5737"
"05160 Minor amputation, no CC","5","24","4.80","103,854.39","20,770.88","8.1446","1.6289","1","1.6835"
"05163 Minor amputation, w severe CC","5","34","6.80","147,260.25","29,452.05","16.2215","3.2443","1","3.2443"
"05164 Minor amputation, w catas CC","9","109","12.11","629,256.22","69,917.36","43.2256","4.8028","3","4.6949"
"05193 Vein ligation and stripping, w mild to sev CC","1","1","1.00","82,598.00","82,598.00","1.9589","1.9589","0","0.0000"
"05200 Other circ system OR proc, no CC","18","158","8.78","968,021.81","53,778.99","38.2534","2.1252","8","2.0834"
"05202 Other circ system OR proc, w mild to mod CC","54","1,106","20.48","7,594,277.43","140,634.77","347.8332","6.4414","12","6.2709"
"05203 Other circ system OR proc, w severe CC","3","31","10.33","119,477.75","39,825.92","12.5643","4.1881","2","4.1526"
