"ชื่อกลุ่ม","ราย","LOS","วัน/ราย","ค่ารักษา","บาท/ราย","AdjRW","CMI","รับ Refer(ราย)","CMI Refer"
"04053 Trach for resp diseases w mech vent 96+ hr, w mod to sev CC","90","5,653","62.81","23,836,263.94","277,165.86","2,403.9763","26.7108","16","26.6713"
"04054 Trach for resp diseases w mech vent 96+ hr, w catas CC","645","43,471","67.40","209,064,403.81","332,905.10","18,517.2219","28.7089","157","28.7086"
"04062 Trach for resp diseases, w mild to mod CC","1","24","24.00","52,101.00","52,101.00","18.1708","18.1708","0","0.0000"
"04063 Trach for resp diseases, w severe CC","8","355","44.38","1,577,992.50","197,249.06","164.7144","20.5893","1","20.5893"
"04064 Trach for resp diseases, w catas CC","46","2,702","58.74","10,667,840.75","242,450.93","1,060.6250","23.0571","7","23.0413"
"04073 Noninvasive ventilation, w severe CC","4","48","12.00","157,928.00","39,482.00","15.8124","3.9531","1","3.9531"
"04074 Noninvasive ventilation, w catas CC","14","140","10.00","566,411.00","40,457.93","78.9167","5.6369","5","5.6583"
"04080 Other minor resp system procedures, no CC","4","28","7.00","43,958.00","10,989.50","4.8474","1.2119","0","0.0000"
"04083 Other minor resp system procedures, w severe CC","2","40","20.00","70,466.00","35,233.00","5.1334","2.5667","0","0.0000"
"04084 Other minor resp system procedures, w catas CC","5","70","14.00","208,994.25","41,798.85","18.6200","3.7240","0","0.0000"
"04510 Pulmonary embolism, no CC","11","55","5.00","225,947.00","20,540.64","22.3030","2.0275","2","2.2243"
"04512 Pulmonary embolism, w mild to mod CC","3","22","7.33","101,114.56","33,704.85","8.2734","2.7578","0","0.0000"
"04513 Pulmonary embolism, w severe CC","13","46","3.54","246,440.00","18,956.92","39.4945","3.0380","2","3.0030"
"04514 Pulmonary embolism, w catas CC","14","229","16.36","916,163.25","65,440.23","67.4213","4.8158","1","5.9864"
"04520 Respiratory infection/inflammation, no CC","412","2,002","4.86","5,297,660.35","13,549.00","222.0103","0.5389","33","0.5343"
"04521 Respiratory infection/inflammation, w mild CC","335","1,831","5.47","4,845,990.98","15,049.66","290.5833","0.8674","28","0.8760"
"04522 Respiratory infection/inflammation, w mod CC","396","2,260","5.71","6,199,967.90","16,358.75","368.9398","0.9317","28","0.9279"
"04523 Respiratory infection/inflammation, w severe CC","1,600","11,301","7.06","31,686,214.24","20,602.22","2,363.1973","1.4770","168","1.4670"
"04524 Respiratory infection/inflammation, w catas CC","1,390","13,576","9.77","44,595,829.31","33,082.96","4,440.7761","3.1948","179","3.1768"
"04540 Pulmonary edema and respiratory failure, not transferred, no CC","16","21","1.31","91,237.17","6,082.48","11.0816","0.6926","1","0.6798"
"04542 Pulmonary edema and respiratory failure, not transferred, w mild to mod CC","31","101","3.26","277,407.00","8,948.61","22.9012","0.7387","3","0.7399"
"04543 Pulmonary edema and respiratory failure, not transferred, w severe CC","60","259","4.32","731,890.50","12,404.92","68.7898","1.1465","1","1.1576"
"04544 Pulmonary edema and respiratory failure, not transferred, w catas CC","37","260","7.03","1,073,939.44","29,025.39","120.8988","3.2675","2","3.2791"
"04550 Chronic obstructive pulmonary disease, no CC","115","705","6.13","1,570,514.75","13,656.65","62.2066","0.5409","8","0.5368"
"04551 Chronic obstructive pulmonary disease, w mild CC","27","202","7.48","465,786.25","17,251.34","21.0067","0.7780","0","0.0000"
"04552 Chronic obstructive pulmonary disease, w mod CC","19","121","6.37","298,981.00","15,735.84","15.3154","0.8061","5","0.8265"
"04553 Chronic obstructive pulmonary disease, w severe CC","244","1,575","6.45","3,715,406.50","15,480.86","231.7191","0.9497","34","0.9434"
"04554 Chronic obstructive pulmonary disease, w catas CC","236","1,859","7.88","5,879,234.34","25,451.23","387.1848","1.6406","32","1.6253"
"04560 Major chest trauma, no CC","1","5","5.00","13,673.00","13,673.00","0.4514","0.4514","0","0.0000"
"04563 Major chest trauma, w severe CC","2","5","2.50","38,600.00","19,300.00","3.2414","1.6207","1","1.6795"
"04564 Major chest trauma, w catas CC","2","5","2.50","29,828.00","14,914.00","8.4374","4.2187","0","0.0000"
"04570 Respiratory signs and symptoms, no CC","10","85","8.50","223,083.25","22,308.33","4.1192","0.4119","2","0.3913"
"04571 Respiratory signs and symptoms, w mild CC","1","4","4.00","9,621.00","9,621.00","0.4492","0.4492","1","0.4492"
"04572 Respiratory signs and symptoms, w mod CC","4","14","3.50","35,791.00","8,947.75","2.1360","0.5340","0","0.0000"
"04573 Respiratory signs and symptoms, w severe CC","17","71","4.18","228,625.60","13,448.56","12.2166","0.7186","1","0.7655"
"04574 Respiratory signs and symptoms, w catas CC","17","88","5.18","393,042.50","24,565.16","21.1341","1.2432","3","1.2624"
"04580 Pneumothorax, no CC","3","19","6.33","39,665.00","13,221.67","3.1190","1.0397","2","1.0273"
"04581 Pneumothorax, w mild CC","1","1","1.00","3,806.00","3,806.00","1.2660","1.2660","0","0.0000"
"04582 Pneumothorax, w mod CC","3","3","1.00","26,668.00","8,889.33","4.4061","1.4687","2","1.4687"
"04583 Pneumothorax, w severe CC","16","92","5.75","285,539.00","20,395.64","26.5389","1.6587","1","1.5898"
"04584 Pneumothorax, w catas CC","11","115","10.45","583,529.00","53,048.09","28.5832","2.5985","2","2.5853"
"04590 Bronchitis and asthma, no CC","12","51","4.25","94,840.50","7,903.38","4.5035","0.3753","0","0.0000"
"04591 Bronchitis and asthma, w mild CC","5","25","5.00","66,809.68","13,361.94","2.5212","0.5042","0","0.0000"
"04592 Bronchitis and asthma, w mod CC","7","19","2.71","38,769.06","5,538.44","3.9667","0.5667","0","0.0000"
"04593 Bronchitis and asthma, w severe CC","28","167","5.96","355,855.64","14,827.32","22.8482","0.8160","1","0.8151"
"04594 Bronchitis and asthma, w catas CC","25","321","12.84","873,471.25","36,394.64","34.2159","1.3686","3","1.3855"
"04601 Whooping cough and acute bronchiolitis, w mild CC","1","6","6.00","13,886.00","13,886.00","0.4864","0.4864","0","0.0000"
"04604 Whooping cough and acute bronchiolitis, w catas CC","1","6","6.00","18,029.00","18,029.00","1.1668","1.1668","0","0.0000"
"04610 Respiratory neoplasms, no CC","283","1,396","4.93","2,890,916.10","10,436.52","236.2207","0.8347","16","0.8296"
"04611 Respiratory neoplasms, w mild CC","93","527","5.67","1,292,148.86","14,199.44","81.2011","0.8731","6","0.8775"
"04612 Respiratory neoplasms, w mod CC","64","493","7.70","991,069.37","15,731.26","68.1898","1.0655","3","1.0518"
"04613 Respiratory neoplasms, w severe CC","366","2,635","7.20","6,077,298.18","17,023.24","425.0373","1.1613","29","1.1600"
"04614 Respiratory neoplasms, w catas CC","216","1,925","8.91","4,666,645.49","22,116.80","382.4660","1.7707","24","1.7511"
"04620 Pleural effusion, not transferred, no CC","12","59","4.92","155,042.00","12,920.17","9.5604","0.7967","1","0.7497"
"04622 Pleural effusion, not transferred, w mild to mod CC","22","185","8.41","393,204.82","17,872.95","21.9341","0.9970","4","0.9748"
"04623 Pleural effusion, not transferred, w severe CC","48","349","7.27","908,974.11","18,936.96","62.4217","1.3005","7","1.3095"
"04624 Pleural effusion, not transferred, w catas CC","19","139","7.32","489,669.00","25,772.05","45.1289","2.3752","2","2.4381"
"04630 Interstitial lung disease, no CC","1","5","5.00","19,659.00","19,659.00","0.6914","0.6914","0","0.0000"
"04631 Interstitial lung disease, w mild CC","1","4","4.00","6,435.00","6,435.00","0.8017","0.8017","0","0.0000"
"04632 Interstitial lung disease, w mod CC","1","6","6.00","14,466.00","14,466.00","1.0448","1.0448","0","0.0000"
"04633 Interstitial lung disease, w severe CC","10","124","12.40","229,828.50","22,982.85","13.3382","1.3338","0","0.0000"
"04634 Interstitial lung disease, w catas CC","6","37","6.17","140,256.54","23,376.09","11.0826","1.8471","0","0.0000"
"04640 Other respiratory system diagnoses, no CC","13","32","2.46","122,856.00","10,238.00","5.5008","0.4231","2","0.4225"
"04641 Other respiratory system diagnoses, w mild CC","4","6","1.50","25,641.00","6,410.25","2.3848","0.5962","0","0.0000"
"04642 Other respiratory system diagnoses, w mod CC","4","4","1.00","45,376.00","11,344.00","2.8128","0.7032","0","0.0000"
"04643 Other respiratory system diagnoses, w severe CC","21","125","5.95","293,119.50","14,655.98","23.1581","1.1028","1","1.1255"
"04644 Other respiratory system diagnoses, w catas CC","14","71","5.07","239,383.25","19,948.60","38.3599","2.7400","5","2.6958"
"04663 Respiratory neoplasms with chemotherapy, w severe CC","2","32","16.00","58,539.75","29,269.88","5.9508","2.9754","1","2.9754"
"04664 Respiratory neoplasms with chemotherapy, w catas CC","4","75","18.75","312,296.00","78,074.00","19.4676","4.8669","1","4.8669"
"04670 Respiratory neoplasms with radiotherapy, no CC","4","30","7.50","95,395.00","23,848.75","11.4525","2.8631","1","2.8416"
"04671 Respiratory neoplasms with radiotherapy, w mild CC","1","2","2.00","6,546.00","6,546.00","2.9660","2.9660","0","0.0000"
"04673 Respiratory neoplasms with radiotherapy, w severe CC","5","78","15.60","325,208.00","65,041.60","22.3015","4.4603","1","4.4603"
"04674 Respiratory neoplasms with radiotherapy, w catas CC","4","52","13.00","184,473.00","46,118.25","28.0112","7.0028","2","7.0028"
"04680 Respiratory neoplasms with diag proc, no CC","16","180","11.25","511,243.50","31,952.72","21.7277","1.3580","3","1.3445"
"04681 Respiratory neoplasms with diag proc, w mild CC","12","207","17.25","606,527.50","50,543.96","20.5394","1.7116","2","1.6654"
"04682 Respiratory neoplasms with diag proc, w mod CC","9","101","11.22","234,000.25","29,250.03","15.5357","1.7262","0","0.0000"
"04683 Respiratory neoplasms with diag proc, w severe CC","46","596","12.96","1,639,902.55","37,270.51","109.3126","2.3764","5","2.3593"
"04684 Respiratory neoplasms with diag proc, w catas CC","63","1,067","16.94","3,703,982.25","59,741.65","284.0317","4.5084","8","4.4714"
"04690 Respiratory neoplasms with blood transfusion, no CC","5","30","6.00","71,770.00","14,354.00","5.6000","1.1200","0","0.0000"
"04691 Respiratory neoplasms with blood transfusion, w mild CC","13","73","5.62","195,619.70","15,047.67","15.9536","1.2272","0","0.0000"
"04692 Respiratory neoplasms with blood transfusion, w mod CC","14","173","12.36","385,901.50","29,684.73","22.1581","1.5827","1","1.5606"
"04693 Respiratory neoplasms with blood transfusion, w severe CC","37","456","12.32","1,142,018.75","30,865.37","67.5856","1.8266","3","1.8522"
"04694 Respiratory neoplasms with blood transfusion, w catas CC","78","1,070","13.72","2,822,449.72","37,137.50","305.9044","3.9219","5","3.9102"
"04700 Pyothorax, no CC","1","29","29.00","56,834.75","56,834.75","2.4155","2.4155","0","0.0000"
"04701 Pyothorax, w mild CC","1","21","21.00","61,847.00","61,847.00","2.7489","2.7489","1","2.7489"
"04702 Pyothorax, w mod CC","4","69","17.25","267,013.00","66,753.25","11.9676","2.9919","3","3.0050"
"04703 Pyothorax, w severe CC","8","66","8.25","205,274.36","25,659.30","25.3781","3.1723","2","3.1922"
"04704 Pyothorax, w catas CC","13","258","19.85","736,580.00","56,660.00","77.2519","5.9425","0","0.0000"
"05014 Valve replacement and open valvuloplasty w cath, w catas CC","2","24","12.00","1,161,571.00","580,785.50","36.0715","18.0358","1","18.4982"
"05020 Valve replacement and open valvuloplasty, no CC","1","3","3.00","266,940.00","266,940.00","10.7413","10.7413","1","10.7413"
"05023 Valve replacement and open valvuloplasty, w mild to sev CC","1","10","10.00","325,843.00","325,843.00","12.6746","12.6746","1","12.6746"
"05024 Valve replacement and open valvuloplasty, w catas CC","22","221","10.05","7,131,315.25","324,150.69","312.7272","14.2149","8","14.2476"
"05039 Coronary bypass with PTCA, w or wo CC","1","32","32.00","486,305.00","486,305.00","28.7603","28.7603","0","0.0000"
"05043 Coronary bypass with cath, w severe CC","1","34","34.00","591,147.00","591,147.00","19.7059","19.7059","0","0.0000"
"05044 Coronary bypass with cath, w catas CC","6","153","25.50","2,656,647.25","442,774.54","134.4445","22.4074","5","22.4090"
"05053 Coronary bypass, w severe CC","2","16","8.00","674,796.00","337,398.00","32.5696","16.2848","1","16.2848"
"05054 Coronary bypass, w catas CC","46","909","19.76","16,756,211.00","364,265.46","886.2695","19.2667","13","19.2688"
"05064 Other cardiothoracic proc, w catas CC","4","84","21.00","5,286,068.00","1,321,517.00","52.4945","13.1236","1","13.1115"
"05080 Major cardiovascular proc, no CC","1","2","2.00","188,021.00","188,021.00","6.3021","6.3021","1","6.3021"
"05083 Major cardiovascular proc, w severe CC","9","46","5.11","899,456.00","99,939.56","82.4609","9.1623","6","9.1100"
"05084 Major cardiovascular proc, w catas CC","69","662","9.59","13,814,573.18","200,211.21","784.2371","11.3658","38","11.4919"
"05090 Major amputation, no CC","3","29","9.67","134,509.00","44,836.33","10.7247","3.5749","1","3.5749"
"05093 Major amputation, w severe CC","11","181","16.45","756,911.75","75,691.18","63.5770","5.7797","4","5.8041"
"05094 Major amputation, w catas CC","64","1,226","19.16","5,972,354.98","94,799.29","455.9510","7.1242","16","7.0801"
"05114 Perm pacemaker proc comb, w sev to cat CC","5","46","9.20","798,557.00","159,711.40","34.6560","6.9312","4","6.9312"
"05123 Automat cardioverter proc, w mild to sev CC","1","11","11.00","359,708.25","359,708.25","4.0073","4.0073","0","0.0000"
"05124 Automat cardioverter proc, w catas CC","1","12","12.00","60,273.00","60,273.00","6.3660","6.3660","0","0.0000"
"05152 Other vascular proc, w mild to mod CC","1","21","21.00","71,232.00","71,232.00","6.7714","6.7714","1","6.7714"
"05153 Other vascular proc, w severe CC","3","12","4.00","119,981.00","39,993.67","23.0442","7.6814","1","7.8116"
"05154 Other vascular proc, w catas CC","26","295","11.35","3,968,922.00","152,650.85","246.0403","9.4631","10","9.4780"
"05160 Minor amputation, no CC","2","29","14.50","71,629.50","35,814.75","3.2194","1.6097","0","0.0000"
"05162 Minor amputation, w mild to mod CC","1","2","2.00","33,895.00","33,895.00","2.6018","2.6018","1","2.6018"
"05163 Minor amputation, w severe CC","3","31","10.33","92,877.00","30,959.00","9.7329","3.2443","0","0.0000"
"05164 Minor amputation, w catas CC","17","246","14.47","1,118,588.75","69,911.80","82.3160","4.8421","4","4.7961"
"05193 Vein ligation and stripping, w mild to sev CC","1","4","4.00","4,200.00","4,200.00","2.0620","2.0620","0","0.0000"
"05194 Vein ligation and stripping, w catas CC","1","1","1.00","43,411.00","43,411.00","3.6664","3.6664","1","3.6664"
"05200 Other circ system OR proc, no CC","1","8","8.00","13,109.00","13,109.00","2.1703","2.1703","0","0.0000"
"05202 Other circ system OR proc, w mild to mod CC","2","7","3.50","44,385.00","22,192.50","6.0526","3.0263","0","0.0000"
"05203 Other circ system OR proc, w severe CC","3","49","16.33","196,625.75","65,541.92","12.7682","4.2561","0","0.0000"
"05204 Other circ system OR proc, w catas CC","56","1,290","23.04","8,140,649.03","145,368.73","334.4349","5.9721","12","5.9857"
"05212 Cardiac cath/angiography for complex Dx, w mod CC","3","18","6.00","149,634.00","49,878.00","8.1753","2.7251","0","0.0000"
"05213 Cardiac cath/angiography for complex Dx, w severe CC","7","24","3.43","384,221.00","54,888.71","23.5848","3.3693","2","3.3935"
"05214 Cardiac cath/angiography for complex Dx, w catas CC","27","260","9.63","2,789,819.15","103,326.64","144.8218","5.3638","20","5.3633"
"05220 Cardiac cath/angiography, no CC","1","1","1.00","57,157.00","57,157.00","2.0013","2.0013","0","0.0000"
"05222 Cardiac cath/angiography, w mod CC","1","8","8.00","51,399.00","51,399.00","2.5054","2.5054","0","0.0000"
"05224 Cardiac cath/angiography, w catas CC","3","25","8.33","273,004.00","91,001.33","10.3614","3.4538","2","3.4538"
"05230 Percut cardiovas proc w stent insertion, no CC","3","3","1.00","592,138.00","197,379.33","17.8539","5.9513","1","5.9513"
"05233 Percut cardiovas proc w stent insertion, w severe CC","1","4","4.00","224,049.00","224,049.00","8.2232","8.2232","1","8.2232"
"05234 Percut cardiovas proc w stent insertion, w catas CC","7","66","9.43","1,534,405.00","219,200.71","64.4673","9.2096","2","9.1095"
"05244 Percut cardiovas proc, w catas CC","4","14","3.50","727,993.00","181,998.25","34.6269","8.6567","4","8.6567"
"05259 Acute MI w CAB or VSD repair w PTCA, w or wo CC","3","22","7.33","2,284,579.00","761,526.33","85.8324","28.6108","0","0.0000"
"05264 Acute MI w CAB or VSD repair wo PTCA, w mild to cat CC","9","99","11.00","2,664,236.00","296,026.22","206.0724","22.8969","5","22.8978"
"05273 Acute MI w multiple vessel PTCA w stent, w severe CC","1","1","1.00","246,106.00","246,106.00","11.4727","11.4727","0","0.0000"
"05274 Acute MI w multiple vessel PTCA w stent, w catas CC","23","182","7.91","5,936,702.03","258,117.48","317.2834","13.7949","13","13.7948"
"05289 Acute MI w multiple vessel PTCA wo stent, w or wo CC","6","14","2.33","1,286,087.00","214,347.83","73.6710","12.2785","4","12.2256"
