"โรงพยาบาล","2564","2565"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์"
"10693  :  โรงพยาบาลอินทร์บุรี","28","2","27","2","33","1","41","3","31","4","37","3","29","1","33","5","0","0","0","0","0","0","0","0"
"10798  :  โรงพยาบาลบางระจัน","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10799  :  โรงพยาบาลค่ายบางระจัน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10800  :  โรงพยาบาลพรหมบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10801  :  โรงพยาบาลท่าช้าง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10802  :  โรงพยาบาลมโนรมย์","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10803  :  โรงพยาบาลวัดสิงห์","0","0","1","0","0","0","0","0","1","0","2","0","2","1","3","0","0","0","0","0","0","0","0","0"
"10804  :  โรงพยาบาลสรรพยา","1","1","0","0","1","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0"
"10805  :  โรงพยาบาลสรรคบุรี","3","0","5","0","6","0","4","1","7","1","5","2","3","0","1","0","0","0","0","0","0","0","0","0"
"10806  :  โรงพยาบาลหันคา","0","0","1","0","0","0","1","0","1","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0"
"27974  :  โรงพยาบาลหนองมะโมง","0","0","2","0","3","1","3","0","2","0","2","0","3","1","1","0","0","0","0","0","0","0","0","0"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10695  :  โรงพยาบาลพระพุทธบาท","155","21","115","10","114","17","102","14","77","8","87","10","89","4","0","0","0","0","0","0","0","0","0","0"
"10807  :  โรงพยาบาลแก่งคอย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10808  :  โรงพยาบาลหนองแค","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10809  :  โรงพยาบาลวิหารแดง","1","0","10","1","7","1","18","1","10","0","18","2","8","1","0","0","0","0","0","0","0","0","0","0"
"10810  :  โรงพยาบาลหนองแซง","9","2","7","0","10","0","5","0","7","1","3","1","8","1","3","1","0","0","0","0","0","0","0","0"
"10811  :  โรงพยาบาลบ้านหมอ","1","1","4","1","4","0","8","1","8","1","4","1","4","1","5","0","0","0","0","0","0","0","0","0"
"10812  :  โรงพยาบาลดอนพุด","0","0","0","0","2","1","0","0","1","1","3","1","1","0","0","0","0","0","0","0","0","0","0","0"
"10813  :  โรงพยาบาลหนองโดน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","2","0","7","0","17","2","15","1","1","0","6","0","5","0","5","0","0","0","0","0","0","0","0","0"
"10815  :  โรงพยาบาลมวกเหล็ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","10","0","19","0","23","1","27","0","28","1","25","2","10","1","10","0","0","0","0","0","0","0","0","0"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10662  :  โรงพยาบาลชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10817  :  โรงพยาบาลบ้านบึง","607","63","603","65","575","76","588","61","571","69","522","62","561","56","506","59","0","0","0","0","0","0","0","0"
"10818  :  โรงพยาบาลหนองใหญ่","35","5","49","6","40","7","52","3","50","9","43","5","33","4","39","4","0","0","0","0","0","0","0","0"
"10819  :  โรงพยาบาลบางละมุง","90","9","109","9","112","11","65","5","102","14","105","12","118","15","95","16","0","0","0","0","0","0","0","0"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","4","0","14","1","14","0","23","4","10","2","12","3","0","0","0","0","0","0","0","0","0","0","0","0"
"10821  :  โรงพยาบาลพานทอง","29","6","45","6","28","5","42","6","45","5","42","4","27","4","21","0","0","0","0","0","0","0","0","0"
"10822  :  โรงพยาบาลพนัสนิคม","22","2","35","2","20","2","21","2","14","2","28","5","19","3","31","3","0","0","0","0","0","0","0","0"
"10823  :  โรงพยาบาลแหลมฉบัง","78","9","115","11","84","6","96","11","88","7","114","9","79","10","0","0","0","0","0","0","0","0","0","0"
"10824  :  โรงพยาบาลเกาะสีชัง","10","1","11","1","12","1","6","1","13","0","3","0","11","1","10","1","0","0","0","0","0","0","0","0"
"10825  :  โรงพยาบาลสัตหีบกม10","131","16","152","14","165","23","142","13","114","13","146","17","137","12","118","11","0","0","0","0","0","0","0","0"
"10826  :  โรงพยาบาลบ่อทอง","206","22","239","28","226","26","230","23","166","18","211","22","224","26","194","12","0","0","0","0","0","0","0","0"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","770","135","45","2","28","1","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","1","0","8","2","7","1","6","1","4","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"28005  :  โรงพยาบาลเมืองพัทยา","20","3","26","4","23","5","23","5","33","6","43","7","24","3","0","0","0","0","0","0","0","0","0","0"
"28006  :  โรงพยาบาลเกาะจันทร์","1","0","3","0","4","0","7","1","1","0","6","0","7","1","7","2","0","0","0","0","0","0","0","0"
"10663  :  โรงพยาบาลระยอง","54","7","63","4","70","3","111","12","109","11","97","9","77","10","0","0","0","0","0","0","0","0","0","0"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","43","3","63","4","63","8","53","6","52","3","70","10","53","4","6","0","0","0","0","0","0","0","0","0"
"10828  :  โรงพยาบาลบ้านฉาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10829  :  โรงพยาบาลแกลง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10830  :  โรงพยาบาลวังจันทร์","22","2","30","3","16","1","26","2","31","3","39","5","24","2","0","0","0","0","0","0","0","0","0","0"
"10831  :  โรงพยาบาลบ้านค่าย","18","7","2","1","53","6","51","5","68","6","59","4","50","2","41","1","0","0","0","0","0","0","0","0"
"10832  :  โรงพยาบาลปลวกแดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"23962  :  โรงพยาบาลนิคมพัฒนา","6","1","7","0","9","1","9","1","11","0","12","2","1","0","0","0","0","0","0","0","0","0","0","0"
"10664  :  โรงพยาบาลพระปกเกล้า","10","2","23","3","13","0","11","3","3","1","7","1","1","0","0","0","0","0","0","0","0","0","0","0"
"10834  :  โรงพยาบาลขลุง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10836  :  โรงพยาบาลเขาสุกิม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10839  :  โรงพยาบาลมะขาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10841  :  โรงพยาบาลสอยดาว","22","1","13","1","18","5","34","5","34","7","21","4","17","0","0","0","0","0","0","0","0","0","0","0"
"10842  :  โรงพยาบาลแก่งหางแมว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10843  :  โรงพยาบาลนายายอาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","20","4","17","1","23","1","19","1","28","3","7","2","23","1","23","3","0","0","0","0","0","0","0","0"
"10696  :  โรงพยาบาลตราด","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10845  :  โรงพยาบาลคลองใหญ่","14","1","16","2","6","0","18","3","14","1","12","2","16","0","15","1","0","0","0","0","0","0","0","0"
"10846  :  โรงพยาบาลเขาสมิง","21","2","12","3","20","3","26","3","21","0","31","4","23","1","18","5","0","0","0","0","0","0","0","0"
"10847  :  โรงพยาบาลบ่อไร่","17","0","7","2","3","0","21","2","13","0","7","0","8","2","8","0","0","0","0","0","0","0","0","0"
"10848  :  โรงพยาบาลแหลมงอบ","6","2","6","0","2","0","6","1","9","1","4","0","5","0","4","0","0","0","0","0","0","0","0","0"
"10849  :  โรงพยาบาลเกาะกูด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13816  :  โรงพยาบาลเกาะช้าง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10697  :  โรงพยาบาลพุทธโสธร","49","5","51","0","52","3","61","5","60","8","77","6","52","3","0","0","0","0","0","0","0","0","0","0"
"10833  :  โรงพยาบาลท่าตะเกียบ","31","3","25","5","22","3","23","4","14","2","24","8","16","3","18","1","0","0","0","0","0","0","0","0"
"10850  :  โรงพยาบาลบางคล้า","5","0","6","1","4","0","7","1","7","0","8","0","5","0","0","0","0","0","0","0","0","0","0","0"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10852  :  โรงพยาบาลบางปะกง","1","0","0","0","0","0","0","0","0","0","0","0","7","2","7","0","0","0","0","0","0","0","0","0"
"10853  :  โรงพยาบาลบ้านโพธิ์","13","2","13","1","10","3","21","1","23","3","17","1","2","0","2","0","0","0","0","0","0","0","0","0"
"10854  :  โรงพยาบาลพนมสารคาม","7","4","3","1","11","3","10","1","4","0","16","2","2","0","12","2","0","0","0","0","0","0","0","0"
"10855  :  โรงพยาบาลสนามชัยเขต","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10856  :  โรงพยาบาลแปลงยาว","143","12","110","8","144","10","157","23","131","21","112","16","110","13","0","0","0","0","0","0","0","0","0","0"
"13747  :  โรงพยาบาลราชสาส์น","33","4","31","4","36","4","40","5","24","3","25","3","29","0","1","1","0","0","0","0","0","0","0","0"
