"โรงพยาบาล","2562","2563"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์"
"10693  :  โรงพยาบาลอินทร์บุรี","32","5","26","5","26","3","31","4","61","3","35","4","30","5","33","3","36","5","20","2","29","3","24","3"
"10798  :  โรงพยาบาลบางระจัน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10799  :  โรงพยาบาลค่ายบางระจัน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10800  :  โรงพยาบาลพรหมบุรี","0","0","1","0","2","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"10801  :  โรงพยาบาลท่าช้าง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10802  :  โรงพยาบาลมโนรมย์","0","0","0","0","0","0","0","0","28","9","23","9","0","0","0","0","0","0","0","0","0","0","0","0"
"10803  :  โรงพยาบาลวัดสิงห์","12","0","12","3","16","2","15","0","5","2","19","0","10","0","14","0","19","3","18","3","14","2","8","1"
"10804  :  โรงพยาบาลสรรพยา","3","0","0","0","1","1","5","1","12","12","13","12","7","1","6","5","3","0","5","0","7","6","13","10"
"10805  :  โรงพยาบาลสรรคบุรี","11","3","6","1","5","0","2","2","6","1","3","1","11","2","5","0","3","0","3","0","5","1","0","0"
"10806  :  โรงพยาบาลหันคา","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27974  :  โรงพยาบาลหนองมะโมง","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","4","0","3","2","1","0","2","0"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10695  :  โรงพยาบาลพระพุทธบาท","75","10","196","18","149","14","143","19","127","9","224","17","191","16","203","22","182","21","182","16","181","26","99","10"
"10807  :  โรงพยาบาลแก่งคอย","14","8","12","3","7","5","9","8","10","10","5","5","3","2","1","1","2","1","11","11","7","7","6","6"
"10808  :  โรงพยาบาลหนองแค","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10809  :  โรงพยาบาลวิหารแดง","37","2","30","6","50","7","25","7","35","4","46","7","32","8","12","6","31","10","13","0","4","4","11","5"
"10810  :  โรงพยาบาลหนองแซง","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10811  :  โรงพยาบาลบ้านหมอ","3","0","7","0","3","0","10","0","7","0","1","0","8","3","5","2","8","0","9","0","7","1","7","2"
"10812  :  โรงพยาบาลดอนพุด","4","0","1","0","1","0","0","0","0","0","1","0","1","1","0","0","2","1","1","0","3","0","1","0"
"10813  :  โรงพยาบาลหนองโดน","0","0","1","0","0","0","0","0","0","0","2","0","0","0","4","1","0","0","2","0","0","0","0","0"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","11","3","4","1","9","4"
"10815  :  โรงพยาบาลมวกเหล็ก","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","17","2","10","2","14","2","23","7","17","1","25","3","20","2","14","1","26","0","18","4","23","1","10","1"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10662  :  โรงพยาบาลชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10817  :  โรงพยาบาลบ้านบึง","798","69","679","78","673","61","708","64","636","55","653","57","564","62","689","78","630","72","630","78","626","59","682","66"
"10818  :  โรงพยาบาลหนองใหญ่","60","9","60","9","53","6","63","8","60","6","68","6","46","6","69","9","92","13","52","7","67","3","67","5"
"10819  :  โรงพยาบาลบางละมุง","0","0","154","16","171","23","185","15","284","31","313","39","144","21","132","13","194","25","109","17","170","17","161","21"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","26","4","20","2","9","2","16","2","23","6","20","3","16","3","23","2","26","4","22","1","25","3","26","3"
"10821  :  โรงพยาบาลพานทอง","2","2","10","1","5","0","6","0","1","0","9","0","14","2","13","3","37","5","29","3","55","7","22","1"
"10822  :  โรงพยาบาลพนัสนิคม","96","8","104","8","72","9","97","7","80","8","90","6","65","2","57","5","65","6","62","7","73","5","52","7"
"10823  :  โรงพยาบาลแหลมฉบัง","92","10","62","8","89","13","111","12","81","7","123","14","109","11","91","8","136","12","80","14","113","9","105","13"
"10824  :  โรงพยาบาลเกาะสีชัง","15","1","16","0","16","4","21","1","15","4","12","2","6","0","15","3","18","3","17","1","18","3","15","3"
"10825  :  โรงพยาบาลสัตหีบกม10","152","13","124","11","163","23","149","13","123","10","165","19","120","14","137","25","125","10","129","10","123","12","112","8"
"10826  :  โรงพยาบาลบ่อทอง","241","24","261","27","284","30","281","27","262","20","305","34","285","34","273","29","294","32","279","36","232","33","258","29"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","1","0","249","21","69","6","0","0","0","0","127","0","2","1","2","0","0","0","0","0","2","0","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","8","1","10","1","2","0","0","0","10","0","6","0","2","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","37","2","41","10","47","2","82","10","0","0","52","3","66","5","69","10","37","5","0","0","0","0","0","0"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","73","14","80","12","94","12","82","9","98","12","78","14","45","5","70","12","71","10","52","11","79","12","65","16"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","3","31","4","34","5","34","8"
"28006  :  โรงพยาบาลเกาะจันทร์","16","0","6","0","4","0","12","2","16","1","12","1","7","1","11","0","13","2","3","0","14","1","15","2"
"10663  :  โรงพยาบาลระยอง","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","83","13","135","18","68","7","73","7"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","107","17","131","15","111","14","99","9","82","3","73","9","75","11","61","12","85","14","83","10","72","8","82","12"
"10828  :  โรงพยาบาลบ้านฉาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10829  :  โรงพยาบาลแกลง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10830  :  โรงพยาบาลวังจันทร์","38","3","34","4","30","5","32","7","31","3","30","2","27","2","33","5","29","1","31","4","29","4","26","2"
"10831  :  โรงพยาบาลบ้านค่าย","29","6","9","0","7","3","83","11","167","12","186","15","171","11","177","21","176","18","170","18","143","19","136","11"
"10832  :  โรงพยาบาลปลวกแดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"23962  :  โรงพยาบาลนิคมพัฒนา","26","5","41","7","32","1","28","4","31","1","31","4","34","4","25","2","21","4","16","1","22","1","37","3"
"10664  :  โรงพยาบาลพระปกเกล้า","15","1","0","0","13","0","13","2","10","1","31","5","14","0","27","3","20","2","17","3","29","2","39","3"
"10834  :  โรงพยาบาลขลุง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10836  :  โรงพยาบาลเขาสุกิม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10839  :  โรงพยาบาลมะขาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10841  :  โรงพยาบาลสอยดาว","20","4","13","0","18","0","27","4","19","2","19","5","13","3","13","3","31","4","14","2","17","2","21","2"
"10842  :  โรงพยาบาลแก่งหางแมว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10843  :  โรงพยาบาลนายายอาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","18","4","5","1","6","1","2","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","2","0"
"10696  :  โรงพยาบาลตราด","74","8","67","7","199","22","177","16","37","1","130","13","168","20","205","15","141","10","118","13","137","19","16","0"
"10845  :  โรงพยาบาลคลองใหญ่","12","1","13","1","15","1","16","2","15","1","17","2","10","0","18","2","13","1","8","1","14","2","14","2"
"10846  :  โรงพยาบาลเขาสมิง","51","3","72","35","22","2","101","34","78","19","46","11","66","18","54","18","56","17","64","28","36","14","49","24"
"10847  :  โรงพยาบาลบ่อไร่","8","0","8","1","7","1","8","1","9","0","14","0","7","0","11","2","6","1","0","0","8","0","6","0"
"10848  :  โรงพยาบาลแหลมงอบ","12","0","7","0","14","4","12","3","4","2","9","1","9","0","10","2","9","2","6","0","9","1","10","0"
"10849  :  โรงพยาบาลเกาะกูด","0","0","3","0","6","0","1","0","7","1","3","2","4","1","5","1","1","0","1","0","2","0","4","1"
"13816  :  โรงพยาบาลเกาะช้าง","44","6","51","8","56","6","62","9","68","9","57","6","47","2","36","5","35","7","32","3","43","6","41","5"
"10697  :  โรงพยาบาลพุทธโสธร","177","14","103","7","84","12","78","6","95","13","112","17","96","13","103","13","115","12","98","8","92","10","64","6"
"10833  :  โรงพยาบาลท่าตะเกียบ","13","1","9","0","10","3","17","2","20","0","11","2","15","2","16","2","20","3","8","2","19","3","20","2"
"10850  :  โรงพยาบาลบางคล้า","19","2","17","3","17","3","19","1","12","1","17","4","9","0","7","0","18","0","6","0","20","1","7","1"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10852  :  โรงพยาบาลบางปะกง","2","0","0","0","2","2","1","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0","1","0"
"10853  :  โรงพยาบาลบ้านโพธิ์","16","0","17","5","3","0","8","1","13","4","23","5","10","0","20","0","19","1","13","1","8","1","5","1"
"10854  :  โรงพยาบาลพนมสารคาม","20","3","17","4","9","1","14","1","15","0","14","3","16","1","3","0","23","6","13","2","3","0","11","0"
"10855  :  โรงพยาบาลสนามชัยเขต","1","0","0","0","1","0","1","0","1","1","2","0","0","0","2","0","0","0","1","0","0","0","0","0"
