"โรงพยาบาล","2563","2564"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์","ทั้งหมด","อายุลงท้ายด้วยศูนย์"
"10693  :  โรงพยาบาลอินทร์บุรี","26","3","32","5","32","2","19","1","28","3","43","1","32","1","26","3","31","4","31","3","28","5","31","3"
"10798  :  โรงพยาบาลบางระจัน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10799  :  โรงพยาบาลค่ายบางระจัน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10800  :  โรงพยาบาลพรหมบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10801  :  โรงพยาบาลท่าช้าง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10802  :  โรงพยาบาลมโนรมย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0"
"10803  :  โรงพยาบาลวัดสิงห์","6","2","10","1","18","2","13","1","6","1","0","0","0","0","0","0","1","0","0","0","2","1","1","0"
"10804  :  โรงพยาบาลสรรพยา","1","0","3","2","0","0","1","0","2","0","3","0","6","0","3","0","2","0","2","0","0","0","0","0"
"10805  :  โรงพยาบาลสรรคบุรี","2","1","4","1","2","0","2","0","4","2","2","0","2","1","3","0","5","0","3","0","3","0","2","0"
"10806  :  โรงพยาบาลหันคา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27974  :  โรงพยาบาลหนองมะโมง","1","0","3","0","1","0","2","0","3","1","1","0","4","2","0","0","0","0","2","0","2","0","2","0"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10695  :  โรงพยาบาลพระพุทธบาท","178","21","167","27","157","16","168","9","105","14","161","24","154","19","144","17","157","15","130","8","114","13","94","9"
"10807  :  โรงพยาบาลแก่งคอย","0","0","0","0","0","0","0","0","1","1","2","2","1","1","0","0","0","0","0","0","0","0","0","0"
"10808  :  โรงพยาบาลหนองแค","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10809  :  โรงพยาบาลวิหารแดง","7","2","0","0","3","0","4","0","6","1","8","1","4","0","3","1","6","0","17","4","2","0","11","0"
"10810  :  โรงพยาบาลหนองแซง","7","0","9","1","4","0","4","1","5","0","5","1","10","1","7","0","4","0","3","0","5","2","7","0"
"10811  :  โรงพยาบาลบ้านหมอ","4","1","6","1","5","0","11","5","3","1","8","1","8","1","5","0","4","1","6","0","6","0","4","1"
"10812  :  โรงพยาบาลดอนพุด","1","0","2","0","1","0","1","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"10813  :  โรงพยาบาลหนองโดน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","9","2","19","11","19","10","14","7","2","0","1","0","3","0","1","0","8","0","5","1","2","0","3","0"
"10815  :  โรงพยาบาลมวกเหล็ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","18","1","13","0","21","0","21","2","14","1","15","2","13","1","15","1","16","1","15","0","7","0","14","3"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10662  :  โรงพยาบาลชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10817  :  โรงพยาบาลบ้านบึง","662","73","696","81","723","68","543","53","455","40","689","75","675","62","640","65","684","87","594","64","416","39","448","50"
"10818  :  โรงพยาบาลหนองใหญ่","60","9","63","12","56","11","57","9","67","6","97","12","62","3","68","10","63","7","49","8","55","5","35","4"
"10819  :  โรงพยาบาลบางละมุง","155","22","195","19","124","13","116","14","144","13","162","19","88","9","119","14","126","11","66","4","77","8","84","7"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","17","1","15","0","14","1","7","0","3","1","15","3","14","2","17","0","29","5","9","0","7","1","4","0"
"10821  :  โรงพยาบาลพานทอง","31","1","48","5","25","6","26","4","26","1","42","5","32","3","41","2","33","6","10","1","19","4","32","4"
"10822  :  โรงพยาบาลพนัสนิคม","66","7","58","4","49","5","69","6","37","3","56","9","25","3","30","2","38","10","25","2","27","3","19","1"
"10823  :  โรงพยาบาลแหลมฉบัง","112","13","189","21","128","11","103","8","107","10","138","14","71","6","105","14","108","1","60","5","72","6","67","5"
"10824  :  โรงพยาบาลเกาะสีชัง","12","3","15","2","17","2","14","0","11","0","10","0","7","0","20","3","10","0","9","1","11","1","6","1"
"10825  :  โรงพยาบาลสัตหีบกม10","126","16","127","13","118","12","125","9","112","11","133","10","120","12","131","13","119","9","102","13","92","10","90","10"
"10826  :  โรงพยาบาลบ่อทอง","269","35","263","27","273","25","254","35","240","22","298","39","261","29","238","28","241","30","198","21","148","15","195","20"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","459","91","31","4","116","1","76","0","156","0","0","0","0","0","0","0","0","0","0","0","173","54","623","160"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","86","14","71","14","81","12","64","7","63","6","20","2","14","2","8","1","9","1","7","1","2","0","1","0"
"28005  :  โรงพยาบาลเมืองพัทยา","39","3","41","4","22","0","38","2","18","0","29","1","20","3","27","4","32","7","23","1","22","2","21","1"
"28006  :  โรงพยาบาลเกาะจันทร์","13","0","11","0","13","2","14","2","15","2","8","0","9","0","5","1","5","1","4","0","2","1","3","0"
"10663  :  โรงพยาบาลระยอง","74","9","55","5","56","5","61","4","58","3","132","5","199","20","113","11","73","7","61","7","62","2","47","3"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","71","16","60","13","78","12","51","7","75","6","70","6","44","1","49","4","74","11","53","5","67","10","55","8"
"10828  :  โรงพยาบาลบ้านฉาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10829  :  โรงพยาบาลแกลง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10830  :  โรงพยาบาลวังจันทร์","23","5","32","4","23","2","30","3","21","1","29","3","34","4","30","1","39","5","33","4","22","4","33","5"
"10831  :  โรงพยาบาลบ้านค่าย","139","14","152","16","167","12","133","17","123","13","151","15","132","21","90","12","81","10","56","4","67","7","67","9"
"10832  :  โรงพยาบาลปลวกแดง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23962  :  โรงพยาบาลนิคมพัฒนา","22","4","22","1","41","22","14","3","24","2","14","2","9","2","15","2","29","0","11","0","9","1","4","0"
"10664  :  โรงพยาบาลพระปกเกล้า","80","37","7","1","3","0","0","0","2","0","116","12","2","2","4","0","15","1","14","2","4","0","12","2"
"10834  :  โรงพยาบาลขลุง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10836  :  โรงพยาบาลเขาสุกิม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10839  :  โรงพยาบาลมะขาม","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10841  :  โรงพยาบาลสอยดาว","15","3","19","4","34","3","28","3","31","3","43","5","21","2","21","3","24","2","10","2","21","3","16","2"
"10842  :  โรงพยาบาลแก่งหางแมว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10843  :  โรงพยาบาลนายายอาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","15","1","24","3","35","7","14","2","31","0","26","6","43","2","35","3","45","8","22","0","26","3","31","6"
"10696  :  โรงพยาบาลตราด","127","15","4","0","64","5","2","2","6","1","6","0","5","0","13","0","0","0","0","0","0","0","0","0"
"10845  :  โรงพยาบาลคลองใหญ่","10","3","11","0","20","3","15","2","23","4","14","4","10","2","7","2","13","2","12","1","21","2","12","0"
"10846  :  โรงพยาบาลเขาสมิง","37","17","38","20","23","1","20","4","33","5","36","6","21","2","30","5","41","5","20","2","25","2","18","2"
"10847  :  โรงพยาบาลบ่อไร่","13","1","7","0","8","1","7","0","8","2","9","3","5","0","20","3","15","3","7","2","11","1","4","0"
"10848  :  โรงพยาบาลแหลมงอบ","9","1","13","2","19","2","15","2","6","0","12","1","12","0","7","0","10","0","7","0","9","0","8","0"
"10849  :  โรงพยาบาลเกาะกูด","2","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1"
"13816  :  โรงพยาบาลเกาะช้าง","38","2","42","5","35","5","37","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10697  :  โรงพยาบาลพุทธโสธร","57","4","63","5","68","8","54","6","65","9","44","10","31","0","44","3","50","5","45","3","49","4","41","7"
"10833  :  โรงพยาบาลท่าตะเกียบ","19","2","16","1","19","2","16","2","15","3","27","3","18","1","27","2","34","2","23","2","27","1","7","0"
"10850  :  โรงพยาบาลบางคล้า","12","0","23","2","22","2","17","0","22","2","19","3","8","0","8","1","14","5","4","1","13","4","0","0"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10852  :  โรงพยาบาลบางปะกง","1","0","1","0","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10853  :  โรงพยาบาลบ้านโพธิ์","6","1","7","1","16","1","15","1","23","3","9","2","8","0","14","1","22","2","14","4","15","3","12","0"
"10854  :  โรงพยาบาลพนมสารคาม","16","3","11","3","11","1","11","1","6","2","14","1","9","3","3","0","12","1","5","0","5","0","0","0"
"10855  :  โรงพยาบาลสนามชัยเขต","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
