"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ","หญิงคลอดในเขต","ได้รับวัคซีน(815)","ร้อยละ"
"11235  :  โรงพยาบาลทรายทองวัฒนา","29","21","72.41","11","8","72.73","5","2","40.00","7","7","100.00","6","4","66.67"
"11236  :  โรงพยาบาลปางศิลาทอง","6","4","66.67","1","1","100.00","5","3","60.00","0","0","0.00","0","0","0.00"
"14135  :  โรงพยาบาลบึงสามัคคี","20","14","70.00","7","5","71.43","6","4","66.67","3","2","66.67","4","3","75.00"
"28010  :  โรงพยาบาลโกสัมพีนคร","12","2","16.67","3","2","66.67","2","0","0.00","4","0","0.00","3","0","0.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","50","9","18.00","14","3","21.43","18","2","11.11","6","2","33.33","12","2","16.67"
"10723  :  โรงพยาบาลแม่สอด","32","9","28.13","19","5","26.32","11","4","36.36","0","0","0.00","2","0","0.00"
"11238  :  โรงพยาบาลบ้านตาก","24","3","12.50","7","3","42.86","5","0","0.00","4","0","0.00","8","0","0.00"
"11239  :  โรงพยาบาลสามเงา","14","2","14.29","4","0","0.00","5","0","0.00","4","1","25.00","1","1","100.00"
"11240  :  โรงพยาบาลแม่ระมาด","53","5","9.43","15","5","33.33","15","0","0.00","10","0","0.00","13","0","0.00"
"11241  :  โรงพยาบาลท่าสองยาง","63","29","46.03","18","5","27.78","18","11","61.11","12","5","41.67","15","8","53.33"
"11242  :  โรงพยาบาลพบพระ","90","64","71.11","24","18","75.00","27","19","70.37","21","16","76.19","18","11","61.11"
"11243  :  โรงพยาบาลอุ้มผาง","23","16","69.57","6","4","66.67","5","4","80.00","7","5","71.43","5","3","60.00"
"27443  :  โรงพยาบาลวังเจ้า","5","4","80.00","0","0","0.00","2","2","100.00","0","0","0.00","3","2","66.67"
"10724  :  โรงพยาบาลสุโขทัย","16","9","56.25","2","1","50.00","3","2","66.67","3","2","66.67","8","4","50.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","13","0","0.00","5","0","0.00","3","0","0.00","2","0","0.00","3","0","0.00"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","17","5","29.41","5","1","20.00","1","0","0.00","5","2","40.00","6","2","33.33"
"11245  :  โรงพยาบาลคีรีมาศ","18","9","50.00","5","3","60.00","4","3","75.00","3","1","33.33","6","2","33.33"
"11246  :  โรงพยาบาลกงไกรลาศ","24","10","41.67","7","3","42.86","5","3","60.00","7","3","42.86","5","1","20.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","12","7","58.33","2","1","50.00","3","2","66.67","3","2","66.67","4","2","50.00"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","16","9","56.25","6","4","66.67","3","2","66.67","3","1","33.33","4","2","50.00"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","27","5","18.52","8","2","25.00","6","0","0.00","5","1","20.00","8","2","25.00"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","22","1","4.55","8","1","12.50","2","0","0.00","8","0","0.00","4","0","0.00"
"11252  :  โรงพยาบาลบางระกำ","56","24","42.86","13","6","46.15","14","4","28.57","9","5","55.56","20","9","45.00"
"11253  :  โรงพยาบาลบางกระทุ่ม","18","1","5.56","7","1","14.29","4","0","0.00","4","0","0.00","3","0","0.00"
"11254  :  โรงพยาบาลพรหมพิราม","44","26","59.09","12","9","75.00","7","4","57.14","13","7","53.85","12","6","50.00"
"11255  :  โรงพยาบาลวัดโบสถ์","39","3","7.69","12","1","8.33","8","0","0.00","10","1","10.00","9","1","11.11"
"11256  :  โรงพยาบาลวังทอง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","29","10","34.48","9","4","44.44","6","2","33.33","6","2","33.33","8","2","25.00"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","9","0","0.00","3","0","0.00","3","0","0.00","1","0","0.00","2","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11258  :  โรงพยาบาลวังทรายพูน","9","5","55.56","3","1","33.33","2","2","100.00","3","1","33.33","1","1","100.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","10","1","10.00","2","0","0.00","5","0","0.00","2","0","0.00","1","1","100.00"
"11260  :  โรงพยาบาลบางมูลนาก","9","1","11.11","3","1","33.33","3","0","0.00","2","0","0.00","1","0","0.00"
"11261  :  โรงพยาบาลโพทะเล","13","1","7.69","3","0","0.00","2","1","50.00","5","0","0.00","3","0","0.00"
"11262  :  โรงพยาบาลสามง่าม","12","2","16.67","3","1","33.33","3","1","33.33","5","0","0.00","1","0","0.00"
"11263  :  โรงพยาบาลทับคล้อ","7","2","28.57","3","1","33.33","2","1","50.00","1","0","0.00","1","0","0.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","25","13","52.00","6","4","66.67","4","0","0.00","9","5","55.56","6","4","66.67"
"11631  :  โรงพยาบาลวชิรบารมี","8","2","25.00","5","1","20.00","1","1","100.00","1","0","0.00","1","0","0.00"
"27978  :  โรงพยาบาลสากเหล็ก","9","5","55.56","3","2","66.67","2","1","50.00","3","1","33.33","1","1","100.00"
"27979  :  โรงพยาบาลบึงนาราง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","3","1","33.33","1","0","0.00","0","0","0.00","2","1","50.00","0","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","58","15","25.86","15","5","33.33","12","1","8.33","9","1","11.11","22","8","36.36"
"11264  :  โรงพยาบาลชนแดน","23","4","17.39","5","3","60.00","2","0","0.00","6","0","0.00","10","1","10.00"
"11265  :  โรงพยาบาลหล่มสัก","38","12","31.58","11","6","54.55","8","1","12.50","6","1","16.67","13","4","30.77"
"11266  :  โรงพยาบาลวิเชียรบุรี","20","7","35.00","6","0","0.00","5","0","0.00","5","4","80.00","4","3","75.00"
"11267  :  โรงพยาบาลศรีเทพ","30","19","63.33","4","2","50.00","7","4","57.14","12","9","75.00","7","4","57.14"
"11268  :  โรงพยาบาลหนองไผ่","39","28","71.79","8","7","87.50","5","3","60.00","10","7","70.00","16","11","68.75"
"11269  :  โรงพยาบาลบึงสามพัน","32","2","6.25","3","0","0.00","15","1","6.67","7","1","14.29","7","0","0.00"
"11270  :  โรงพยาบาลน้ำหนาว","12","9","75.00","2","2","100.00","4","3","75.00","5","3","60.00","1","1","100.00"
"11271  :  โรงพยาบาลวังโป่ง","26","7","26.92","8","5","62.50","5","1","20.00","1","0","0.00","12","1","8.33"
"11272  :  โรงพยาบาลเขาค้อ","44","25","56.82","11","4","36.36","13","10","76.92","5","3","60.00","15","8","53.33"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","8","5","62.50","4","2","50.00","2","2","100.00","2","1","50.00","0","0","0.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","8","6","75.00","2","2","100.00","4","3","75.00","2","1","50.00","0","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","37","6","16.22","5","2","40.00","1","1","100.00","11","1","9.09","20","2","10.00"
"10730  :  โรงพยาบาลโพธาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","29","2","6.90","8","1","12.50","5","0","0.00","10","0","0.00","6","1","16.67"
"11274  :  โรงพยาบาลบางแพ","30","0","0.00","11","0","0.00","9","0","0.00","4","0","0.00","6","0","0.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","23","4","17.39","11","4","36.36","4","0","0.00","5","0","0.00","3","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","20","8","40.00","7","3","42.86","4","2","50.00","4","2","50.00","5","1","20.00"
"11277  :  โรงพยาบาลวัดเพลง","16","1","6.25","6","1","16.67","6","0","0.00","3","0","0.00","1","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","58","2","3.45","17","1","5.88","17","0","0.00","16","0","0.00","8","1","12.50"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","34","3","8.82","11","2","18.18","7","0","0.00","10","0","0.00","6","1","16.67"
"10732  :  โรงพยาบาลมะการักษ์","45","4","8.89","12","1","8.33","5","1","20.00","17","1","5.88","11","1","9.09"
"11278  :  โรงพยาบาลไทรโยค","36","15","41.67","10","7","70.00","7","4","57.14","10","4","40.00","9","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","8","2","25.00","3","0","0.00","4","1","25.00","0","0","0.00","1","1","100.00"
"11280  :  โรงพยาบาลบ่อพลอย","72","7","9.72","14","2","14.29","25","3","12.00","15","1","6.67","18","1","5.56"
"11281  :  โรงพยาบาลท่ากระดาน","22","5","22.73","8","3","37.50","7","1","14.29","3","1","33.33","4","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","47","22","46.81","10","5","50.00","15","7","46.67","8","5","62.50","14","5","35.71"
"11283  :  โรงพยาบาลทองผาภูมิ","86","21","24.42","31","6","19.35","17","3","17.65","19","7","36.84","19","5","26.32"
"11284  :  โรงพยาบาลสังขละบุรี","120","4","3.33","30","1","3.33","32","1","3.13","27","2","7.41","31","0","0.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","19","5","26.32","4","0","0.00","5","3","60.00","4","1","25.00","6","1","16.67"
"11286  :  โรงพยาบาลเลาขวัญ","17","9","52.94","3","1","33.33","8","7","87.50","5","0","0.00","1","1","100.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","38","24","63.16","12","4","33.33","11","9","81.82","7","5","71.43","8","6","75.00"
"11288  :  โรงพยาบาลสถานพระบารมี","17","1","5.88","6","0","0.00","4","0","0.00","5","1","20.00","2","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","19","7","36.84","7","3","42.86","3","1","33.33","3","1","33.33","6","2","33.33"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","8","4","50.00","2","1","50.00","3","2","66.67","2","0","0.00","1","1","100.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","32","10","31.25","7","6","85.71","8","1","12.50","11","2","18.18","6","1","16.67"
"41701  :  โรงพยาบาลหนองปรือ","18","2","11.11","9","2","22.22","3","0","0.00","3","0","0.00","3","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","88","1","1.14","26","1","3.85","21","0","0.00","28","0","0.00","13","0","0.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","78","16","20.51","18","6","33.33","11","5","45.45","19","3","15.79","30","2","6.67"
"11289  :  โรงพยาบาลเดิมบางนางบวช","27","8","29.63","12","6","50.00","5","2","40.00","7","0","0.00","3","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","62","4","6.45","15","0","0.00","20","1","5.00","15","2","13.33","12","1","8.33"
"11291  :  โรงพยาบาลบางปลาม้า","13","0","0.00","4","0","0.00","3","0","0.00","4","0","0.00","2","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","27","13","48.15","12","8","66.67","8","3","37.50","3","0","0.00","4","2","50.00"
"11293  :  โรงพยาบาลดอนเจดีย์","44","3","6.82","12","2","16.67","9","1","11.11","13","0","0.00","10","0","0.00"
"11294  :  โรงพยาบาลสามชุก","31","4","12.90","14","2","14.29","7","1","14.29","6","0","0.00","4","1","25.00"
"11295  :  โรงพยาบาลอู่ทอง","105","18","17.14","36","12","33.33","22","2","9.09","22","2","9.09","25","2","8.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","49","24","48.98","14","6","42.86","13","4","30.77","14","8","57.14","8","6","75.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","26","8","30.77","10","3","30.00","5","1","20.00","4","1","25.00","7","3","42.86"
"11298  :  โรงพยาบาลนครชัยศรี","6","0","0.00","2","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","5","3","60.00","1","1","100.00","2","1","50.00","1","1","100.00","1","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","7","5","71.43","3","2","66.67","2","2","100.00","0","0","0.00","2","1","50.00"
"11301  :  โรงพยาบาลบางเลน","27","7","25.93","6","2","33.33","9","4","44.44","8","1","12.50","4","0","0.00"
"11302  :  โรงพยาบาลสามพราน","16","8","50.00","9","5","55.56","2","0","0.00","3","3","100.00","2","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","2","2","100.00","0","0","0.00","1","1","100.00","1","1","100.00","0","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","2","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","126","4","3.17","39","2","5.13","21","1","4.76","31","0","0.00","35","1","2.86"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","4","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","7","2","28.57","3","1","33.33","1","1","100.00","1","0","0.00","2","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","1","1","100.00","1","1","100.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","96","8","8.33","15","2","13.33","30","4","13.33","24","2","8.33","27","0","0.00"
"11308  :  โรงพยาบาลเขาย้อย","19","8","42.11","7","4","57.14","5","2","40.00","5","1","20.00","2","1","50.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","12","9","75.00","4","3","75.00","2","1","50.00","3","2","66.67","3","3","100.00"
"11310  :  โรงพยาบาลชะอำ","103","41","39.81","28","15","53.57","22","10","45.45","26","7","26.92","27","9","33.33"
"11311  :  โรงพยาบาลท่ายาง","42","9","21.43","11","3","27.27","11","1","9.09","9","3","33.33","11","2","18.18"
"11312  :  โรงพยาบาลบ้านลาด","2","1","50.00","1","1","100.00","0","0","0.00","1","0","0.00","0","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","65","8","12.31","12","4","33.33","20","1","5.00","20","2","10.00","13","1","7.69"
"11314  :  โรงพยาบาลแก่งกระจาน","4","2","50.00","0","0","0.00","2","1","50.00","2","1","50.00","0","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","20","5","25.00","5","3","60.00","7","2","28.57","3","0","0.00","5","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","29","5","17.24","4","1","25.00","8","1","12.50","9","2","22.22","8","1","12.50"
"11317  :  โรงพยาบาลบางสะพาน","44","10","22.73","10","5","50.00","15","5","33.33","4","0","0.00","15","0","0.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","39","7","17.95","8","3","37.50","12","2","16.67","11","2","18.18","8","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","55","19","34.55","18","7","38.89","22","7","31.82","4","3","75.00","11","2","18.18"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","27","15","55.56","6","4","66.67","9","6","66.67","7","4","57.14","5","1","20.00"
"11324  :  โรงพยาบาลลานสะกา","35","17","48.57","8","4","50.00","9","5","55.56","9","4","44.44","9","4","44.44"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","22","14","63.64","9","5","55.56","5","4","80.00","3","1","33.33","5","4","80.00"
"11326  :  โรงพยาบาลพิปูน","23","14","60.87","11","7","63.64","7","5","71.43","2","1","50.00","3","1","33.33"
"11327  :  โรงพยาบาลเชียรใหญ่","12","7","58.33","4","4","100.00","1","1","100.00","3","1","33.33","4","1","25.00"
"11328  :  โรงพยาบาลชะอวด","23","11","47.83","7","4","57.14","3","2","66.67","4","2","50.00","9","3","33.33"
"11329  :  โรงพยาบาลท่าศาลา","219","123","56.16","65","34","52.31","46","28","60.87","57","30","52.63","51","31","60.78"
"11330  :  โรงพยาบาลทุ่งสง","14","2","14.29","5","2","40.00","4","0","0.00","3","0","0.00","2","0","0.00"
"11331  :  โรงพยาบาลนาบอน","6","2","33.33","1","0","0.00","1","0","0.00","1","1","100.00","3","1","33.33"
"11332  :  โรงพยาบาลทุ่งใหญ่","22","5","22.73","6","2","33.33","4","0","0.00","8","2","25.00","4","1","25.00"
"11333  :  โรงพยาบาลปากพนัง","3","1","33.33","3","1","33.33","0","0","0.00","0","0","0.00","0","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","95","2","2.11","27","0","0.00","24","1","4.17","23","0","0.00","21","1","4.76"
"11336  :  โรงพยาบาลขนอม","54","4","7.41","11","0","0.00","11","1","9.09","11","1","9.09","21","2","9.52"
"11337  :  โรงพยาบาลหัวไทร","18","8","44.44","3","0","0.00","4","2","50.00","4","2","50.00","7","4","57.14"
"11338  :  โรงพยาบาลบางขัน","19","2","10.53","6","1","16.67","5","0","0.00","3","0","0.00","5","1","20.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","1","1","100.00","0","0","0.00","1","1","100.00","0","0","0.00","0","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","62","1","1.61","21","0","0.00","15","0","0.00","17","0","0.00","9","1","11.11"
"11660  :  โรงพยาบาลจุฬาภรณ์","29","8","27.59","5","2","40.00","8","2","25.00","7","1","14.29","9","3","33.33"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","23","7","30.43","3","1","33.33","4","0","0.00","11","4","36.36","5","2","40.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","7","2","28.57","2","0","0.00","1","1","100.00","1","0","0.00","3","1","33.33"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","126","56","44.44","26","9","34.62","28","16","57.14","29","11","37.93","43","20","46.51"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","37","8","21.62","13","4","30.77","7","0","0.00","8","1","12.50","9","3","33.33"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","13","3","23.08","2","0","0.00","2","0","0.00","2","0","0.00","7","3","42.86"
"40742  :  โรงพยาบาลนบพิตำ","13","2","15.38","3","1","33.33","4","0","0.00","3","0","0.00","3","1","33.33"
"40743  :  โรงพยาบาลพระพรหม","37","21","56.76","8","5","62.50","10","7","70.00","10","5","50.00","9","4","44.44"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","3","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","16","15","93.75","8","8","100.00","5","4","80.00","2","2","100.00","1","1","100.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","18","13","72.22","3","2","66.67","2","2","100.00","6","6","100.00","7","3","42.86"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","29","21","72.41","14","10","71.43","9","6","66.67","2","1","50.00","4","4","100.00"
"11350  :  โรงพยาบาลบางไทร","12","5","41.67","2","1","50.00","5","3","60.00","3","1","33.33","2","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","32","26","81.25","8","7","87.50","4","4","100.00","10","8","80.00","10","7","70.00"
"11353  :  โรงพยาบาลทับปุด","20","16","80.00","6","5","83.33","5","5","100.00","5","4","80.00","4","2","50.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","37","28","75.68","15","11","73.33","8","5","62.50","7","6","85.71","7","6","85.71"
"10741  :  โรงพยาบาลวชิระภูเก็ต","70","22","31.43","15","5","33.33","18","3","16.67","17","8","47.06","20","6","30.00"
"11355  :  โรงพยาบาลป่าตอง","79","34","43.04","26","14","53.85","15","8","53.33","23","9","39.13","15","3","20.00"
"11356  :  โรงพยาบาลถลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","50","22","44.00","10","3","30.00","14","7","50.00","16","8","50.00","10","4","40.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","6","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","3","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","16","1","6.25","4","0","0.00","5","1","20.00","4","0","0.00","3","0","0.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","55","27","49.09","23","9","39.13","9","4","44.44","14","7","50.00","9","7","77.78"
"11359  :  โรงพยาบาลเกาะพงัน","17","12","70.59","3","3","100.00","5","3","60.00","4","3","75.00","5","3","60.00"
"11360  :  โรงพยาบาลไชยา","16","9","56.25","5","3","60.00","2","2","100.00","9","4","44.44","0","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","28","5","17.86","7","2","28.57","5","0","0.00","10","2","20.00","6","1","16.67"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","7","1","14.29","4","1","25.00","0","0","0.00","3","0","0.00","0","0","0.00"
"11364  :  โรงพยาบาลพนม","20","8","40.00","6","2","33.33","7","1","14.29","3","2","66.67","4","3","75.00"
