"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","112","35","0","0","35","31.25","37","13","0","0","13","35.14","23","9","0","0","9","39.13","32","9","0","0","9","28.13","20","4","0","0","4","20.00"
"10770  :  โรงพยาบาลบางไทร","34","13","0","0","13","38.24","12","6","0","0","6","50.00","11","4","0","0","4","36.36","2","0","0","0","0","0.00","9","3","0","0","3","33.33"
"10771  :  โรงพยาบาลบางบาล","31","10","0","0","10","32.26","11","4","0","0","4","36.36","7","3","0","0","3","42.86","5","1","0","0","1","20.00","8","2","0","0","2","25.00"
"10772  :  โรงพยาบาลบางปะอิน","117","37","0","0","37","31.62","26","10","0","0","10","38.46","24","10","0","0","10","41.67","32","5","0","0","5","15.63","35","12","0","0","12","34.29"
"10773  :  โรงพยาบาลบางปะหัน","90","22","0","0","22","24.44","18","5","0","0","5","27.78","13","3","0","0","3","23.08","28","10","0","0","10","35.71","31","4","0","0","4","12.90"
"10774  :  โรงพยาบาลผักไห่","182","51","0","0","51","28.02","48","12","0","0","12","25.00","45","16","0","0","16","35.56","34","12","0","0","12","35.29","55","11","0","0","11","20.00"
"10775  :  โรงพยาบาลภาชี","99","33","0","0","33","33.33","21","8","0","0","8","38.10","25","12","0","0","12","48.00","25","8","0","0","8","32.00","28","5","0","0","5","17.86"
"10776  :  โรงพยาบาลลาดบัวหลวง","146","38","0","0","38","26.03","45","13","0","0","13","28.89","23","6","0","0","6","26.09","38","9","0","0","9","23.68","40","10","0","0","10","25.00"
"10777  :  โรงพยาบาลวังน้อย","88","30","0","0","30","34.09","21","13","0","0","13","61.90","14","3","0","0","3","21.43","24","6","0","0","6","25.00","29","8","0","0","8","27.59"
"10778  :  โรงพยาบาลบางซ้าย","27","7","0","0","7","25.93","3","0","0","0","0","0.00","8","2","0","0","2","25.00","5","2","0","0","2","40.00","11","3","0","0","3","27.27"
"10779  :  โรงพยาบาลอุทัย","100","38","0","0","38","38.00","25","11","0","0","11","44.00","15","6","0","0","6","40.00","25","11","0","0","11","44.00","35","10","0","0","10","28.57"
"10780  :  โรงพยาบาลมหาราช","63","28","0","0","28","44.44","13","9","0","0","9","69.23","14","7","0","0","7","50.00","23","11","0","0","11","47.83","13","1","0","0","1","7.69"
"10781  :  โรงพยาบาลบ้านแพรก","46","14","0","0","14","30.43","11","1","0","0","1","9.09","12","6","0","0","6","50.00","13","4","0","0","4","30.77","10","3","0","0","3","30.00"
"10689  :  โรงพยาบาลอ่างทอง","29","2","0","1","3","10.34","9","1","0","1","2","22.22","11","0","0","0","0","0.00","0","0","0","0","0","0.00","9","1","0","0","1","11.11"
"10782  :  โรงพยาบาลไชโย","5","0","0","0","0","0.00","3","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","17","3","0","0","3","17.65","8","2","0","0","2","25.00","2","0","0","0","0","0.00","4","1","0","0","1","25.00","3","0","0","0","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","12","0","0","0","0","0.00","4","0","0","0","0","0.00","2","0","0","0","0","0.00","4","0","0","0","0","0.00","2","0","0","0","0","0.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","5","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","3","0","0","0","0","0.00"
"10788  :  โรงพยาบาลสามโก้","9","1","0","0","1","11.11","0","0","0","0","0","0.00","1","0","0","0","0","0.00","3","1","0","0","1","33.33","5","0","0","0","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10791  :  โรงพยาบาลชัยบาดาล","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10792  :  โรงพยาบาลท่าวุ้ง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10794  :  โรงพยาบาลสระโบสถ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10795  :  โรงพยาบาลโคกเจริญ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10796  :  โรงพยาบาลลำสนธิ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10797  :  โรงพยาบาลหนองม่วง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","161","110","0","0","110","68.32","26","22","0","0","22","84.62","48","34","0","0","34","70.83","43","26","0","0","26","60.47","44","28","0","0","28","63.64"
"10693  :  โรงพยาบาลอินทร์บุรี","128","65","0","1","66","51.56","36","17","0","1","18","50.00","35","19","0","0","19","54.29","34","16","0","0","16","47.06","23","13","0","0","13","56.52"
"10798  :  โรงพยาบาลบางระจัน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","13","5","0","0","5","38.46","3","1","0","0","1","33.33","2","0","0","0","0","0.00","7","4","0","0","4","57.14","1","0","0","0","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","8","1","0","0","1","12.50","2","1","0","0","1","50.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10803  :  โรงพยาบาลวัดสิงห์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10805  :  โรงพยาบาลสรรคบุรี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10806  :  โรงพยาบาลหันคา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"27974  :  โรงพยาบาลหนองมะโมง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10808  :  โรงพยาบาลหนองแค","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10812  :  โรงพยาบาลดอนพุด","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10815  :  โรงพยาบาลมวกเหล็ก","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10818  :  โรงพยาบาลหนองใหญ่","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10819  :  โรงพยาบาลบางละมุง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10821  :  โรงพยาบาลพานทอง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10822  :  โรงพยาบาลพนัสนิคม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10823  :  โรงพยาบาลแหลมฉบัง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10824  :  โรงพยาบาลเกาะสีชัง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10825  :  โรงพยาบาลสัตหีบกม10","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10826  :  โรงพยาบาลบ่อทอง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
