"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","5","1","0","0","1","20.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","2","1","0","0","1","50.00"
"10770  :  โรงพยาบาลบางไทร","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10771  :  โรงพยาบาลบางบาล","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","43","8","0","3","11","25.58","17","4","0","1","5","29.41","11","2","0","0","2","18.18","6","1","0","0","1","16.67","9","1","0","2","3","33.33"
"10773  :  โรงพยาบาลบางปะหัน","13","1","0","1","2","15.38","5","1","0","1","2","40.00","4","0","0","0","0","0.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00"
"10774  :  โรงพยาบาลผักไห่","21","4","0","0","4","19.05","4","0","0","0","0","0.00","3","0","0","0","0","0.00","9","4","0","0","4","44.44","5","0","0","0","0","0.00"
"10775  :  โรงพยาบาลภาชี","17","0","0","0","0","0.00","4","0","0","0","0","0.00","3","0","0","0","0","0.00","6","0","0","0","0","0.00","4","0","0","0","0","0.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","6","2","0","0","2","33.33","2","0","0","0","0","0.00","0","0","0","0","0","0.00","2","2","0","0","2","100.00","2","0","0","0","0","0.00"
"10777  :  โรงพยาบาลวังน้อย","4","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","7","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","4","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10779  :  โรงพยาบาลอุทัย","27","1","0","1","2","7.41","14","1","0","1","2","14.29","5","0","0","0","0","0.00","2","0","0","0","0","0.00","6","0","0","0","0","0.00"
"10780  :  โรงพยาบาลมหาราช","3","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","3","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","327","121","0","10","131","40.06","72","32","0","0","32","44.44","78","31","0","3","34","43.59","102","30","0","6","36","35.29","75","28","0","1","29","38.67"
"10782  :  โรงพยาบาลไชโย","5","1","0","0","1","20.00","3","1","0","0","1","33.33","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","29","1","0","0","1","3.45","7","0","0","0","0","0.00","8","0","0","0","0","0.00","12","1","0","0","1","8.33","2","0","0","0","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","3","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","17","1","0","0","1","5.88","2","1","0","0","1","50.00","4","0","0","0","0","0.00","7","0","0","0","0","0.00","4","0","0","0","0","0.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","15","3","0","0","3","20.00","5","2","0","0","2","40.00","6","0","0","0","0","0.00","1","0","0","0","0","0.00","3","1","0","0","1","33.33"
"10788  :  โรงพยาบาลสามโก้","3","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","239","124","0","2","126","52.72","48","27","0","2","29","60.42","75","35","0","0","35","46.67","66","33","0","0","33","50.00","50","29","0","0","29","58.00"
"10691  :  โรงพยาบาลบ้านหมี่","96","42","0","3","45","46.88","34","15","0","1","16","47.06","10","3","0","1","4","40.00","30","19","0","0","19","63.33","22","5","0","1","6","27.27"
"10789  :  โรงพยาบาลพัฒนานิคม","33","5","0","0","5","15.15","13","4","0","0","4","30.77","7","0","0","0","0","0.00","6","0","0","0","0","0.00","7","1","0","0","1","14.29"
"10790  :  โรงพยาบาลโคกสำโรง","47","14","0","0","14","29.79","19","6","0","0","6","31.58","8","1","0","0","1","12.50","17","5","0","0","5","29.41","3","2","0","0","2","66.67"
"10791  :  โรงพยาบาลชัยบาดาล","54","14","0","0","14","25.93","22","6","0","0","6","27.27","15","4","0","0","4","26.67","8","1","0","0","1","12.50","9","3","0","0","3","33.33"
"10792  :  โรงพยาบาลท่าวุ้ง","29","0","0","0","0","0.00","2","0","0","0","0","0.00","9","0","0","0","0","0.00","17","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","2","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10794  :  โรงพยาบาลสระโบสถ์","12","2","0","1","3","25.00","2","0","0","1","1","50.00","3","0","0","0","0","0.00","3","2","0","0","2","66.67","4","0","0","0","0","0.00"
"10795  :  โรงพยาบาลโคกเจริญ","14","0","0","0","0","0.00","0","0","0","0","0","0.00","7","0","0","0","0","0.00","5","0","0","0","0","0.00","2","0","0","0","0","0.00"
"10796  :  โรงพยาบาลลำสนธิ","10","2","0","0","2","20.00","1","0","0","0","0","0.00","2","1","0","0","1","50.00","1","1","0","0","1","100.00","6","0","0","0","0","0.00"
"10797  :  โรงพยาบาลหนองม่วง","22","1","0","1","2","9.09","5","0","0","0","0","0.00","7","1","0","1","2","28.57","6","0","0","0","0","0.00","4","0","0","0","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","154","84","0","1","85","55.19","48","25","0","1","26","54.17","35","23","0","0","23","65.71","39","23","0","0","23","58.97","32","13","0","0","13","40.63"
"10693  :  โรงพยาบาลอินทร์บุรี","139","69","0","1","70","50.36","35","21","0","1","22","62.86","28","17","0","0","17","60.71","50","19","0","0","19","38.00","26","12","0","0","12","46.15"
"10798  :  โรงพยาบาลบางระจัน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","13","2","0","1","3","23.08","3","0","0","1","1","33.33","4","0","0","0","0","0.00","4","2","0","0","2","50.00","2","0","0","0","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","7","2","0","0","2","28.57","0","0","0","0","0","0.00","4","2","0","0","2","50.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","243","109","0","3","112","46.09","65","24","0","2","26","40.00","47","19","0","1","20","42.55","62","33","0","0","33","53.23","69","33","0","0","33","47.83"
"10802  :  โรงพยาบาลมโนรมย์","15","0","0","0","0","0.00","1","0","0","0","0","0.00","3","0","0","0","0","0.00","6","0","0","0","0","0.00","5","0","0","0","0","0.00"
"10803  :  โรงพยาบาลวัดสิงห์","21","0","0","2","2","9.52","2","0","0","0","0","0.00","4","0","0","0","0","0.00","8","0","0","1","1","12.50","7","0","0","1","1","14.29"
"10804  :  โรงพยาบาลสรรพยา","18","1","0","1","2","11.11","2","0","0","0","0","0.00","6","0","0","0","0","0.00","5","1","0","1","2","40.00","5","0","0","0","0","0.00"
"10805  :  โรงพยาบาลสรรคบุรี","73","0","0","0","0","0.00","12","0","0","0","0","0.00","16","0","0","0","0","0.00","26","0","0","0","0","0.00","19","0","0","0","0","0.00"
"10806  :  โรงพยาบาลหันคา","35","0","0","0","0","0.00","3","0","0","0","0","0.00","9","0","0","0","0","0.00","9","0","0","0","0","0.00","14","0","0","0","0","0.00"
"27974  :  โรงพยาบาลหนองมะโมง","12","0","0","0","0","0.00","4","0","0","0","0","0.00","2","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","764","288","0","0","288","37.70","195","77","0","0","77","39.49","170","54","0","0","54","31.76","214","87","0","0","87","40.65","185","70","0","0","70","37.84"
"10695  :  โรงพยาบาลพระพุทธบาท","134","53","2","0","53","39.55","38","8","1","0","8","21.05","26","12","0","0","12","46.15","41","18","0","0","18","43.90","29","15","1","0","15","51.72"
"10807  :  โรงพยาบาลแก่งคอย","37","5","0","1","6","16.22","11","2","0","0","2","18.18","10","0","0","1","1","10.00","6","2","0","0","2","33.33","10","1","0","0","1","10.00"
"10808  :  โรงพยาบาลหนองแค","7","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","5","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","20","1","0","0","1","5.00","4","0","0","0","0","0.00","6","1","0","0","1","16.67","6","0","0","0","0","0.00","4","0","0","0","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","10","2","0","0","2","20.00","4","1","0","0","1","25.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","4","1","0","0","1","25.00"
"10811  :  โรงพยาบาลบ้านหมอ","11","2","0","0","2","18.18","3","1","0","0","1","33.33","4","1","0","0","1","25.00","2","0","0","0","0","0.00","2","0","0","0","0","0.00"
"10812  :  โรงพยาบาลดอนพุด","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","25","0","0","0","0","0.00","4","0","0","0","0","0.00","4","0","0","0","0","0.00","6","0","0","0","0","0.00","11","0","0","0","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","16","2","0","0","2","12.50","2","0","0","0","0","0.00","5","1","0","0","1","20.00","4","0","0","0","0","0.00","5","1","0","0","1","20.00"
"10815  :  โรงพยาบาลมวกเหล็ก","11","0","0","0","0","0.00","1","0","0","0","0","0.00","3","0","0","0","0","0.00","5","0","0","0","0","0.00","2","0","0","0","0","0.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","38","1","0","0","1","2.63","8","0","0","0","0","0.00","4","0","0","0","0","0.00","11","1","0","0","1","9.09","15","0","0","0","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","515","358","3","4","362","70.29","51","39","1","2","41","80.39","160","115","0","0","115","71.88","177","127","1","1","128","72.32","127","77","1","1","78","61.42"
"10817  :  โรงพยาบาลบ้านบึง","115","18","0","0","18","15.65","12","4","0","0","4","33.33","40","9","0","0","9","22.50","35","4","0","0","4","11.43","28","1","0","0","1","3.57"
"10818  :  โรงพยาบาลหนองใหญ่","8","1","0","1","2","25.00","1","0","0","0","0","0.00","6","1","0","1","2","33.33","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10819  :  โรงพยาบาลบางละมุง","123","30","0","4","34","27.64","32","11","0","1","12","37.50","25","3","0","0","3","12.00","28","7","0","2","9","32.14","38","9","0","1","10","26.32"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","20","3","0","2","5","25.00","5","0","0","1","1","20.00","4","1","0","0","1","25.00","4","0","0","0","0","0.00","7","2","0","1","3","42.86"
"10821  :  โรงพยาบาลพานทอง","14","1","0","1","2","14.29","6","1","0","0","1","16.67","3","0","0","0","0","0.00","2","0","0","0","0","0.00","3","0","0","1","1","33.33"
"10822  :  โรงพยาบาลพนัสนิคม","142","18","1","3","21","14.79","40","3","0","1","4","10.00","37","5","0","0","5","13.51","42","5","0","1","6","14.29","23","5","1","1","6","26.09"
"10823  :  โรงพยาบาลแหลมฉบัง","65","7","0","1","8","12.31","26","3","0","0","3","11.54","16","3","0","1","4","25.00","13","0","0","0","0","0.00","10","1","0","0","1","10.00"
"10824  :  โรงพยาบาลเกาะสีชัง","2","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10825  :  โรงพยาบาลสัตหีบกม10","10","0","0","0","0","0.00","1","0","0","0","0","0.00","4","0","0","0","0","0.00","2","0","0","0","0","0.00","3","0","0","0","0","0.00"
"10826  :  โรงพยาบาลบ่อทอง","43","1","0","0","1","2.33","10","1","0","0","1","10.00","13","0","0","0","0","0.00","9","0","0","0","0","0.00","11","0","0","0","0","0.00"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
