"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","12","4","0","1","5","41.67","2","1","0","0","1","50.00","3","1","0","0","1","33.33","3","0","0","0","0","0.00","4","2","0","1","3","75.00"
"10770  :  โรงพยาบาลบางไทร","6","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10771  :  โรงพยาบาลบางบาล","7","3","0","0","3","42.86","3","1","0","0","1","33.33","0","0","0","0","0","0.00","4","2","0","0","2","50.00","0","0","0","0","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","24","8","0","1","9","37.50","6","1","0","0","1","16.67","5","2","0","0","2","40.00","9","2","0","1","3","33.33","4","3","0","0","3","75.00"
"10773  :  โรงพยาบาลบางปะหัน","10","0","0","1","1","10.00","3","0","0","0","0","0.00","2","0","0","0","0","0.00","5","0","0","1","1","20.00","0","0","0","0","0","0.00"
"10774  :  โรงพยาบาลผักไห่","10","3","0","1","4","40.00","4","0","0","0","0","0.00","1","1","0","0","1","100.00","3","1","0","0","1","33.33","2","1","0","1","2","100.00"
"10775  :  โรงพยาบาลภาชี","16","1","0","0","1","6.25","2","0","0","0","0","0.00","9","0","0","0","0","0.00","3","1","0","0","1","33.33","2","0","0","0","0","0.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","5","0","0","0","0","0.00","1","0","0","0","0","0.00","4","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10777  :  โรงพยาบาลวังน้อย","30","14","0","3","17","56.67","3","1","0","1","2","66.67","4","1","0","1","2","50.00","10","3","0","0","3","30.00","13","9","0","1","10","76.92"
"10778  :  โรงพยาบาลบางซ้าย","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10779  :  โรงพยาบาลอุทัย","17","2","0","0","2","11.76","7","0","0","0","0","0.00","5","0","0","0","0","0.00","2","1","0","0","1","50.00","3","1","0","0","1","33.33"
"10780  :  โรงพยาบาลมหาราช","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","3","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","286","118","1","1","119","41.61","86","32","0","0","32","37.21","95","44","1","1","45","47.37","64","18","0","0","18","28.13","41","24","0","0","24","58.54"
"10782  :  โรงพยาบาลไชโย","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","34","7","0","0","7","20.59","14","2","0","0","2","14.29","9","2","0","0","2","22.22","11","3","0","0","3","27.27","0","0","0","0","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","11","2","0","1","3","27.27","4","1","0","0","1","25.00","1","1","0","0","1","100.00","0","0","0","0","0","0.00","6","0","0","1","1","16.67"
"10786  :  โรงพยาบาลแสวงหา","11","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00","4","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","46","13","0","1","14","30.43","13","0","0","0","0","0.00","12","5","0","1","6","50.00","8","3","0","0","3","37.50","13","5","0","0","5","38.46"
"10788  :  โรงพยาบาลสามโก้","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","198","92","0","1","93","46.97","68","29","0","0","29","42.65","35","18","0","0","18","51.43","52","23","0","0","23","44.23","43","22","0","1","23","53.49"
"10691  :  โรงพยาบาลบ้านหมี่","43","21","0","0","21","48.84","10","2","0","0","2","20.00","12","8","0","0","8","66.67","14","5","0","0","5","35.71","7","6","0","0","6","85.71"
"10789  :  โรงพยาบาลพัฒนานิคม","6","0","0","0","0","0.00","4","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","70","28","0","0","28","40.00","15","5","0","0","5","33.33","15","3","0","0","3","20.00","25","13","0","0","13","52.00","15","7","0","0","7","46.67"
"10791  :  โรงพยาบาลชัยบาดาล","90","22","0","0","22","24.44","23","8","0","0","8","34.78","28","7","0","0","7","25.00","33","5","0","0","5","15.15","6","2","0","0","2","33.33"
"10792  :  โรงพยาบาลท่าวุ้ง","3","0","0","0","0","0.00","0","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","5","2","0","0","2","40.00","2","0","0","0","0","0.00","1","1","0","0","1","100.00","0","0","0","0","0","0.00","2","1","0","0","1","50.00"
"10794  :  โรงพยาบาลสระโบสถ์","5","0","0","1","1","20.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","1","1","100.00","2","0","0","0","0","0.00"
"10795  :  โรงพยาบาลโคกเจริญ","16","2","0","0","2","12.50","7","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","5","2","0","0","2","40.00"
"10796  :  โรงพยาบาลลำสนธิ","7","2","0","0","2","28.57","1","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","4","2","0","0","2","50.00"
"10797  :  โรงพยาบาลหนองม่วง","3","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","156","79","1","1","80","51.28","42","21","0","1","22","52.38","41","21","0","0","21","51.22","33","15","0","0","15","45.45","40","22","1","0","22","55.00"
"10693  :  โรงพยาบาลอินทร์บุรี","144","49","0","1","50","34.72","34","12","0","1","13","38.24","28","10","0","0","10","35.71","44","15","0","0","15","34.09","38","12","0","0","12","31.58"
"10798  :  โรงพยาบาลบางระจัน","7","1","0","0","1","14.29","2","1","0","0","1","50.00","1","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","9","1","1","0","1","11.11","3","0","0","0","0","0.00","5","1","0","0","1","20.00","1","0","1","0","0","0.00","0","0","0","0","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","2","2","0","0","2","100.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","2","2","0","0","2","100.00","0","0","0","0","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","3","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","289","149","0","2","151","52.25","68","28","0","0","28","41.18","65","33","0","2","35","53.85","78","47","0","0","47","60.26","78","41","0","0","41","52.56"
"10802  :  โรงพยาบาลมโนรมย์","4","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10803  :  โรงพยาบาลวัดสิงห์","29","0","0","2","2","6.90","9","0","0","1","1","11.11","5","0","0","0","0","0.00","8","0","0","0","0","0.00","7","0","0","1","1","14.29"
"10804  :  โรงพยาบาลสรรพยา","30","1","0","0","1","3.33","5","0","0","0","0","0.00","11","1","0","0","1","9.09","4","0","0","0","0","0.00","10","0","0","0","0","0.00"
"10805  :  โรงพยาบาลสรรคบุรี","60","2","0","0","2","3.33","20","0","0","0","0","0.00","13","1","0","0","1","7.69","12","0","0","0","0","0.00","15","1","0","0","1","6.67"
"10806  :  โรงพยาบาลหันคา","24","0","0","1","1","4.17","7","0","0","0","0","0.00","4","0","0","0","0","0.00","4","0","0","0","0","0.00","9","0","0","1","1","11.11"
"27974  :  โรงพยาบาลหนองมะโมง","15","0","0","0","0","0.00","2","0","0","0","0","0.00","5","0","0","0","0","0.00","5","0","0","0","0","0.00","3","0","0","0","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","535","263","0","0","263","49.16","162","69","0","0","69","42.59","143","65","0","0","65","45.45","112","63","0","0","63","56.25","118","66","0","0","66","55.93"
"10695  :  โรงพยาบาลพระพุทธบาท","92","41","0","0","41","44.57","33","15","0","0","15","45.45","25","9","0","0","9","36.00","34","17","0","0","17","50.00","0","0","0","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","23","2","0","0","2","8.70","9","1","0","0","1","11.11","3","0","0","0","0","0.00","5","0","0","0","0","0.00","6","1","0","0","1","16.67"
"10808  :  โรงพยาบาลหนองแค","6","1","0","0","1","16.67","4","0","0","0","0","0.00","0","0","0","0","0","0.00","1","1","0","0","1","100.00","1","0","0","0","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","17","1","0","0","1","5.88","2","0","0","0","0","0.00","3","0","0","0","0","0.00","5","1","0","0","1","20.00","7","0","0","0","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","14","0","0","0","0","0.00","2","0","0","0","0","0.00","4","0","0","0","0","0.00","6","0","0","0","0","0.00","2","0","0","0","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","10","1","0","0","1","10.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","6","0","0","0","0","0.00","1","1","0","0","1","100.00"
"10812  :  โรงพยาบาลดอนพุด","2","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","13","1","1","0","1","7.69","4","0","1","0","0","0.00","6","0","0","0","0","0.00","2","1","0","0","1","50.00","1","0","0","0","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","12","0","0","0","0","0.00","5","0","0","0","0","0.00","5","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00"
"10815  :  โรงพยาบาลมวกเหล็ก","10","2","0","0","2","20.00","1","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","5","2","0","0","2","40.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","42","5","1","0","5","11.90","13","0","1","0","0","0.00","6","0","0","0","0","0.00","12","2","0","0","2","16.67","11","3","0","0","3","27.27"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","391","249","0","3","252","64.45","132","84","0","0","84","63.64","63","36","0","1","37","58.73","107","73","0","2","75","70.09","89","56","0","0","56","62.92"
"10817  :  โรงพยาบาลบ้านบึง","63","11","0","0","11","17.46","18","3","0","0","3","16.67","20","1","0","0","1","5.00","14","1","0","0","1","7.14","11","6","0","0","6","54.55"
"10818  :  โรงพยาบาลหนองใหญ่","8","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","4","0","0","0","0","0.00"
"10819  :  โรงพยาบาลบางละมุง","127","59","0","0","59","46.46","33","10","0","0","10","30.30","24","10","0","0","10","41.67","40","22","0","0","22","55.00","30","17","0","0","17","56.67"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","13","3","0","0","3","23.08","3","0","0","0","0","0.00","5","1","0","0","1","20.00","4","1","0","0","1","25.00","1","1","0","0","1","100.00"
"10821  :  โรงพยาบาลพานทอง","12","4","0","1","5","41.67","4","1","0","1","2","50.00","5","2","0","0","2","40.00","2","0","0","0","0","0.00","1","1","0","0","1","100.00"
"10822  :  โรงพยาบาลพนัสนิคม","130","33","0","1","34","26.15","32","1","0","1","2","6.25","32","12","0","0","12","37.50","38","11","0","0","11","28.95","28","9","0","0","9","32.14"
"10823  :  โรงพยาบาลแหลมฉบัง","66","3","0","2","5","7.58","23","2","0","1","3","13.04","14","0","0","0","0","0.00","19","0","0","1","1","5.26","10","1","0","0","1","10.00"
"10824  :  โรงพยาบาลเกาะสีชัง","2","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10825  :  โรงพยาบาลสัตหีบกม10","8","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10826  :  โรงพยาบาลบ่อทอง","30","3","0","0","3","10.00","9","1","0","0","1","11.11","8","0","0","0","0","0.00","11","2","0","0","2","18.18","2","0","0","0","0","0.00"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
