"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","7","3","0","0","3","42.86","1","1","0","0","1","100.00","0","0","0","0","0","0.00","3","1","0","0","1","33.33","3","1","0","0","1","33.33"
"10770  :  โรงพยาบาลบางไทร","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10771  :  โรงพยาบาลบางบาล","3","1","0","0","1","33.33","1","1","0","0","1","100.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","38","9","0","0","9","23.68","6","0","0","0","0","0.00","5","1","0","0","1","20.00","16","5","0","0","5","31.25","11","3","0","0","3","27.27"
"10773  :  โรงพยาบาลบางปะหัน","13","0","0","0","0","0.00","1","0","0","0","0","0.00","5","0","0","0","0","0.00","0","0","0","0","0","0.00","7","0","0","0","0","0.00"
"10774  :  โรงพยาบาลผักไห่","9","2","1","0","2","22.22","4","0","0","0","0","0.00","3","1","0","0","1","33.33","0","0","0","0","0","0.00","2","1","1","0","1","50.00"
"10775  :  โรงพยาบาลภาชี","2","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","6","2","0","0","2","33.33","2","0","0","0","0","0.00","1","0","0","0","0","0.00","2","1","0","0","1","50.00","1","1","0","0","1","100.00"
"10777  :  โรงพยาบาลวังน้อย","7","0","0","1","1","14.29","2","0","0","0","0","0.00","5","0","0","1","1","20.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10779  :  โรงพยาบาลอุทัย","19","2","0","0","2","10.53","3","0","0","0","0","0.00","5","1","0","0","1","20.00","3","0","0","0","0","0.00","8","1","0","0","1","12.50"
"10780  :  โรงพยาบาลมหาราช","1","1","0","0","1","100.00","1","1","0","0","1","100.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","7","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","251","54","1","8","62","24.70","48","3","0","2","5","10.42","55","7","0","3","10","18.18","71","11","1","3","14","19.72","77","33","0","0","33","42.86"
"10782  :  โรงพยาบาลไชโย","12","1","0","0","1","8.33","1","0","0","0","0","0.00","6","0","0","0","0","0.00","1","0","0","0","0","0.00","4","1","0","0","1","25.00"
"10784  :  โรงพยาบาลป่าโมก","23","1","0","0","1","4.35","1","0","0","0","0","0.00","5","0","0","0","0","0.00","11","1","0","0","1","9.09","6","0","0","0","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","5","1","0","0","1","20.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","1","1","0","0","1","100.00","3","0","0","0","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","18","0","0","0","0","0.00","3","0","0","0","0","0.00","4","0","0","0","0","0.00","5","0","0","0","0","0.00","6","0","0","0","0","0.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","23","5","0","1","6","26.09","4","1","0","0","1","25.00","3","0","0","0","0","0.00","8","3","0","1","4","50.00","8","1","0","0","1","12.50"
"10788  :  โรงพยาบาลสามโก้","8","1","0","1","2","25.00","1","0","0","1","1","100.00","3","0","0","0","0","0.00","1","1","0","0","1","100.00","3","0","0","0","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","268","138","1","1","139","51.87","78","37","0","0","37","47.44","62","32","0","1","33","53.23","55","25","1","0","25","45.45","73","44","0","0","44","60.27"
"10691  :  โรงพยาบาลบ้านหมี่","73","27","0","0","27","36.99","27","10","0","0","10","37.04","21","8","0","0","8","38.10","14","6","0","0","6","42.86","11","3","0","0","3","27.27"
"10789  :  โรงพยาบาลพัฒนานิคม","14","0","0","0","0","0.00","9","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","32","6","0","1","7","21.88","10","1","0","0","1","10.00","4","1","0","0","1","25.00","6","2","0","1","3","50.00","12","2","0","0","2","16.67"
"10791  :  โรงพยาบาลชัยบาดาล","80","11","0","1","12","15.00","17","2","0","1","3","17.65","26","4","0","0","4","15.38","18","2","0","0","2","11.11","19","3","0","0","3","15.79"
"10792  :  โรงพยาบาลท่าวุ้ง","13","0","0","0","0","0.00","8","0","0","0","0","0.00","1","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","6","1","0","0","1","16.67","1","0","0","0","0","0.00","2","0","0","0","0","0.00","3","1","0","0","1","33.33","0","0","0","0","0","0.00"
"10794  :  โรงพยาบาลสระโบสถ์","7","1","0","0","1","14.29","2","0","0","0","0","0.00","2","0","0","0","0","0.00","3","1","0","0","1","33.33","0","0","0","0","0","0.00"
"10795  :  โรงพยาบาลโคกเจริญ","10","0","0","0","0","0.00","4","0","0","0","0","0.00","2","0","0","0","0","0.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10796  :  โรงพยาบาลลำสนธิ","13","2","0","0","2","15.38","4","0","0","0","0","0.00","3","1","0","0","1","33.33","2","0","0","0","0","0.00","4","1","0","0","1","25.00"
"10797  :  โรงพยาบาลหนองม่วง","10","0","0","0","0","0.00","4","0","0","0","0","0.00","3","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","169","87","0","0","87","51.48","54","30","0","0","30","55.56","39","22","0","0","22","56.41","36","17","0","0","17","47.22","40","18","0","0","18","45.00"
"10693  :  โรงพยาบาลอินทร์บุรี","159","67","0","5","72","45.28","33","11","0","1","12","36.36","42","15","0","1","16","38.10","45","26","0","2","28","62.22","39","15","0","1","16","41.03"
"10798  :  โรงพยาบาลบางระจัน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","15","1","0","0","1","6.67","0","0","0","0","0","0.00","5","1","0","0","1","20.00","6","0","0","0","0","0.00","4","0","0","0","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","5","1","0","0","1","20.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","2","1","0","0","1","50.00","1","0","0","0","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","240","124","0","6","130","54.17","72","36","0","3","39","54.17","69","38","0","1","39","56.52","57","30","0","1","31","54.39","42","20","0","1","21","50.00"
"10802  :  โรงพยาบาลมโนรมย์","13","0","0","0","0","0.00","8","0","0","0","0","0.00","2","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10803  :  โรงพยาบาลวัดสิงห์","28","0","0","0","0","0.00","4","0","0","0","0","0.00","10","0","0","0","0","0.00","7","0","0","0","0","0.00","7","0","0","0","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","30","1","0","0","1","3.33","6","0","0","0","0","0.00","4","0","0","0","0","0.00","9","0","0","0","0","0.00","11","1","0","0","1","9.09"
"10805  :  โรงพยาบาลสรรคบุรี","53","2","0","1","3","5.66","13","1","0","1","2","15.38","11","0","0","0","0","0.00","20","1","0","0","1","5.00","9","0","0","0","0","0.00"
"10806  :  โรงพยาบาลหันคา","17","0","0","1","1","5.88","5","0","0","0","0","0.00","7","0","0","0","0","0.00","2","0","0","1","1","50.00","3","0","0","0","0","0.00"
"27974  :  โรงพยาบาลหนองมะโมง","13","1","0","0","1","7.69","5","0","0","0","0","0.00","3","1","0","0","1","33.33","5","0","0","0","0","0.00","0","0","0","0","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","632","269","0","1","270","42.72","188","72","0","0","72","38.30","148","66","0","1","67","45.27","144","70","0","0","70","48.61","152","61","0","0","61","40.13"
"10695  :  โรงพยาบาลพระพุทธบาท","135","59","1","0","59","43.70","38","11","1","0","11","28.95","33","14","0","0","14","42.42","32","15","0","0","15","46.88","32","19","0","0","19","59.38"
"10807  :  โรงพยาบาลแก่งคอย","32","1","0","0","1","3.13","10","0","0","0","0","0.00","6","1","0","0","1","16.67","3","0","0","0","0","0.00","13","0","0","0","0","0.00"
"10808  :  โรงพยาบาลหนองแค","12","0","0","0","0","0.00","2","0","0","0","0","0.00","7","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","24","1","0","0","1","4.17","8","1","0","0","1","12.50","9","0","0","0","0","0.00","4","0","0","0","0","0.00","3","0","0","0","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","7","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","5","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","6","1","0","0","1","16.67","3","1","0","0","1","33.33","1","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10812  :  โรงพยาบาลดอนพุด","3","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","11","0","0","0","0","0.00","1","0","0","0","0","0.00","4","0","0","0","0","0.00","1","0","0","0","0","0.00","5","0","0","0","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","18","1","0","0","1","5.56","6","0","0","0","0","0.00","2","0","0","0","0","0.00","9","1","0","0","1","11.11","1","0","0","0","0","0.00"
"10815  :  โรงพยาบาลมวกเหล็ก","9","1","0","0","1","11.11","6","0","0","0","0","0.00","2","1","0","0","1","50.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","68","2","1","0","2","2.94","18","1","0","0","1","5.56","13","0","0","0","0","0.00","26","0","1","0","0","0.00","11","1","0","0","1","9.09"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","506","328","0","6","334","66.01","148","99","0","4","103","69.59","121","78","0","0","78","64.46","110","70","0","1","71","64.55","127","81","0","1","82","64.57"
"10817  :  โรงพยาบาลบ้านบึง","95","8","0","2","10","10.53","35","0","0","0","0","0.00","16","2","0","1","3","18.75","24","4","0","0","4","16.67","20","2","0","1","3","15.00"
"10818  :  โรงพยาบาลหนองใหญ่","12","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","10","0","0","0","0","0.00","2","0","0","0","0","0.00"
"10819  :  โรงพยาบาลบางละมุง","116","32","0","4","36","31.03","27","5","0","0","5","18.52","19","5","0","1","6","31.58","34","15","0","0","15","44.12","36","7","0","3","10","27.78"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","23","0","0","0","0","0.00","8","0","0","0","0","0.00","5","0","0","0","0","0.00","4","0","0","0","0","0.00","6","0","0","0","0","0.00"
"10821  :  โรงพยาบาลพานทอง","8","1","0","0","1","12.50","0","0","0","0","0","0.00","3","0","0","0","0","0.00","2","0","0","0","0","0.00","3","1","0","0","1","33.33"
"10822  :  โรงพยาบาลพนัสนิคม","113","13","0","2","15","13.27","33","5","0","1","6","18.18","20","1","0","0","1","5.00","24","2","0","0","2","8.33","36","5","0","1","6","16.67"
"10823  :  โรงพยาบาลแหลมฉบัง","46","5","0","1","6","13.04","8","1","0","0","1","12.50","15","1","0","1","2","13.33","9","1","0","0","1","11.11","14","2","0","0","2","14.29"
"10824  :  โรงพยาบาลเกาะสีชัง","2","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10825  :  โรงพยาบาลสัตหีบกม10","3","1","0","0","1","33.33","1","1","0","0","1","100.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10826  :  โรงพยาบาลบ่อทอง","25","0","0","0","0","0.00","9","0","0","0","0","0.00","6","0","0","0","0","0.00","4","0","0","0","0","0.00","6","0","0","0","0","0.00"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
