"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","12","5","0","0","5","41.67","5","3","0","0","3","60.00","6","1","0","0","1","16.67","1","1","0","0","1","100.00","0","0","0","0","0","0.00"
"10770  :  โรงพยาบาลบางไทร","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10771  :  โรงพยาบาลบางบาล","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","34","6","0","1","7","20.59","16","1","0","1","2","12.50","13","2","0","0","2","15.38","5","3","0","0","3","60.00","0","0","0","0","0","0.00"
"10773  :  โรงพยาบาลบางปะหัน","6","2","0","0","2","33.33","3","2","0","0","2","66.67","1","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10774  :  โรงพยาบาลผักไห่","6","1","0","0","1","16.67","1","1","0","0","1","100.00","5","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10775  :  โรงพยาบาลภาชี","4","1","0","0","1","25.00","1","1","0","0","1","100.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","2","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10777  :  โรงพยาบาลวังน้อย","16","9","0","1","10","62.50","8","3","0","1","4","50.00","7","5","0","0","5","71.43","1","1","0","0","1","100.00","0","0","0","0","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10779  :  โรงพยาบาลอุทัย","8","3","0","1","4","50.00","3","0","0","1","1","33.33","4","2","0","0","2","50.00","1","1","0","0","1","100.00","0","0","0","0","0","0.00"
"10780  :  โรงพยาบาลมหาราช","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","4","1","0","0","1","25.00","2","1","0","0","1","50.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","145","73","0","5","78","53.79","66","34","0","3","37","56.06","72","37","0","2","39","54.17","7","2","0","0","2","28.57","0","0","0","0","0","0.00"
"10782  :  โรงพยาบาลไชโย","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","13","1","0","1","2","15.38","8","1","0","1","2","25.00","5","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","14","2","0","1","3","21.43","8","0","0","0","0","0.00","3","1","0","1","2","66.67","3","1","0","0","1","33.33","0","0","0","0","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","4","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","15","3","0","0","3","20.00","5","2","0","0","2","40.00","9","1","0","0","1","11.11","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10788  :  โรงพยาบาลสามโก้","4","1","0","0","1","25.00","4","1","0","0","1","25.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","132","61","0","0","61","46.21","46","19","0","0","19","41.30","51","24","0","0","24","47.06","35","18","0","0","18","51.43","0","0","0","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","46","17","0","1","18","39.13","19","8","0","0","8","42.11","23","9","0","0","9","39.13","4","0","0","1","1","25.00","0","0","0","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","2","2","0","0","2","100.00","0","0","0","0","0","0.00","2","2","0","0","2","100.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10791  :  โรงพยาบาลชัยบาดาล","77","17","0","0","17","22.08","36","11","0","0","11","30.56","30","4","0","0","4","13.33","11","2","0","0","2","18.18","0","0","0","0","0","0.00"
"10792  :  โรงพยาบาลท่าวุ้ง","2","1","0","0","1","50.00","0","0","0","0","0","0.00","1","1","0","0","1","100.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","26","8","1","1","9","34.62","11","4","0","0","4","36.36","15","4","1","1","5","33.33","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10794  :  โรงพยาบาลสระโบสถ์","9","2","0","0","2","22.22","7","2","0","0","2","28.57","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10795  :  โรงพยาบาลโคกเจริญ","7","1","1","0","1","14.29","2","0","0","0","0","0.00","3","0","1","0","0","0.00","2","1","0","0","1","50.00","0","0","0","0","0","0.00"
"10796  :  โรงพยาบาลลำสนธิ","8","0","0","0","0","0.00","3","0","0","0","0","0.00","5","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10797  :  โรงพยาบาลหนองม่วง","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","110","52","1","0","52","47.27","37","19","0","0","19","51.35","49","22","0","0","22","44.90","24","11","1","0","11","45.83","0","0","0","0","0","0.00"
"10693  :  โรงพยาบาลอินทร์บุรี","93","43","0","0","43","46.24","36","19","0","0","19","52.78","32","14","0","0","14","43.75","25","10","0","0","10","40.00","0","0","0","0","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","3","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","3","1","0","0","1","33.33","1","0","0","0","0","0.00","2","1","0","0","1","50.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","182","81","0","2","83","45.60","66","32","0","0","32","48.48","68","25","0","0","25","36.76","48","24","0","2","26","54.17","0","0","0","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","6","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10803  :  โรงพยาบาลวัดสิงห์","13","0","0","0","0","0.00","2","0","0","0","0","0.00","7","0","0","0","0","0.00","4","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","28","3","0","1","4","14.29","13","0","0","0","0","0.00","8","1","0","1","2","25.00","7","2","0","0","2","28.57","0","0","0","0","0","0.00"
"10805  :  โรงพยาบาลสรรคบุรี","17","3","0","0","3","17.65","9","3","0","0","3","33.33","4","0","0","0","0","0.00","4","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10806  :  โรงพยาบาลหันคา","11","0","0","2","2","18.18","2","0","0","0","0","0.00","5","0","0","1","1","20.00","4","0","0","1","1","25.00","0","0","0","0","0","0.00"
"27974  :  โรงพยาบาลหนองมะโมง","3","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","285","146","0","0","146","51.23","115","61","0","0","61","53.04","121","61","0","0","61","50.41","49","24","0","0","24","48.98","0","0","0","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","57","27","0","1","28","49.12","21","9","0","0","9","42.86","27","14","0","1","15","55.56","9","4","0","0","4","44.44","0","0","0","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","11","3","0","0","3","27.27","8","1","0","0","1","12.50","2","1","0","0","1","50.00","1","1","0","0","1","100.00","0","0","0","0","0","0.00"
"10808  :  โรงพยาบาลหนองแค","5","1","0","0","1","20.00","2","1","0","0","1","50.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","11","1","0","0","1","9.09","9","1","0","0","1","11.11","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","10","2","0","0","2","20.00","3","1","0","0","1","33.33","6","1","0","0","1","16.67","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","4","0","0","1","1","25.00","4","0","0","1","1","25.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10812  :  โรงพยาบาลดอนพุด","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","2","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","5","1","0","0","1","20.00","2","0","0","0","0","0.00","3","1","0","0","1","33.33","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10815  :  โรงพยาบาลมวกเหล็ก","22","1","0","0","1","4.55","7","0","0","0","0","0.00","4","1","0","0","1","25.00","11","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","24","1","0","1","2","8.33","8","0","0","0","0","0.00","13","0","0","1","1","7.69","3","1","0","0","1","33.33","0","0","0","0","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","235","153","0","3","156","66.38","106","66","0","1","67","63.21","78","51","0","2","53","67.95","51","36","0","0","36","70.59","0","0","0","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","34","4","0","0","4","11.76","14","2","0","0","2","14.29","18","2","0","0","2","11.11","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10818  :  โรงพยาบาลหนองใหญ่","4","1","0","0","1","25.00","1","0","0","0","0","0.00","2","1","0","0","1","50.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10819  :  โรงพยาบาลบางละมุง","74","43","0","1","44","59.46","36","21","0","1","22","61.11","33","22","0","0","22","66.67","5","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","3","0","0","0","0","0.00","3","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10821  :  โรงพยาบาลพานทอง","5","1","0","0","1","20.00","0","0","0","0","0","0.00","5","1","0","0","1","20.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10822  :  โรงพยาบาลพนัสนิคม","27","4","0","0","4","14.81","11","2","0","0","2","18.18","14","2","0","0","2","14.29","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10823  :  โรงพยาบาลแหลมฉบัง","48","9","0","1","10","20.83","24","6","0","1","7","29.17","16","3","0","0","3","18.75","8","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10824  :  โรงพยาบาลเกาะสีชัง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10825  :  โรงพยาบาลสัตหีบกม10","6","1","0","0","1","16.67","2","1","0","0","1","50.00","4","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10826  :  โรงพยาบาลบ่อทอง","12","2","0","0","2","16.67","5","1","0","0","1","20.00","6","1","0","0","1","16.67","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
