"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69","รวม I60-I69","I60-I62","I63","I64-I69"
"B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ","B","A","ร้อยละ"
"12438  :  สถาบันสุขภาพเด็กแห่งชาติมหาราชินี","13","0","0.00","8","0","0.00","3","0","0.00","2","0","0.00","6","0","0.00","3","0","0.00","3","0","0.00","0","0","0.00","4","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00"
"12439  :  สถาบันประสาทวิทยา","833","20","2.40","151","7","4.64","536","11","2.05","146","2","1.37","276","6","2.17","48","2","4.17","187","3","1.60","41","1","2.44","257","8","3.11","50","1","2.00","162","7","4.32","45","0","0.00","156","4","2.56","22","3","13.64","108","0","0.00","26","1","3.85","144","2","1.39","31","1","3.23","79","1","1.27","34","0","0.00"
"13756  :  โรงพยาบาลจุฬาลงกรณ์สภากาชาดไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13757  :  โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13814  :  โรงพยาบาลศิริราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14173  :  โรงพยาบาลตำรวจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14572  :  โรงพยาบาลบี.แคร์.เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14574  :  โรงพยาบาลพญาไท 3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14577  :  โรงพยาบาลวิภาราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14641  :  โรงพยาบาลราชพิพัฒน์","4","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14908  :  โรงพยาบาลการุญเวช สุขาภิบาล3","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15049  :  โรงพยาบาลสิรินธร","101","11","10.89","33","6","18.18","32","3","9.38","36","2","5.56","28","3","10.71","14","2","14.29","2","0","0.00","12","1","8.33","22","3","13.64","8","3","37.50","2","0","0.00","12","0","0.00","27","0","0.00","6","0","0.00","10","0","0.00","11","0","0.00","24","5","20.83","5","1","20.00","18","3","16.67","1","1","100.00"
"15147  :  โรงพยาบาลบางปะกอก 8 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21673  :  โรงพยาบาลซีจีเอช สายไหม โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22155  :  โรงพยาบาลครู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22737  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23762  :  โรงพยาบาลนวุติสมเด็จย่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23781  :  นวมินทร์ 9โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23783  :  โรงพยาบาลเสรีรักษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24085  :  สถาบันวิจัยการแพทย์แผนไทย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24748  :  โรงพยาบาลศิริราช ปิยมหาราชการุณย์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25015  :  โรงพยาบาลทั่วไปขนาดใหญ่มิตรประชา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25060  :  โรงพยาบาลผู้สูงอายุบางขุนเทียน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41329  :  โรงพยาบาลเฉพาะประเภทผู้ป่วยสูงอายุ เฌ้อสเซอรี่โฮมขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41414  :  โรงพยาบาลทหารอากาศ (สีกัน)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77665  :  โรงพยาบาลการแพทย์แผนไทยและการแพทย์ผสมผสาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10685  :  โรงพยาบาลสมุทรปราการ","1,102","206","18.69","388","132","34.02","696","73","10.49","18","1","5.56","278","55","19.78","98","39","39.80","178","16","8.99","2","0","0.00","296","62","20.95","120","38","31.67","168","24","14.29","8","0","0.00","226","41","18.14","67","26","38.81","157","15","9.55","2","0","0.00","302","48","15.89","103","29","28.16","193","18","9.33","6","1","16.67"
"10752  :  โรงพยาบาลบางบ่อ","99","15","15.15","19","9","47.37","72","5","6.94","8","1","12.50","49","6","12.24","7","3","42.86","40","3","7.50","2","0","0.00","31","6","19.35","7","4","57.14","20","2","10.00","4","0","0.00","11","2","18.18","2","1","50.00","7","0","0.00","2","1","50.00","8","1","12.50","3","1","33.33","5","0","0.00","0","0","0.00"
"10753  :  โรงพยาบาลบางพลี","327","40","12.23","61","16","26.23","65","6","9.23","201","18","8.96","82","12","14.63","14","4","28.57","9","2","22.22","59","6","10.17","73","9","12.33","10","3","30.00","21","2","9.52","42","4","9.52","87","13","14.94","15","4","26.67","14","1","7.14","58","8","13.79","85","6","7.06","22","5","22.73","21","1","4.76","42","0","0.00"
"10754  :  โรงพยาบาลบางจาก","204","10","4.90","20","4","20.00","46","5","10.87","139","1","0.72","45","3","6.67","3","1","33.33","10","1","10.00","32","1","3.13","55","3","5.45","7","2","28.57","11","1","9.09","37","0","0.00","59","2","3.39","6","1","16.67","14","1","7.14","40","0","0.00","45","2","4.44","4","0","0.00","11","2","18.18","30","0","0.00"
"10755  :  โรงพยาบาลพระสมุทรเจดีย์สวาทยานนท์","135","4","2.96","12","1","8.33","70","3","4.29","53","0","0.00","27","0","0.00","1","0","0.00","15","0","0.00","11","0","0.00","37","1","2.70","3","0","0.00","18","1","5.56","16","0","0.00","40","1","2.50","6","1","16.67","20","0","0.00","14","0","0.00","31","2","6.45","2","0","0.00","17","2","11.76","12","0","0.00"
"11769  :  โรงพยาบาลเซ็นทรัลปาร์ค","51","8","15.69","8","6","75.00","19","0","0.00","29","2","6.90","15","1","6.67","1","0","0.00","5","0","0.00","11","1","9.09","15","2","13.33","2","2","100.00","8","0","0.00","7","0","0.00","12","3","25.00","3","3","100.00","4","0","0.00","6","0","0.00","9","2","22.22","2","1","50.00","2","0","0.00","5","1","20.00"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","112","19","16.96","32","13","40.63","63","6","9.52","17","0","0.00","29","6","20.69","10","5","50.00","18","1","5.56","1","0","0.00","32","3","9.38","10","2","20.00","20","1","5.00","2","0","0.00","19","5","26.32","6","3","50.00","5","2","40.00","8","0","0.00","32","5","15.63","6","3","50.00","20","2","10.00","6","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","43","1","2.33","2","1","50.00","8","0","0.00","33","0","0.00","13","1","7.69","1","1","100.00","3","0","0.00","9","0","0.00","9","0","0.00","0","0","0.00","1","0","0.00","8","0","0.00","10","0","0.00","1","0","0.00","3","0","0.00","6","0","0.00","11","0","0.00","0","0","0.00","1","0","0.00","10","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","1,278","311","24.33","483","217","44.93","744","87","11.69","53","7","13.21","327","77","23.55","123","57","46.34","200","20","10.00","5","0","0.00","311","81","26.05","114","53","46.49","185","28","15.14","12","0","0.00","315","79","25.08","130","58","44.62","169","18","10.65","17","3","17.65","325","74","22.77","116","49","42.24","190","21","11.05","19","4","21.05"
"10756  :  โรงพยาบาลบางกรวย","105","3","2.86","21","3","14.29","73","0","0.00","11","0","0.00","30","2","6.67","6","2","33.33","21","0","0.00","3","0","0.00","26","0","0.00","4","0","0.00","18","0","0.00","4","0","0.00","27","1","3.70","8","1","12.50","16","0","0.00","3","0","0.00","22","0","0.00","3","0","0.00","18","0","0.00","1","0","0.00"
"10757  :  โรงพยาบาลบางใหญ่","81","5","6.17","18","3","16.67","40","2","5.00","52","2","3.85","59","2","3.39","14","1","7.14","27","1","3.70","40","2","5.00","22","3","13.64","4","2","50.00","13","1","7.69","12","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10758  :  โรงพยาบาลบางบัวทอง","146","12","8.22","22","5","22.73","102","5","4.90","53","2","3.77","37","4","10.81","7","2","28.57","27","2","7.41","7","0","0.00","42","3","7.14","9","2","22.22","27","1","3.70","20","0","0.00","39","4","10.26","5","1","20.00","28","2","7.14","13","1","7.69","28","1","3.57","1","0","0.00","20","0","0.00","13","1","7.69"
"10759  :  โรงพยาบาลไทรน้อย","123","4","3.25","16","1","6.25","94","3","3.19","69","3","4.35","47","1","2.13","5","0","0.00","39","1","2.56","23","1","4.35","47","2","4.26","4","0","0.00","34","2","5.88","33","2","6.06","19","1","5.26","4","1","25.00","15","0","0.00","8","0","0.00","10","0","0.00","3","0","0.00","6","0","0.00","5","0","0.00"
"10760  :  โรงพยาบาลปากเกร็ด","59","4","6.78","9","2","22.22","43","1","2.33","18","3","16.67","15","1","6.67","2","1","50.00","13","0","0.00","2","1","50.00","17","2","11.76","0","0","0.00","15","1","6.67","4","2","50.00","11","1","9.09","3","1","33.33","6","0","0.00","6","0","0.00","16","0","0.00","4","0","0.00","9","0","0.00","6","0","0.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","13","1","7.69","1","1","100.00","6","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","8","1","12.50","1","1","100.00","4","0","0.00","5","0","0.00"
