"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","7","3","0","0","3","42.86","4","2","0","0","2","50.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","1","1","0","0","1","100.00"
"10770  :  โรงพยาบาลบางไทร","2","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10771  :  โรงพยาบาลบางบาล","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","26","2","0","2","4","15.38","5","0","0","0","0","0.00","8","1","0","1","2","25.00","11","0","0","1","1","9.09","2","1","0","0","1","50.00"
"10773  :  โรงพยาบาลบางปะหัน","6","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","4","0","0","0","0","0.00"
"10774  :  โรงพยาบาลผักไห่","14","1","0","1","2","14.29","3","0","0","0","0","0.00","5","0","0","1","1","20.00","2","1","0","0","1","50.00","4","0","0","0","0","0.00"
"10775  :  โรงพยาบาลภาชี","25","3","0","0","3","12.00","4","0","0","0","0","0.00","9","1","0","0","1","11.11","7","1","0","0","1","14.29","5","1","0","0","1","20.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","12","3","0","0","3","25.00","5","1","0","0","1","20.00","3","0","0","0","0","0.00","1","1","0","0","1","100.00","3","1","0","0","1","33.33"
"10777  :  โรงพยาบาลวังน้อย","15","2","0","0","2","13.33","4","1","0","0","1","25.00","5","0","0","0","0","0.00","6","1","0","0","1","16.67","0","0","0","0","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00"
"10779  :  โรงพยาบาลอุทัย","14","4","0","0","4","28.57","2","0","0","0","0","0.00","5","2","0","0","2","40.00","1","1","0","0","1","100.00","6","1","0","0","1","16.67"
"10780  :  โรงพยาบาลมหาราช","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","2","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","301","145","0","8","153","50.83","71","37","0","2","39","54.93","81","36","0","4","40","49.38","82","47","0","0","47","57.32","67","25","0","2","27","40.30"
"10782  :  โรงพยาบาลไชโย","11","1","0","0","1","9.09","1","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","8","1","0","0","1","12.50"
"10784  :  โรงพยาบาลป่าโมก","22","4","0","0","4","18.18","6","1","0","0","1","16.67","6","0","0","0","0","0.00","7","3","0","0","3","42.86","3","0","0","0","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","17","6","0","1","7","41.18","5","3","0","0","3","60.00","4","0","0","1","1","25.00","3","0","0","0","0","0.00","5","3","0","0","3","60.00"
"10786  :  โรงพยาบาลแสวงหา","25","2","0","0","2","8.00","8","0","0","0","0","0.00","8","2","0","0","2","25.00","7","0","0","0","0","0.00","2","0","0","0","0","0.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","19","2","0","0","2","10.53","4","0","0","0","0","0.00","4","0","0","0","0","0.00","7","1","0","0","1","14.29","4","1","0","0","1","25.00"
"10788  :  โรงพยาบาลสามโก้","2","1","0","0","1","50.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","1","0","0","1","100.00","0","0","0","0","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","127","73","0","2","75","59.06","28","20","0","0","20","71.43","39","29","0","0","29","74.36","29","12","0","1","13","44.83","31","12","0","1","13","41.94"
"10691  :  โรงพยาบาลบ้านหมี่","106","66","1","3","69","65.09","20","14","0","0","14","70.00","27","20","0","0","20","74.07","35","17","0","1","18","51.43","24","15","1","2","17","70.83"
"10789  :  โรงพยาบาลพัฒนานิคม","4","0","0","0","0","0.00","2","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","61","14","0","0","14","22.95","1","0","0","0","0","0.00","19","1","0","0","1","5.26","17","5","0","0","5","29.41","24","8","0","0","8","33.33"
"10791  :  โรงพยาบาลชัยบาดาล","38","13","0","1","14","36.84","9","5","0","0","5","55.56","9","4","0","0","4","44.44","19","4","0","1","5","26.32","1","0","0","0","0","0.00"
"10792  :  โรงพยาบาลท่าวุ้ง","10","2","0","0","2","20.00","0","0","0","0","0","0.00","5","1","0","0","1","20.00","2","0","0","0","0","0.00","3","1","0","0","1","33.33"
"10793  :  โรงพยาบาลท่าหลวง","1","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10794  :  โรงพยาบาลสระโบสถ์","3","1","0","0","1","33.33","0","0","0","0","0","0.00","0","0","0","0","0","0.00","2","1","0","0","1","50.00","1","0","0","0","0","0.00"
"10795  :  โรงพยาบาลโคกเจริญ","19","1","0","0","1","5.26","3","1","0","0","1","33.33","15","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10796  :  โรงพยาบาลลำสนธิ","6","0","0","1","1","16.67","2","0","0","0","0","0.00","0","0","0","0","0","0.00","3","0","0","1","1","33.33","1","0","0","0","0","0.00"
"10797  :  โรงพยาบาลหนองม่วง","13","3","0","0","3","23.08","3","1","0","0","1","33.33","1","0","0","0","0","0.00","6","2","0","0","2","33.33","3","0","0","0","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","243","146","1","2","148","60.91","59","42","0","0","42","71.19","58","39","0","1","40","68.97","77","37","0","1","38","49.35","49","28","1","0","28","57.14"
"10693  :  โรงพยาบาลอินทร์บุรี","153","62","0","2","64","41.83","39","18","0","1","19","48.72","32","15","0","1","16","50.00","37","16","0","0","16","43.24","45","13","0","0","13","28.89"
"10798  :  โรงพยาบาลบางระจัน","5","3","0","0","3","60.00","3","2","0","0","2","66.67","1","0","0","0","0","0.00","1","1","0","0","1","100.00","0","0","0","0","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","20","2","0","1","3","15.00","4","0","0","0","0","0.00","4","0","0","0","0","0.00","5","1","0","0","1","20.00","7","1","0","1","2","28.57"
"10800  :  โรงพยาบาลพรหมบุรี","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","8","2","0","0","2","25.00","3","1","0","0","1","33.33","0","0","0","0","0","0.00","2","1","0","0","1","50.00","3","0","0","0","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","402","229","0","4","233","57.96","107","64","0","2","66","61.68","112","62","0","0","62","55.36","107","60","0","0","60","56.07","76","43","0","2","45","59.21"
"10802  :  โรงพยาบาลมโนรมย์","29","2","0","0","2","6.90","9","1","0","0","1","11.11","7","1","0","0","1","14.29","6","0","0","0","0","0.00","7","0","0","0","0","0.00"
"10803  :  โรงพยาบาลวัดสิงห์","39","7","0","1","8","20.51","14","4","0","0","4","28.57","15","2","0","1","3","20.00","4","0","0","0","0","0.00","6","1","0","0","1","16.67"
"10804  :  โรงพยาบาลสรรพยา","10","3","0","0","3","30.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","5","1","0","0","1","20.00","2","2","0","0","2","100.00"
"10805  :  โรงพยาบาลสรรคบุรี","28","2","0","0","2","7.14","8","1","0","0","1","12.50","1","0","0","0","0","0.00","14","0","0","0","0","0.00","5","1","0","0","1","20.00"
"10806  :  โรงพยาบาลหันคา","29","3","0","1","4","13.79","10","1","0","1","2","20.00","9","1","0","0","1","11.11","5","0","0","0","0","0.00","5","1","0","0","1","20.00"
"27974  :  โรงพยาบาลหนองมะโมง","12","2","0","0","2","16.67","0","0","0","0","0","0.00","0","0","0","0","0","0.00","5","2","0","0","2","40.00","7","0","0","0","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","806","383","0","1","384","47.64","220","105","0","0","105","47.73","179","99","0","1","100","55.87","211","98","0","0","98","46.45","196","81","0","0","81","41.33"
"10695  :  โรงพยาบาลพระพุทธบาท","176","89","0","2","91","51.70","25","15","0","0","15","60.00","29","15","0","0","15","51.72","66","31","0","2","33","50.00","56","28","0","0","28","50.00"
"10807  :  โรงพยาบาลแก่งคอย","38","3","0","0","3","7.89","8","2","0","0","2","25.00","8","0","0","0","0","0.00","8","0","0","0","0","0.00","14","1","0","0","1","7.14"
"10808  :  โรงพยาบาลหนองแค","14","0","0","1","1","7.14","4","0","0","0","0","0.00","4","0","0","0","0","0.00","4","0","0","0","0","0.00","2","0","0","1","1","50.00"
"10809  :  โรงพยาบาลวิหารแดง","26","3","0","0","3","11.54","10","0","0","0","0","0.00","3","1","0","0","1","33.33","4","0","0","0","0","0.00","9","2","0","0","2","22.22"
"10810  :  โรงพยาบาลหนองแซง","8","0","0","1","1","12.50","4","0","0","1","1","25.00","3","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","16","2","0","0","2","12.50","4","2","0","0","2","50.00","1","0","0","0","0","0.00","3","0","0","0","0","0.00","8","0","0","0","0","0.00"
"10812  :  โรงพยาบาลดอนพุด","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","30","3","0","0","3","10.00","10","2","0","0","2","20.00","7","0","0","0","0","0.00","6","0","0","0","0","0.00","7","1","0","0","1","14.29"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","12","2","0","1","3","25.00","4","1","0","1","2","50.00","3","0","0","0","0","0.00","4","1","0","0","1","25.00","1","0","0","0","0","0.00"
"10815  :  โรงพยาบาลมวกเหล็ก","20","2","0","0","2","10.00","3","0","0","0","0","0.00","7","1","0","0","1","14.29","5","1","0","0","1","20.00","5","0","0","0","0","0.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","40","1","0","0","1","2.50","13","1","0","0","1","7.69","13","0","0","0","0","0.00","8","0","0","0","0","0.00","6","0","0","0","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","245","165","1","5","170","69.39","64","44","0","2","46","71.88","82","55","1","1","56","68.29","59","40","0","2","42","71.19","40","26","0","0","26","65.00"
"10817  :  โรงพยาบาลบ้านบึง","68","14","1","2","16","23.53","16","5","1","1","6","37.50","13","2","0","0","2","15.38","20","3","0","0","3","15.00","19","4","0","1","5","26.32"
"10818  :  โรงพยาบาลหนองใหญ่","5","1","0","0","1","20.00","1","0","0","0","0","0.00","1","0","0","0","0","0.00","2","0","0","0","0","0.00","1","1","0","0","1","100.00"
"10819  :  โรงพยาบาลบางละมุง","153","39","0","3","42","27.45","38","9","0","1","10","26.32","27","6","0","0","6","22.22","50","13","0","1","14","28.00","38","11","0","1","12","31.58"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","31","1","0","1","2","6.45","4","0","0","0","0","0.00","7","0","0","0","0","0.00","10","0","0","1","1","10.00","10","1","0","0","1","10.00"
"10821  :  โรงพยาบาลพานทอง","24","6","0","0","6","25.00","10","1","0","0","1","10.00","4","3","0","0","3","75.00","8","2","0","0","2","25.00","2","0","0","0","0","0.00"
"10822  :  โรงพยาบาลพนัสนิคม","179","35","0","2","37","20.67","51","12","0","0","12","23.53","44","8","0","1","9","20.45","35","6","0","0","6","17.14","49","9","0","1","10","20.41"
"10823  :  โรงพยาบาลแหลมฉบัง","98","6","0","0","6","6.12","31","2","0","0","2","6.45","22","1","0","0","1","4.55","18","0","0","0","0","0.00","27","3","0","0","3","11.11"
"10824  :  โรงพยาบาลเกาะสีชัง","2","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00"
"10825  :  โรงพยาบาลสัตหีบกม10","17","2","0","0","2","11.76","6","1","0","0","1","16.67","7","1","0","0","1","14.29","4","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10826  :  โรงพยาบาลบ่อทอง","14","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","6","0","0","0","0","0.00","8","0","0","0","0","0.00"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
