"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ","D","A","B","C","A+C","ร้อยละ"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","116","41","0","0","41","35.34","30","9","0","0","9","30.00","22","12","0","0","12","54.55","27","12","0","0","12","44.44","37","8","0","0","8","21.62"
"10770  :  โรงพยาบาลบางไทร","48","11","0","0","11","22.92","11","0","0","0","0","0.00","11","3","0","0","3","27.27","10","3","0","0","3","30.00","16","5","0","0","5","31.25"
"10771  :  โรงพยาบาลบางบาล","29","7","0","0","7","24.14","6","2","0","0","2","33.33","7","3","0","0","3","42.86","5","1","0","0","1","20.00","11","1","0","0","1","9.09"
"10772  :  โรงพยาบาลบางปะอิน","165","53","0","0","53","32.12","40","16","0","0","16","40.00","43","17","0","0","17","39.53","52","10","0","0","10","19.23","30","10","0","0","10","33.33"
"10773  :  โรงพยาบาลบางปะหัน","104","36","0","0","36","34.62","39","14","0","0","14","35.90","19","8","0","0","8","42.11","17","11","0","0","11","64.71","29","3","0","0","3","10.34"
"10774  :  โรงพยาบาลผักไห่","234","60","0","0","60","25.64","84","24","0","0","24","28.57","48","12","0","0","12","25.00","46","13","0","0","13","28.26","56","11","0","0","11","19.64"
"10775  :  โรงพยาบาลภาชี","158","55","0","0","55","34.81","47","17","0","0","17","36.17","47","16","0","0","16","34.04","36","15","0","0","15","41.67","28","7","0","0","7","25.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","122","28","0","0","28","22.95","30","9","0","0","9","30.00","37","11","0","0","11","29.73","26","6","0","0","6","23.08","29","2","0","0","2","6.90"
"10777  :  โรงพยาบาลวังน้อย","124","42","0","0","42","33.87","32","11","0","0","11","34.38","24","10","0","0","10","41.67","33","11","0","0","11","33.33","35","10","0","0","10","28.57"
"10778  :  โรงพยาบาลบางซ้าย","40","6","0","0","6","15.00","12","1","0","0","1","8.33","11","1","0","0","1","9.09","10","3","0","0","3","30.00","7","1","0","0","1","14.29"
"10779  :  โรงพยาบาลอุทัย","171","57","0","0","57","33.33","37","14","0","0","14","37.84","32","13","0","0","13","40.63","48","15","0","0","15","31.25","54","15","0","0","15","27.78"
"10780  :  โรงพยาบาลมหาราช","89","31","0","0","31","34.83","22","7","0","0","7","31.82","17","7","0","0","7","41.18","22","9","0","0","9","40.91","28","8","0","0","8","28.57"
"10781  :  โรงพยาบาลบ้านแพรก","79","12","0","0","12","15.19","7","3","0","0","3","42.86","16","3","0","0","3","18.75","32","5","0","0","5","15.63","24","1","0","0","1","4.17"
"10689  :  โรงพยาบาลอ่างทอง","368","168","1","8","176","47.83","94","40","0","3","43","45.74","87","39","0","3","42","48.28","103","48","1","1","49","47.57","84","41","0","1","42","50.00"
"10782  :  โรงพยาบาลไชโย","1","0","0","0","0","0.00","0","0","0","0","0","0.00","1","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","16","0","0","0","0","0.00","3","0","0","0","0","0.00","2","0","0","0","0","0.00","5","0","0","0","0","0.00","6","0","0","0","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","18","2","0","0","2","11.11","3","0","0","0","0","0.00","5","0","0","0","0","0.00","7","2","0","0","2","28.57","3","0","0","0","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","18","4","0","0","4","22.22","2","0","0","0","0","0.00","2","1","0","0","1","50.00","8","2","0","0","2","25.00","6","1","0","0","1","16.67"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","36","8","0","0","8","22.22","12","2","0","0","2","16.67","8","2","0","0","2","25.00","6","2","0","0","2","33.33","10","2","0","0","2","20.00"
"10788  :  โรงพยาบาลสามโก้","7","2","0","0","2","28.57","4","1","0","0","1","25.00","0","0","0","0","0","0.00","2","1","0","0","1","50.00","1","0","0","0","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","702","219","0","0","219","31.20","145","48","0","0","48","33.10","205","62","0","0","62","30.24","187","70","0","0","70","37.43","165","39","0","0","39","23.64"
"10691  :  โรงพยาบาลบ้านหมี่","570","295","0","0","295","51.75","123","65","0","0","65","52.85","162","95","0","0","95","58.64","152","76","0","0","76","50.00","133","59","0","0","59","44.36"
"10789  :  โรงพยาบาลพัฒนานิคม","281","53","0","0","53","18.86","78","13","0","0","13","16.67","86","12","0","0","12","13.95","76","16","0","0","16","21.05","41","12","0","0","12","29.27"
"10790  :  โรงพยาบาลโคกสำโรง","211","81","0","0","81","38.39","27","15","0","0","15","55.56","54","27","0","0","27","50.00","91","30","0","0","30","32.97","39","9","0","0","9","23.08"
"10791  :  โรงพยาบาลชัยบาดาล","287","108","0","0","108","37.63","83","39","0","0","39","46.99","72","27","0","0","27","37.50","67","25","0","0","25","37.31","65","17","0","0","17","26.15"
"10792  :  โรงพยาบาลท่าวุ้ง","131","45","0","0","45","34.35","24","10","0","0","10","41.67","33","12","0","0","12","36.36","43","14","0","0","14","32.56","31","9","0","0","9","29.03"
"10793  :  โรงพยาบาลท่าหลวง","103","12","0","0","12","11.65","24","5","0","0","5","20.83","18","4","0","0","4","22.22","26","2","0","0","2","7.69","35","1","0","0","1","2.86"
"10794  :  โรงพยาบาลสระโบสถ์","100","31","0","0","31","31.00","23","6","0","0","6","26.09","23","10","0","0","10","43.48","34","12","0","0","12","35.29","20","3","0","0","3","15.00"
"10795  :  โรงพยาบาลโคกเจริญ","50","17","0","0","17","34.00","11","4","0","0","4","36.36","11","4","0","0","4","36.36","19","8","0","0","8","42.11","9","1","0","0","1","11.11"
"10796  :  โรงพยาบาลลำสนธิ","28","10","0","0","10","35.71","5","2","0","0","2","40.00","2","1","0","0","1","50.00","11","3","0","0","3","27.27","10","4","0","0","4","40.00"
"10797  :  โรงพยาบาลหนองม่วง","115","20","0","0","20","17.39","11","4","0","0","4","36.36","18","1","0","0","1","5.56","42","10","0","0","10","23.81","44","5","0","0","5","11.36"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","830","331","0","0","331","39.88","168","85","0","0","85","50.60","199","80","0","0","80","40.20","200","76","0","0","76","38.00","263","90","0","0","90","34.22"
"10693  :  โรงพยาบาลอินทร์บุรี","405","157","0","0","157","38.77","126","49","0","0","49","38.89","103","45","0","0","45","43.69","99","44","0","0","44","44.44","77","19","0","0","19","24.68"
"10798  :  โรงพยาบาลบางระจัน","76","30","0","0","30","39.47","22","5","0","0","5","22.73","25","14","0","0","14","56.00","18","9","0","0","9","50.00","11","2","0","0","2","18.18"
"10799  :  โรงพยาบาลค่ายบางระจัน","153","35","0","0","35","22.88","36","14","0","0","14","38.89","42","10","0","0","10","23.81","39","6","0","0","6","15.38","36","5","0","0","5","13.89"
"10800  :  โรงพยาบาลพรหมบุรี","35","3","0","0","3","8.57","5","1","0","0","1","20.00","14","1","0","0","1","7.14","4","0","0","0","0","0.00","12","1","0","0","1","8.33"
"10801  :  โรงพยาบาลท่าช้าง","73","28","0","0","28","38.36","14","4","0","0","4","28.57","21","12","0","0","12","57.14","21","8","0","0","8","38.10","17","4","0","0","4","23.53"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10803  :  โรงพยาบาลวัดสิงห์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10805  :  โรงพยาบาลสรรคบุรี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10806  :  โรงพยาบาลหันคา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"27974  :  โรงพยาบาลหนองมะโมง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10808  :  โรงพยาบาลหนองแค","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10812  :  โรงพยาบาลดอนพุด","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10815  :  โรงพยาบาลมวกเหล็ก","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10818  :  โรงพยาบาลหนองใหญ่","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10819  :  โรงพยาบาลบางละมุง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10821  :  โรงพยาบาลพานทอง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10822  :  โรงพยาบาลพนัสนิคม","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10823  :  โรงพยาบาลแหลมฉบัง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10824  :  โรงพยาบาลเกาะสีชัง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10825  :  โรงพยาบาลสัตหีบกม10","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"10826  :  โรงพยาบาลบ่อทอง","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00","0","0","0","0","0","0.00"
