"โรงพยาบาล","รวมทั้งปีงบประมาณ","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"OP Visit","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง","ใบสั่ง","ขนาน","ทุน","ขาย","มูลค่าขายต่อใบสั่ง","ขนานต่อใบสั่ง"
"11626  :  โรงพยาบาลคลองตัน","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11628  :  โรงพยาบาลพระราม 9","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11629  :  โรงพยาบาลเพชรเวช","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11640  :  โรงพยาบาลธนบุรี 2","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11641  :  โรงพยาบาลทั่วไปขนาดกลางโรงพยาบาลวิชัยเวช แยกไฟฉาย","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11644  :  โรงพยาบาลเจ้าพระยา","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11645  :  โรงพยาบาลทั่วไปขนาดใหญ่ธนบุรี","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11656  :  โรงพยาบาลเกษมราษฎร์ บางแค","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11661  :  โรงพยาบาลวิชัยเวช อินเตอร์เนชั่นแนล หนองแขม","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11667  :  โรงพยาบาลประชาพัฒน์","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11668  :  โรงพยาบาลสุขสวัสดิ์","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11669  :  โรงพยาบาลราษฏร์บูรณะ","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11670  :  โรงพยาบาลบางปะกอก 1","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11676  :  โรงพยาบาลยันฮี","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11686  :  โรงพยาบาลบางโพ","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11687  :  โรงพยาบาลเกษมราษฎร์ประชาชื่น","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11691  :  โรงพยาบาลวิภาวดี","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11694  :  โรงพยาบาลจักษุรัตนิน","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11697  :  โรงพยาบาลคามิลเลียน","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11699  :  โรงพยาบาลบำรุงราษฎร์","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11703  :  โรงพยาบาลแพทย์ปัญญา","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11708  :  โรงพยาบาลบางมดโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11715  :  โรงพยาบาลพญาไท 1","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11721  :  โรงพยาบาลเปาโลเมโมเรียล โชคชัย 4","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11729  :  โรงพยาบาลลาดพร้าว","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11730  :  โรงพยาบาลไทยนครินทร์","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11750  :  โรงพยาบาลหัวเฉียวโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"11811  :  โรงพยาบาลสมิติเวช","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"12243  :  สถาบันพัฒนาสุขภาวะเขตเมือง","0","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0.00"
"12244  :  สถาบันจิตเวชศาสตร์สมเด็จเจ้าพระยา","135,437","114,391","413,140","108,197,515.12","148,690,475.00","1,097.86","3.05","10,931","39,253","10,027,830.58","13,703,299.25","1,253.62","3.59","10,131","35,998","8,282,504.42","11,423,288.75","1,127.56","3.55","9,668","34,907","8,301,998.11","11,452,463.25","1,184.57","3.61","10,656","38,322","9,870,366.14","13,508,942.75","1,267.73","3.60","9,570","34,025","8,122,496.86","11,203,633.00","1,170.70","3.56","10,613","38,386","10,956,182.85","15,108,797.25","1,423.61","3.62","8,934","32,876","9,981,013.90","13,733,122.25","1,537.18","3.68","8,383","30,228","8,092,897.24","11,212,047.75","1,337.47","3.61","9,045","32,658","8,822,630.25","12,125,164.75","1,340.54","3.61","8,129","30,192","7,689,161.90","10,548,911.00","1,297.69","3.71","9,145","33,114","9,099,699.26","12,443,887.00","1,360.73","3.62","9,186","33,181","8,950,733.61","12,226,918.00","1,331.04","3.61"
"12246  :  สถาบันราชานุกูล","29,130","7,806","14,330","6,715,274.00","1,470,920,478.00","50,495.04","0.49","738","1,318","631,055.00","137,564,301.00","186,401.49","1.79","687","1,267","581,781.00","120,088,783.00","174,801.72","1.84","635","1,163","506,331.00","96,592,198.00","152,113.70","1.83","748","1,350","604,290.00","133,817,651.00","178,900.60","1.80","580","1,098","503,426.00","112,347,284.00","193,702.21","1.89","717","1,336","673,559.00","155,562,694.00","216,963.31","1.86","501","932","542,434.00","124,498,486.00","248,499.97","1.86","602","1,105","459,585.00","89,201,920.00","148,175.95","1.84","701","1,307","534,739.00","101,371,501.00","144,609.84","1.86","577","1,043","467,802.00","116,557,145.00","202,005.45","1.81","647","1,151","590,021.00","152,063,784.00","235,029.03","1.78","673","1,260","620,251.00","131,254,731.00","195,029.32","1.87"
"12249  :  สถาบันโรคผิวหนัง","137,863","133,029","316,871","61,204,378.58","78,814,324.04","571.69","2.30","13,934","32,959","5,561,174.15","7,407,530.25","531.62","2.37","13,095","30,903","5,796,917.66","7,340,779.00","560.58","2.36","11,881","28,086","5,340,936.93","6,765,992.75","569.48","2.36","13,143","31,034","6,078,650.37","7,666,235.00","583.29","2.36","11,645","27,090","5,186,595.85","6,529,972.25","560.75","2.33","9,820","23,793","4,851,393.53","6,483,736.35","660.26","2.42","4,565","11,664","2,853,532.79","3,716,646.00","814.16","2.56","7,460","18,325","3,690,220.80","4,794,775.25","642.73","2.46","11,805","28,190","5,524,526.40","7,081,332.75","599.86","2.39","11,091","26,543","4,828,557.68","6,269,914.00","565.32","2.39","12,567","29,887","5,829,086.52","7,478,209.69","595.07","2.38","12,023","28,397","5,662,785.90","7,279,200.75","605.44","2.36"
"12250  :  สถาบันมะเร็งแห่งชาติ","73,657","44,933","78,817","42,673,572.60","55,543,829.75","754.09","1.07","4,490","8,801","3,913,473.22","5,637,868.00","1,255.65","1.96","156","287","153,963.89","195,059.75","1,250.38","1.84","3,721","7,175","3,696,512.88","5,379,667.50","1,445.76","1.93","4,499","8,523","4,282,125.24","5,786,619.75","1,286.20","1.89","4,215","8,001","4,147,148.76","5,284,001.00","1,253.62","1.90","4,104","6,523","4,654,095.28","5,892,664.00","1,435.83","1.59","3,212","5,037","3,184,826.11","4,117,291.25","1,281.85","1.57","3,224","4,945","3,356,278.56","4,224,251.50","1,310.25","1.53","4,199","6,301","3,927,240.24","4,918,647.25","1,171.39","1.50","3,878","7,098","3,653,677.21","4,503,270.25","1,161.24","1.83","4,780","8,232","4,146,284.82","5,190,601.50","1,085.90","1.72","4,455","7,894","3,557,946.39","4,413,888.00","990.77","1.77"
