"โรงพยาบาล","รวม","2563","2564"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่"
"10762  :  โรงพยาบาลธัญบุรี","123","123","413","0","0","0","14","14","47","41","41","145","2","2","4","0","0","0","66","66","217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10763  :  โรงพยาบาลประชาธิปัตย์","150","154","439","75","75","212","42","42","119","24","25","78","0","0","0","0","0","0","5","5","11","4","4","10","1","1","2","2","2","7","0","0","0","0","0","0","0","0","0"
"10764  :  โรงพยาบาลหนองเสือ","98","98","300","0","0","0","0","0","0","0","0","0","0","0","0","20","20","58","74","74","237","3","3","4","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","52","52","142","4","4","7","0","0","0","45","45","127","0","0","0","0","0","0","2","2","4","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10766  :  โรงพยาบาลลำลูกกา","11","13","30","1","2","3","0","0","0","0","0","0","0","0","0","4","4","9","6","7","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10767  :  โรงพยาบาลสามโคก","29","30","87","0","0","0","4","4","12","21","21","64","0","0","0","3","3","7","1","1","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","36","39","99","4","4","6","9","9","21","6","6","16","2","3","5","2","2","4","3","3","12","3","3","9","1","1","4","3","3","4","4","4","14","1","1","4","0","0","0"
"10688  :  โรงพยาบาลเสนา","132","135","273","17","17","38","13","13","26","79","79","160","5","5","10","1","1","4","2","2","2","15","15","28","0","0","0","1","1","1","0","0","0","0","0","0","2","2","4"
"10768  :  โรงพยาบาลท่าเรือ","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","13","13","34","0","0","0","1","1","4","12","12","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10770  :  โรงพยาบาลบางไทร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10771  :  โรงพยาบาลบางบาล","136","136","421","0","0","0","0","0","0","33","33","107","0","0","0","65","65","200","38","38","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10772  :  โรงพยาบาลบางปะอิน","135","138","437","82","82","282","18","18","39","32","33","99","1","1","3","0","0","0","0","0","0","1","1","2","2","2","8","1","1","4","0","0","0","0","0","0","0","0","0"
"10773  :  โรงพยาบาลบางปะหัน","120","125","336","31","31","90","12","13","32","47","47","110","0","0","0","2","2","6","30","30","90","1","1","4","0","0","0","0","0","0","1","1","4","0","0","0","0","0","0"
"10774  :  โรงพยาบาลผักไห่","147","147","484","75","75","249","7","7","19","49","49","165","1","1","2","15","15","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10775  :  โรงพยาบาลภาชี","6","6","18","0","0","0","3","3","9","2","2","8","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10776  :  โรงพยาบาลลาดบัวหลวง","19","19","63","0","0","0","2","2","8","15","15","50","0","0","0","0","0","0","2","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10777  :  โรงพยาบาลวังน้อย","486","490","1,438","182","182","570","47","48","149","6","6","12","2","2","7","1","1","4","248","248","692","3","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10778  :  โรงพยาบาลบางซ้าย","12","12","52","0","0","0","11","11","49","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10779  :  โรงพยาบาลอุทัย","45","45","130","22","22","59","18","18","58","4","4","9","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10780  :  โรงพยาบาลมหาราช","49","49","126","0","0","0","2","2","3","47","47","123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10781  :  โรงพยาบาลบ้านแพรก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10689  :  โรงพยาบาลอ่างทอง","230","230","678","125","125","388","20","20","54","85","85","236","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10782  :  โรงพยาบาลไชโย","130","149","462","60","60","196","1","1","1","69","69","195","0","0","0","0","0","0","18","18","66","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10784  :  โรงพยาบาลป่าโมก","186","191","587","7","7","21","12","13","42","41","43","128","108","109","327","3","3","12","5","5","18","2","2","8","2","2","8","1","1","4","1","1","2","2","2","5","3","3","12"
"10785  :  โรงพยาบาลโพธิ์ทอง","168","169","470","63","63","156","19","19","54","74","74","214","0","0","0","1","1","4","1","1","4","7","7","22","0","0","0","3","3","12","1","1","4","0","0","0","0","0","0"
"10786  :  โรงพยาบาลแสวงหา","97","97","346","0","0","0","2","2","2","1","1","4","0","0","0","23","23","80","71","71","260","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","572","572","1,057","112","112","315","99","99","286","116","116","148","2","2","5","125","125","179","116","116","121","2","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10788  :  โรงพยาบาลสามโก้","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10789  :  โรงพยาบาลพัฒนานิคม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10790  :  โรงพยาบาลโคกสำโรง","5","6","8","0","0","0","1","1","1","0","0","0","2","2","4","0","0","0","0","0","0","1","1","1","0","0","0","1","2","2","0","0","0","0","0","0","0","0","0"
"10791  :  โรงพยาบาลชัยบาดาล","14","15","40","0","0","0","5","5","16","6","6","16","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","2","0","0","0","0","0","0","1","1","4"
"10792  :  โรงพยาบาลท่าวุ้ง","22","22","54","0","0","0","0","0","0","22","22","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10793  :  โรงพยาบาลท่าหลวง","38","38","58","0","0","0","2","2","4","35","35","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0"
"10794  :  โรงพยาบาลสระโบสถ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10795  :  โรงพยาบาลโคกเจริญ","56","56","98","0","0","0","0","0","0","56","56","98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10796  :  โรงพยาบาลลำสนธิ","68","68","172","0","0","0","1","1","2","67","67","170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10797  :  โรงพยาบาลหนองม่วง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","6","6","11","0","0","0","2","2","2","1","1","1","0","0","0","0","0","0","1","1","2","0","0","0","1","1","4","0","0","0","1","1","2","0","0","0","0","0","0"
"10693  :  โรงพยาบาลอินทร์บุรี","164","165","543","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","157","157","528","1","1","1","0","0","0","3","3","3","1","1","2","2","2","6","0","0","0"
"10798  :  โรงพยาบาลบางระจัน","16","16","58","3","3","10","3","3","11","0","0","0","0","0","0","1","1","2","9","9","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10799  :  โรงพยาบาลค่ายบางระจัน","151","151","484","0","0","0","0","0","0","47","47","161","0","0","0","0","0","0","104","104","323","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10800  :  โรงพยาบาลพรหมบุรี","99","99","355","0","0","0","1","1","2","0","0","0","0","0","0","35","35","136","52","52","178","9","9","32","1","1","3","1","1","4","0","0","0","0","0","0","0","0","0"
"10801  :  โรงพยาบาลท่าช้าง","101","101","322","2","2","4","1","1","3","29","29","95","0","0","0","0","0","0","68","68","217","0","0","0","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","404","413","1,368","103","103","355","23","23","86","58","58","192","2","2","4","63","64","202","129","129","427","21","21","65","3","3","9","3","3","13","4","5","9","0","0","0","2","2","6"
"10802  :  โรงพยาบาลมโนรมย์","216","216","701","0","0","0","2","2","3","0","0","0","0","0","0","84","84","277","129","129","418","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10803  :  โรงพยาบาลวัดสิงห์","521","527","1,110","3","3","8","2","2","6","127","131","295","1","1","2","122","122","271","266","266","521","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4","1","1","3"
"10804  :  โรงพยาบาลสรรพยา","131","131","454","90","90","310","37","37","131","1","1","4","1","1","4","2","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10805  :  โรงพยาบาลสรรคบุรี","324","331","1,064","68","70","212","40","40","140","47","47","153","11","11","31","65","65","200","85","85","290","7","7","21","0","0","0","4","4","14","1","1","2","0","0","0","1","1","1"
"10806  :  โรงพยาบาลหันคา","408","412","1,164","2","2","3","8","8","24","71","71","230","1","1","4","74","74","220","64","64","203","46","46","119","47","47","127","82","82","199","13","13","28","2","2","5","2","2","2"
"27974  :  โรงพยาบาลหนองมะโมง","76","76","273","13","13","44","11","11","43","23","23","79","1","1","4","11","11","36","17","17","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27975  :  โรงพยาบาลเนินขาม","98","98","319","0","0","0","0","0","0","32","32","107","0","0","0","43","43","127","20","20","74","1","1","4","0","0","0","0","0","0","1","1","4","0","0","0","1","1","3"
"10661  :  โรงพยาบาลสระบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10807  :  โรงพยาบาลแก่งคอย","39","39","112","0","0","0","2","2","6","35","35","103","0","0","0","1","1","2","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10808  :  โรงพยาบาลหนองแค","121","126","393","89","94","285","2","2","2","26","26","92","3","3","10","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10809  :  โรงพยาบาลวิหารแดง","257","257","857","104","104","339","5","5","16","30","30","100","0","0","0","0","0","0","118","118","402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
