"โรงพยาบาล","รวม","2562","2563"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่","คน","ครั้ง","ซี่"
"10762  :  โรงพยาบาลธัญบุรี","120","120","372","0","0","0","13","13","40","34","34","105","24","24","79","25","25","71","24","24","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10763  :  โรงพยาบาลประชาธิปัตย์","337","360","874","1","1","1","1","1","2","4","4","4","128","133","309","128","133","306","3","3","5","0","0","0","0","0","0","1","1","1","0","0","0","1","1","1","81","83","245"
"10764  :  โรงพยาบาลหนองเสือ","296","303","943","17","20","48","68","68","196","58","60","178","80","80","271","66","66","225","5","5","16","0","0","0","0","0","0","0","0","0","2","2","4","1","1","2","1","1","3"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","299","307","961","15","16","38","73","73","232","12","12","39","94","94","301","105","106","332","1","1","3","0","0","0","0","0","0","0","0","0","1","1","4","2","2","8","2","2","4"
"10766  :  โรงพยาบาลลำลูกกา","814","819","2,179","1","1","3","118","119","274","252","252","656","81","81","215","196","196","545","160","160","468","5","5","11","0","0","0","0","0","0","2","2","2","2","2","3","1","1","2"
"10767  :  โรงพยาบาลสามโคก","462","496","1,403","28","35","64","4","4","6","47","61","158","45","46","157","125","126","400","224","224","618","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","45","52","124","1","1","4","0","0","0","10","10","24","7","7","22","2","3","5","7","7","22","0","0","0","0","0","0","3","3","6","5","5","11","2","2","3","13","14","27"
"10688  :  โรงพยาบาลเสนา","371","387","1,011","11","11","22","34","34","103","46","46","145","51","51","131","56","56","156","152","154","358","0","0","0","7","7","14","14","14","50","4","4","6","3","3","11","7","7","15"
"10768  :  โรงพยาบาลท่าเรือ","594","597","1,512","11","13","22","154","154","369","109","109","289","227","227","622","93","93","208","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","28","28","63","0","0","0","0","0","0","11","11","30","15","15","27","0","0","0","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3"
"10770  :  โรงพยาบาลบางไทร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10771  :  โรงพยาบาลบางบาล","94","94","349","12","12","43","7","7","22","2","2","8","30","30","118","42","42","155","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10772  :  โรงพยาบาลบางปะอิน","364","369","1,217","16","17","37","99","99","333","55","55","194","104","104","350","81","81","276","3","3","7","0","0","0","0","0","0","1","1","3","1","1","1","3","3","7","5","5","9"
"10773  :  โรงพยาบาลบางปะหัน","780","860","1,973","29","33","74","15","15","34","52","52","104","188","188","415","48","50","124","182","183","394","1","1","2","0","0","0","6","6","13","6","6","12","158","158","399","168","168","402"
"10774  :  โรงพยาบาลผักไห่","201","202","623","0","0","0","29","29","67","37","37","98","8","8","28","69","69","251","6","6","28","0","0","0","0","0","0","1","1","5","0","0","0","26","26","75","26","26","71"
"10775  :  โรงพยาบาลภาชี","20","21","54","4","5","9","4","4","8","4","4","13","1","1","2","1","1","4","1","1","4","0","0","0","0","0","0","1","1","4","1","1","2","1","1","3","2","2","5"
"10776  :  โรงพยาบาลลาดบัวหลวง","3","3","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","6"
"10777  :  โรงพยาบาลวังน้อย","277","279","693","0","0","0","115","115","314","1","1","4","108","108","272","39","39","81","3","3","6","0","0","0","0","0","0","2","2","2","2","2","2","6","6","7","3","3","5"
"10778  :  โรงพยาบาลบางซ้าย","60","61","229","4","4","10","2","2","5","0","0","0","0","0","0","44","44","182","3","4","11","0","0","0","0","0","0","0","0","0","2","2","6","3","3","12","2","2","3"
"10779  :  โรงพยาบาลอุทัย","105","109","340","6","6","17","0","0","0","0","0","0","14","14","46","41","41","133","19","19","62","0","0","0","0","0","0","6","6","16","4","4","10","3","3","10","16","16","46"
"10780  :  โรงพยาบาลมหาราช","133","137","411","1","1","1","0","0","0","0","0","0","1","1","1","0","0","0","81","81","241","28","28","91","25","25","73","0","0","0","0","0","0","1","1","4","0","0","0"
"10781  :  โรงพยาบาลบ้านแพรก","44","45","97","0","0","0","0","0","0","1","1","4","0","0","0","42","43","92","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0"
"10689  :  โรงพยาบาลอ่างทอง","333","334","994","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","157","158","489","82","82","242","94","94","263"
"10782  :  โรงพยาบาลไชโย","335","342","1,095","2","2","6","0","0","0","53","53","175","99","99","348","61","61","195","49","49","130","26","26","72","0","0","0","0","0","0","1","1","1","51","51","168","0","0","0"
"10784  :  โรงพยาบาลป่าโมก","293","300","1,020","27","27","89","35","35","103","7","7","21","55","55","189","131","131","460","4","4","16","2","2","8","5","5","15","19","19","68","8","8","32","6","6","15","1","1","4"
"10785  :  โรงพยาบาลโพธิ์ทอง","794","829","2,896","4","4","16","125","125","458","174","174","643","155","156","572","138","138","500","35","35","124","2","2","8","5","5","15","6","6","18","46","46","138","50","50","136","88","88","268"
"10786  :  โรงพยาบาลแสวงหา","220","222","723","0","0","0","2","2","3","4","4","12","0","0","0","139","139","460","76","76","245","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","1,187","1,217","4,021","42","43","130","86","86","268","168","168","548","277","278","858","185","185","624","32","32","95","0","0","0","0","0","0","3","3","11","5","5","11","223","223","804","190","194","672"
"10788  :  โรงพยาบาลสามโก้","349","361","1,261","1","1","1","9","9","29","203","203","752","98","98","326","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49","49","152","1","1","1"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10691  :  โรงพยาบาลบ้านหมี่","461","462","1,153","0","0","0","0","0","0","174","174","475","70","70","165","68","68","185","150","150","328","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10789  :  โรงพยาบาลพัฒนานิคม","313","314","810","0","0","0","91","91","231","198","198","528","22","22","47","0","0","0","0","0","0","0","0","0","0","0","0","3","3","4","0","0","0","0","0","0","0","0","0"
"10790  :  โรงพยาบาลโคกสำโรง","221","224","720","0","0","0","2","2","5","45","45","151","60","61","188","104","104","346","10","10","28","0","0","0","0","0","0","0","0","0","1","2","2","0","0","0","0","0","0"
"10791  :  โรงพยาบาลชัยบาดาล","411","415","872","0","0","0","48","48","100","88","88","174","84","85","184","69","70","145","32","32","70","87","87","188","0","0","0","0","0","0","3","3","6","1","1","1","1","1","4"
"10792  :  โรงพยาบาลท่าวุ้ง","45","45","125","0","0","0","26","26","72","18","18","52","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10793  :  โรงพยาบาลท่าหลวง","68","68","203","0","0","0","30","30","92","38","38","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10794  :  โรงพยาบาลสระโบสถ์","3","3","6","2","2","4","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10795  :  โรงพยาบาลโคกเจริญ","123","123","334","0","0","0","46","46","142","71","71","184","5","5","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"10796  :  โรงพยาบาลลำสนธิ","428","451","1,295","4","4","11","1","2","3","97","97","341","141","143","386","151","155","424","37","45","116","5","5","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10797  :  โรงพยาบาลหนองม่วง","230","230","589","0","0","0","16","16","44","84","84","211","44","44","108","73","73","187","13","13","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","322","323","930","0","0","0","260","260","771","1","1","4","2","2","2","0","0","0","53","53","138","0","0","0","1","1","4","4","4","6","1","1","4","1","1","1","0","0","0"
"10693  :  โรงพยาบาลอินทร์บุรี","196","197","690","5","5","13","1","1","4","0","0","0","0","0","0","187","187","657","2","2","8","0","0","0","0","0","0","0","0","0","1","1","4","0","0","0","1","1","4"
"10798  :  โรงพยาบาลบางระจัน","49","51","146","7","9","17","1","1","2","0","0","0","40","40","126","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10799  :  โรงพยาบาลค่ายบางระจัน","698","700","2,293","0","0","0","141","141","449","163","165","550","128","128","396","207","207","704","59","59","194","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10800  :  โรงพยาบาลพรหมบุรี","80","81","260","0","0","0","21","21","68","21","22","56","0","0","0","38","38","136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10801  :  โรงพยาบาลท่าช้าง","437","439","1,341","2","2","5","95","95","276","106","106","322","127","127","379","92","92","302","4","4","15","1","1","4","1","1","2","3","3","10","7","7","22","0","0","0","1","1","4"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","403","418","1,316","0","0","0","76","76","259","75","75","208","103","103","320","83","83","253","5","5","8","0","0","0","0","0","0","6","6","13","5","5","10","5","5","16","60","60","229"
"10802  :  โรงพยาบาลมโนรมย์","341","341","1,088","0","0","0","72","72","221","62","62","199","97","97","302","78","78","264","31","31","98","0","0","0","0","0","0","0","0","0","1","1","4","0","0","0","0","0","0"
"10803  :  โรงพยาบาลวัดสิงห์","891","894","2,923","0","0","0","0","0","0","106","106","402","114","114","378","229","229","722","141","142","401","15","15","54","0","0","0","0","0","0","78","78","257","115","115","393","95","95","316"
"10804  :  โรงพยาบาลสรรพยา","154","154","771","0","0","0","13","13","43","13","13","39","69","69","379","59","59","310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10805  :  โรงพยาบาลสรรคบุรี","603","648","2,101","26","26","79","11","11","28","7","7","21","84","84","261","155","155","541","149","150","546","0","0","0","0","0","0","9","9","29","102","102","314","45","46","135","58","58","147"
"10806  :  โรงพยาบาลหันคา","1,710","1,723","5,250","84","87","263","463","466","1,408","392","392","1,120","378","378","1,145","280","280","916","119","119","395","0","0","0","0","0","0","0","0","0","1","1","3","0","0","0","0","0","0"
"27974  :  โรงพยาบาลหนองมะโมง","69","69","300","0","0","0","0","0","0","3","3","14","0","0","0","11","11","49","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4","10","10","35","44","44","198"
"27975  :  โรงพยาบาลเนินขาม","403","403","1,467","0","0","0","0","0","0","62","62","224","79","79","321","83","83","345","115","115","373","0","0","0","63","63","201","0","0","0","0","0","0","1","1","3","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
