"โรงพยาบาล","รวม","2563","2564"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","549","552","61","61","9","9","3","3","0","0","1","1","434","436","40","40","1","1","1","1","0","0","0","0","0","0"
"10693  :  โรงพยาบาลอินทร์บุรี","219","226","6","7","8","8","7","7","5","5","6","6","182","182","2","2","1","1","3","3","0","0","4","4","1","1"
"10798  :  โรงพยาบาลบางระจัน","107","121","7","7","2","2","56","56","1","1","2","2","42","47","1","1","0","0","4","4","0","0","1","1","0","0"
"10799  :  โรงพยาบาลค่ายบางระจัน","254","254","6","6","5","5","64","64","5","5","5","5","168","168","0","0","1","1","0","0","0","0","0","0","0","0"
"10800  :  โรงพยาบาลพรหมบุรี","223","224","0","0","1","1","24","24","0","0","120","121","62","62","14","14","1","1","1","1","0","0","0","0","0","0"
"10801  :  โรงพยาบาลท่าช้าง","210","211","3","3","1","1","63","63","6","6","0","0","134","134","0","0","1","1","2","2","1","1","0","0","0","0"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","664","688","9","9","5","5","5","5","5","5","566","567","43","43","11","11","11","11","14","14","15","15","2","2","1","1"
"10802  :  โรงพยาบาลมโนรมย์","416","417","1","1","1","1","0","0","0","0","110","110","303","303","1","1","0","0","0","0","0","0","1","1","0","0"
"10803  :  โรงพยาบาลวัดสิงห์","1,195","1,219","5","5","84","84","224","239","3","3","189","189","643","643","1","1","6","6","39","39","2","2","6","6","2","2"
"10804  :  โรงพยาบาลสรรพยา","1,232","1,295","122","124","66","66","630","630","6","7","13","13","385","387","3","3","2","2","3","3","1","1","20","21","37","38"
"10805  :  โรงพยาบาลสรรคบุรี","940","967","4","4","6","6","2","2","28","28","394","396","450","450","47","48","0","0","15","15","7","7","5","5","6","6"
"10806  :  โรงพยาบาลหันคา","1,426","1,435","3","3","24","24","193","193","6","6","509","509","384","386","50","50","5","5","228","228","16","16","8","8","7","7"
"27974  :  โรงพยาบาลหนองมะโมง","611","612","0","0","0","0","99","99","1","1","479","480","21","21","0","0","2","2","0","0","2","2","3","3","4","4"
"27975  :  โรงพยาบาลเนินขาม","651","652","0","0","0","0","205","205","0","0","187","187","259","260","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","2,044","2,154","27","27","81","82","1,047","1,050","8","8","442","443","409","409","34","34","22","22","34","34","14","14","5","5","26","26"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10807  :  โรงพยาบาลแก่งคอย","420","427","11","11","14","14","370","372","2","2","12","13","8","8","6","6","0","0","1","1","0","0","0","0","0","0"
"10808  :  โรงพยาบาลหนองแค","133","136","91","94","5","5","30","30","4","4","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10809  :  โรงพยาบาลวิหารแดง","56","57","41","41","2","2","8","8","1","1","1","1","2","2","2","2","0","0","0","0","0","0","0","0","0","0"
"10810  :  โรงพยาบาลหนองแซง","252","261","2","2","4","4","13","14","4","4","49","49","165","165","2","2","5","5","4","4","4","4","2","2","6","6"
"10811  :  โรงพยาบาลบ้านหมอ","115","115","15","15","11","11","12","12","8","8","13","13","12","12","3","3","10","10","11","11","2","2","11","11","7","7"
"10812  :  โรงพยาบาลดอนพุด","468","501","12","12","23","23","349","349","66","67","28","28","4","4","4","4","2","2","5","5","3","3","4","4","0","0"
"10813  :  โรงพยาบาลหนองโดน","232","241","8","8","5","5","4","4","0","0","2","2","205","205","6","6","0","0","0","0","5","5","3","3","3","3"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","51","52","31","31","3","3","0","0","3","3","3","4","7","7","0","0","0","0","1","1","0","0","0","0","3","3"
"10815  :  โรงพยาบาลมวกเหล็ก","646","669","22","22","3","3","0","0","0","0","133","133","186","188","114","114","154","154","54","55","0","0","0","0","0","0"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","430","434","154","154","55","55","114","115","2","2","26","26","77","77","2","2","0","0","1","1","1","1","0","0","1","1"
"11485  :  โรงพยาบาลค่ายอดิศร","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"10662  :  โรงพยาบาลชลบุรี","13","14","1","1","1","1","2","2","0","0","1","1","2","2","1","1","0","0","2","2","1","1","2","2","1","1"
"10817  :  โรงพยาบาลบ้านบึง","1,359","1,373","1","1","26","26","295","301","281","281","287","288","341","341","123","123","0","0","6","6","0","0","0","0","6","6"
"10818  :  โรงพยาบาลหนองใหญ่","324","327","0","0","2","2","0","0","4","4","0","0","1","1","0","0","0","0","317","318","2","2","0","0","0","0"
"10819  :  โรงพยาบาลบางละมุง","1,179","1,267","75","75","56","57","889","891","4","4","40","41","51","53","26","27","27","28","44","44","28","29","10","10","8","8"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","33","33","0","0","7","7","14","14","1","1","2","2","0","0","0","0","2","2","3","3","0","0","4","4","0","0"
"10821  :  โรงพยาบาลพานทอง","581","583","128","128","112","113","6","6","1","1","331","331","0","0","3","3","0","0","0","0","0","0","1","1","0","0"
"10822  :  โรงพยาบาลพนัสนิคม","2,626","2,647","64","64","460","461","493","493","3","3","689","689","906","906","10","10","2","2","10","10","1","1","4","4","4","4"
"10823  :  โรงพยาบาลแหลมฉบัง","2,320","2,684","459","463","337","340","500","502","270","270","309","310","593","615","109","109","9","9","38","38","17","17","5","5","6","6"
"10824  :  โรงพยาบาลเกาะสีชัง","114","115","108","109","3","3","2","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10825  :  โรงพยาบาลสัตหีบกม10","326","364","26","26","63","98","107","107","58","58","5","5","13","13","17","17","14","14","2","2","2","2","10","10","12","12"
"10826  :  โรงพยาบาลบ่อทอง","1,196","1,197","541","541","282","282","120","120","0","0","254","254","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","6","8","2","2","0","0","0","0","0","0","1","1","4","4","0","0","0","0","1","1","0","0","0","0","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28005  :  โรงพยาบาลเมืองพัทยา","14","14","2","2","7","7","0","0","0","0","0","0","1","1","3","3","0","0","1","1","0","0","0","0","0","0"
"28006  :  โรงพยาบาลเกาะจันทร์","814","819","770","774","3","3","4","4","4","4","7","7","8","8","11","11","5","5","0","0","3","3","0","0","0","0"
"10663  :  โรงพยาบาลระยอง","92","112","12","12","15","15","9","9","0","0","15","15","20","21","4","4","3","3","8","8","8","8","8","8","9","9"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","1,544","1,559","348","350","274","274","237","237","286","286","99","99","234","235","75","75","2","2","1","1","0","0","0","0","0","0"
"10828  :  โรงพยาบาลบ้านฉาง","1,962","1,974","223","223","139","140","802","805","767","767","2","2","7","7","3","3","0","0","4","4","0","0","8","8","15","15"
"10829  :  โรงพยาบาลแกลง","2,433","2,444","690","691","248","248","103","103","0","0","308","308","1,074","1,078","3","3","0","0","6","6","2","2","1","1","4","4"
"10830  :  โรงพยาบาลวังจันทร์","998","1,011","9","9","255","256","719","725","0","0","2","2","9","9","0","0","6","6","4","4","0","0","0","0","0","0"
"10831  :  โรงพยาบาลบ้านค่าย","954","959","544","547","184","184","69","70","22","22","101","101","32","32","3","3","0","0","0","0","0","0","0","0","0","0"
"10832  :  โรงพยาบาลปลวกแดง","441","446","0","0","1","1","224","227","0","0","0","0","218","218","0","0","0","0","0","0","0","0","0","0","0","0"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","66","67","0","0","2","2","63","63","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"23962  :  โรงพยาบาลนิคมพัฒนา","53","53","2","2","0","0","51","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10664  :  โรงพยาบาลพระปกเกล้า","272","290","26","26","26","26","39","39","14","15","44","44","22","22","68","68","4","4","7","7","36","36","0","0","3","3"
"10834  :  โรงพยาบาลขลุง","1,074","1,079","3","3","5","5","326","326","6","6","2","2","397","398","338","339","0","0","0","0","0","0","0","0","0","0"
"10835  :  โรงพยาบาลท่าใหม่","483","489","227","231","2","2","0","0","0","0","4","4","209","210","42","42","0","0","0","0","0","0","0","0","0","0"
"10836  :  โรงพยาบาลเขาสุกิม","494","494","253","253","156","156","78","78","0","0","3","3","3","3","0","0","0","0","1","1","0","0","0","0","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","83","87","5","5","12","12","43","43","0","0","4","4","13","13","0","0","0","0","4","4","0","0","2","2","4","4"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","711","743","38","38","5","5","10","10","0","0","540","543","80","80","6","6","3","3","19","19","11","11","6","6","22","22"
"10839  :  โรงพยาบาลมะขาม","420","422","95","95","283","283","9","9","0","0","7","7","4","4","1","1","0","0","9","9","3","3","5","5","6","6"
"10840  :  โรงพยาบาลแหลมสิงห์","366","366","33","33","6","6","43","43","246","246","21","21","15","15","0","0","0","0","0","0","0","0","0","0","2","2"
"10841  :  โรงพยาบาลสอยดาว","971","1,019","267","276","88","95","640","642","0","0","2","2","1","1","1","1","0","0","0","0","0","0","0","0","2","2"
"10842  :  โรงพยาบาลแก่งหางแมว","1,593","1,599","550","550","129","129","219","219","0","0","240","240","395","395","63","63","0","0","3","3","0","0","0","0","0","0"
"10843  :  โรงพยาบาลนายายอาม","785","794","100","100","49","50","189","189","0","0","10","10","292","293","127","127","4","4","7","7","8","8","5","5","1","1"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","752","775","245","249","171","171","324","325","0","0","6","6","9","10","8","8","0","0","5","5","1","1","0","0","0","0"
"10696  :  โรงพยาบาลตราด","4,428","4,434","5","5","236","236","1,029","1,031","31","31","1,410","1,410","1,705","1,707","4","4","3","3","3","3","3","3","0","0","1","1"
"10845  :  โรงพยาบาลคลองใหญ่","764","933","189","189","0","0","137","137","39","39","65","65","503","503","0","0","0","0","0","0","0","0","0","0","0","0"
