"โรงพยาบาล","รวม","2564","2565"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","65","65","7","7","10","10","18","18","5","5","1","1","6","6","9","9","9","9","0","0","0","0","0","0","0","0"
"10693  :  โรงพยาบาลอินทร์บุรี","31","35","3","3","7","8","4","4","2","2","6","6","4","4","4","4","4","4","0","0","0","0","0","0","0","0"
"10798  :  โรงพยาบาลบางระจัน","223","225","3","3","1","1","3","3","2","2","208","209","2","2","0","0","5","5","0","0","0","0","0","0","0","0"
"10799  :  โรงพยาบาลค่ายบางระจัน","26","26","4","4","0","0","6","6","2","2","3","3","5","5","2","2","4","4","0","0","0","0","0","0","0","0"
"10800  :  โรงพยาบาลพรหมบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10801  :  โรงพยาบาลท่าช้าง","84","84","3","3","7","7","0","0","2","2","4","4","63","63","1","1","4","4","0","0","0","0","0","0","0","0"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","536","539","2","2","4","4","8","8","4","4","510","510","2","2","4","4","5","5","0","0","0","0","0","0","0","0"
"10802  :  โรงพยาบาลมโนรมย์","102","103","4","4","2","2","91","91","2","2","2","2","1","1","1","1","0","0","0","0","0","0","0","0","0","0"
"10803  :  โรงพยาบาลวัดสิงห์","701","713","13","13","3","3","191","191","161","161","70","70","261","262","3","3","1","1","9","9","0","0","0","0","0","0"
"10804  :  โรงพยาบาลสรรพยา","632","655","16","16","18","18","5","5","11","11","9","9","381","381","167","167","28","28","20","20","0","0","0","0","0","0"
"10805  :  โรงพยาบาลสรรคบุรี","400","451","13","13","38","39","228","228","72","72","29","29","5","5","7","9","6","6","50","50","0","0","0","0","0","0"
"10806  :  โรงพยาบาลหันคา","1,500","1,524","31","31","62","62","116","117","436","437","288","288","524","524","17","17","48","48","0","0","0","0","0","0","0","0"
"27974  :  โรงพยาบาลหนองมะโมง","815","820","2","2","86","86","370","371","278","278","2","2","4","4","0","0","1","1","76","76","0","0","0","0","0","0"
"27975  :  โรงพยาบาลเนินขาม","343","353","0","0","0","0","108","108","50","52","154","154","39","39","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","171","207","34","35","37","37","23","23","25","25","30","30","28","28","29","29","0","0","0","0","0","0","0","0","0","0"
"10695  :  โรงพยาบาลพระพุทธบาท","5","5","0","0","0","0","0","0","1","1","1","1","2","2","1","1","0","0","0","0","0","0","0","0","0","0"
"10807  :  โรงพยาบาลแก่งคอย","8","8","0","0","1","1","1","1","3","3","0","0","2","2","1","1","0","0","0","0","0","0","0","0","0","0"
"10808  :  โรงพยาบาลหนองแค","11","11","0","0","1","1","1","1","3","3","0","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0"
"10809  :  โรงพยาบาลวิหารแดง","42","42","1","1","5","5","13","13","10","10","5","5","5","5","3","3","0","0","0","0","0","0","0","0","0","0"
"10810  :  โรงพยาบาลหนองแซง","42","42","8","8","8","8","9","9","1","1","4","4","6","6","4","4","2","2","0","0","0","0","0","0","0","0"
"10811  :  โรงพยาบาลบ้านหมอ","43","43","6","6","11","11","5","5","6","6","7","7","6","6","2","2","0","0","0","0","0","0","0","0","0","0"
"10812  :  โรงพยาบาลดอนพุด","336","338","6","6","5","5","293","295","0","0","27","27","0","0","5","5","0","0","0","0","0","0","0","0","0","0"
"10813  :  โรงพยาบาลหนองโดน","175","175","3","3","3","3","48","48","54","54","49","49","15","15","3","3","0","0","0","0","0","0","0","0","0","0"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","221","221","1","1","0","0","1","1","1","1","197","197","19","19","1","1","1","1","0","0","0","0","0","0","0","0"
"10815  :  โรงพยาบาลมวกเหล็ก","663","669","0","0","0","0","0","0","46","46","187","187","167","171","48","48","211","212","5","5","0","0","0","0","0","0"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","6","6","0","0","1","1","2","2","1","1","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10662  :  โรงพยาบาลชลบุรี","83","89","3","3","7","7","5","5","13","13","12","12","17","17","11","11","21","21","0","0","0","0","0","0","0","0"
"10817  :  โรงพยาบาลบ้านบึง","141","142","17","17","12","12","10","10","59","59","13","13","17","17","14","14","0","0","0","0","0","0","0","0","0","0"
"10818  :  โรงพยาบาลหนองใหญ่","92","92","0","0","1","1","1","1","25","25","0","0","63","63","1","1","1","1","0","0","0","0","0","0","0","0"
"10819  :  โรงพยาบาลบางละมุง","146","176","20","20","17","17","30","30","18","18","19","19","30","30","31","31","11","11","0","0","0","0","0","0","0","0"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","22","22","4","4","1","1","4","4","5","5","3","3","1","1","2","2","2","2","0","0","0","0","0","0","0","0"
"10821  :  โรงพยาบาลพานทอง","43","43","0","0","1","1","0","0","4","4","12","12","11","11","6","6","9","9","0","0","0","0","0","0","0","0"
"10822  :  โรงพยาบาลพนัสนิคม","101","111","15","15","18","18","13","13","14","14","9","9","16","16","15","15","11","11","0","0","0","0","0","0","0","0"
"10823  :  โรงพยาบาลแหลมฉบัง","224","260","58","58","37","37","30","30","35","35","48","48","30","30","22","22","0","0","0","0","0","0","0","0","0","0"
"10824  :  โรงพยาบาลเกาะสีชัง","5","5","0","0","0","0","1","1","0","0","1","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0"
"10825  :  โรงพยาบาลสัตหีบกม10","106","108","18","18","14","14","17","17","16","16","17","17","12","12","9","9","5","5","0","0","0","0","0","0","0","0"
"10826  :  โรงพยาบาลบ่อทอง","972","978","0","0","0","0","0","0","0","0","533","534","443","443","0","0","1","1","0","0","0","0","0","0","0","0"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","4","4","0","0","1","1","1","1","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"28005  :  โรงพยาบาลเมืองพัทยา","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28006  :  โรงพยาบาลเกาะจันทร์","23","23","0","0","2","2","0","0","8","8","3","3","3","3","3","3","4","4","0","0","0","0","0","0","0","0"
"10663  :  โรงพยาบาลระยอง","92","107","7","7","15","15","23","23","15","15","14","14","16","16","17","17","0","0","0","0","0","0","0","0","0","0"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","5","6","0","0","2","2","0","0","2","2","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0"
"10828  :  โรงพยาบาลบ้านฉาง","78","80","16","17","16","16","9","9","5","5","19","19","7","7","7","7","0","0","0","0","0","0","0","0","0","0"
"10829  :  โรงพยาบาลแกลง","42","43","3","3","4","4","4","4","7","7","8","8","6","6","5","5","6","6","0","0","0","0","0","0","0","0"
"10830  :  โรงพยาบาลวังจันทร์","18","19","5","5","8","8","0","0","1","1","0","0","2","2","3","3","0","0","0","0","0","0","0","0","0","0"
"10831  :  โรงพยาบาลบ้านค่าย","28","28","0","0","0","0","0","0","4","4","21","21","2","2","1","1","0","0","0","0","0","0","0","0","0","0"
"10832  :  โรงพยาบาลปลวกแดง","38","38","0","0","0","0","0","0","7","7","6","6","10","10","0","0","14","14","1","1","0","0","0","0","0","0"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","10","10","1","1","0","0","2","2","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23962  :  โรงพยาบาลนิคมพัฒนา","4","4","0","0","1","1","0","0","0","0","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10664  :  โรงพยาบาลพระปกเกล้า","108","129","18","18","19","19","11","11","20","20","13","13","13","13","27","27","8","8","0","0","0","0","0","0","0","0"
"10834  :  โรงพยาบาลขลุง","16","16","0","0","6","6","1","1","5","5","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10835  :  โรงพยาบาลท่าใหม่","19","19","1","1","2","2","4","4","4","4","1","1","7","7","0","0","0","0","0","0","0","0","0","0","0","0"
"10836  :  โรงพยาบาลเขาสุกิม","230","230","0","0","0","0","0","0","0","0","74","74","156","156","0","0","0","0","0","0","0","0","0","0","0","0"
"10837  :  โรงพยาบาลสองพี่น้อง","13","13","0","0","0","0","7","7","2","2","1","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","100","130","15","15","16","16","19","19","12","12","16","16","20","20","8","8","24","24","0","0","0","0","0","0","0","0"
"10839  :  โรงพยาบาลมะขาม","33","33","5","5","10","10","7","7","0","0","2","2","5","5","4","4","0","0","0","0","0","0","0","0","0","0"
"10840  :  โรงพยาบาลแหลมสิงห์","7","7","1","1","1","1","0","0","3","3","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0"
"10841  :  โรงพยาบาลสอยดาว","742","749","1","1","2","2","7","7","5","5","3","3","723","728","3","3","0","0","0","0","0","0","0","0","0","0"
"10842  :  โรงพยาบาลแก่งหางแมว","85","85","1","1","4","4","2","2","3","3","4","4","64","64","2","2","5","5","0","0","0","0","0","0","0","0"
"10843  :  โรงพยาบาลนายายอาม","291","292","4","4","8","8","6","6","5","5","9","9","249","249","11","11","0","0","0","0","0","0","0","0","0","0"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","294","298","11","11","6","6","6","6","24","24","143","143","96","96","8","8","4","4","0","0","0","0","0","0","0","0"
"10696  :  โรงพยาบาลตราด","47","62","1","1","7","7","9","9","8","8","8","8","12","12","8","8","9","9","0","0","0","0","0","0","0","0"
"10845  :  โรงพยาบาลคลองใหญ่","2","2","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10846  :  โรงพยาบาลเขาสมิง","58","58","5","5","7","7","5","5","5","5","11","11","24","24","0","0","1","1","0","0","0","0","0","0","0","0"
"10847  :  โรงพยาบาลบ่อไร่","187","191","7","7","3","3","7","7","27","27","80","80","59","59","4","4","4","4","0","0","0","0","0","0","0","0"
"10848  :  โรงพยาบาลแหลมงอบ","264","267","4","4","0","0","13","13","224","225","13","13","5","5","3","3","4","4","0","0","0","0","0","0","0","0"
"10849  :  โรงพยาบาลเกาะกูด","192","193","0","0","2","2","1","1","16","16","165","165","3","3","3","3","3","3","0","0","0","0","0","0","0","0"
"13816  :  โรงพยาบาลเกาะช้าง","79","79","0","0","1","1","2","2","0","0","1","1","2","2","72","72","1","1","0","0","0","0","0","0","0","0"
"10697  :  โรงพยาบาลพุทธโสธร","166","185","1","1","44","44","23","23","32","32","20","20","34","34","31","31","0","0","0","0","0","0","0","0","0","0"
