"โรงพยาบาล","รวม","2562","2563"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"10797  :  โรงพยาบาลหนองม่วง","457","457","19","19","44","44","123","123","95","95","139","139","24","24","0","0","1","1","4","4","1","1","5","5","2","2"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10692  :  โรงพยาบาลสิงห์บุรี","3,498","3,531","22","22","12","12","8","8","6","6","13","13","6","6","2","2","1","1","4","4","26","26","1,415","1,417","2,013","2,014"
"10693  :  โรงพยาบาลอินทร์บุรี","1,369","1,408","22","22","6","6","3","3","8","9","571","573","7","7","0","0","5","5","12","13","306","307","459","460","3","3"
"10798  :  โรงพยาบาลบางระจัน","502","643","10","10","3","3","6","6","48","48","6","6","141","141","0","0","6","6","5","5","2","2","416","416","0","0"
"10799  :  โรงพยาบาลค่ายบางระจัน","195","196","7","7","37","37","112","113","1","1","19","19","5","5","0","0","0","0","5","5","3","3","5","5","1","1"
"10800  :  โรงพยาบาลพรหมบุรี","64","64","1","1","51","51","0","0","0","0","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10801  :  โรงพยาบาลท่าช้าง","481","488","0","0","93","93","120","120","140","140","103","103","8","8","3","3","3","3","5","5","9","9","2","2","1","2"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","2,500","2,737","19","20","61","61","74","74","94","94","90","90","10","10","0","0","10","10","8","8","11","11","1,916","1,919","439","440"
"10802  :  โรงพยาบาลมโนรมย์","356","410","0","0","108","108","81","81","110","110","1","1","0","0","0","0","0","0","8","8","10","10","1","1","91","91"
"10803  :  โรงพยาบาลวัดสิงห์","1,495","1,671","12","12","236","236","321","321","456","456","294","294","94","94","6","6","0","0","0","0","1","1","58","58","192","193"
"10804  :  โรงพยาบาลสรรพยา","1,437","1,512","0","0","8","8","30","30","99","100","978","992","332","332","4","4","3","3","5","5","9","9","9","9","19","20"
"10805  :  โรงพยาบาลสรรคบุรี","1,318","2,060","8","8","30","31","179","181","225","225","343","344","162","163","44","44","3","3","11","11","200","209","699","707","133","134"
"10806  :  โรงพยาบาลหันคา","2,503","2,529","69","70","628","634","606","606","593","594","437","437","143","143","7","7","6","6","7","7","8","8","9","9","8","8"
"27974  :  โรงพยาบาลหนองมะโมง","638","891","0","0","0","0","0","0","53","55","0","0","356","356","155","155","4","4","0","0","86","86","227","228","7","7"
"27975  :  โรงพยาบาลเนินขาม","528","528","0","0","0","0","83","83","80","80","139","139","141","141","0","0","79","79","0","0","0","0","0","0","6","6"
"10661  :  โรงพยาบาลสระบุรี","3,277","3,449","122","122","61","61","36","36","1,654","1,656","859","859","525","527","5","5","26","26","51","51","33","33","55","55","18","18"
"10695  :  โรงพยาบาลพระพุทธบาท","192","193","11","11","78","78","12","12","33","33","51","51","4","4","0","0","0","0","0","0","0","0","4","4","0","0"
"10807  :  โรงพยาบาลแก่งคอย","2,425","2,600","222","226","246","250","294","294","81","84","31","31","1,360","1,371","258","258","16","16","17","17","16","16","14","15","22","22"
"10808  :  โรงพยาบาลหนองแค","1,933","1,995","5","5","460","461","150","150","230","233","22","22","31","31","227","228","76","76","3","3","1","1","154","155","625","630"
"10809  :  โรงพยาบาลวิหารแดง","772","929","0","0","236","236","151","152","150","150","38","38","2","2","0","0","1","1","0","0","4","4","0","0","336","346"
"10810  :  โรงพยาบาลหนองแซง","580","592","59","59","28","28","117","117","150","150","84","84","19","19","1","1","6","6","6","6","8","8","32","32","82","82"
"10811  :  โรงพยาบาลบ้านหมอ","496","497","12","12","15","15","7","7","16","16","7","7","15","15","12","12","9","9","8","8","186","186","201","201","9","9"
"10812  :  โรงพยาบาลดอนพุด","474","793","9","9","12","13","135","135","152","153","18","19","7","7","2","2","2","2","3","3","19","19","331","372","59","59"
"10813  :  โรงพยาบาลหนองโดน","334","380","8","8","119","119","97","97","68","68","3","3","8","8","2","2","6","6","6","6","11","11","30","30","22","22"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","1,299","1,337","0","0","152","156","219","220","386","386","144","144","124","124","5","5","0","0","2","2","2","2","193","194","104","104"
"10815  :  โรงพยาบาลมวกเหล็ก","1,611","1,749","4","4","147","159","534","562","602","613","195","196","0","0","103","103","0","0","0","0","23","23","1","1","88","88"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","673","683","246","247","80","80","69","70","207","207","53","53","5","5","0","0","5","5","7","7","3","3","2","2","4","4"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10662  :  โรงพยาบาลชลบุรี","31","33","13","13","5","5","6","6","3","3","0","0","2","2","0","0","0","0","2","2","1","1","1","1","0","0"
"10817  :  โรงพยาบาลบ้านบึง","2,637","2,688","5","5","71","71","289","289","622","623","1,171","1,173","508","511","0","0","1","1","10","10","2","2","0","0","3","3"
"10818  :  โรงพยาบาลหนองใหญ่","2,289","2,339","10","10","44","44","72","72","391","391","299","300","1,371","1,371","0","0","1","1","4","4","2","2","37","37","107","107"
"10819  :  โรงพยาบาลบางละมุง","3,833","4,012","96","96","72","72","63","65","357","359","335","335","1,474","1,476","1,287","1,288","44","44","82","82","78","79","58","58","54","58"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","164","165","17","17","3","3","55","55","6","6","2","2","12","12","1","1","2","2","1","1","66","66","0","0","0","0"
"10821  :  โรงพยาบาลพานทอง","2,028","2,083","8","8","8","8","99","99","203","203","183","183","1,427","1,453","61","61","19","19","45","45","1","1","3","3","0","0"
"10822  :  โรงพยาบาลพนัสนิคม","6,329","6,364","38","38","23","23","92","92","469","469","220","220","1,907","1,911","3,560","3,563","5","5","6","6","9","9","15","15","13","13"
"10823  :  โรงพยาบาลแหลมฉบัง","3,931","4,520","106","109","387","389","302","304","372","373","886","887","1,597","1,599","1","1","6","6","86","86","31","31","234","234","491","501"
"10824  :  โรงพยาบาลเกาะสีชัง","34","36","6","6","8","8","5","5","7","7","6","6","2","2","0","0","0","0","2","2","0","0","0","0","0","0"
"10825  :  โรงพยาบาลสัตหีบกม10","2,221","2,305","17","17","4","4","8","8","37","37","1,282","1,295","16","16","306","308","17","17","581","584","10","10","7","7","2","2"
"10826  :  โรงพยาบาลบ่อทอง","473","696","0","0","0","0","0","0","183","183","94","94","105","105","0","0","0","0","0","0","0","0","119","119","195","195"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","8","9","3","3","0","0","0","0","5","5","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","14","15","5","5","3","3","3","3","1","1","0","0","1","1","0","0","0","0","1","1","0","0","0","0","1","1"
"28005  :  โรงพยาบาลเมืองพัทยา","18","18","4","4","3","3","0","0","4","4","0","0","0","0","1","1","1","1","0","0","2","2","1","1","2","2"
"28006  :  โรงพยาบาลเกาะจันทร์","254","266","7","7","2","2","2","2","12","12","155","155","7","7","56","56","3","3","10","10","3","3","3","3","6","6"
"10663  :  โรงพยาบาลระยอง","1,227","1,329","34","34","17","17","14","14","29","29","37","37","654","684","303","303","15","15","24","24","12","12","27","27","132","133"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","5,106","5,458","71","71","199","199","150","151","439","443","221","221","434","434","1,419","1,421","2,322","2,489","4","4","11","11","9","9","5","5"
"10828  :  โรงพยาบาลบ้านฉาง","916","946","17","17","33","37","27","27","173","174","29","29","15","15","3","3","3","3","12","12","7","7","412","413","208","209"
"10829  :  โรงพยาบาลแกลง","2,259","2,303","26","26","300","301","377","377","561","567","530","533","345","352","0","0","13","13","10","10","17","17","54","57","50","50"
"10830  :  โรงพยาบาลวังจันทร์","1,360","1,435","2","2","4","4","214","216","238","239","535","539","395","397","0","0","2","2","5","5","7","7","15","15","9","9"
"10831  :  โรงพยาบาลบ้านค่าย","1,429","1,613","5","5","0","0","24","24","169","171","198","199","602","602","82","82","109","109","0","0","125","125","102","102","193","194"
"10832  :  โรงพยาบาลปลวกแดง","2,727","2,743","66","66","385","385","539","540","340","341","886","886","509","513","6","6","0","0","1","1","0","0","4","4","1","1"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","374","392","31","33","68","68","97","97","71","71","34","34","20","21","0","0","0","0","3","3","60","60","3","3","2","2"
"23962  :  โรงพยาบาลนิคมพัฒนา","635","865","1","1","14","14","6","6","185","189","213","216","234","235","154","199","2","2","2","2","0","0","0","0","1","1"
"10664  :  โรงพยาบาลพระปกเกล้า","139","191","17","17","9","9","8","8","7","7","15","15","14","14","0","0","13","13","43","43","13","13","29","29","23","23"
"10834  :  โรงพยาบาลขลุง","283","305","5","5","1","1","10","10","25","25","189","191","48","50","0","0","4","4","4","4","5","5","8","8","2","2"
"10835  :  โรงพยาบาลท่าใหม่","1,493","1,496","4","4","0","0","0","0","4","4","82","82","53","53","0","0","0","0","1","1","15","16","746","747","589","589"
"10836  :  โรงพยาบาลเขาสุกิม","524","614","98","98","2","2","38","38","67","67","60","60","2","2","0","0","1","1","0","0","1","1","214","214","131","131"
"10837  :  โรงพยาบาลสองพี่น้อง","357","505","6","6","0","0","180","181","57","57","36","37","7","7","6","6","0","0","1","1","177","177","28","29","4","4"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","2,311","2,738","35","35","83","83","158","158","389","389","167","167","21","21","3","3","11","11","6","6","266","266","597","597","1,001","1,002"
"10839  :  โรงพยาบาลมะขาม","1,074","1,413","13","13","59","59","140","140","112","112","322","357","229","229","0","0","8","8","10","10","340","340","142","142","3","3"
"10840  :  โรงพยาบาลแหลมสิงห์","12","14","2","2","1","1","4","4","1","1","0","0","1","1","0","0","0","0","3","3","2","2","0","0","0","0"
"10841  :  โรงพยาบาลสอยดาว","1,008","1,060","52","52","4","4","20","20","66","66","83","83","360","361","409","409","0","0","0","0","1","1","59","59","5","5"
