"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"10808  :  โรงพยาบาลหนองแค","1,948","167","8.57","592","34","5.74","492","54","10.98","374","30","10.98","490","49","10.00"
"10809  :  โรงพยาบาลวิหารแดง","2,775","216","7.78","878","55","6.26","756","67","8.86","466","41","8.86","675","53","7.85"
"10810  :  โรงพยาบาลหนองแซง","563","25","4.44","157","5","3.18","131","0","0.00","120","2","0.00","155","18","11.61"
"10811  :  โรงพยาบาลบ้านหมอ","1,465","231","15.77","461","74","16.05","345","64","18.55","264","40","18.55","395","53","13.42"
"10812  :  โรงพยาบาลดอนพุด","445","47","10.56","140","17","12.14","121","18","14.88","97","7","14.88","87","5","5.75"
"10813  :  โรงพยาบาลหนองโดน","1,000","88","8.80","281","34","12.10","279","19","6.81","166","15","6.81","274","20","7.30"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","1,622","133","8.20","547","42","7.68","398","45","11.31","329","17","11.31","348","29","8.33"
"10815  :  โรงพยาบาลมวกเหล็ก","2,261","332","14.68","652","90","13.80","581","98","16.87","440","56","16.87","588","88","14.97"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","2,198","243","11.06","672","92","13.69","573","56","9.77","444","36","9.77","509","59","11.59"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","45,874","3,066","6.68","12,416","731","5.89","11,740","935","7.96","10,180","630","7.96","11,538","770","6.67"
"10817  :  โรงพยาบาลบ้านบึง","11,051","1,557","14.09","3,081","440","14.28","2,934","436","14.86","2,442","323","14.86","2,594","358","13.80"
"10818  :  โรงพยาบาลหนองใหญ่","1,401","144","10.28","377","40","10.61","399","38","9.52","351","46","9.52","274","20","7.30"
"10819  :  โรงพยาบาลบางละมุง","21,180","835","3.94","5,734","108","1.88","5,475","104","1.90","4,576","289","1.90","5,395","334","6.19"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","1,485","132","8.89","369","24","6.50","371","37","9.97","346","39","9.97","399","32","8.02"
"10821  :  โรงพยาบาลพานทอง","5,550","760","13.69","1,615","230","14.24","1,537","232","15.09","1,176","137","15.09","1,222","161","13.18"
"10822  :  โรงพยาบาลพนัสนิคม","13,853","1,202","8.68","3,708","350","9.44","3,617","270","7.46","3,104","234","7.46","3,424","348","10.16"
"10823  :  โรงพยาบาลแหลมฉบัง","8,784","604","6.88","2,533","152","6.00","2,289","170","7.43","1,855","112","7.43","2,107","170","8.07"
"10824  :  โรงพยาบาลเกาะสีชัง","291","25","8.59","76","10","13.16","82","7","8.54","61","4","8.54","72","4","5.56"
"10825  :  โรงพยาบาลสัตหีบกม10","2,794","164","5.87","784","38","4.85","668","40","5.99","639","36","5.99","703","50","7.11"
"10826  :  โรงพยาบาลบ่อทอง","3,728","496","13.30","981","165","16.82","921","148","16.07","865","100","16.07","961","83","8.64"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","220","0","0.00","66","0","0.00","46","0","0.00","46","0","0.00","62","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","427","220","51.52","257","144","56.03","133","74","55.64","17","1","55.64","20","1","5.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","11,796","0","0.00","3,892","0","0.00","3,698","0","0.00","3,088","0","0.00","1,118","0","0.00"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","232","464","200.00","77","143","185.71","76","138","181.58","49","107","181.58","30","76","253.33"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","5,662","123","2.17","1,519","29","1.91","1,476","32","2.17","1,108","24","2.17","1,559","38","2.44"
"28005  :  โรงพยาบาลเมืองพัทยา","5,312","255","4.80","1,602","67","4.18","1,432","81","5.66","976","48","5.66","1,302","59","4.53"
"28006  :  โรงพยาบาลเกาะจันทร์","1,532","127","8.29","371","38","10.24","392","24","6.12","359","16","6.12","410","49","11.95"
"10663  :  โรงพยาบาลระยอง","37,362","4,904","13.13","10,006","1,164","11.63","9,568","1,145","11.97","8,404","1,224","11.97","9,384","1,371","14.61"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","9,669","1,565","16.19","2,821","447","15.85","2,476","402","16.24","2,130","399","16.24","2,242","317","14.14"
"10828  :  โรงพยาบาลบ้านฉาง","3,376","345","10.22","917","110","12.00","949","111","11.70","549","59","11.70","961","65","6.76"
"10829  :  โรงพยาบาลแกลง","12,068","1,459","12.09","3,058","359","11.74","3,016","312","10.34","2,892","378","10.34","3,102","410","13.22"
"10830  :  โรงพยาบาลวังจันทร์","1,734","54","3.11","472","15","3.18","445","13","2.92","412","9","2.92","405","17","4.20"
"10831  :  โรงพยาบาลบ้านค่าย","3,241","157","4.84","913","61","6.68","829","35","4.22","681","30","4.22","818","31","3.79"
"10832  :  โรงพยาบาลปลวกแดง","2,677","13","0.49","876","0","0.00","772","4","0.52","640","3","0.52","389","6","1.54"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","1,253","199","15.88","349","44","12.61","337","60","17.80","286","44","17.80","281","51","18.15"
"23962  :  โรงพยาบาลนิคมพัฒนา","877","84","9.58","418","40","9.57","405","37","9.14","54","7","9.14","0","0","0.00"
"10664  :  โรงพยาบาลพระปกเกล้า","45,674","1,518","3.32","13,150","471","3.58","12,776","399","3.12","9,370","227","3.12","10,378","421","4.06"
"10834  :  โรงพยาบาลขลุง","2,719","327","12.03","597","82","13.74","653","84","12.86","685","65","12.86","784","96","12.24"
"10835  :  โรงพยาบาลท่าใหม่","981","127","12.95","322","26","8.07","353","44","12.46","157","33","12.46","149","24","16.11"
"10836  :  โรงพยาบาลเขาสุกิม","2,201","318","14.45","540","95","17.59","543","104","19.15","543","66","19.15","575","53","9.22"
"10837  :  โรงพยาบาลสองพี่น้อง","1,761","147","8.35","469","70","14.93","449","49","10.91","443","12","10.91","400","16","4.00"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","3,438","288","8.38","1,033","107","10.36","931","89","9.56","709","52","9.56","765","40","5.23"
"10839  :  โรงพยาบาลมะขาม","1,964","223","11.35","606","66","10.89","540","62","11.48","430","43","11.48","388","52","13.40"
"10840  :  โรงพยาบาลแหลมสิงห์","2,296","130","5.66","658","41","6.23","703","40","5.69","485","22","5.69","450","27","6.00"
"10841  :  โรงพยาบาลสอยดาว","4,191","501","11.95","1,168","141","12.07","939","148","15.76","847","95","15.76","1,237","117","9.46"
"10842  :  โรงพยาบาลแก่งหางแมว","1,968","136","6.91","499","38","7.62","567","45","7.94","426","27","7.94","476","26","5.46"
"10843  :  โรงพยาบาลนายายอาม","2,048","377","18.41","598","130","21.74","539","97","18.00","490","80","18.00","421","70","16.63"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","1,683","263","15.63","423","59","13.95","487","96","19.71","380","52","19.71","393","56","14.25"
"10696  :  โรงพยาบาลตราด","20,462","592","2.89","5,336","171","3.20","5,188","149","2.87","4,765","127","2.87","5,173","145","2.80"
"10845  :  โรงพยาบาลคลองใหญ่","1,053","33","3.13","323","15","4.64","280","11","3.93","229","6","3.93","221","1","0.45"
"10846  :  โรงพยาบาลเขาสมิง","1,346","62","4.61","416","6","1.44","376","14","3.72","283","25","3.72","271","17","6.27"
"10847  :  โรงพยาบาลบ่อไร่","2,513","89","3.54","680","34","5.00","650","31","4.77","547","11","4.77","636","13","2.04"
"10848  :  โรงพยาบาลแหลมงอบ","912","23","2.52","269","7","2.60","295","9","3.05","189","3","3.05","159","4","2.52"
"10849  :  โรงพยาบาลเกาะกูด","112","8","7.14","51","5","9.80","18","1","5.56","25","2","5.56","18","0","0.00"
"13816  :  โรงพยาบาลเกาะช้าง","944","8","0.85","327","0","0.00","190","2","1.05","185","3","1.05","242","3","1.24"
"10697  :  โรงพยาบาลพุทธโสธร","32,546","673","2.07","8,840","200","2.26","8,130","192","2.36","6,958","127","2.36","8,618","154","1.79"
"10833  :  โรงพยาบาลท่าตะเกียบ","3,003","282","9.39","805","93","11.55","817","97","11.87","687","50","11.87","694","42","6.05"
"10850  :  โรงพยาบาลบางคล้า","2,490","491","19.72","688","161","23.40","858","130","15.15","455","87","15.15","489","113","23.11"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","4,640","627","13.51","1,371","211","15.39","1,224","169","13.81","871","88","13.81","1,174","159","13.54"
"10852  :  โรงพยาบาลบางปะกง","5,781","474","8.20","1,479","110","7.44","1,434","101","7.04","1,253","114","7.04","1,615","149","9.23"
"10853  :  โรงพยาบาลบ้านโพธิ์","3,194","624","19.54","949","222","23.39","847","175","20.66","662","113","20.66","736","114","15.49"
"10854  :  โรงพยาบาลพนมสารคาม","9,819","1,554","15.83","2,816","499","17.72","2,619","441","16.84","2,062","280","16.84","2,322","334","14.38"
"10855  :  โรงพยาบาลสนามชัยเขต","7,759","772","9.95","2,216","255","11.51","1,930","209","10.83","1,755","160","10.83","1,858","148","7.97"
"10856  :  โรงพยาบาลแปลงยาว","2,958","519","17.55","923","154","16.68","763","137","17.96","619","104","17.96","653","124","18.99"
"13747  :  โรงพยาบาลราชสาส์น","572","68","11.89","134","17","12.69","134","20","14.93","146","19","14.93","158","12","7.59"
"31327  :  โรงพยาบาลคลองเขื่อน","616","118","19.16","211","42","19.91","161","36","22.36","88","15","22.36","156","25","16.03"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","16,162","7,364","45.56","5,958","2,040","34.24","5,727","2,041","35.64","2,458","1,366","35.64","2,019","1,917","94.95"
"10857  :  โรงพยาบาลกบินทร์บุรี","10,503","1,187","11.30","3,330","303","9.10","3,057","345","11.29","2,016","258","11.29","2,100","281","13.38"
"10858  :  โรงพยาบาลนาดี","2,174","192","8.83","632","48","7.59","567","48","8.47","473","39","8.47","502","57","11.35"
"10859  :  โรงพยาบาลบ้านสร้าง","1,221","122","9.99","398","12","3.02","327","56","17.13","222","23","17.13","274","31","11.31"
"10860  :  โรงพยาบาลประจันตคาม","488","17","3.48","86","3","3.49","76","3","3.95","201","5","3.95","125","6","4.80"
"10861  :  โรงพยาบาลศรีมหาโพธิ","2,476","38","1.53","957","2","0.21","490","20","4.08","389","1","4.08","640","15","2.34"
"10862  :  โรงพยาบาลศรีมโหสถ","2,117","123","5.81","717","43","6.00","543","24","4.42","444","22","4.42","413","34","8.23"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","728","0","0.00","175","0","0.00","196","0","0.00","171","0","0.00","186","0","0.00"
"10698  :  โรงพยาบาลนครนายก","18,847","1,892","10.04","5,379","532","9.89","3,781","514","13.59","4,355","384","13.59","5,332","462","8.66"
"10863  :  โรงพยาบาลปากพลี","845","41","4.85","247","8","3.24","213","20","9.39","154","2","9.39","231","11","4.76"
"10864  :  โรงพยาบาลบ้านนา","4,773","187","3.92","1,400","50","3.57","1,349","55","4.08","906","25","4.08","1,118","57","5.10"
"10865  :  โรงพยาบาลองครักษ์","2,247","88","3.92","725","23","3.17","682","25","3.67","433","16","3.67","407","24","5.90"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
