"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"10807  :  โรงพยาบาลแก่งคอย","6,813","4,835","70.97","2,419","1,587","65.61","3,397","2,464","72.53","997","784","72.53","0","0","0.00"
"10808  :  โรงพยาบาลหนองแค","1,572","1,552","98.73","293","129","44.03","1,023","1,290","126.10","256","133","126.10","0","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","1,661","708","42.62","760","312","41.05","650","254","39.08","251","142","39.08","0","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","1,768","1,367","77.32","239","101","42.26","867","683","78.78","662","583","78.78","0","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","617","217","35.17","289","41","14.19","312","148","47.44","16","28","47.44","0","0","0.00"
"10812  :  โรงพยาบาลดอนพุด","557","447","80.25","138","85","61.59","296","251","84.80","123","111","84.80","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","431","238","55.22","150","80","53.33","230","130","56.52","51","28","56.52","0","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","1,603","1,091","68.06","622","391","62.86","756","532","70.37","225","168","70.37","0","0","0.00"
"10815  :  โรงพยาบาลมวกเหล็ก","2,067","1,868","90.37","746","805","107.91","1,027","928","90.36","294","135","90.36","0","0","0.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","1,015","505","49.75","341","118","34.60","511","315","61.64","163","72","61.64","0","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","33,466","13,557","40.51","11,852","3,114","26.27","18,286","9,386","51.33","3,328","1,057","51.33","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","10,032","6,486","64.65","2,744","1,042","37.97","6,549","4,893","74.71","739","551","74.71","0","0","0.00"
"10818  :  โรงพยาบาลหนองใหญ่","1,250","758","60.64","463","234","50.54","653","440","67.38","134","84","67.38","0","0","0.00"
"10819  :  โรงพยาบาลบางละมุง","33,119","25,671","77.51","8,241","4,255","51.63","24,878","21,416","86.08","0","0","86.08","0","0","0.00"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","1,878","1,628","86.69","368","171","46.47","1,510","1,457","96.49","0","0","96.49","0","0","0.00"
"10821  :  โรงพยาบาลพานทอง","4,275","1,746","40.84","1,361","351","25.79","2,291","1,213","52.95","623","182","52.95","0","0","0.00"
"10822  :  โรงพยาบาลพนัสนิคม","7,534","6,116","81.18","3,887","1,359","34.96","3,281","3,858","117.59","366","899","117.59","0","0","0.00"
"10823  :  โรงพยาบาลแหลมฉบัง","8,175","5,593","68.42","3,292","1,747","53.07","4,883","3,846","78.76","0","0","78.76","0","0","0.00"
"10824  :  โรงพยาบาลเกาะสีชัง","538","467","86.80","54","13","24.07","287","253","88.15","197","201","88.15","0","0","0.00"
"10825  :  โรงพยาบาลสัตหีบกม10","2,477","1,602","64.68","1,059","769","72.62","1,122","731","65.15","296","102","65.15","0","0","0.00"
"10826  :  โรงพยาบาลบ่อทอง","4,349","2,223","51.12","1,295","507","39.15","2,241","1,319","58.86","813","397","58.86","0","0","0.00"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","384","369","96.09","50","45","90.00","334","324","97.01","0","0","97.01","0","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","379","747","197.10","146","165","113.01","156","426","273.08","77","156","273.08","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","858","200","23.31","457","84","18.38","382","112","29.32","19","4","29.32","0","0","0.00"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","3,130","4","0.13","1,290","0","0.00","1,471","3","0.20","369","1","0.20","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","6,421","3,183","49.57","1,986","360","18.13","4,058","2,506","61.75","377","317","61.75","0","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","1,919","280","14.59","991","76","7.67","928","204","21.98","0","0","21.98","0","0","0.00"
"28006  :  โรงพยาบาลเกาะจันทร์","1,151","960","83.41","375","86","22.93","529","745","140.83","247","129","140.83","0","0","0.00"
"10663  :  โรงพยาบาลระยอง","27,328","11,347","41.52","11,186","3,999","35.75","13,564","6,359","46.88","2,578","989","46.88","0","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","7,417","3,725","50.22","2,781","1,251","44.98","3,754","2,009","53.52","882","465","53.52","0","0","0.00"
"10828  :  โรงพยาบาลบ้านฉาง","2,638","1,536","58.23","1,241","718","57.86","1,109","658","59.33","288","160","59.33","0","0","0.00"
"10829  :  โรงพยาบาลแกลง","7,686","6,547","85.18","4,176","2,226","53.30","2,901","2,655","91.52","609","1,666","91.52","0","0","0.00"
"10830  :  โรงพยาบาลวังจันทร์","1,196","530","44.31","730","444","60.82","347","53","15.27","119","33","15.27","0","0","0.00"
"10831  :  โรงพยาบาลบ้านค่าย","1,800","927","51.50","551","331","60.07","991","533","53.78","258","63","53.78","0","0","0.00"
"10832  :  โรงพยาบาลปลวกแดง","2,560","1,896","74.06","1,233","888","72.02","966","769","79.61","361","239","79.61","0","0","0.00"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","736","372","50.54","297","240","80.81","299","110","36.79","140","22","36.79","0","0","0.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","3,607","2,840","78.74","1,053","606","57.55","2,028","1,800","88.76","526","434","88.76","0","0","0.00"
"10664  :  โรงพยาบาลพระปกเกล้า","24,489","7,740","31.61","13,669","4,660","34.09","10,803","2,877","26.63","17","203","26.63","0","0","0.00"
"10834  :  โรงพยาบาลขลุง","1,776","693","39.02","1,012","533","52.67","588","116","19.73","176","44","19.73","0","0","0.00"
"10835  :  โรงพยาบาลท่าใหม่","1,035","252","24.35","521","175","33.59","423","74","17.49","91","3","17.49","0","0","0.00"
"10836  :  โรงพยาบาลเขาสุกิม","509","443","87.03","222","109","49.10","250","203","81.20","37","131","81.20","0","0","0.00"
"10837  :  โรงพยาบาลสองพี่น้อง","595","771","129.58","228","244","107.02","259","405","156.37","108","122","156.37","0","0","0.00"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","3,454","2,467","71.42","2,197","1,800","81.93","955","493","51.62","302","174","51.62","0","0","0.00"
"10839  :  โรงพยาบาลมะขาม","1,353","555","41.02","638","230","36.05","596","298","50.00","119","27","50.00","0","0","0.00"
"10840  :  โรงพยาบาลแหลมสิงห์","190","101","53.16","190","101","53.16","0","0","0.00","0","0","0.00","0","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","3,345","1,376","41.14","2,038","1,189","58.34","1,029","146","14.19","278","41","14.19","0","0","0.00"
"10842  :  โรงพยาบาลแก่งหางแมว","900","404","44.89","483","162","33.54","384","196","51.04","33","46","51.04","0","0","0.00"
"10843  :  โรงพยาบาลนายายอาม","1,753","983","56.08","655","254","38.78","843","507","60.14","255","222","60.14","0","0","0.00"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","894","219","24.50","375","63","16.80","326","105","32.21","193","51","32.21","0","0","0.00"
"10696  :  โรงพยาบาลตราด","11,189","2,560","22.88","5,249","1,299","24.75","4,685","932","19.89","1,255","329","19.89","0","0","0.00"
"10845  :  โรงพยาบาลคลองใหญ่","1,858","1,419","76.37","821","603","73.45","925","747","80.76","112","69","80.76","0","0","0.00"
"10846  :  โรงพยาบาลเขาสมิง","1,094","846","77.33","988","810","81.98","106","36","33.96","0","0","33.96","0","0","0.00"
"10847  :  โรงพยาบาลบ่อไร่","2,070","1,211","58.50","1,032","632","61.24","772","392","50.78","266","187","50.78","0","0","0.00"
"10848  :  โรงพยาบาลแหลมงอบ","890","632","71.01","526","403","76.62","245","170","69.39","119","59","69.39","0","0","0.00"
"10849  :  โรงพยาบาลเกาะกูด","149","78","52.35","75","47","62.67","48","26","54.17","26","5","54.17","0","0","0.00"
"13816  :  โรงพยาบาลเกาะช้าง","715","614","85.87","137","26","18.98","501","545","108.78","77","43","108.78","0","0","0.00"
"10697  :  โรงพยาบาลพุทธโสธร","15,157","5,667","37.39","6,197","970","15.65","7,666","3,318","43.28","1,294","1,379","43.28","0","0","0.00"
"10833  :  โรงพยาบาลท่าตะเกียบ","2,665","1,485","55.72","784","285","36.35","1,093","604","55.26","788","596","55.26","0","0","0.00"
"10850  :  โรงพยาบาลบางคล้า","1,422","1,969","138.47","534","636","119.10","756","1,128","149.21","132","205","149.21","0","0","0.00"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","5,458","4,322","79.19","951","372","39.12","3,425","2,971","86.74","1,082","979","86.74","0","0","0.00"
"10852  :  โรงพยาบาลบางปะกง","2,958","1,244","42.06","1,218","504","41.38","1,209","578","47.81","531","162","47.81","0","0","0.00"
"10853  :  โรงพยาบาลบ้านโพธิ์","3,781","3,114","82.36","767","345","44.98","1,923","1,678","87.26","1,091","1,091","87.26","0","0","0.00"
"10854  :  โรงพยาบาลพนมสารคาม","9,041","6,038","66.78","2,437","1,018","41.77","4,788","3,536","73.85","1,816","1,484","73.85","0","0","0.00"
"10855  :  โรงพยาบาลสนามชัยเขต","4,551","2,543","55.88","2,039","1,082","53.07","2,104","1,239","58.89","408","222","58.89","0","0","0.00"
"10856  :  โรงพยาบาลแปลงยาว","4,969","4,145","83.42","906","483","53.31","2,556","2,231","87.28","1,507","1,431","87.28","0","0","0.00"
"13747  :  โรงพยาบาลราชสาส์น","1,631","1,449","88.84","182","88","48.35","839","766","91.30","610","595","91.30","0","0","0.00"
"31327  :  โรงพยาบาลคลองเขื่อน","973","784","80.58","101","22","21.78","441","350","79.37","431","412","79.37","0","0","0.00"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","5,876","5,611","95.49","3,252","2,535","77.95","1,970","2,334","118.48","654","742","118.48","0","0","0.00"
"10857  :  โรงพยาบาลกบินทร์บุรี","7,008","5,776","82.42","2,909","2,308","79.34","2,881","2,594","90.04","1,218","874","90.04","0","0","0.00"
"10858  :  โรงพยาบาลนาดี","2,120","1,396","65.85","1,237","899","72.68","715","390","54.55","168","107","54.55","0","0","0.00"
"10859  :  โรงพยาบาลบ้านสร้าง","1,161","953","82.08","166","71","42.77","995","882","88.64","0","0","88.64","0","0","0.00"
"10860  :  โรงพยาบาลประจันตคาม","573","353","61.61","82","56","68.29","427","247","57.85","64","50","57.85","0","0","0.00"
"10861  :  โรงพยาบาลศรีมหาโพธิ","2,849","2,538","89.08","1,283","1,143","89.09","1,251","1,118","89.37","315","277","89.37","0","0","0.00"
"10862  :  โรงพยาบาลศรีมโหสถ","648","313","48.30","268","134","50.00","248","119","47.98","132","60","47.98","0","0","0.00"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","668","288","43.11","183","35","19.13","397","207","52.14","88","46","52.14","0","0","0.00"
"10698  :  โรงพยาบาลนครนายก","11,454","8,742","76.32","4,788","1,285","26.84","5,394","5,414","100.37","1,272","2,043","100.37","0","0","0.00"
"10863  :  โรงพยาบาลปากพลี","517","335","64.80","161","85","52.80","286","209","73.08","70","41","73.08","0","0","0.00"
"10864  :  โรงพยาบาลบ้านนา","4,434","3,159","71.24","1,077","494","45.87","2,753","2,188","79.48","604","477","79.48","0","0","0.00"
