"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"10661  :  โรงพยาบาลสระบุรี","47,108","23,971","50.89","11,446","4,506","39.37","10,595","3,899","36.80","10,289","4,497","36.80","14,778","11,069","74.90"
"10695  :  โรงพยาบาลพระพุทธบาท","6,477","407","6.28","2,652","125","4.71","1,871","76","4.06","1,954","206","4.06","0","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","7,218","2,877","39.86","1,439","107","7.44","1,230","100","8.13","1,217","110","8.13","3,332","2,560","76.83"
"10808  :  โรงพยาบาลหนองแค","2,000","398","19.90","617","57","9.24","476","57","11.97","479","83","11.97","428","201","46.96"
"10809  :  โรงพยาบาลวิหารแดง","4,356","1,967","45.16","907","54","5.95","767","75","9.78","714","169","9.78","1,968","1,669","84.81"
"10810  :  โรงพยาบาลหนองแซง","858","319","37.18","139","11","7.91","191","26","13.61","212","42","13.61","316","240","75.95"
"10811  :  โรงพยาบาลบ้านหมอ","1,085","289","26.64","434","51","11.75","326","47","14.42","293","93","14.42","32","98","306.25"
"10812  :  โรงพยาบาลดอนพุด","701","340","48.50","103","6","5.83","108","27","25.00","175","49","25.00","315","258","81.90"
"10813  :  โรงพยาบาลหนองโดน","1,168","651","55.74","274","17","6.20","238","27","11.34","205","54","11.34","451","553","122.62"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","2,346","1,114","47.49","451","55","12.20","426","53","12.44","727","453","12.44","742","553","74.53"
"10815  :  โรงพยาบาลมวกเหล็ก","2,597","1,444","55.60","516","90","17.44","483","81","16.77","499","103","16.77","1,099","1,170","106.46"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","1,632","407","24.94","406","40","9.85","363","50","13.77","336","56","13.77","527","261","49.53"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","53,512","18,153","33.92","12,051","759","6.30","10,235","802","7.84","11,773","3,651","7.84","19,453","12,941","66.52"
"10817  :  โรงพยาบาลบ้านบึง","11,492","4,454","38.76","2,814","369","13.11","2,285","338","14.79","2,632","698","14.79","3,761","3,049","81.07"
"10818  :  โรงพยาบาลหนองใหญ่","1,915","1,140","59.53","311","33","10.61","229","19","8.30","275","116","8.30","1,100","972","88.36"
"10819  :  โรงพยาบาลบางละมุง","28,662","12,081","42.15","5,874","631","10.74","4,816","497","10.32","5,706","1,864","10.32","12,266","9,089","74.10"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","1,919","774","40.33","401","47","11.72","411","68","16.55","356","94","16.55","751","565","75.23"
"10821  :  โรงพยาบาลพานทอง","5,891","1,879","31.90","1,335","161","12.06","1,130","159","14.07","1,127","271","14.07","2,299","1,288","56.02"
"10822  :  โรงพยาบาลพนัสนิคม","14,550","4,321","29.70","3,914","405","10.35","3,390","332","9.79","3,167","481","9.79","4,079","3,103","76.07"
"10823  :  โรงพยาบาลแหลมฉบัง","10,522","4,947","47.02","2,393","157","6.56","2,041","244","11.95","2,275","720","11.95","3,813","3,826","100.34"
"10824  :  โรงพยาบาลเกาะสีชัง","221","65","29.41","41","5","12.20","45","4","8.89","55","10","8.89","80","46","57.50"
"10825  :  โรงพยาบาลสัตหีบกม10","3,786","1,572","41.52","720","42","5.83","647","56","8.66","673","44","8.66","1,746","1,430","81.90"
"10826  :  โรงพยาบาลบ่อทอง","3,699","928","25.09","833","102","12.24","735","57","7.76","803","97","7.76","1,328","672","50.60"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","463","305","65.87","68","0","0.00","55","1","1.82","36","5","1.82","304","299","98.36"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","198","275","138.89","18","0","0.00","27","0","0.00","35","39","0.00","118","236","200.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","284","114","40.14","3","2","66.67","3","63","2,100.00","81","0","2,100.00","197","49","24.87"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","3,801","2","0.05","59","0","0.00","1,366","0","0.00","851","0","0.00","1,525","2","0.13"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","6,763","813","12.02","1,690","45","2.66","1,591","57","3.58","1,593","124","3.58","1,889","587","31.07"
"28005  :  โรงพยาบาลเมืองพัทยา","4,056","459","11.32","1,319","47","3.56","999","70","7.01","873","126","7.01","865","216","24.97"
"28006  :  โรงพยาบาลเกาะจันทร์","1,510","441","29.21","312","44","14.10","252","32","12.70","411","86","12.70","535","279","52.15"
"10663  :  โรงพยาบาลระยอง","41,737","12,247","29.34","9,908","1,385","13.98","8,755","1,347","15.39","9,321","1,842","15.39","13,753","7,673","55.79"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","8,947","2,585","28.89","2,210","395","17.87","1,811","287","15.85","2,114","533","15.85","2,812","1,370","48.72"
"10828  :  โรงพยาบาลบ้านฉาง","2,969","764","25.73","788","79","10.03","741","62","8.37","711","128","8.37","729","495","67.90"
"10829  :  โรงพยาบาลแกลง","6,027","1,266","21.01","2,630","417","15.86","1,562","292","18.69","1,119","244","18.69","716","313","43.72"
"10830  :  โรงพยาบาลวังจันทร์","2,214","913","41.24","417","21","5.04","358","16","4.47","356","15","4.47","1,083","861","79.50"
"10831  :  โรงพยาบาลบ้านค่าย","4,657","2,269","48.72","768","42","5.47","643","41","6.38","706","44","6.38","2,540","2,142","84.33"
"10832  :  โรงพยาบาลปลวกแดง","4,525","2,446","54.06","775","6","0.77","360","5","1.39","838","168","1.39","2,552","2,267","88.83"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","1,714","747","43.58","235","41","17.45","207","55","26.57","310","37","26.57","962","614","63.83"
"23962  :  โรงพยาบาลนิคมพัฒนา","1,754","480","27.37","305","25","8.20","283","24","8.48","364","90","8.48","802","341","42.52"
"10664  :  โรงพยาบาลพระปกเกล้า","39,101","6,594","16.86","8,471","471","5.56","10,983","628","5.72","11,380","1,674","5.72","8,267","3,821","46.22"
"10834  :  โรงพยาบาลขลุง","2,860","665","23.25","671","92","13.71","517","59","11.41","686","83","11.41","986","431","43.71"
"10835  :  โรงพยาบาลท่าใหม่","1,542","258","16.73","408","31","7.60","411","39","9.49","260","46","9.49","463","142","30.67"
"10836  :  โรงพยาบาลเขาสุกิม","1,584","498","31.44","550","73","13.27","493","42","8.52","324","113","8.52","217","270","124.42"
"10837  :  โรงพยาบาลสองพี่น้อง","1,165","495","42.49","365","19","5.21","257","38","14.79","269","234","14.79","274","204","74.45"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","3,229","849","26.29","711","54","7.59","671","42","6.26","853","190","6.26","994","563","56.64"
"10839  :  โรงพยาบาลมะขาม","1,841","301","16.35","391","51","13.04","390","44","11.28","454","28","11.28","606","178","29.37"
"10840  :  โรงพยาบาลแหลมสิงห์","1,810","245","13.54","520","30","5.77","431","19","4.41","414","34","4.41","445","162","36.40"
"10841  :  โรงพยาบาลสอยดาว","4,926","895","18.17","1,340","162","12.09","1,100","119","10.82","1,154","123","10.82","1,332","491","36.86"
"10842  :  โรงพยาบาลแก่งหางแมว","1,769","190","10.74","567","40","7.05","533","26","4.88","467","30","4.88","202","94","46.53"
"10843  :  โรงพยาบาลนายายอาม","1,714","375","21.88","411","73","17.76","352","55","15.63","432","55","15.63","519","192","36.99"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","1,715","179","10.44","413","48","11.62","346","47","13.58","519","34","13.58","437","50","11.44"
"10696  :  โรงพยาบาลตราด","19,568","2,295","11.73","5,415","163","3.01","4,599","193","4.20","4,523","305","4.20","5,031","1,634","32.48"
"10845  :  โรงพยาบาลคลองใหญ่","1,498","667","44.53","291","3","1.03","204","0","0.00","183","8","0.00","820","656","80.00"
"10846  :  โรงพยาบาลเขาสมิง","1,304","515","39.49","267","17","6.37","193","9","4.66","221","37","4.66","623","452","72.55"
"10847  :  โรงพยาบาลบ่อไร่","2,450","648","26.45","595","20","3.36","503","20","3.98","445","27","3.98","907","581","64.06"
"10848  :  โรงพยาบาลแหลมงอบ","1,089","381","34.99","253","8","3.16","228","9","3.95","235","77","3.95","373","287","76.94"
"10849  :  โรงพยาบาลเกาะกูด","126","25","19.84","25","3","12.00","32","2","6.25","31","3","6.25","38","17","44.74"
"13816  :  โรงพยาบาลเกาะช้าง","765","106","13.86","190","0","0.00","192","0","0.00","177","24","0.00","206","82","39.81"
"10697  :  โรงพยาบาลพุทธโสธร","29,173","5,561","19.06","8,805","191","2.17","7,435","176","2.37","6,931","2,286","2.37","6,002","2,908","48.45"
"10833  :  โรงพยาบาลท่าตะเกียบ","3,246","853","26.28","743","83","11.17","704","66","9.38","713","95","9.38","1,086","609","56.08"
"10850  :  โรงพยาบาลบางคล้า","1,600","1,195","74.69","564","122","21.63","273","55","20.15","437","448","20.15","326","570","174.85"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","7,131","4,177","58.58","1,210","139","11.49","933","115","12.33","941","266","12.33","4,047","3,657","90.36"
"10852  :  โรงพยาบาลบางปะกง","5,031","1,742","34.63","1,445","147","10.17","1,155","151","13.07","1,036","176","13.07","1,395","1,268","90.90"
"10853  :  โรงพยาบาลบ้านโพธิ์","3,918","1,883","48.06","871","124","14.24","676","82","12.13","641","166","12.13","1,730","1,511","87.34"
"10854  :  โรงพยาบาลพนมสารคาม","9,968","3,228","32.38","2,564","375","14.63","2,202","305","13.85","2,035","414","13.85","3,167","2,134","67.38"
"10855  :  โรงพยาบาลสนามชัยเขต","7,006","1,787","25.51","1,895","166","8.76","1,591","161","10.12","1,321","212","10.12","2,199","1,248","56.75"
"10856  :  โรงพยาบาลแปลงยาว","4,269","2,333","54.65","778","126","16.20","627","95","15.15","625","182","15.15","2,239","1,930","86.20"
"13747  :  โรงพยาบาลราชสาส์น","1,073","645","60.11","136","25","18.38","151","22","14.57","142","33","14.57","644","565","87.73"
"31327  :  โรงพยาบาลคลองเขื่อน","756","358","47.35","183","26","14.21","155","18","11.61","154","25","11.61","264","289","109.47"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","16,115","9,893","61.39","6,374","1,915","30.04","3,590","1,569","43.70","2,381","1,921","43.70","3,770","4,488","119.05"
"10857  :  โรงพยาบาลกบินทร์บุรี","9,163","3,243","35.39","3,199","309","9.66","1,971","289","14.66","1,470","358","14.66","2,523","2,287","90.65"
"10858  :  โรงพยาบาลนาดี","2,476","748","30.21","523","2","0.38","476","0","0.00","515","11","0.00","962","735","76.40"
"10859  :  โรงพยาบาลบ้านสร้าง","1,374","746","54.29","247","26","10.53","217","26","11.98","232","42","11.98","678","652","96.17"
"10860  :  โรงพยาบาลประจันตคาม","1,245","834","66.99","33","2","6.06","106","6","5.66","283","22","5.66","823","804","97.69"
"10861  :  โรงพยาบาลศรีมหาโพธิ","2,199","568","25.83","689","4","0.58","476","3","0.63","412","84","0.63","622","477","76.69"
"10862  :  โรงพยาบาลศรีมโหสถ","453","78","17.22","297","52","17.51","156","26","16.67","0","0","16.67","0","0","0.00"
