"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"10808  :  โรงพยาบาลหนองแค","3,392","238","7.02","745","63","8.46","806","53","6.58","814","60","6.58","1,027","62","6.04"
"10809  :  โรงพยาบาลวิหารแดง","3,440","161","4.68","814","36","4.42","937","37","3.95","852","50","3.95","837","38","4.54"
"10810  :  โรงพยาบาลหนองแซง","1,006","9","0.89","242","5","2.07","234","0","0.00","247","1","0.00","283","3","1.06"
"10811  :  โรงพยาบาลบ้านหมอ","2,245","163","7.26","618","31","5.02","533","36","6.75","546","36","6.75","548","60","10.95"
"10812  :  โรงพยาบาลดอนพุด","672","101","15.03","151","24","15.89","203","33","16.26","164","15","16.26","154","29","18.83"
"10813  :  โรงพยาบาลหนองโดน","1,251","94","7.51","302","21","6.95","353","25","7.08","311","22","7.08","285","26","9.12"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","2,053","128","6.23","465","29","6.24","502","30","5.98","485","36","5.98","601","33","5.49"
"10815  :  โรงพยาบาลมวกเหล็ก","2,445","378","15.46","564","100","17.73","647","102","15.77","591","80","15.77","643","96","14.93"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","2,477","270","10.90","560","78","13.93","662","75","11.33","609","52","11.33","646","65","10.06"
"11485  :  โรงพยาบาลค่ายอดิศร","21","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","21","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","21,908","58","0.26","5,773","17","0.29","6,189","12","0.19","5,444","16","0.19","4,502","13","0.29"
"10817  :  โรงพยาบาลบ้านบึง","12,374","1,579","12.76","3,012","406","13.48","3,049","406","13.32","3,089","376","13.32","3,224","391","12.13"
"10818  :  โรงพยาบาลหนองใหญ่","2,015","231","11.46","512","79","15.43","471","47","9.98","522","56","9.98","510","49","9.61"
"10819  :  โรงพยาบาลบางละมุง","22,384","1,198","5.35","5,487","269","4.90","5,819","296","5.09","5,436","320","5.09","5,642","313","5.55"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","1,738","36","2.07","407","5","1.23","461","9","1.95","433","10","1.95","437","12","2.75"
"10821  :  โรงพยาบาลพานทอง","6,772","751","11.09","1,683","193","11.47","1,719","177","10.30","1,665","171","10.30","1,705","210","12.32"
"10822  :  โรงพยาบาลพนัสนิคม","13,601","944","6.94","3,092","257","8.31","3,441","222","6.45","3,334","206","6.45","3,734","259","6.94"
"10823  :  โรงพยาบาลแหลมฉบัง","8,692","445","5.12","2,215","175","7.90","2,199","103","4.68","2,162","67","4.68","2,116","100","4.73"
"10824  :  โรงพยาบาลเกาะสีชัง","305","18","5.90","78","6","7.69","82","5","6.10","86","5","6.10","59","2","3.39"
"10825  :  โรงพยาบาลสัตหีบกม10","3,357","163","4.86","803","41","5.11","865","49","5.66","913","40","5.66","776","33","4.25"
"10826  :  โรงพยาบาลบ่อทอง","3,900","427","10.95","1,032","117","11.34","1,003","104","10.37","915","101","10.37","950","105","11.05"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","330","0","0.00","103","0","0.00","104","0","0.00","71","0","0.00","52","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","928","560","60.34","146","50","34.25","113","44","38.94","239","102","38.94","430","364","84.65"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","15,738","17","0.11","3,774","12","0.32","4,035","1","0.02","3,999","2","0.02","3,930","2","0.05"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","2,935","348","11.86","746","99","13.27","786","89","11.32","858","100","11.32","545","60","11.01"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","5,468","143","2.62","1,355","40","2.95","1,076","25","2.32","1,505","41","2.32","1,532","37","2.42"
"28005  :  โรงพยาบาลเมืองพัทยา","5,915","211","3.57","1,424","23","1.62","1,606","13","0.81","1,535","86","0.81","1,350","89","6.59"
"28006  :  โรงพยาบาลเกาะจันทร์","1,533","132","8.61","307","34","11.07","376","36","9.57","395","24","9.57","455","38","8.35"
"10663  :  โรงพยาบาลระยอง","38,724","2,661","6.87","9,553","630","6.59","9,676","544","5.62","9,666","663","5.62","9,829","824","8.38"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","8,315","1,359","16.34","1,901","345","18.15","1,801","309","17.16","2,095","310","17.16","2,518","395","15.69"
"10828  :  โรงพยาบาลบ้านฉาง","4,638","141","3.04","1,266","17","1.34","1,267","28","2.21","1,236","56","2.21","869","40","4.60"
"10829  :  โรงพยาบาลแกลง","13,660","1,039","7.61","3,524","283","8.03","3,412","284","8.32","3,353","207","8.32","3,371","265","7.86"
"10830  :  โรงพยาบาลวังจันทร์","1,900","29","1.53","506","8","1.58","479","13","2.71","409","4","2.71","506","4","0.79"
"10831  :  โรงพยาบาลบ้านค่าย","4,009","159","3.97","957","51","5.33","1,073","38","3.54","943","48","3.54","1,036","22","2.12"
"10832  :  โรงพยาบาลปลวกแดง","2,780","42","1.51","905","14","1.55","762","11","1.44","324","16","1.44","789","1","0.13"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","1,653","182","11.01","339","46","13.57","450","45","10.00","494","40","10.00","370","51","13.78"
"23962  :  โรงพยาบาลนิคมพัฒนา","1,790","128","7.15","331","13","3.93","482","21","4.36","451","36","4.36","526","58","11.03"
"10664  :  โรงพยาบาลพระปกเกล้า","48,849","64","0.13","12,294","14","0.11","12,074","18","0.15","11,965","16","0.15","12,516","16","0.13"
"10834  :  โรงพยาบาลขลุง","2,739","348","12.71","663","110","16.59","838","107","12.77","704","72","12.77","534","59","11.05"
"10835  :  โรงพยาบาลท่าใหม่","1,516","45","2.97","251","5","1.99","353","13","3.68","460","18","3.68","452","9","1.99"
"10836  :  โรงพยาบาลเขาสุกิม","2,758","353","12.80","675","93","13.78","726","83","11.43","741","65","11.43","616","112","18.18"
"10837  :  โรงพยาบาลสองพี่น้อง","1,714","63","3.68","399","7","1.75","427","12","2.81","451","23","2.81","437","21","4.81"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","3,925","245","6.24","989","96","9.71","960","62","6.46","1,027","48","6.46","949","39","4.11"
"10839  :  โรงพยาบาลมะขาม","2,152","150","6.97","553","31","5.61","525","43","8.19","499","45","8.19","575","31","5.39"
"10840  :  โรงพยาบาลแหลมสิงห์","2,756","429","15.57","641","108","16.85","727","131","18.02","692","110","18.02","696","80","11.49"
"10841  :  โรงพยาบาลสอยดาว","4,636","651","14.04","1,282","271","21.14","1,070","177","16.54","1,122","109","16.54","1,162","94","8.09"
"10842  :  โรงพยาบาลแก่งหางแมว","2,677","181","6.76","584","27","4.62","659","32","4.86","603","40","4.86","831","82","9.87"
"10843  :  โรงพยาบาลนายายอาม","2,456","514","20.93","617","143","23.18","599","115","19.20","583","126","19.20","657","130","19.79"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","1,713","244","14.24","311","43","13.83","387","52","13.44","490","65","13.44","525","84","16.00"
"10696  :  โรงพยาบาลตราด","20,912","769","3.68","5,071","137","2.70","5,068","200","3.95","5,208","185","3.95","5,565","247","4.44"
"10845  :  โรงพยาบาลคลองใหญ่","1,361","66","4.85","348","14","4.02","352","17","4.83","315","9","4.83","346","26","7.51"
"10846  :  โรงพยาบาลเขาสมิง","1,605","172","10.72","359","43","11.98","453","49","10.82","383","32","10.82","410","48","11.71"
"10847  :  โรงพยาบาลบ่อไร่","2,741","186","6.79","631","62","9.83","641","35","5.46","631","24","5.46","838","65","7.76"
"10848  :  โรงพยาบาลแหลมงอบ","1,196","13","1.09","276","1","0.36","298","1","0.34","304","3","0.34","318","8","2.52"
"10849  :  โรงพยาบาลเกาะกูด","164","30","18.29","66","15","22.73","31","7","22.58","31","7","22.58","36","1","2.78"
"13816  :  โรงพยาบาลเกาะช้าง","1,020","12","1.18","264","4","1.52","290","2","0.69","229","3","0.69","237","3","1.27"
"10697  :  โรงพยาบาลพุทธโสธร","29,385","771","2.62","5,628","358","6.36","8,482","157","1.85","7,361","96","1.85","7,914","160","2.02"
"10833  :  โรงพยาบาลท่าตะเกียบ","2,985","338","11.32","788","87","11.04","784","90","11.48","656","81","11.48","757","80","10.57"
"10850  :  โรงพยาบาลบางคล้า","2,825","558","19.75","581","145","24.96","868","138","15.90","676","139","15.90","700","136","19.43"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","6,000","981","16.35","1,242","212","17.07","1,443","186","12.89","1,577","274","12.89","1,738","309","17.78"
"10852  :  โรงพยาบาลบางปะกง","6,536","408","6.24","1,430","93","6.50","1,583","107","6.76","1,813","99","6.76","1,710","109","6.37"
"10853  :  โรงพยาบาลบ้านโพธิ์","4,019","687","17.09","964","180","18.67","1,079","168","15.57","912","148","15.57","1,064","191","17.95"
"10854  :  โรงพยาบาลพนมสารคาม","10,761","1,831","17.02","2,583","465","18.00","2,696","445","16.51","2,785","454","16.51","2,697","467","17.32"
"10855  :  โรงพยาบาลสนามชัยเขต","8,760","1,065","12.16","2,079","298","14.33","2,437","290","11.90","2,147","253","11.90","2,097","224","10.68"
"10856  :  โรงพยาบาลแปลงยาว","3,530","501","14.19","857","100","11.67","930","116","12.47","842","145","12.47","901","140","15.54"
"13747  :  โรงพยาบาลราชสาส์น","593","110","18.55","143","30","20.98","139","28","20.14","173","32","20.14","138","20","14.49"
"31327  :  โรงพยาบาลคลองเขื่อน","566","66","11.66","82","10","12.20","142","12","8.45","171","19","8.45","171","25","14.62"
"10665  :  โรงพยาบาลเจ้าพระยาอภัยภูเบศร","33,529","6,859","20.46","7,940","1,220","15.37","8,241","1,531","18.58","8,302","1,854","18.58","9,046","2,254","24.92"
"10857  :  โรงพยาบาลกบินทร์บุรี","12,749","1,606","12.60","2,369","464","19.59","3,456","413","11.95","3,501","405","11.95","3,423","324","9.47"
"10858  :  โรงพยาบาลนาดี","3,154","0","0.00","674","0","0.00","791","0","0.00","823","0","0.00","866","0","0.00"
"10859  :  โรงพยาบาลบ้านสร้าง","1,440","79","5.49","324","23","7.10","384","10","2.60","352","16","2.60","380","30","7.89"
"10860  :  โรงพยาบาลประจันตคาม","401","20","4.99","203","12","5.91","102","6","5.88","30","0","5.88","66","2","3.03"
"10861  :  โรงพยาบาลศรีมหาโพธิ","3,776","0","0.00","842","0","0.00","917","0","0.00","952","0","0.00","1,065","0","0.00"
"10862  :  โรงพยาบาลศรีมโหสถ","1,139","181","15.89","250","61","24.40","303","38","12.54","256","41","12.54","330","41","12.42"
"11490  :  โรงพยาบาลค่ายจักรพงษ์","694","0","0.00","175","0","0.00","172","0","0.00","160","0","0.00","187","0","0.00"
"10698  :  โรงพยาบาลนครนายก","22,375","3,042","13.60","5,182","754","14.55","5,571","769","13.80","5,650","777","13.80","5,972","742","12.42"
"10863  :  โรงพยาบาลปากพลี","1,090","32","2.94","223","10","4.48","255","7","2.75","306","5","2.75","306","10","3.27"
"10864  :  โรงพยาบาลบ้านนา","3,405","11","0.32","854","0","0.00","910","4","0.44","901","6","0.44","740","1","0.14"
"10865  :  โรงพยาบาลองครักษ์","2,605","68","2.61","628","5","0.80","746","2","0.27","518","12","0.27","713","49","6.87"
"11491  :  โรงพยาบาลรร.นายร้อยพระจุลจอมเกล้า","604","0","0.00","133","0","0.00","129","0","0.00","155","0","0.00","187","0","0.00"
