"โรงพยาบาล","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
								2564 (A)","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
                                  2565 (B)","ผลการดำเนินงานในรอบปีงบประมาณ 2565 (A-B)/A*100"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","1","0","3","2","0","0","0","0","100","0","100"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0","0","0","0","0","0","0","0","0"
"10746  :  โรงพยาบาลสตูล","16","5","2","5","12","5","3","0","25","0","-50","100"
"11402  :  โรงพยาบาลควนโดน","0","3","1","1","3","3","2","0","0","0","-100","100"
"11403  :  โรงพยาบาลควนกาหลง","1","0","1","0","0","0","1","0","100","0","0","0"
"11404  :  โรงพยาบาลท่าแพ","1","6","2","0","2","8","0","0","-100","-33","100","0"
"11405  :  โรงพยาบาลละงู","7","2","2","2","2","2","0","0","71","0","100","100"
"11406  :  โรงพยาบาลทุ่งหว้า","2","2","0","1","1","1","1","0","50","50","0","100"
"28786  :  โรงพยาบาลมะนัง","4","1","0","0","2","0","0","0","50","100","0","0"
"10683  :  โรงพยาบาลตรัง","35","28","22","18","37","38","10","0","-6","-36","55","100"
"11407  :  โรงพยาบาลกันตัง","1","1","1","0","0","0","0","0","100","100","100","0"
"11408  :  โรงพยาบาลย่านตาขาว","0","1","16","12","22","1","0","0","0","0","100","100"
"11409  :  โรงพยาบาลปะเหลียน","3","0","0","1","1","0","0","0","67","0","0","100"
"11410  :  โรงพยาบาลสิเกา","9","4","1","3","5","0","1","0","44","100","0","100"
"11411  :  โรงพยาบาลห้วยยอด","32","17","16","8","34","22","7","0","-6","-29","56","100"
"11412  :  โรงพยาบาลวังวิเศษ","6","3","3","4","1","0","1","0","83","100","67","100"
"11413  :  โรงพยาบาลนาโยง","2","0","0","1","4","1","1","0","-100","0","0","100"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0","0","0","0","0","0","0","0","0"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0","0","0","0","0","0","0","0","0"
"14139  :  โรงพยาบาลรัษฎา","11","2","3","1","7","5","1","0","36","-150","67","100"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","3","1","2","0","1","2","0","0","67","-100","100","0"
"10747  :  โรงพยาบาลพัทลุง","9","21","15","8","11","6","7","0","-22","71","53","100"
"11414  :  โรงพยาบาลกงหรา","3","1","0","1","5","2","2","0","-67","-100","0","100"
"11415  :  โรงพยาบาลเขาชัยสน","2","2","1","0","1","0","0","0","50","100","100","0"
"11416  :  โรงพยาบาลตะโหมด","1","0","1","1","1","1","2","0","0","0","-100","100"
"11417  :  โรงพยาบาลควนขนุน","1","1","0","2","3","0","0","0","-200","100","0","100"
"11418  :  โรงพยาบาลปากพะยูน","1","4","3","0","3","5","2","0","-200","-25","33","0"
"11419  :  โรงพยาบาลศรีบรรพต","0","0","1","0","1","0","0","0","0","0","100","0"
"11420  :  โรงพยาบาลป่าบอน","0","1","1","3","2","1","2","0","0","0","-100","100"
"11421  :  โรงพยาบาลบางแก้ว","3","4","3","0","2","4","6","0","33","0","-100","0"
"11422  :  โรงพยาบาลป่าพะยอม","11","2","10","9","12","8","5","0","-9","-300","50","100"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","10","4","2","3","11","5","2","0","-10","-25","0","100"
"10748  :  โรงพยาบาลปัตตานี","7","3","2","4","1","3","1","0","86","0","50","100"
"11423  :  โรงพยาบาลโคกโพธิ์","0","1","0","1","1","0","0","0","0","100","0","100"
"11424  :  โรงพยาบาลหนองจิก","1","1","1","0","0","2","0","0","100","-100","100","0"
"11425  :  โรงพยาบาลปะนาเระ","0","0","1","0","0","0","0","0","0","0","100","0"
"11426  :  โรงพยาบาลมายอ","0","0","0","0","0","1","0","0","0","0","0","0"
"11427  :  โรงพยาบาลทุ่งยางแดง","0","0","0","0","0","0","0","0","0","0","0","0"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0","0","0","0","0","0","0","0","0","0"
"11429  :  โรงพยาบาลยะหริ่ง","0","0","0","0","0","0","0","0","0","0","0","0"
"11430  :  โรงพยาบาลยะรัง","1","0","0","0","0","0","0","0","100","0","0","0"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0","0","0","0","0","0","0","0","0","0"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","0","0","0","0","0","2","1","0","0","0","0","0"
"11464  :  โรงพยาบาลกะพ้อ","0","0","0","0","0","0","0","0","0","0","0","0"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0","0","0","0","0","0","0","0","0","0"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0","0","0","0","0","0","0","0","0"
"10684  :  โรงพยาบาลยะลา","0","0","0","0","0","0","0","0","0","0","0","0"
"10749  :  โรงพยาบาลเบตง","0","0","0","0","0","0","0","0","0","0","0","0"
"11432  :  โรงพยาบาลบันนังสตา","3","0","2","2","0","0","1","0","100","0","50","100"
"11433  :  โรงพยาบาลธารโต","0","0","0","1","0","0","0","0","0","0","0","100"
"11434  :  โรงพยาบาลรามัน","0","0","2","0","0","0","1","0","0","0","50","0"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0","2","2","0","0","0","0","0","0","100"
"12238  :  โรงพยาบาลสิโรรส","0","0","0","0","0","0","0","0","0","0","0","0"
"13806  :  โรงพยาบาลกาบัง","0","0","0","0","0","0","0","0","0","0","0","0"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0","0","0","0","0","0","0","0","0","0"
"24689  :  โรงพยาบาลกรงปินัง","1","0","0","0","0","0","0","0","100","0","0","0"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0","0","0","0","0","0","0","0","0","0"
"11435  :  โรงพยาบาลตากใบ","1","0","0","0","1","0","0","0","0","0","0","0"
"11436  :  โรงพยาบาลบาเจาะ","1","0","1","0","0","1","0","0","100","0","100","0"
"11437  :  โรงพยาบาลระแงะ","0","0","0","1","0","0","0","0","0","0","0","100"
"11438  :  โรงพยาบาลรือเสาะ","1","0","2","2","1","0","0","0","0","0","100","100"
"11439  :  โรงพยาบาลศรีสาคร","0","0","0","0","0","0","0","0","0","0","0","0"
"11440  :  โรงพยาบาลแว้ง","0","0","0","2","0","0","0","0","0","0","0","100"
"11441  :  โรงพยาบาลสุคิริน","0","0","1","1","0","0","0","0","0","0","100","100"
"11442  :  โรงพยาบาลสุไหงปาดี","0","1","0","0","1","0","0","0","0","100","0","0"
"13818  :  โรงพยาบาลจะแนะ","0","0","0","1","1","3","0","0","0","0","0","100"
"15010  :  โรงพยาบาลเจาะไอร้อง","0","0","0","0","0","1","0","0","0","0","0","0"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0"
