"โรงพยาบาล","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
								2563 (A)","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
                                  2564 (B)","ผลการดำเนินงานในรอบปีงบประมาณ 2564 (A-B)/A*100"
"11399  :  โรงพยาบาลบางกล่ำ","1","2","0","5","3","2","1","2","-200","0","0","60"
"11400  :  โรงพยาบาลสิงหนคร","3","3","4","3","1","4","0","2","67","-33","100","33"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","2","4","2","0","1","0","3","0","50","100","-50"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0","0","0","0","0","0","0","0","0"
"10746  :  โรงพยาบาลสตูล","17","8","3","14","16","5","2","5","6","38","33","64"
"11402  :  โรงพยาบาลควนโดน","5","1","3","1","0","3","1","1","100","-200","67","0"
"11403  :  โรงพยาบาลควนกาหลง","4","0","1","2","1","0","1","0","75","0","0","100"
"11404  :  โรงพยาบาลท่าแพ","3","14","0","8","1","6","2","0","67","57","0","100"
"11405  :  โรงพยาบาลละงู","5","3","3","3","7","2","2","2","-40","33","33","33"
"11406  :  โรงพยาบาลทุ่งหว้า","1","1","1","6","2","2","0","1","-100","-100","100","83"
"28786  :  โรงพยาบาลมะนัง","2","0","1","0","4","1","0","0","-100","0","100","0"
"10683  :  โรงพยาบาลตรัง","51","30","32","29","35","28","22","18","31","7","31","38"
"11407  :  โรงพยาบาลกันตัง","2","0","0","0","1","1","1","0","50","0","0","0"
"11408  :  โรงพยาบาลย่านตาขาว","0","0","1","2","0","1","16","12","0","0","-1,500","-500"
"11409  :  โรงพยาบาลปะเหลียน","13","1","0","0","3","0","0","1","77","100","0","0"
"11410  :  โรงพยาบาลสิเกา","8","7","0","12","9","4","1","3","-13","43","0","75"
"11411  :  โรงพยาบาลห้วยยอด","53","21","26","36","32","17","16","8","40","19","38","78"
"11412  :  โรงพยาบาลวังวิเศษ","6","4","4","8","6","3","3","4","0","25","25","50"
"11413  :  โรงพยาบาลนาโยง","1","0","0","0","2","0","0","1","-100","0","0","0"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0","0","0","0","0","0","0","0","0"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0","0","0","0","0","0","0","0","0"
"14139  :  โรงพยาบาลรัษฎา","8","1","2","7","11","2","3","1","-38","-100","-50","86"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","1","4","0","2","3","1","2","0","-200","75","0","100"
"10747  :  โรงพยาบาลพัทลุง","23","37","14","10","9","21","15","8","61","43","-7","20"
"11414  :  โรงพยาบาลกงหรา","2","4","3","0","3","1","0","1","-50","75","100","0"
"11415  :  โรงพยาบาลเขาชัยสน","5","5","3","0","2","2","1","0","60","60","67","0"
"11416  :  โรงพยาบาลตะโหมด","2","2","2","1","1","0","1","1","50","100","50","0"
"11417  :  โรงพยาบาลควนขนุน","0","0","0","1","1","1","0","2","0","0","0","-100"
"11418  :  โรงพยาบาลปากพะยูน","2","6","2","1","1","4","3","0","50","33","-50","100"
"11419  :  โรงพยาบาลศรีบรรพต","1","1","0","0","0","0","1","0","100","100","0","0"
"11420  :  โรงพยาบาลป่าบอน","4","1","1","1","0","1","1","3","100","0","0","-200"
"11421  :  โรงพยาบาลบางแก้ว","8","3","5","3","3","4","3","0","63","-33","40","100"
"11422  :  โรงพยาบาลป่าพะยอม","12","11","2","7","11","2","10","9","8","82","-400","-29"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","11","1","5","1","10","4","2","3","9","-300","60","-200"
"10748  :  โรงพยาบาลปัตตานี","4","5","2","7","7","3","2","4","-75","40","0","43"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0","1","0","1","0","1","0","0","0","0"
"11424  :  โรงพยาบาลหนองจิก","0","1","2","2","1","1","1","0","0","0","50","100"
"11425  :  โรงพยาบาลปะนาเระ","0","0","0","0","0","0","1","0","0","0","0","0"
"11426  :  โรงพยาบาลมายอ","0","0","0","0","0","0","0","0","0","0","0","0"
"11427  :  โรงพยาบาลทุ่งยางแดง","0","0","0","1","0","0","0","0","0","0","0","100"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0","0","0","0","0","0","0","0","0","0"
"11429  :  โรงพยาบาลยะหริ่ง","0","0","0","0","0","0","0","0","0","0","0","0"
"11430  :  โรงพยาบาลยะรัง","0","0","0","0","1","0","0","0","0","0","0","0"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0","0","0","0","0","0","0","0","0","0"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","0","0","0","0","0","0","0","0","0","0","0","0"
"11464  :  โรงพยาบาลกะพ้อ","0","0","0","0","0","0","0","0","0","0","0","0"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0","0","0","0","0","0","0","0","0","0"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0","0","0","0","0","0","0","0","0"
"10684  :  โรงพยาบาลยะลา","22","0","0","0","0","0","0","0","100","0","0","0"
"10749  :  โรงพยาบาลเบตง","3","4","2","0","0","0","0","0","100","100","100","0"
"11432  :  โรงพยาบาลบันนังสตา","0","1","0","0","3","0","2","2","0","100","0","0"
"11433  :  โรงพยาบาลธารโต","0","0","0","0","0","0","0","1","0","0","0","0"
"11434  :  โรงพยาบาลรามัน","6","1","0","2","0","0","2","0","100","100","0","100"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","1","1","0","1","0","0","0","2","100","100","0","-100"
"12238  :  โรงพยาบาลสิโรรส","0","0","0","0","0","0","0","0","0","0","0","0"
"13806  :  โรงพยาบาลกาบัง","0","0","0","0","0","0","0","0","0","0","0","0"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0","0","0","0","0","0","0","0","0","0"
"24689  :  โรงพยาบาลกรงปินัง","1","0","0","2","1","0","0","0","0","0","0","100"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0","0","0","0","0","0","0","0","0","0"
"11435  :  โรงพยาบาลตากใบ","1","0","1","0","1","0","0","0","0","0","100","0"
"11436  :  โรงพยาบาลบาเจาะ","1","0","1","1","1","0","1","0","0","0","0","100"
"11437  :  โรงพยาบาลระแงะ","0","1","1","0","0","0","0","1","0","100","100","0"
"11438  :  โรงพยาบาลรือเสาะ","1","2","2","2","1","0","2","2","0","100","0","0"
"11439  :  โรงพยาบาลศรีสาคร","0","0","0","0","0","0","0","0","0","0","0","0"
"11440  :  โรงพยาบาลแว้ง","0","0","1","0","0","0","0","2","0","0","100","0"
"11441  :  โรงพยาบาลสุคิริน","0","0","0","0","0","0","1","1","0","0","0","0"
"11442  :  โรงพยาบาลสุไหงปาดี","0","1","0","0","0","1","0","0","0","0","0","0"
"13818  :  โรงพยาบาลจะแนะ","0","0","0","0","0","0","0","1","0","0","0","0"
"15010  :  โรงพยาบาลเจาะไอร้อง","0","2","0","0","0","0","0","0","0","100","0","0"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0"
