"โรงพยาบาล","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
								2556 (A)","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
                                  2557 (B)","ผลการดำเนินงานในรอบปีงบประมาณ 2557 (A-B)/A*100"
"11399  :  โรงพยาบาลบางกล่ำ","0","1","0","0","2","1","1","4","0","0","0","0"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0","0","1","3","1","0","0","0","0","0"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0","0","0","0","0","0","0","0","0","0"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","1","1","1","0","0","0","0","0","100","100","100"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0","0","0","0","0","0","0","0","0"
"10746  :  โรงพยาบาลสตูล","22","13","10","14","0","0","0","0","100","100","100","100"
"11402  :  โรงพยาบาลควนโดน","0","0","0","0","0","0","0","0","0","0","0","0"
"11403  :  โรงพยาบาลควนกาหลง","0","0","0","8","6","2","3","2","0","0","0","75"
"11404  :  โรงพยาบาลท่าแพ","0","0","0","0","5","6","0","3","0","0","0","0"
"11405  :  โรงพยาบาลละงู","3","1","0","1","0","0","0","0","100","100","0","100"
"11406  :  โรงพยาบาลทุ่งหว้า","0","0","0","0","0","0","0","0","0","0","0","0"
"28786  :  โรงพยาบาลมะนัง","0","0","0","0","0","0","0","0","0","0","0","0"
"10683  :  โรงพยาบาลตรัง","0","0","0","0","0","0","0","45","0","0","0","0"
"11407  :  โรงพยาบาลกันตัง","0","0","0","0","0","0","0","1","0","0","0","0"
"11408  :  โรงพยาบาลย่านตาขาว","0","0","0","0","0","0","0","2","0","0","0","0"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0","0","0","0","0","0","0","0","0","0"
"11410  :  โรงพยาบาลสิเกา","0","7","1","2","9","5","2","4","0","29","-100","-100"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0","0","0","0","0","0","0","0","0","0"
"11412  :  โรงพยาบาลวังวิเศษ","0","0","0","0","0","0","0","0","0","0","0","0"
"11413  :  โรงพยาบาลนาโยง","0","0","0","0","0","0","0","0","0","0","0","0"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0","0","0","0","0","0","0","0","0"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0","0","0","0","0","0","0","0","0"
"14139  :  โรงพยาบาลรัษฎา","0","0","0","0","0","0","0","0","0","0","0","0"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0"
"10747  :  โรงพยาบาลพัทลุง","0","0","0","0","0","0","0","0","0","0","0","0"
"11414  :  โรงพยาบาลกงหรา","0","0","0","0","0","0","0","0","0","0","0","0"
"11415  :  โรงพยาบาลเขาชัยสน","0","0","0","0","2","1","8","3","0","0","0","0"
"11416  :  โรงพยาบาลตะโหมด","0","0","0","0","5","0","1","3","0","0","0","0"
"11417  :  โรงพยาบาลควนขนุน","0","0","0","0","3","8","6","5","0","0","0","0"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0","0","4","5","10","2","0","0","0","0"
"11419  :  โรงพยาบาลศรีบรรพต","0","0","0","0","1","0","0","1","0","0","0","0"
"11420  :  โรงพยาบาลป่าบอน","0","0","0","0","7","5","5","5","0","0","0","0"
"11421  :  โรงพยาบาลบางแก้ว","0","0","0","0","5","3","4","4","0","0","0","0"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0","0","8","10","11","7","0","0","0","0"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","0","0","0","0","0","0","0","1","0","0","0","0"
"10748  :  โรงพยาบาลปัตตานี","0","0","2","16","0","0","0","0","0","0","100","100"
"11423  :  โรงพยาบาลโคกโพธิ์","11","3","6","3","17","0","3","2","-55","100","50","33"
"11424  :  โรงพยาบาลหนองจิก","1","0","0","0","0","0","0","0","100","0","0","0"
"11425  :  โรงพยาบาลปะนาเระ","0","0","0","2","2","2","1","2","0","0","0","0"
"11426  :  โรงพยาบาลมายอ","0","0","0","0","0","0","0","0","0","0","0","0"
"11427  :  โรงพยาบาลทุ่งยางแดง","1","1","0","0","0","1","0","1","100","0","0","0"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0","0","0","0","0","0","0","0","0","0"
"11429  :  โรงพยาบาลยะหริ่ง","0","0","0","0","0","0","0","0","0","0","0","0"
"11430  :  โรงพยาบาลยะรัง","0","0","2","2","4","0","0","0","0","0","100","100"
"11431  :  โรงพยาบาลแม่ลาน","1","0","0","2","1","0","0","0","0","0","0","100"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","2","3","1","0","3","0","0","0","-50","100","100","0"
"11464  :  โรงพยาบาลกะพ้อ","0","0","0","0","0","0","0","0","0","0","0","0"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0","0","0","0","0","0","0","0","0","0"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0","0","0","0","0","0","0","0","0"
"10684  :  โรงพยาบาลยะลา","0","0","0","0","0","0","0","0","0","0","0","0"
"10749  :  โรงพยาบาลเบตง","0","0","0","0","10","3","2","1","0","0","0","0"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0","0","0","3","0","0","0","0","0","0"
"11433  :  โรงพยาบาลธารโต","1","0","0","0","0","1","0","0","100","0","0","0"
"11434  :  โรงพยาบาลรามัน","0","0","0","0","0","1","0","1","0","0","0","0"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0","0","2","0","0","0","0","0","0","0"
"12238  :  โรงพยาบาลสิโรรส","0","0","0","0","0","0","0","0","0","0","0","0"
"13806  :  โรงพยาบาลกาบัง","0","0","0","0","0","0","0","0","0","0","0","0"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0","0","0","0","0","0","0","0","0","0"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0","0","0","0","0","0","0","0","0","0"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","22","15","6","6","0","0","0","0","100","100","100","100"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0","0","0","0","0","0","0","0","0","0"
"11435  :  โรงพยาบาลตากใบ","0","0","0","0","0","0","0","1","0","0","0","0"
"11436  :  โรงพยาบาลบาเจาะ","4","1","2","1","0","0","0","0","100","100","100","100"
"11437  :  โรงพยาบาลระแงะ","0","0","0","2","0","0","0","0","0","0","0","100"
"11438  :  โรงพยาบาลรือเสาะ","1","6","4","3","1","1","0","0","0","83","100","100"
"11439  :  โรงพยาบาลศรีสาคร","0","0","0","0","0","0","0","0","0","0","0","0"
"11440  :  โรงพยาบาลแว้ง","1","0","1","3","0","0","0","0","100","0","100","100"
"11441  :  โรงพยาบาลสุคิริน","0","0","0","0","0","0","0","0","0","0","0","0"
"11442  :  โรงพยาบาลสุไหงปาดี","4","3","3","4","0","0","0","0","100","100","100","100"
"13818  :  โรงพยาบาลจะแนะ","3","0","0","1","1","0","0","0","67","0","0","100"
"15010  :  โรงพยาบาลเจาะไอร้อง","0","0","0","0","0","0","0","0","0","0","0","0"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","4","0","0","0","0","0","0","0","100","0","0","0"
