"โรงพยาบาล","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
								2560 (A)","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
                                  2561 (B)","ผลการดำเนินงานในรอบปีงบประมาณ 2561 (A-B)/A*100"
"11391  :  โรงพยาบาลสะบ้าย้อย","6","8","8","5","5","5","3","6","17","38","63","-20"
"11392  :  โรงพยาบาลระโนด","15","14","14","14","13","9","14","7","13","36","0","50"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","3","1","0","1","1","0","0","0","67","100"
"11394  :  โรงพยาบาลรัตภูมิ","12","4","8","8","5","2","5","6","58","50","38","25"
"11395  :  โรงพยาบาลสะเดา","0","0","0","1","2","0","0","2","0","0","0","-100"
"11396  :  โรงพยาบาลนาหม่อม","2","0","1","1","1","0","2","1","50","0","-100","0"
"11397  :  โรงพยาบาลควนเนียง","2","0","3","0","2","1","1","4","0","0","67","0"
"11398  :  โรงพยาบาลปาดังเบซาร์","1","3","1","2","2","1","1","1","-100","67","0","50"
"11399  :  โรงพยาบาลบางกล่ำ","3","3","1","2","2","2","1","3","33","33","0","-50"
"11400  :  โรงพยาบาลสิงหนคร","3","3","5","4","2","4","4","1","33","-33","20","75"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","2","1","1","2","2","3","6","0","0","-200","-500"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0","0","0","0","0","0","0","0","0"
"10746  :  โรงพยาบาลสตูล","17","15","6","6","15","16","12","13","12","-7","-100","-117"
"11402  :  โรงพยาบาลควนโดน","4","2","2","0","1","3","3","2","75","-50","-50","0"
"11403  :  โรงพยาบาลควนกาหลง","4","3","5","1","0","2","2","1","100","33","60","0"
"11404  :  โรงพยาบาลท่าแพ","4","1","0","0","1","3","4","10","75","-200","0","0"
"11405  :  โรงพยาบาลละงู","6","0","2","3","8","3","2","7","-33","0","0","-133"
"11406  :  โรงพยาบาลทุ่งหว้า","5","4","1","4","4","3","4","1","20","25","-300","75"
"28786  :  โรงพยาบาลมะนัง","1","1","3","0","1","1","0","0","0","0","100","0"
"10683  :  โรงพยาบาลตรัง","26","31","32","22","39","35","40","14","-50","-13","-25","36"
"11407  :  โรงพยาบาลกันตัง","2","0","0","0","2","0","1","0","0","0","0","0"
"11408  :  โรงพยาบาลย่านตาขาว","1","1","3","1","5","1","1","1","-400","0","67","0"
"11409  :  โรงพยาบาลปะเหลียน","1","3","0","1","6","3","3","1","-500","0","0","0"
"11410  :  โรงพยาบาลสิเกา","10","5","4","7","10","2","4","6","0","60","0","14"
"11411  :  โรงพยาบาลห้วยยอด","43","31","23","31","52","24","44","27","-21","23","-91","13"
"11412  :  โรงพยาบาลวังวิเศษ","7","3","2","5","3","5","4","3","57","-67","-100","40"
"11413  :  โรงพยาบาลนาโยง","1","1","1","0","0","0","1","0","100","100","0","0"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0","0","0","0","0","0","0","0","0"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0","0","0","0","0","0","0","0","0"
"14139  :  โรงพยาบาลรัษฎา","3","7","2","0","5","5","9","4","-67","29","-350","0"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","2","3","2","0","1","0","1","1","50","100","50","0"
"10747  :  โรงพยาบาลพัทลุง","4","0","11","9","12","17","20","10","-200","0","-82","-11"
"11414  :  โรงพยาบาลกงหรา","6","3","2","1","4","4","0","0","33","-33","100","100"
"11415  :  โรงพยาบาลเขาชัยสน","2","2","4","1","1","2","1","2","50","0","75","-100"
"11416  :  โรงพยาบาลตะโหมด","3","1","1","0","2","0","2","2","33","100","-100","0"
"11417  :  โรงพยาบาลควนขนุน","13","1","4","8","15","6","10","3","-15","-500","-150","63"
"11418  :  โรงพยาบาลปากพะยูน","3","3","3","4","5","3","2","3","-67","0","33","25"
"11419  :  โรงพยาบาลศรีบรรพต","2","1","0","1","2","2","1","1","0","-100","0","0"
"11420  :  โรงพยาบาลป่าบอน","3","0","2","3","4","3","2","1","-33","0","0","67"
"11421  :  โรงพยาบาลบางแก้ว","7","6","5","6","4","4","7","6","43","33","-40","0"
"11422  :  โรงพยาบาลป่าพะยอม","13","11","5","3","23","13","3","11","-77","-18","40","-267"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","7","1","3","0","6","2","2","3","14","-100","33","0"
"10748  :  โรงพยาบาลปัตตานี","7","8","14","12","4","4","4","6","43","50","71","50"
"11423  :  โรงพยาบาลโคกโพธิ์","3","0","0","3","3","1","0","0","0","0","0","100"
"11424  :  โรงพยาบาลหนองจิก","0","2","0","0","1","1","0","0","0","50","0","0"
"11425  :  โรงพยาบาลปะนาเระ","3","1","0","0","1","0","1","2","67","100","0","0"
"11426  :  โรงพยาบาลมายอ","0","0","0","0","0","0","0","0","0","0","0","0"
"11427  :  โรงพยาบาลทุ่งยางแดง","0","0","2","2","1","0","0","0","0","0","100","100"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0","0","1","0","0","0","0","0","0","0"
"11429  :  โรงพยาบาลยะหริ่ง","0","0","0","0","1","0","0","0","0","0","0","0"
"11430  :  โรงพยาบาลยะรัง","0","1","0","0","0","0","0","0","0","100","0","0"
"11431  :  โรงพยาบาลแม่ลาน","0","0","1","1","0","0","0","0","0","0","100","100"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","0","1","1","0","1","0","0","1","0","100","100","0"
"11464  :  โรงพยาบาลกะพ้อ","0","0","0","0","1","0","1","0","0","0","0","0"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0","0","0","0","0","0","0","0","0","0"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0","0","0","0","0","0","0","0","0"
"10684  :  โรงพยาบาลยะลา","3","0","0","0","4","9","9","15","-33","0","0","0"
"10749  :  โรงพยาบาลเบตง","3","2","4","7","4","6","2","4","-33","-200","50","43"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0","0","0","0","0","0","0","0","0","0"
"11433  :  โรงพยาบาลธารโต","0","0","0","1","0","0","0","0","0","0","0","100"
"11434  :  โรงพยาบาลรามัน","0","2","0","1","2","0","0","0","0","100","0","100"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0","0","1","0","0","0","0","0","0","0"
"12238  :  โรงพยาบาลสิโรรส","0","0","0","0","0","0","0","0","0","0","0","0"
"13806  :  โรงพยาบาลกาบัง","0","0","2","0","0","0","1","0","0","0","50","0"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0","0","0","0","0","0","0","0","0","0"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0","0","0","0","0","0","0","0","0","0"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0","0","0","0","0","0","0","0","0","0"
"11435  :  โรงพยาบาลตากใบ","2","0","0","1","3","0","1","0","-50","0","0","100"
"11436  :  โรงพยาบาลบาเจาะ","0","0","0","0","0","1","5","2","0","0","0","0"
"11437  :  โรงพยาบาลระแงะ","0","0","0","0","0","0","0","0","0","0","0","0"
"11438  :  โรงพยาบาลรือเสาะ","2","2","0","2","1","1","2","1","50","50","0","50"
"11439  :  โรงพยาบาลศรีสาคร","0","0","0","0","0","0","0","0","0","0","0","0"
"11440  :  โรงพยาบาลแว้ง","0","1","0","0","0","0","0","0","0","100","0","0"
"11441  :  โรงพยาบาลสุคิริน","0","0","1","1","1","1","2","0","0","0","-100","100"
"11442  :  โรงพยาบาลสุไหงปาดี","1","1","0","0","2","3","0","1","-100","-200","0","0"
"13818  :  โรงพยาบาลจะแนะ","0","0","0","0","0","0","1","0","0","0","0","0"
"15010  :  โรงพยาบาลเจาะไอร้อง","0","0","0","0","0","0","0","0","0","0","0","0"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","2","0","1","0","0","0","0","0"
