"โรงพยาบาล","รวม","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","43","0","0.00","6","0","0.00","9","0","0.00","8","0","0.00","3","0","0.00","3","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","4","0","0.00","0","0","0.00","2","0","0.00","4","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","16","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","397","0","0.00","29","0","0.00","12","0","0.00","22","0","0.00","44","0","0.00","46","0","0.00","61","0","0.00","30","0","0.00","41","0","0.00","29","0","0.00","60","0","0.00","11","0","0.00","12","0","0.00"
"10757  :  โรงพยาบาลบางใหญ่","1,600","0","0.00","268","0","0.00","129","0","0.00","166","0","0.00","120","0","0.00","107","0","0.00","119","0","0.00","63","0","0.00","84","0","0.00","119","0","0.00","131","0","0.00","138","0","0.00","156","0","0.00"
"10758  :  โรงพยาบาลบางบัวทอง","420","0","0.00","43","0","0.00","42","0","0.00","59","0","0.00","25","0","0.00","29","0","0.00","33","0","0.00","21","0","0.00","27","0","0.00","39","0","0.00","33","0","0.00","41","0","0.00","28","0","0.00"
"10759  :  โรงพยาบาลไทรน้อย","847","0","0.00","110","0","0.00","112","0","0.00","64","0","0.00","58","0","0.00","64","0","0.00","64","0","0.00","52","0","0.00","72","0","0.00","50","0","0.00","84","0","0.00","53","0","0.00","64","0","0.00"
"10760  :  โรงพยาบาลปากเกร็ด","16","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","5","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","932","0","0.00","84","0","0.00","93","0","0.00","53","0","0.00","0","0","0.00","97","0","0.00","67","0","0.00","42","0","0.00","75","0","0.00","81","0","0.00","106","0","0.00","95","0","0.00","139","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","251","0","0.00","11","0","0.00","16","0","0.00","50","0","0.00","25","0","0.00","23","0","0.00","17","0","0.00","0","0","0.00","17","0","0.00","21","0","0.00","41","0","0.00","10","0","0.00","20","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","2,793","8","0.29","214","2","0.93","276","0","0.00","241","0","0.00","246","4","1.63","252","0","0.00","217","1","0.46","143","0","0.00","207","1","0.48","212","0","0.00","254","0","0.00","260","0","0.00","271","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","690","5","0.72","57","0","0.00","60","0","0.00","71","0","0.00","67","1","1.49","62","2","3.23","69","0","0.00","36","0","0.00","55","1","1.82","51","0","0.00","69","1","1.45","39","0","0.00","54","0","0.00"
"10762  :  โรงพยาบาลธัญบุรี","1,259","0","0.00","110","0","0.00","124","0","0.00","113","0","0.00","113","0","0.00","120","0","0.00","101","0","0.00","64","0","0.00","70","0","0.00","100","0","0.00","100","0","0.00","123","0","0.00","121","0","0.00"
"10763  :  โรงพยาบาลประชาธิปัตย์","96","0","0.00","8","0","0.00","12","0","0.00","14","0","0.00","11","0","0.00","7","0","0.00","6","0","0.00","2","0","0.00","8","0","0.00","12","0","0.00","5","0","0.00","5","0","0.00","6","0","0.00"
"10764  :  โรงพยาบาลหนองเสือ","649","0","0.00","38","0","0.00","55","0","0.00","64","0","0.00","51","0","0.00","63","0","0.00","60","0","0.00","35","0","0.00","66","0","0.00","54","0","0.00","62","0","0.00","46","0","0.00","55","0","0.00"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","419","10","2.39","26","0","0.00","41","0","0.00","48","0","0.00","44","1","2.27","32","1","3.13","49","0","0.00","28","0","0.00","21","0","0.00","27","1","3.70","32","3","9.38","37","1","2.70","34","3","8.82"
"10766  :  โรงพยาบาลลำลูกกา","1,120","35","3.13","101","0","0.00","135","6","4.44","106","5","4.72","103","4","3.88","102","7","6.86","109","3","2.75","56","0","0.00","55","5","9.09","83","1","1.20","85","2","2.35","81","1","1.23","104","1","0.96"
"10767  :  โรงพยาบาลสามโคก","79","0","0.00","7","0","0.00","3","0","0.00","4","0","0.00","11","0","0.00","1","0","0.00","2","0","0.00","7","0","0.00","13","0","0.00","9","0","0.00","7","0","0.00","9","0","0.00","6","0","0.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","639","0","0.00","0","0","0.00","294","0","0.00","345","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","939","0","0.00","88","0","0.00","88","0","0.00","97","0","0.00","66","0","0.00","72","0","0.00","62","0","0.00","36","0","0.00","54","0","0.00","91","0","0.00","112","0","0.00","102","0","0.00","71","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","1,063","2","0.19","101","0","0.00","96","0","0.00","90","0","0.00","116","0","0.00","98","1","1.02","92","0","0.00","54","1","1.85","83","0","0.00","81","0","0.00","100","0","0.00","70","0","0.00","82","0","0.00"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","380","5","1.32","31","2","6.45","41","0","0.00","49","1","2.04","49","0","0.00","16","1","6.25","10","1","10.00","5","0","0.00","42","0","0.00","41","0","0.00","25","0","0.00","47","0","0.00","24","0","0.00"
"10770  :  โรงพยาบาลบางไทร","361","0","0.00","46","0","0.00","61","0","0.00","80","0","0.00","65","0","0.00","45","0","0.00","23","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","41","0","0.00"
"10771  :  โรงพยาบาลบางบาล","358","7","1.96","26","0","0.00","34","2","5.88","23","1","4.35","37","2","5.41","28","1","3.57","53","0","0.00","13","0","0.00","36","0","0.00","24","0","0.00","31","0","0.00","31","1","3.23","22","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","643","0","0.00","76","0","0.00","80","0","0.00","54","0","0.00","53","0","0.00","79","0","0.00","50","0","0.00","44","0","0.00","47","0","0.00","58","0","0.00","51","0","0.00","25","0","0.00","26","0","0.00"
"10773  :  โรงพยาบาลบางปะหัน","703","6","0.85","41","0","0.00","65","1","1.54","73","0","0.00","55","0","0.00","59","0","0.00","65","0","0.00","40","0","0.00","54","3","5.56","45","0","0.00","56","1","1.79","87","1","1.15","63","0","0.00"
"10774  :  โรงพยาบาลผักไห่","238","5","2.10","22","3","13.64","20","0","0.00","34","1","2.94","13","0","0.00","24","1","4.17","23","0","0.00","14","0","0.00","19","0","0.00","8","0","0.00","29","0","0.00","14","0","0.00","18","0","0.00"
"10775  :  โรงพยาบาลภาชี","535","6","1.12","46","0","0.00","49","1","2.04","52","2","3.85","38","0","0.00","54","0","0.00","52","1","1.92","32","1","3.13","39","0","0.00","34","0","0.00","46","1","2.17","42","0","0.00","51","0","0.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","608","0","0.00","51","0","0.00","38","0","0.00","59","0","0.00","47","0","0.00","59","0","0.00","64","0","0.00","37","0","0.00","55","0","0.00","45","0","0.00","52","0","0.00","59","0","0.00","42","0","0.00"
"10777  :  โรงพยาบาลวังน้อย","1,490","5","0.34","143","0","0.00","123","0","0.00","163","2","1.23","149","0","0.00","129","0","0.00","114","0","0.00","79","0","0.00","100","0","0.00","123","1","0.81","114","1","0.88","124","1","0.81","129","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","50","0","0.00","5","0","0.00","3","0","0.00","3","0","0.00","6","0","0.00","8","0","0.00","6","0","0.00","2","0","0.00","3","0","0.00","5","0","0.00","6","0","0.00","1","0","0.00","2","0","0.00"
"10779  :  โรงพยาบาลอุทัย","746","0","0.00","36","0","0.00","78","0","0.00","94","0","0.00","63","0","0.00","79","0","0.00","64","0","0.00","52","0","0.00","55","0","0.00","65","0","0.00","56","0","0.00","52","0","0.00","52","0","0.00"
"10780  :  โรงพยาบาลมหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","117","0","0.00","9","0","0.00","6","0","0.00","8","0","0.00","16","0","0.00","11","0","0.00","4","0","0.00","9","0","0.00","8","0","0.00","10","0","0.00","10","0","0.00","12","0","0.00","14","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","443","0","0.00","47","0","0.00","42","0","0.00","27","0","0.00","39","0","0.00","58","0","0.00","46","0","0.00","16","0","0.00","24","0","0.00","24","0","0.00","41","0","0.00","39","0","0.00","40","0","0.00"
"10782  :  โรงพยาบาลไชโย","124","4","3.23","11","0","0.00","16","1","6.25","10","0","0.00","8","0","0.00","11","1","9.09","14","0","0.00","4","0","0.00","6","0","0.00","5","1","20.00","13","1","7.69","16","0","0.00","10","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","520","0","0.00","48","0","0.00","48","0","0.00","63","0","0.00","58","0","0.00","33","0","0.00","58","0","0.00","27","0","0.00","48","0","0.00","37","0","0.00","26","0","0.00","32","0","0.00","42","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","410","3","0.73","32","1","3.13","35","1","2.86","37","0","0.00","52","0","0.00","40","0","0.00","24","0","0.00","21","1","4.76","26","0","0.00","42","0","0.00","32","0","0.00","34","0","0.00","35","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","364","0","0.00","33","0","0.00","32","0","0.00","41","0","0.00","30","0","0.00","24","0","0.00","38","0","0.00","22","0","0.00","29","0","0.00","22","0","0.00","25","0","0.00","32","0","0.00","36","0","0.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","559","0","0.00","56","0","0.00","64","0","0.00","74","0","0.00","52","0","0.00","39","0","0.00","42","0","0.00","47","0","0.00","34","0","0.00","34","0","0.00","29","0","0.00","37","0","0.00","51","0","0.00"
"10788  :  โรงพยาบาลสามโก้","286","0","0.00","30","0","0.00","30","0","0.00","32","0","0.00","21","0","0.00","27","0","0.00","34","0","0.00","13","0","0.00","17","0","0.00","16","0","0.00","25","0","0.00","21","0","0.00","20","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","3,929","0","0.00","328","0","0.00","408","0","0.00","434","0","0.00","336","0","0.00","349","0","0.00","296","0","0.00","205","0","0.00","269","0","0.00","271","0","0.00","359","0","0.00","373","0","0.00","301","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","167","0","0.00","13","0","0.00","18","0","0.00","9","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","26","0","0.00","21","0","0.00","9","0","0.00","20","0","0.00","27","0","0.00","23","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","20","0","0.00","3","0","0.00","1","0","0.00","4","0","0.00","5","0","0.00","3","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","316","0","0.00","25","0","0.00","29","0","0.00","25","0","0.00","31","0","0.00","29","0","0.00","35","0","0.00","15","0","0.00","15","0","0.00","22","0","0.00","35","0","0.00","33","0","0.00","22","0","0.00"
"10791  :  โรงพยาบาลชัยบาดาล","608","0","0.00","43","0","0.00","46","0","0.00","66","0","0.00","56","0","0.00","57","0","0.00","38","0","0.00","29","0","0.00","32","0","0.00","61","0","0.00","64","0","0.00","61","0","0.00","55","0","0.00"
"10792  :  โรงพยาบาลท่าวุ้ง","672","0","0.00","64","0","0.00","62","0","0.00","79","0","0.00","60","0","0.00","71","0","0.00","54","0","0.00","39","0","0.00","41","0","0.00","36","0","0.00","62","0","0.00","56","0","0.00","48","0","0.00"
