"โรงพยาบาล","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
								2559 (A)","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
                                  2560 (B)","ผลการดำเนินงานในรอบปีงบประมาณ 2560 (A-B)/A*100"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","1","0","0","0","3","1","0","0","-200","0"
"11394  :  โรงพยาบาลรัตภูมิ","6","3","7","5","12","4","8","8","-100","-33","-14","-60"
"11395  :  โรงพยาบาลสะเดา","0","0","2","0","0","0","0","1","0","0","100","0"
"11396  :  โรงพยาบาลนาหม่อม","0","1","3","1","2","0","1","1","0","100","67","0"
"11397  :  โรงพยาบาลควนเนียง","0","0","0","4","2","0","3","0","0","0","0","100"
"11398  :  โรงพยาบาลปาดังเบซาร์","2","2","1","2","1","3","1","2","50","-50","0","0"
"11399  :  โรงพยาบาลบางกล่ำ","4","0","0","2","3","3","1","2","25","0","0","0"
"11400  :  โรงพยาบาลสิงหนคร","4","2","5","5","3","3","5","4","25","-50","0","20"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","1","1","0","0","2","1","1","0","-100","0","0"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0","0","0","0","0","0","0","0","0"
"10746  :  โรงพยาบาลสตูล","11","4","3","4","17","15","6","6","-55","-275","-100","-50"
"11402  :  โรงพยาบาลควนโดน","4","1","2","0","4","2","2","0","0","-100","0","0"
"11403  :  โรงพยาบาลควนกาหลง","0","1","0","4","4","3","5","1","0","-200","0","75"
"11404  :  โรงพยาบาลท่าแพ","3","1","1","2","4","1","0","0","-33","0","100","100"
"11405  :  โรงพยาบาลละงู","14","0","2","2","6","0","2","3","57","0","0","-50"
"11406  :  โรงพยาบาลทุ่งหว้า","0","0","0","1","5","4","1","4","0","0","0","-300"
"28786  :  โรงพยาบาลมะนัง","0","0","0","0","1","1","3","0","0","0","0","0"
"10683  :  โรงพยาบาลตรัง","0","0","0","0","26","31","32","22","0","0","0","0"
"11407  :  โรงพยาบาลกันตัง","0","0","0","0","2","0","0","0","0","0","0","0"
"11408  :  โรงพยาบาลย่านตาขาว","1","3","0","2","1","1","3","1","0","67","0","50"
"11409  :  โรงพยาบาลปะเหลียน","0","0","2","1","1","3","0","1","0","0","100","0"
"11410  :  โรงพยาบาลสิเกา","6","8","3","1","10","5","4","7","-67","38","-33","-600"
"11411  :  โรงพยาบาลห้วยยอด","53","16","20","25","43","31","23","31","19","-94","-15","-24"
"11412  :  โรงพยาบาลวังวิเศษ","6","4","2","4","7","3","2","5","-17","25","0","-25"
"11413  :  โรงพยาบาลนาโยง","1","0","0","0","1","1","1","0","0","0","0","0"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0","0","0","0","0","0","0","0","0"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0","0","0","0","0","0","0","0","0"
"14139  :  โรงพยาบาลรัษฎา","0","1","5","5","3","7","2","0","0","-600","60","100"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","1","0","1","2","2","3","2","0","-100","0","-100","100"
"10747  :  โรงพยาบาลพัทลุง","15","15","3","15","4","0","11","9","73","100","-267","40"
"11414  :  โรงพยาบาลกงหรา","4","0","2","3","6","3","2","1","-50","0","0","67"
"11415  :  โรงพยาบาลเขาชัยสน","5","3","3","4","2","2","4","1","60","33","-33","75"
"11416  :  โรงพยาบาลตะโหมด","0","0","0","0","3","1","1","0","0","0","0","0"
"11417  :  โรงพยาบาลควนขนุน","9","9","9","6","13","1","4","8","-44","89","56","-33"
"11418  :  โรงพยาบาลปากพะยูน","0","4","3","4","3","3","3","4","0","25","0","0"
"11419  :  โรงพยาบาลศรีบรรพต","1","0","0","0","2","1","0","1","-100","0","0","0"
"11420  :  โรงพยาบาลป่าบอน","0","0","0","0","3","0","2","3","0","0","0","0"
"11421  :  โรงพยาบาลบางแก้ว","4","4","3","1","7","6","5","6","-75","-50","-67","-500"
"11422  :  โรงพยาบาลป่าพะยอม","10","5","6","7","13","11","5","3","-30","-120","17","57"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","8","3","0","1","7","1","3","0","13","67","0","100"
"10748  :  โรงพยาบาลปัตตานี","11","9","14","20","7","8","14","12","36","11","0","40"
"11423  :  โรงพยาบาลโคกโพธิ์","19","6","1","4","3","0","0","3","84","100","100","25"
"11424  :  โรงพยาบาลหนองจิก","0","0","0","0","0","2","0","0","0","0","0","0"
"11425  :  โรงพยาบาลปะนาเระ","2","0","0","0","3","1","0","0","-50","0","0","0"
"11426  :  โรงพยาบาลมายอ","1","0","0","0","0","0","0","0","100","0","0","0"
"11427  :  โรงพยาบาลทุ่งยางแดง","0","0","0","0","0","0","2","2","0","0","0","0"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0","0","0","0","0","0","0","0","0","0"
"11429  :  โรงพยาบาลยะหริ่ง","0","0","0","1","0","0","0","0","0","0","0","100"
"11430  :  โรงพยาบาลยะรัง","0","0","0","0","0","1","0","0","0","0","0","0"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0","0","0","0","1","1","0","0","0","0"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","0","1","0","0","0","1","1","0","0","0","0","0"
"11464  :  โรงพยาบาลกะพ้อ","0","0","0","0","0","0","0","0","0","0","0","0"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0","0","0","0","0","0","0","0","0","0"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0","0","0","0","0","0","0","0","0"
"10684  :  โรงพยาบาลยะลา","0","0","10","0","3","0","0","0","0","0","100","0"
"10749  :  โรงพยาบาลเบตง","0","0","0","0","3","2","4","7","0","0","0","0"
"11432  :  โรงพยาบาลบันนังสตา","4","2","1","3","0","0","0","0","100","100","100","100"
"11433  :  โรงพยาบาลธารโต","0","1","1","1","0","0","0","1","0","100","100","0"
"11434  :  โรงพยาบาลรามัน","1","0","2","0","0","2","0","1","100","0","100","0"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0","1","0","0","0","0","0","0","0","100"
"12238  :  โรงพยาบาลสิโรรส","0","0","0","0","0","0","0","0","0","0","0","0"
"13806  :  โรงพยาบาลกาบัง","0","0","0","0","0","0","2","0","0","0","0","0"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0","0","0","0","0","0","0","0","0","0"
"24689  :  โรงพยาบาลกรงปินัง","0","0","1","1","0","0","0","0","0","0","100","100"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","21","11","24","0","0","0","0","0","100","100","100","0"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0","0","0","0","0","0","0","0","0","0"
"11435  :  โรงพยาบาลตากใบ","0","1","0","0","2","0","0","1","0","100","0","0"
"11436  :  โรงพยาบาลบาเจาะ","0","1","1","0","0","0","0","0","0","100","100","0"
"11437  :  โรงพยาบาลระแงะ","1","0","0","0","0","0","0","0","100","0","0","0"
"11438  :  โรงพยาบาลรือเสาะ","1","0","0","0","2","2","0","2","-100","0","0","0"
"11439  :  โรงพยาบาลศรีสาคร","0","0","0","0","0","0","0","0","0","0","0","0"
"11440  :  โรงพยาบาลแว้ง","1","1","0","0","0","1","0","0","100","0","0","0"
"11441  :  โรงพยาบาลสุคิริน","0","0","0","0","0","0","1","1","0","0","0","0"
"11442  :  โรงพยาบาลสุไหงปาดี","2","0","2","1","1","1","0","0","50","0","100","100"
"13818  :  โรงพยาบาลจะแนะ","1","0","0","2","0","0","0","0","100","0","0","100"
"15010  :  โรงพยาบาลเจาะไอร้อง","0","0","0","0","0","0","0","0","0","0","0","0"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","1","0","0","0","0","0","0","0","100","0","0","0"
