"โรงพยาบาล","รวม","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","54","0","0.00","3","0","0.00","1","0","0.00","6","0","0.00","4","0","0.00","6","0","0.00","8","0","0.00","8","0","0.00","2","0","0.00","4","0","0.00","3","0","0.00","4","0","0.00","5","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","15","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00","4","0","0.00","1","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","616","0","0.00","78","0","0.00","97","0","0.00","111","0","0.00","96","0","0.00","19","0","0.00","27","0","0.00","26","0","0.00","40","0","0.00","32","0","0.00","39","0","0.00","28","0","0.00","23","0","0.00"
"10757  :  โรงพยาบาลบางใหญ่","1,652","0","0.00","128","0","0.00","131","0","0.00","155","0","0.00","128","0","0.00","148","0","0.00","149","0","0.00","124","0","0.00","146","0","0.00","160","0","0.00","127","0","0.00","126","0","0.00","130","0","0.00"
"10758  :  โรงพยาบาลบางบัวทอง","546","0","0.00","30","0","0.00","40","0","0.00","44","0","0.00","30","0","0.00","33","0","0.00","77","0","0.00","75","0","0.00","57","0","0.00","54","0","0.00","43","0","0.00","41","0","0.00","22","0","0.00"
"10759  :  โรงพยาบาลไทรน้อย","1,039","2","0.19","67","0","0.00","96","0","0.00","82","0","0.00","101","0","0.00","76","0","0.00","92","0","0.00","84","1","1.19","100","0","0.00","79","0","0.00","89","1","1.12","82","0","0.00","91","0","0.00"
"10760  :  โรงพยาบาลปากเกร็ด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","1,184","0","0.00","78","0","0.00","95","0","0.00","87","0","0.00","83","0","0.00","88","0","0.00","91","0","0.00","113","0","0.00","140","0","0.00","101","0","0.00","100","0","0.00","103","0","0.00","105","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","309","0","0.00","25","0","0.00","17","0","0.00","43","0","0.00","28","0","0.00","32","0","0.00","21","0","0.00","27","0","0.00","25","0","0.00","25","0","0.00","27","0","0.00","12","0","0.00","27","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","3,322","11","0.33","256","1","0.39","275","1","0.36","341","2","0.59","298","1","0.34","246","0","0.00","291","0","0.00","257","1","0.39","254","1","0.39","299","1","0.33","265","1","0.38","291","2","0.69","249","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","720","1","0.14","58","0","0.00","75","0","0.00","78","0","0.00","58","0","0.00","44","0","0.00","63","0","0.00","59","0","0.00","70","1","1.43","67","0","0.00","49","0","0.00","53","0","0.00","46","0","0.00"
"10762  :  โรงพยาบาลธัญบุรี","1,489","0","0.00","145","0","0.00","120","0","0.00","142","0","0.00","111","0","0.00","119","0","0.00","140","0","0.00","131","0","0.00","101","0","0.00","113","0","0.00","128","0","0.00","116","0","0.00","123","0","0.00"
"10763  :  โรงพยาบาลประชาธิปัตย์","137","1","0.73","11","0","0.00","12","1","8.33","18","0","0.00","7","0","0.00","13","0","0.00","13","0","0.00","7","0","0.00","11","0","0.00","17","0","0.00","15","0","0.00","10","0","0.00","3","0","0.00"
"10764  :  โรงพยาบาลหนองเสือ","624","0","0.00","51","0","0.00","52","0","0.00","85","0","0.00","32","0","0.00","58","0","0.00","36","0","0.00","47","0","0.00","44","0","0.00","48","0","0.00","52","0","0.00","64","0","0.00","55","0","0.00"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","441","2","0.45","27","0","0.00","44","0","0.00","33","0","0.00","36","0","0.00","37","0","0.00","39","0","0.00","38","0","0.00","34","0","0.00","29","1","3.45","33","0","0.00","40","0","0.00","51","1","1.96"
"10766  :  โรงพยาบาลลำลูกกา","1,493","17","1.14","112","0","0.00","178","0","0.00","172","0","0.00","142","2","1.41","93","0","0.00","93","3","3.23","104","3","2.88","84","1","1.19","144","2","1.39","111","2","1.80","118","3","2.54","142","1","0.70"
"10767  :  โรงพยาบาลสามโคก","101","0","0.00","8","0","0.00","7","0","0.00","11","0","0.00","7","0","0.00","8","0","0.00","14","0","0.00","9","0","0.00","3","0","0.00","9","0","0.00","11","0","0.00","8","0","0.00","6","0","0.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","1,045","0","0.00","0","0","0.00","0","0","0.00","397","0","0.00","370","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","278","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","524","0","0.00","55","0","0.00","33","0","0.00","33","0","0.00","25","0","0.00","35","0","0.00","67","0","0.00","76","0","0.00","48","0","0.00","43","0","0.00","39","0","0.00","40","0","0.00","30","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","906","6","0.66","88","0","0.00","83","1","1.20","74","1","1.35","78","0","0.00","75","1","1.33","72","1","1.39","71","1","1.41","77","0","0.00","67","0","0.00","72","0","0.00","66","0","0.00","83","1","1.20"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","611","13","2.13","58","2","3.45","69","0","0.00","48","2","4.17","70","1","1.43","50","0","0.00","49","1","2.04","43","1","2.33","39","1","2.56","58","3","5.17","42","1","2.38","54","0","0.00","31","1","3.23"
"10770  :  โรงพยาบาลบางไทร","502","0","0.00","40","0","0.00","40","0","0.00","39","0","0.00","48","0","0.00","45","0","0.00","53","0","0.00","38","0","0.00","36","0","0.00","45","0","0.00","41","0","0.00","35","0","0.00","42","0","0.00"
"10771  :  โรงพยาบาลบางบาล","382","3","0.79","23","0","0.00","36","0","0.00","34","1","2.94","40","1","2.50","40","0","0.00","50","0","0.00","29","0","0.00","29","0","0.00","27","0","0.00","23","0","0.00","32","1","3.13","19","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","1,331","0","0.00","109","0","0.00","105","0","0.00","119","0","0.00","112","0","0.00","133","0","0.00","160","0","0.00","127","0","0.00","91","0","0.00","138","0","0.00","71","0","0.00","66","0","0.00","100","0","0.00"
"10773  :  โรงพยาบาลบางปะหัน","785","11","1.40","79","1","1.27","36","1","2.78","81","3","3.70","61","0","0.00","64","0","0.00","67","1","1.49","67","1","1.49","79","2","2.53","67","0","0.00","73","2","2.74","62","0","0.00","49","0","0.00"
"10774  :  โรงพยาบาลผักไห่","304","7","2.30","25","1","4.00","18","0","0.00","29","0","0.00","23","2","8.70","33","0","0.00","32","2","6.25","23","1","4.35","20","0","0.00","29","0","0.00","18","0","0.00","26","1","3.85","28","0","0.00"
"10775  :  โรงพยาบาลภาชี","587","9","1.53","41","0","0.00","50","1","2.00","52","2","3.85","50","0","0.00","54","1","1.85","50","0","0.00","33","2","6.06","45","0","0.00","51","2","3.92","49","0","0.00","52","1","1.92","60","0","0.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","706","6","0.85","60","0","0.00","72","0","0.00","66","0","0.00","56","2","3.57","58","0","0.00","46","1","2.17","61","0","0.00","79","1","1.27","67","2","2.99","40","0","0.00","57","0","0.00","44","0","0.00"
"10777  :  โรงพยาบาลวังน้อย","1,759","30","1.71","149","0","0.00","149","5","3.36","208","5","2.40","151","6","3.97","176","3","1.70","147","2","1.36","110","1","0.91","111","2","1.80","141","3","2.13","143","1","0.70","159","1","0.63","115","1","0.87"
"10778  :  โรงพยาบาลบางซ้าย","50","0","0.00","4","0","0.00","2","0","0.00","6","0","0.00","12","0","0.00","0","0","0.00","3","0","0.00","2","0","0.00","2","0","0.00","2","0","0.00","5","0","0.00","8","0","0.00","4","0","0.00"
"10779  :  โรงพยาบาลอุทัย","504","1","0.20","53","0","0.00","35","0","0.00","66","0","0.00","78","0","0.00","43","0","0.00","49","0","0.00","38","0","0.00","40","0","0.00","0","0","0.00","30","1","3.33","34","0","0.00","38","0","0.00"
"10780  :  โรงพยาบาลมหาราช","315","0","0.00","26","0","0.00","28","0","0.00","39","0","0.00","29","0","0.00","34","0","0.00","36","0","0.00","21","0","0.00","21","0","0.00","31","0","0.00","25","0","0.00","25","0","0.00","0","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","144","0","0.00","6","0","0.00","10","0","0.00","17","0","0.00","10","0","0.00","15","0","0.00","12","0","0.00","10","0","0.00","17","0","0.00","12","0","0.00","13","0","0.00","11","0","0.00","11","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","522","0","0.00","21","0","0.00","58","0","0.00","55","0","0.00","36","0","0.00","40","0","0.00","39","0","0.00","38","0","0.00","55","0","0.00","49","0","0.00","36","0","0.00","38","0","0.00","57","0","0.00"
"10782  :  โรงพยาบาลไชโย","144","6","4.17","8","1","12.50","16","3","18.75","18","1","5.56","9","0","0.00","9","0","0.00","11","0","0.00","15","0","0.00","16","1","6.25","14","0","0.00","10","0","0.00","8","0","0.00","10","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","507","0","0.00","46","0","0.00","36","0","0.00","43","0","0.00","42","0","0.00","46","0","0.00","44","0","0.00","48","0","0.00","45","0","0.00","46","0","0.00","39","0","0.00","37","0","0.00","35","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","424","0","0.00","28","0","0.00","48","0","0.00","37","0","0.00","24","0","0.00","26","0","0.00","50","0","0.00","25","0","0.00","33","0","0.00","33","0","0.00","37","0","0.00","49","0","0.00","34","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","333","0","0.00","19","0","0.00","23","0","0.00","24","0","0.00","36","0","0.00","33","0","0.00","24","0","0.00","36","0","0.00","30","0","0.00","34","0","0.00","25","0","0.00","27","0","0.00","22","0","0.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","600","0","0.00","52","0","0.00","43","0","0.00","61","0","0.00","42","0","0.00","40","0","0.00","77","0","0.00","70","0","0.00","47","0","0.00","43","0","0.00","37","0","0.00","38","0","0.00","50","0","0.00"
"10788  :  โรงพยาบาลสามโก้","305","0","0.00","20","0","0.00","38","0","0.00","25","0","0.00","27","0","0.00","21","0","0.00","27","0","0.00","35","0","0.00","25","0","0.00","15","0","0.00","22","0","0.00","31","0","0.00","19","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","4,745","4","0.08","549","0","0.00","395","0","0.00","394","0","0.00","394","1","0.25","405","0","0.00","402","0","0.00","352","1","0.28","380","1","0.26","376","1","0.27","392","0","0.00","334","0","0.00","372","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","288","0","0.00","27","0","0.00","41","0","0.00","54","0","0.00","36","0","0.00","25","0","0.00","18","0","0.00","25","0","0.00","19","0","0.00","25","0","0.00","8","0","0.00","6","0","0.00","4","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","27","0","0.00","3","0","0.00","0","0","0.00","4","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","8","0","0.00","5","0","0.00","1","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","425","0","0.00","28","0","0.00","33","0","0.00","26","0","0.00","54","0","0.00","24","0","0.00","25","0","0.00","36","0","0.00","20","0","0.00","51","0","0.00","44","0","0.00","37","0","0.00","47","0","0.00"
"10791  :  โรงพยาบาลชัยบาดาล","645","0","0.00","69","0","0.00","51","0","0.00","57","0","0.00","40","0","0.00","62","0","0.00","85","0","0.00","61","0","0.00","53","0","0.00","49","0","0.00","52","0","0.00","33","0","0.00","33","0","0.00"
"10792  :  โรงพยาบาลท่าวุ้ง","672","0","0.00","54","0","0.00","51","0","0.00","67","0","0.00","41","0","0.00","53","0","0.00","62","0","0.00","60","0","0.00","64","0","0.00","57","0","0.00","59","0","0.00","58","0","0.00","46","0","0.00"
