"โรงพยาบาล","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
								2557 (A)","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
                                  2558 (B)","ผลการดำเนินงานในรอบปีงบประมาณ 2558 (A-B)/A*100"
"11397  :  โรงพยาบาลควนเนียง","0","0","0","0","2","1","1","1","0","0","0","0"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0","0","1","0","0","0","0","0","0","0"
"11399  :  โรงพยาบาลบางกล่ำ","2","1","1","4","3","4","0","2","-50","-300","100","50"
"11400  :  โรงพยาบาลสิงหนคร","1","3","1","0","0","1","0","0","100","67","100","0"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0","0","0","0","1","1","0","0","0","0"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0","0","0","0","0","0","0","0","0"
"10746  :  โรงพยาบาลสตูล","0","0","0","0","7","4","1","4","0","0","0","0"
"11402  :  โรงพยาบาลควนโดน","0","0","0","0","2","2","0","0","0","0","0","0"
"11403  :  โรงพยาบาลควนกาหลง","6","2","3","2","0","0","0","0","100","100","100","100"
"11404  :  โรงพยาบาลท่าแพ","5","6","0","3","4","2","2","0","20","67","0","100"
"11405  :  โรงพยาบาลละงู","0","0","0","0","1","6","3","4","0","0","0","0"
"11406  :  โรงพยาบาลทุ่งหว้า","0","0","0","0","0","0","0","0","0","0","0","0"
"28786  :  โรงพยาบาลมะนัง","0","0","0","0","0","0","0","0","0","0","0","0"
"10683  :  โรงพยาบาลตรัง","0","0","0","45","99","0","0","0","0","0","0","100"
"11407  :  โรงพยาบาลกันตัง","0","0","0","1","0","0","0","0","0","0","0","100"
"11408  :  โรงพยาบาลย่านตาขาว","0","0","0","2","2","1","0","0","0","0","0","100"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0","0","0","0","0","0","0","0","0","0"
"11410  :  โรงพยาบาลสิเกา","9","5","2","4","7","7","10","3","22","-40","-400","25"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0","0","1","0","0","0","0","0","0","0"
"11412  :  โรงพยาบาลวังวิเศษ","0","0","0","0","0","0","0","0","0","0","0","0"
"11413  :  โรงพยาบาลนาโยง","0","0","0","0","13","0","1","1","0","0","0","0"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0","0","0","0","0","0","0","0","0"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0","0","0","0","0","0","0","0","0"
"14139  :  โรงพยาบาลรัษฎา","0","0","0","0","8","0","0","0","0","0","0","0"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0"
"10747  :  โรงพยาบาลพัทลุง","0","0","0","0","59","56","36","37","0","0","0","0"
"11414  :  โรงพยาบาลกงหรา","0","0","0","0","0","0","0","0","0","0","0","0"
"11415  :  โรงพยาบาลเขาชัยสน","2","1","8","3","4","2","6","4","-100","-100","25","-33"
"11416  :  โรงพยาบาลตะโหมด","5","0","1","3","0","0","0","0","100","0","100","100"
"11417  :  โรงพยาบาลควนขนุน","3","8","6","5","4","1","4","0","-33","88","33","100"
"11418  :  โรงพยาบาลปากพะยูน","4","5","10","2","1","1","0","0","75","80","100","100"
"11419  :  โรงพยาบาลศรีบรรพต","1","0","0","1","0","0","2","1","100","0","0","0"
"11420  :  โรงพยาบาลป่าบอน","7","5","5","5","4","0","0","0","43","100","100","100"
"11421  :  โรงพยาบาลบางแก้ว","5","3","4","4","4","3","3","3","20","0","25","25"
"11422  :  โรงพยาบาลป่าพะยอม","8","10","11","7","6","1","8","3","25","90","27","57"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","0","0","0","1","0","1","1","2","0","0","0","-100"
"10748  :  โรงพยาบาลปัตตานี","0","0","0","0","7","21","7","0","0","0","0","0"
"11423  :  โรงพยาบาลโคกโพธิ์","17","0","3","2","8","0","0","4","53","0","100","-100"
"11424  :  โรงพยาบาลหนองจิก","0","0","0","0","0","0","0","0","0","0","0","0"
"11425  :  โรงพยาบาลปะนาเระ","2","2","1","2","4","0","0","2","-100","100","100","0"
"11426  :  โรงพยาบาลมายอ","0","0","0","0","0","0","0","0","0","0","0","0"
"11427  :  โรงพยาบาลทุ่งยางแดง","0","1","0","1","0","0","0","2","0","100","0","-100"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0","0","0","0","0","0","0","0","0","0"
"11429  :  โรงพยาบาลยะหริ่ง","0","0","0","0","0","0","0","0","0","0","0","0"
"11430  :  โรงพยาบาลยะรัง","4","0","0","0","0","0","0","1","100","0","0","0"
"11431  :  โรงพยาบาลแม่ลาน","1","0","0","0","0","0","0","0","100","0","0","0"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","3","0","0","0","0","0","1","3","100","0","0","0"
"11464  :  โรงพยาบาลกะพ้อ","0","0","0","0","0","0","0","0","0","0","0","0"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0","0","0","0","0","0","0","0","0","0"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0","0","0","0","0","0","0","0","0"
"10684  :  โรงพยาบาลยะลา","0","0","0","0","0","0","0","0","0","0","0","0"
"10749  :  โรงพยาบาลเบตง","10","3","2","1","0","0","0","0","100","100","100","100"
"11432  :  โรงพยาบาลบันนังสตา","0","3","0","0","3","1","0","0","0","67","0","0"
"11433  :  โรงพยาบาลธารโต","0","1","0","0","0","0","0","0","0","100","0","0"
"11434  :  โรงพยาบาลรามัน","0","1","0","1","0","0","0","0","0","100","0","100"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","2","0","0","0","0","0","0","0","100","0","0","0"
"12238  :  โรงพยาบาลสิโรรส","0","0","0","0","0","0","0","0","0","0","0","0"
"13806  :  โรงพยาบาลกาบัง","0","0","0","0","0","0","0","0","0","0","0","0"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0","0","0","0","0","0","0","0","0","0"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0","0","0","0","0","0","0","0","0","0"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0","0","22","16","17","19","0","0","0","0"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0","0","2","0","0","1","0","0","0","0"
"11435  :  โรงพยาบาลตากใบ","0","0","0","1","0","0","0","2","0","0","0","-100"
"11436  :  โรงพยาบาลบาเจาะ","0","0","0","0","1","0","3","4","0","0","0","0"
"11437  :  โรงพยาบาลระแงะ","0","0","0","0","0","0","0","0","0","0","0","0"
"11438  :  โรงพยาบาลรือเสาะ","1","1","0","0","0","0","1","2","100","100","0","0"
"11439  :  โรงพยาบาลศรีสาคร","0","0","0","0","0","0","0","0","0","0","0","0"
"11440  :  โรงพยาบาลแว้ง","0","0","0","0","1","0","0","1","0","0","0","0"
"11441  :  โรงพยาบาลสุคิริน","0","0","0","0","0","0","0","1","0","0","0","0"
"11442  :  โรงพยาบาลสุไหงปาดี","0","0","0","0","1","2","4","0","0","0","0","0"
"13818  :  โรงพยาบาลจะแนะ","1","0","0","0","6","1","1","1","-500","0","0","0"
"15010  :  โรงพยาบาลเจาะไอร้อง","0","0","0","0","0","0","0","4","0","0","0","0"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0"
