"โรงพยาบาล","รวม","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","56","0","0.00","2","0","0.00","8","0","0.00","4","0","0.00","2","0","0.00","7","0","0.00","5","0","0.00","7","0","0.00","6","0","0.00","2","0","0.00","4","0","0.00","4","0","0.00","5","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","15","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","1","0","0.00","4","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","65","0","0.00","13","0","0.00","10","0","0.00","7","0","0.00","10","0","0.00","5","0","0.00","7","0","0.00","5","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00"
"10757  :  โรงพยาบาลบางใหญ่","1,203","0","0.00","148","0","0.00","139","0","0.00","168","0","0.00","103","0","0.00","133","0","0.00","144","0","0.00","107","0","0.00","69","0","0.00","70","0","0.00","37","0","0.00","34","0","0.00","51","0","0.00"
"10758  :  โรงพยาบาลบางบัวทอง","264","0","0.00","37","0","0.00","40","0","0.00","23","0","0.00","18","0","0.00","24","0","0.00","24","0","0.00","22","0","0.00","12","0","0.00","27","0","0.00","10","0","0.00","15","0","0.00","12","0","0.00"
"10759  :  โรงพยาบาลไทรน้อย","701","1","0.14","95","0","0.00","64","0","0.00","85","0","0.00","69","0","0.00","62","0","0.00","59","0","0.00","57","0","0.00","54","1","1.85","42","0","0.00","28","0","0.00","43","0","0.00","43","0","0.00"
"10760  :  โรงพยาบาลปากเกร็ด","3","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","976","0","0.00","109","0","0.00","127","0","0.00","122","0","0.00","67","0","0.00","94","0","0.00","130","0","0.00","68","0","0.00","59","0","0.00","55","0","0.00","50","0","0.00","30","0","0.00","65","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","187","0","0.00","33","0","0.00","23","0","0.00","43","0","0.00","8","0","0.00","22","0","0.00","46","0","0.00","12","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","2,571","8","0.31","263","0","0.00","302","2","0.66","281","2","0.71","197","0","0.00","215","0","0.00","269","0","0.00","187","1","0.53","192","0","0.00","208","1","0.48","135","0","0.00","142","2","1.41","180","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","333","1","0.30","37","0","0.00","36","0","0.00","40","1","2.50","26","0","0.00","24","0","0.00","63","0","0.00","26","0","0.00","13","0","0.00","30","0","0.00","17","0","0.00","11","0","0.00","10","0","0.00"
"10762  :  โรงพยาบาลธัญบุรี","1,225","2","0.16","166","0","0.00","128","0","0.00","152","0","0.00","94","1","1.06","103","0","0.00","136","0","0.00","102","0","0.00","88","0","0.00","68","0","0.00","48","0","0.00","70","1","1.43","70","0","0.00"
"10763  :  โรงพยาบาลประชาธิปัตย์","262","5","1.91","23","0","0.00","35","0","0.00","17","0","0.00","35","1","2.86","36","1","2.78","30","1","3.33","12","0","0.00","27","1","3.70","31","0","0.00","7","0","0.00","9","1","11.11","0","0","0.00"
"10764  :  โรงพยาบาลหนองเสือ","479","0","0.00","43","0","0.00","40","0","0.00","45","0","0.00","36","0","0.00","50","0","0.00","56","0","0.00","43","0","0.00","37","0","0.00","45","0","0.00","32","0","0.00","22","0","0.00","30","0","0.00"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","327","2","0.61","44","0","0.00","33","0","0.00","36","0","0.00","42","0","0.00","35","2","5.71","38","0","0.00","28","0","0.00","20","0","0.00","16","0","0.00","9","0","0.00","11","0","0.00","15","0","0.00"
"10766  :  โรงพยาบาลลำลูกกา","904","23","2.54","122","6","4.92","112","3","2.68","118","1","0.85","95","1","1.05","88","2","2.27","63","1","1.59","72","2","2.78","53","0","0.00","44","2","4.55","43","2","4.65","46","1","2.17","48","2","4.17"
"10767  :  โรงพยาบาลสามโคก","77","0","0.00","6","0","0.00","7","0","0.00","16","0","0.00","11","0","0.00","10","0","0.00","8","0","0.00","6","0","0.00","2","0","0.00","8","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","743","0","0.00","88","0","0.00","60","0","0.00","87","0","0.00","53","0","0.00","47","0","0.00","89","0","0.00","128","0","0.00","52","0","0.00","44","0","0.00","50","0","0.00","21","0","0.00","24","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","802","3","0.37","89","1","1.12","85","1","1.18","77","0","0.00","79","1","1.27","80","0","0.00","92","0","0.00","67","0","0.00","67","0","0.00","42","0","0.00","32","0","0.00","47","0","0.00","45","0","0.00"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","396","0","0.00","42","0","0.00","55","0","0.00","43","0","0.00","39","0","0.00","32","0","0.00","44","0","0.00","34","0","0.00","27","0","0.00","20","0","0.00","27","0","0.00","21","0","0.00","12","0","0.00"
"10770  :  โรงพยาบาลบางไทร","455","0","0.00","64","0","0.00","54","0","0.00","59","0","0.00","31","0","0.00","42","0","0.00","30","0","0.00","43","0","0.00","50","0","0.00","29","0","0.00","13","0","0.00","18","0","0.00","22","0","0.00"
"10771  :  โรงพยาบาลบางบาล","337","2","0.59","39","0","0.00","44","1","2.27","50","0","0.00","32","0","0.00","17","0","0.00","34","0","0.00","23","0","0.00","25","1","4.00","22","0","0.00","14","0","0.00","13","0","0.00","24","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","383","0","0.00","64","0","0.00","56","0","0.00","45","0","0.00","43","0","0.00","55","0","0.00","51","0","0.00","18","0","0.00","36","0","0.00","7","0","0.00","2","0","0.00","0","0","0.00","6","0","0.00"
"10773  :  โรงพยาบาลบางปะหัน","632","1","0.16","65","0","0.00","63","1","1.59","64","0","0.00","45","0","0.00","66","0","0.00","61","0","0.00","66","0","0.00","43","0","0.00","40","0","0.00","39","0","0.00","35","0","0.00","45","0","0.00"
"10774  :  โรงพยาบาลผักไห่","183","0","0.00","20","0","0.00","33","0","0.00","25","0","0.00","16","0","0.00","17","0","0.00","29","0","0.00","7","0","0.00","0","0","0.00","11","0","0.00","7","0","0.00","6","0","0.00","12","0","0.00"
"10775  :  โรงพยาบาลภาชี","115","0","0.00","37","0","0.00","24","0","0.00","11","0","0.00","9","0","0.00","6","0","0.00","5","0","0.00","5","0","0.00","7","0","0.00","2","0","0.00","4","0","0.00","3","0","0.00","2","0","0.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","622","0","0.00","70","0","0.00","83","0","0.00","73","0","0.00","61","0","0.00","54","0","0.00","61","0","0.00","59","0","0.00","54","0","0.00","29","0","0.00","30","0","0.00","17","0","0.00","31","0","0.00"
"10777  :  โรงพยาบาลวังน้อย","1,347","5","0.37","130","0","0.00","163","1","0.61","144","1","0.69","106","0","0.00","130","1","0.77","146","0","0.00","120","0","0.00","106","0","0.00","113","0","0.00","33","0","0.00","74","0","0.00","82","2","2.44"
"10778  :  โรงพยาบาลบางซ้าย","72","0","0.00","8","0","0.00","5","0","0.00","8","0","0.00","8","0","0.00","6","0","0.00","12","0","0.00","10","0","0.00","6","0","0.00","7","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00"
"10779  :  โรงพยาบาลอุทัย","575","0","0.00","77","0","0.00","74","0","0.00","60","0","0.00","47","0","0.00","59","0","0.00","69","0","0.00","47","0","0.00","39","0","0.00","38","0","0.00","24","0","0.00","14","0","0.00","27","0","0.00"
"10780  :  โรงพยาบาลมหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","160","0","0.00","14","0","0.00","20","0","0.00","18","0","0.00","12","0","0.00","8","0","0.00","22","0","0.00","17","0","0.00","19","0","0.00","13","0","0.00","6","0","0.00","3","0","0.00","8","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","303","0","0.00","35","0","0.00","52","0","0.00","52","0","0.00","33","0","0.00","31","0","0.00","33","0","0.00","31","0","0.00","9","0","0.00","4","0","0.00","11","0","0.00","4","0","0.00","8","0","0.00"
"10782  :  โรงพยาบาลไชโย","137","2","1.46","12","0","0.00","19","0","0.00","18","0","0.00","8","0","0.00","20","0","0.00","13","0","0.00","11","0","0.00","7","1","14.29","3","1","33.33","9","0","0.00","6","0","0.00","11","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","358","0","0.00","41","0","0.00","41","0","0.00","56","0","0.00","37","0","0.00","34","0","0.00","36","0","0.00","31","0","0.00","21","0","0.00","22","0","0.00","14","0","0.00","5","0","0.00","20","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","299","6","2.01","45","0","0.00","42","0","0.00","26","2","7.69","21","0","0.00","27","0","0.00","39","1","2.56","19","1","5.26","22","0","0.00","13","0","0.00","9","2","22.22","18","0","0.00","18","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","283","0","0.00","33","0","0.00","29","0","0.00","35","0","0.00","26","0","0.00","28","0","0.00","35","0","0.00","25","0","0.00","23","0","0.00","13","0","0.00","14","0","0.00","10","0","0.00","12","0","0.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","311","0","0.00","32","0","0.00","35","0","0.00","41","0","0.00","49","0","0.00","35","0","0.00","40","0","0.00","20","0","0.00","17","0","0.00","12","0","0.00","12","0","0.00","8","0","0.00","10","0","0.00"
"10788  :  โรงพยาบาลสามโก้","234","0","0.00","30","0","0.00","17","0","0.00","21","0","0.00","21","0","0.00","22","0","0.00","30","0","0.00","15","0","0.00","12","0","0.00","13","0","0.00","10","0","0.00","26","0","0.00","17","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","3,582","0","0.00","412","0","0.00","406","0","0.00","433","0","0.00","323","0","0.00","367","0","0.00","396","0","0.00","268","0","0.00","224","0","0.00","247","0","0.00","189","0","0.00","148","0","0.00","169","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","418","0","0.00","25","0","0.00","54","0","0.00","25","0","0.00","35","0","0.00","65","0","0.00","21","0","0.00","62","0","0.00","29","0","0.00","31","0","0.00","40","0","0.00","31","0","0.00","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","508","0","0.00","55","0","0.00","51","0","0.00","63","0","0.00","39","0","0.00","56","0","0.00","48","0","0.00","28","0","0.00","47","0","0.00","47","0","0.00","29","0","0.00","27","0","0.00","18","0","0.00"
"10791  :  โรงพยาบาลชัยบาดาล","751","0","0.00","82","0","0.00","70","0","0.00","106","0","0.00","102","0","0.00","80","0","0.00","97","0","0.00","37","0","0.00","52","0","0.00","51","0","0.00","26","0","0.00","24","0","0.00","24","0","0.00"
"10792  :  โรงพยาบาลท่าวุ้ง","602","0","0.00","66","0","0.00","72","0","0.00","70","0","0.00","56","0","0.00","60","0","0.00","49","0","0.00","47","0","0.00","41","0","0.00","41","0","0.00","38","0","0.00","27","0","0.00","35","0","0.00"
