"โรงพยาบาล","รวม","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","11","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","20","1","5.00","1","0","0.00","4","0","0.00","2","0","0.00","1","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","4","1","25.00","0","0","0.00","2","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","355","0","0.00","16","0","0.00","17","0","0.00","28","0","0.00","28","0","0.00","8","0","0.00","35","0","0.00","34","0","0.00","37","0","0.00","32","0","0.00","32","0","0.00","42","0","0.00","46","0","0.00"
"10757  :  โรงพยาบาลบางใหญ่","1,184","0","0.00","94","0","0.00","118","0","0.00","108","0","0.00","89","0","0.00","86","0","0.00","117","0","0.00","83","0","0.00","102","0","0.00","87","0","0.00","88","0","0.00","106","0","0.00","106","0","0.00"
"10758  :  โรงพยาบาลบางบัวทอง","210","0","0.00","20","0","0.00","8","0","0.00","21","0","0.00","24","0","0.00","14","0","0.00","9","0","0.00","12","0","0.00","21","0","0.00","22","0","0.00","21","0","0.00","21","0","0.00","17","0","0.00"
"10759  :  โรงพยาบาลไทรน้อย","957","0","0.00","60","0","0.00","82","0","0.00","118","0","0.00","64","0","0.00","78","0","0.00","48","0","0.00","55","0","0.00","80","0","0.00","85","0","0.00","133","0","0.00","61","0","0.00","93","0","0.00"
"10760  :  โรงพยาบาลปากเกร็ด","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","1,853","0","0.00","157","0","0.00","171","0","0.00","163","0","0.00","164","0","0.00","152","0","0.00","157","0","0.00","173","0","0.00","154","0","0.00","144","0","0.00","142","0","0.00","142","0","0.00","134","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","51","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","26","0","0.00","20","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","3,764","15","0.40","311","4","1.29","305","3","0.98","275","1","0.36","354","3","0.85","333","1","0.30","390","2","0.51","320","1","0.31","310","0","0.00","356","0","0.00","277","0","0.00","302","0","0.00","231","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","738","1","0.14","77","1","1.30","72","0","0.00","57","0","0.00","81","0","0.00","49","0","0.00","67","0","0.00","66","0","0.00","63","0","0.00","63","0","0.00","54","0","0.00","50","0","0.00","39","0","0.00"
"10762  :  โรงพยาบาลธัญบุรี","896","0","0.00","82","0","0.00","70","0","0.00","82","0","0.00","73","0","0.00","50","0","0.00","60","0","0.00","63","0","0.00","52","0","0.00","89","0","0.00","82","0","0.00","90","0","0.00","103","0","0.00"
"10763  :  โรงพยาบาลประชาธิปัตย์","359","10","2.79","29","2","6.90","63","0","0.00","34","3","8.82","33","2","6.06","34","0","0.00","26","0","0.00","19","0","0.00","23","1","4.35","17","1","5.88","38","0","0.00","14","0","0.00","29","1","3.45"
"10764  :  โรงพยาบาลหนองเสือ","356","2","0.56","5","0","0.00","9","0","0.00","11","0","0.00","26","0","0.00","46","2","4.35","33","0","0.00","41","0","0.00","43","0","0.00","32","0","0.00","45","0","0.00","32","0","0.00","33","0","0.00"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","609","2","0.33","52","2","3.85","63","0","0.00","54","0","0.00","58","0","0.00","36","0","0.00","56","0","0.00","30","0","0.00","41","0","0.00","60","0","0.00","61","0","0.00","61","0","0.00","37","0","0.00"
"10766  :  โรงพยาบาลลำลูกกา","1,091","6","0.55","85","0","0.00","79","1","1.27","110","0","0.00","108","0","0.00","76","3","3.95","92","0","0.00","73","0","0.00","73","1","1.37","94","0","0.00","111","0","0.00","102","0","0.00","88","1","1.14"
"10767  :  โรงพยาบาลสามโคก","87","0","0.00","15","0","0.00","10","0","0.00","7","0","0.00","4","0","0.00","7","0","0.00","9","0","0.00","3","0","0.00","4","0","0.00","7","0","0.00","7","0","0.00","8","0","0.00","6","0","0.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","3,079","69","2.24","180","4","2.22","221","5","2.26","277","9","3.25","276","5","1.81","224","3","1.34","331","9","2.72","305","7","2.30","252","9","3.57","275","4","1.45","283","5","1.77","282","5","1.77","173","4","2.31"
"10688  :  โรงพยาบาลเสนา","802","0","0.00","37","0","0.00","98","0","0.00","141","0","0.00","108","0","0.00","118","0","0.00","53","0","0.00","70","0","0.00","61","0","0.00","35","0","0.00","19","0","0.00","29","0","0.00","33","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","795","6","0.75","51","2","3.92","75","0","0.00","89","2","2.25","65","1","1.54","57","0","0.00","72","0","0.00","62","0","0.00","57","0","0.00","39","1","2.56","72","0","0.00","89","0","0.00","67","0","0.00"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","668","17","2.54","49","0","0.00","63","0","0.00","75","0","0.00","44","0","0.00","36","2","5.56","85","4","4.71","33","5","15.15","35","2","5.71","58","4","6.90","57","0","0.00","72","0","0.00","61","0","0.00"
"10770  :  โรงพยาบาลบางไทร","553","0","0.00","46","0","0.00","46","0","0.00","57","0","0.00","52","0","0.00","34","0","0.00","49","0","0.00","47","0","0.00","55","0","0.00","43","0","0.00","45","0","0.00","39","0","0.00","40","0","0.00"
"10771  :  โรงพยาบาลบางบาล","423","1","0.24","33","0","0.00","37","0","0.00","53","1","1.89","39","0","0.00","39","0","0.00","31","0","0.00","41","0","0.00","36","0","0.00","31","0","0.00","35","0","0.00","33","0","0.00","15","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","1,327","0","0.00","186","0","0.00","145","0","0.00","191","0","0.00","180","0","0.00","116","0","0.00","137","0","0.00","102","0","0.00","107","0","0.00","106","0","0.00","33","0","0.00","12","0","0.00","12","0","0.00"
"10773  :  โรงพยาบาลบางปะหัน","734","14","1.91","81","1","1.23","66","1","1.52","62","3","4.84","83","3","3.61","36","0","0.00","53","0","0.00","60","3","5.00","58","0","0.00","50","0","0.00","47","1","2.13","66","0","0.00","72","2","2.78"
"10774  :  โรงพยาบาลผักไห่","380","9","2.37","24","0","0.00","47","2","4.26","43","0","0.00","22","1","4.55","24","0","0.00","23","1","4.35","29","0","0.00","40","0","0.00","25","0","0.00","31","0","0.00","32","1","3.13","40","4","10.00"
"10775  :  โรงพยาบาลภาชี","685","7","1.02","66","0","0.00","65","0","0.00","66","0","0.00","60","1","1.67","55","0","0.00","67","0","0.00","57","1","1.75","51","0","0.00","41","2","4.88","63","1","1.59","53","1","1.89","41","1","2.44"
"10776  :  โรงพยาบาลลาดบัวหลวง","845","0","0.00","69","0","0.00","78","0","0.00","81","0","0.00","69","0","0.00","60","0","0.00","66","0","0.00","86","0","0.00","70","0","0.00","66","0","0.00","66","0","0.00","62","0","0.00","72","0","0.00"
"10777  :  โรงพยาบาลวังน้อย","1,805","21","1.16","141","0","0.00","119","0","0.00","159","0","0.00","142","3","2.11","141","1","0.71","138","2","1.45","179","5","2.79","156","2","1.28","163","2","1.23","164","4","2.44","164","1","0.61","139","1","0.72"
"10778  :  โรงพยาบาลบางซ้าย","59","0","0.00","4","0","0.00","5","0","0.00","3","0","0.00","5","0","0.00","4","0","0.00","4","0","0.00","7","0","0.00","9","0","0.00","4","0","0.00","4","0","0.00","5","0","0.00","5","0","0.00"
"10779  :  โรงพยาบาลอุทัย","744","6","0.81","50","0","0.00","80","3","3.75","60","1","1.67","53","0","0.00","57","0","0.00","96","0","0.00","62","0","0.00","60","0","0.00","61","1","1.64","52","1","1.92","69","0","0.00","44","0","0.00"
"10780  :  โรงพยาบาลมหาราช","412","0","0.00","35","0","0.00","29","0","0.00","30","0","0.00","41","0","0.00","47","0","0.00","32","0","0.00","50","0","0.00","36","0","0.00","40","0","0.00","28","0","0.00","13","0","0.00","31","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","207","0","0.00","23","0","0.00","17","0","0.00","17","0","0.00","23","0","0.00","16","0","0.00","25","0","0.00","21","0","0.00","15","0","0.00","21","0","0.00","9","0","0.00","17","0","0.00","3","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","1,036","0","0.00","83","0","0.00","63","0","0.00","87","0","0.00","107","0","0.00","114","0","0.00","85","0","0.00","86","0","0.00","77","0","0.00","86","0","0.00","73","0","0.00","80","0","0.00","95","0","0.00"
"10782  :  โรงพยาบาลไชโย","207","0","0.00","7","0","0.00","14","0","0.00","26","0","0.00","10","0","0.00","11","0","0.00","12","0","0.00","22","0","0.00","25","0","0.00","35","0","0.00","11","0","0.00","21","0","0.00","13","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","530","0","0.00","60","0","0.00","43","0","0.00","53","0","0.00","30","0","0.00","36","0","0.00","51","0","0.00","43","0","0.00","40","0","0.00","53","0","0.00","40","0","0.00","39","0","0.00","42","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","443","3","0.68","25","0","0.00","38","0","0.00","42","0","0.00","45","0","0.00","44","0","0.00","32","1","3.13","33","0","0.00","34","1","2.94","29","0","0.00","49","1","2.04","40","0","0.00","32","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","470","0","0.00","35","0","0.00","50","0","0.00","41","0","0.00","53","0","0.00","25","0","0.00","28","0","0.00","46","0","0.00","49","0","0.00","40","0","0.00","37","0","0.00","37","0","0.00","29","0","0.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","510","0","0.00","51","0","0.00","40","0","0.00","53","0","0.00","50","0","0.00","49","0","0.00","49","0","0.00","22","0","0.00","21","0","0.00","37","0","0.00","47","0","0.00","68","0","0.00","23","0","0.00"
"10788  :  โรงพยาบาลสามโก้","397","0","0.00","32","0","0.00","33","0","0.00","46","0","0.00","31","0","0.00","33","0","0.00","35","0","0.00","31","0","0.00","35","0","0.00","35","0","0.00","26","0","0.00","31","0","0.00","29","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","3,881","0","0.00","371","0","0.00","380","0","0.00","426","0","0.00","462","0","0.00","367","0","0.00","311","0","0.00","332","0","0.00","228","0","0.00","249","0","0.00","249","0","0.00","262","0","0.00","244","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","513","0","0.00","47","0","0.00","45","0","0.00","25","0","0.00","56","0","0.00","52","0","0.00","47","0","0.00","45","0","0.00","44","0","0.00","48","0","0.00","36","0","0.00","34","0","0.00","34","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","104","3","2.88","3","0","0.00","8","0","0.00","9","0","0.00","7","0","0.00","6","2","33.33","53","0","0.00","6","0","0.00","2","0","0.00","2","0","0.00","1","0","0.00","2","1","50.00","5","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","458","0","0.00","20","0","0.00","36","0","0.00","37","0","0.00","35","0","0.00","35","0","0.00","39","0","0.00","45","0","0.00","43","0","0.00","50","0","0.00","35","0","0.00","41","0","0.00","42","0","0.00"
"10791  :  โรงพยาบาลชัยบาดาล","1,330","0","0.00","105","0","0.00","95","0","0.00","101","0","0.00","125","0","0.00","101","0","0.00","120","0","0.00","108","0","0.00","88","0","0.00","120","0","0.00","119","0","0.00","136","0","0.00","112","0","0.00"
"10792  :  โรงพยาบาลท่าวุ้ง","768","0","0.00","89","0","0.00","59","0","0.00","78","0","0.00","58","0","0.00","53","0","0.00","64","0","0.00","85","0","0.00","42","0","0.00","68","0","0.00","60","0","0.00","64","0","0.00","48","0","0.00"
