"โรงพยาบาล","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
								2561 (A)","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
                                  2562 (B)","ผลการดำเนินงานในรอบปีงบประมาณ 2562 (A-B)/A*100"
"11391  :  โรงพยาบาลสะบ้าย้อย","5","5","3","6","6","7","3","4","-20","-40","0","33"
"11392  :  โรงพยาบาลระโนด","13","9","14","7","9","11","11","6","31","-22","21","14"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","1","1","0","0","0","1","0","0","100","0","0"
"11394  :  โรงพยาบาลรัตภูมิ","5","2","5","6","4","1","3","5","20","50","40","17"
"11395  :  โรงพยาบาลสะเดา","2","0","0","2","0","0","1","3","100","0","0","-50"
"11396  :  โรงพยาบาลนาหม่อม","1","0","2","1","1","1","1","0","0","0","50","100"
"11397  :  โรงพยาบาลควนเนียง","2","1","1","4","1","3","0","0","50","-200","100","100"
"11398  :  โรงพยาบาลปาดังเบซาร์","2","1","1","1","4","2","0","1","-100","-100","100","0"
"11399  :  โรงพยาบาลบางกล่ำ","2","2","1","3","5","1","0","1","-150","50","100","67"
"11400  :  โรงพยาบาลสิงหนคร","2","4","4","1","1","6","5","3","50","-50","-25","-200"
"11401  :  โรงพยาบาลคลองหอยโข่ง","2","2","3","6","8","1","2","6","-300","50","33","0"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0","0","0","0","0","0","0","0","0"
"10746  :  โรงพยาบาลสตูล","15","16","12","13","15","16","9","11","0","0","25","15"
"11402  :  โรงพยาบาลควนโดน","1","3","3","2","5","3","2","1","-400","0","33","50"
"11403  :  โรงพยาบาลควนกาหลง","0","2","2","1","0","1","2","0","0","50","0","100"
"11404  :  โรงพยาบาลท่าแพ","1","3","4","10","10","2","5","1","-900","33","-25","90"
"11405  :  โรงพยาบาลละงู","8","3","2","7","6","6","3","4","25","-100","-50","43"
"11406  :  โรงพยาบาลทุ่งหว้า","4","3","4","1","3","0","3","1","25","100","25","0"
"28786  :  โรงพยาบาลมะนัง","1","1","0","0","0","0","0","1","100","100","0","0"
"10683  :  โรงพยาบาลตรัง","39","35","40","14","40","26","34","38","-3","26","15","-171"
"11407  :  โรงพยาบาลกันตัง","2","0","1","0","0","0","0","0","100","0","100","0"
"11408  :  โรงพยาบาลย่านตาขาว","5","1","1","1","4","0","1","2","20","100","0","-100"
"11409  :  โรงพยาบาลปะเหลียน","6","3","3","1","7","0","0","0","-17","100","100","100"
"11410  :  โรงพยาบาลสิเกา","10","2","4","6","10","3","6","4","0","-50","-50","33"
"11411  :  โรงพยาบาลห้วยยอด","52","24","44","27","46","35","46","22","12","-46","-5","19"
"11412  :  โรงพยาบาลวังวิเศษ","3","5","4","3","8","5","3","7","-167","0","25","-133"
"11413  :  โรงพยาบาลนาโยง","0","0","1","0","1","0","1","2","0","0","0","0"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0","0","0","0","0","0","0","0","0"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0","0","0","0","0","0","0","0","0"
"14139  :  โรงพยาบาลรัษฎา","5","5","9","4","2","2","3","5","60","60","67","-25"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","1","0","1","1","0","2","2","0","100","0","-100","100"
"10747  :  โรงพยาบาลพัทลุง","12","17","20","10","18","11","10","9","-50","35","50","10"
"11414  :  โรงพยาบาลกงหรา","4","4","0","0","3","1","0","1","25","75","0","0"
"11415  :  โรงพยาบาลเขาชัยสน","1","2","1","2","2","5","5","3","-100","-150","-400","-50"
"11416  :  โรงพยาบาลตะโหมด","2","0","2","2","3","2","0","2","-50","0","100","0"
"11417  :  โรงพยาบาลควนขนุน","15","6","10","3","18","4","0","0","-20","33","100","100"
"11418  :  โรงพยาบาลปากพะยูน","5","3","2","3","4","6","2","1","20","-100","0","67"
"11419  :  โรงพยาบาลศรีบรรพต","2","2","1","1","2","2","2","0","0","0","-100","100"
"11420  :  โรงพยาบาลป่าบอน","4","3","2","1","3","1","2","1","25","67","0","0"
"11421  :  โรงพยาบาลบางแก้ว","4","4","7","6","8","9","4","5","-100","-125","43","17"
"11422  :  โรงพยาบาลป่าพะยอม","23","13","3","11","17","8","4","10","26","38","-33","9"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","6","2","2","3","7","7","4","9","-17","-250","-100","-200"
"10748  :  โรงพยาบาลปัตตานี","4","4","4","6","3","3","2","7","25","25","50","-17"
"11423  :  โรงพยาบาลโคกโพธิ์","3","1","0","0","0","0","0","2","100","100","0","0"
"11424  :  โรงพยาบาลหนองจิก","1","1","0","0","0","2","1","0","100","-100","0","0"
"11425  :  โรงพยาบาลปะนาเระ","1","0","1","2","1","0","1","0","0","0","0","100"
"11426  :  โรงพยาบาลมายอ","0","0","0","0","1","0","0","0","0","0","0","0"
"11427  :  โรงพยาบาลทุ่งยางแดง","1","0","0","0","0","0","0","0","100","0","0","0"
"11428  :  โรงพยาบาลไม้แก่น","1","0","0","0","0","0","0","0","100","0","0","0"
"11429  :  โรงพยาบาลยะหริ่ง","1","0","0","0","1","3","1","0","0","0","0","0"
"11430  :  โรงพยาบาลยะรัง","0","0","0","0","0","0","0","0","0","0","0","0"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0","0","0","0","0","0","0","0","0","0"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","1","0","0","1","0","0","0","0","100","0","0","100"
"11464  :  โรงพยาบาลกะพ้อ","1","0","1","0","0","0","0","0","100","0","100","0"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0","0","0","0","0","0","0","0","0","0"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0","0","0","0","0","0","0","0","0"
"10684  :  โรงพยาบาลยะลา","4","9","9","15","20","15","0","0","-400","-67","100","100"
"10749  :  โรงพยาบาลเบตง","4","6","2","4","6","2","3","4","-50","67","-50","0"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0","0","0","0","1","0","0","0","0","0"
"11433  :  โรงพยาบาลธารโต","0","0","0","0","0","0","0","0","0","0","0","0"
"11434  :  โรงพยาบาลรามัน","2","0","0","0","3","0","1","1","-50","0","0","0"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","1","0","0","0","1","0","0","0","0","0","0","0"
"12238  :  โรงพยาบาลสิโรรส","0","0","0","0","0","0","0","0","0","0","0","0"
"13806  :  โรงพยาบาลกาบัง","0","0","1","0","0","0","1","0","0","0","0","0"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0","0","0","0","0","0","0","0","0","0"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0","0","0","0","0","1","0","0","0","0"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0","0","0","2","1","0","0","0","0","0"
"11435  :  โรงพยาบาลตากใบ","3","0","1","0","2","1","1","0","33","0","0","0"
"11436  :  โรงพยาบาลบาเจาะ","0","1","5","2","2","3","1","0","0","-200","80","100"
"11437  :  โรงพยาบาลระแงะ","0","0","0","0","0","0","0","0","0","0","0","0"
"11438  :  โรงพยาบาลรือเสาะ","1","1","2","1","0","0","1","1","100","100","50","0"
"11439  :  โรงพยาบาลศรีสาคร","0","0","0","0","0","0","0","0","0","0","0","0"
"11440  :  โรงพยาบาลแว้ง","0","0","0","0","1","0","0","0","0","0","0","0"
"11441  :  โรงพยาบาลสุคิริน","1","1","2","0","0","1","1","2","100","0","50","0"
"11442  :  โรงพยาบาลสุไหงปาดี","2","3","0","1","1","1","1","1","50","67","0","0"
"13818  :  โรงพยาบาลจะแนะ","0","0","1","0","0","1","0","0","0","0","100","0"
"15010  :  โรงพยาบาลเจาะไอร้อง","0","0","0","0","0","1","0","0","0","0","0","0"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","2","0","1","0","0","0","0","0","100","0","100","0"
