"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน"
"10796  :  โรงพยาบาลลำสนธิ","1,610","5,344","3.32","54","245","4.54","49","112","2.29","1,442","4,845","3.36","67","142","2.12","0","0","0.00"
"10797  :  โรงพยาบาลหนองม่วง","3,104","9,051","2.92","188","425","2.26","148","313","2.11","2,591","7,935","3.06","177","378","2.14","0","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","16,590","95,079","5.73","3,774","25,456","6.75","3,467","19,475","5.62","8,230","45,486","5.53","1,129","4,662","4.13","0","0","0.00"
"10693  :  โรงพยาบาลอินทร์บุรี","6,966","37,423","5.37","773","5,996","7.76","421","1,731","4.11","5,248","27,623","5.26","525","2,073","3.95","0","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","2,353","7,560","3.21","179","523","2.92","187","452","2.42","1,966","6,533","3.32","22","52","2.36","0","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","1,925","7,345","3.82","110","417","3.79","187","544","2.91","1,606","6,313","3.93","22","71","3.23","0","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","1,292","5,097","3.95","104","1,600","15.38","146","306","2.10","1,029","3,017","2.93","13","174","13.38","0","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","1,370","4,817","3.52","242","888","3.67","165","462","2.80","921","3,392","3.68","42","75","1.79","0","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","23,249","132,539","5.70","458","2,699","5.89","4,707","31,691","6.73","15,346","81,265","5.30","2,750","16,884","6.14","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","2,883","6,443","2.23","233","525","2.25","250","426","1.70","2,334","5,370","2.30","67","122","1.82","0","0","0.00"
"10803  :  โรงพยาบาลวัดสิงห์","1,862","5,104","2.74","179","526","2.94","119","241","2.03","1,562","4,332","2.77","2","5","2.50","0","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","1,878","4,825","2.57","169","495","2.93","120","226","1.88","1,582","4,087","2.58","7","17","2.43","0","0","0.00"
"10805  :  โรงพยาบาลสรรคบุรี","3,825","16,120","4.21","329","1,510","4.59","267","865","3.24","3,224","13,723","4.26","5","22","4.40","0","0","0.00"
"10806  :  โรงพยาบาลหันคา","2,945","8,079","2.74","179","516","2.88","167","308","1.84","2,582","7,191","2.79","17","64","3.76","0","0","0.00"
"27974  :  โรงพยาบาลหนองมะโมง","1,451","4,366","3.01","64","300","4.69","89","219","2.46","1,298","3,847","2.96","0","0","0.00","0","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","50,202","245,390","4.89","4,663","26,542","5.69","7,526","38,464","5.11","33,944","166,201","4.90","4,069","14,183","3.49","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","13,461","74,017","5.50","1,275","8,981","7.04","2,448","11,045","4.51","8,854","51,062","5.77","861","2,688","3.12","23","241","10.48"
"10807  :  โรงพยาบาลแก่งคอย","6,084","18,653","3.07","277","1,178","4.25","910","2,342","2.57","4,317","13,872","3.21","580","1,261","2.17","0","0","0.00"
"10808  :  โรงพยาบาลหนองแค","2,346","7,652","3.26","111","435","3.92","239","603","2.52","1,614","5,716","3.54","383","898","2.34","0","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","3,219","10,002","3.11","143","523","3.66","354","786","2.22","2,580","8,404","3.26","142","289","2.04","0","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","852","2,538","2.98","111","337","3.04","60","162","2.70","642","1,924","3.00","39","115","2.95","0","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","1,849","5,065","2.74","127","373","2.94","197","465","2.36","1,486","4,165","2.80","39","62","1.59","0","0","0.00"
"10812  :  โรงพยาบาลดอนพุด","571","1,711","3.00","46","166","3.61","69","157","2.28","456","1,388","3.04","0","0","0.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","1,361","3,257","2.39","126","334","2.65","157","304","1.94","1,078","2,619","2.43","0","0","0.00","0","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","2,262","12,367","5.47","303","2,672","8.82","891","5,361","6.02","998","3,912","3.92","70","422","6.03","0","0","0.00"
"10815  :  โรงพยาบาลมวกเหล็ก","2,645","7,596","2.87","179","569","3.18","285","608","2.13","2,029","6,065","2.99","152","354","2.33","0","0","0.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","2,263","10,352","4.57","118","851","7.21","301","1,105","3.67","1,612","7,531","4.67","244","852","3.49","3","13","4.33"
"11485  :  โรงพยาบาลค่ายอดิศร","6","10","1.67","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","6","10","1.67"
"10662  :  โรงพยาบาลชลบุรี","48,139","238,210","4.95","267","1,673","6.27","6,769","35,030","5.18","33,070","170,386","5.15","8,033","31,121","3.87","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","13,801","44,148","3.20","3","4","1.33","2,383","6,696","2.81","8,623","30,356","3.52","2,800","7,092","2.53","0","0","0.00"
"10818  :  โรงพยาบาลหนองใหญ่","1,869","6,654","3.56","42","195","4.64","242","729","3.01","1,093","4,531","4.15","492","1,199","2.44","0","0","0.00"
"10819  :  โรงพยาบาลบางละมุง","25,274","88,950","3.52","560","2,800","5.00","6,145","21,430","3.49","16,667","59,167","3.55","1,902","5,553","2.92","0","0","0.00"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","1,722","6,262","3.64","76","265","3.49","71","156","2.20","1,202","4,904","4.08","368","925","2.51","5","12","2.40"
"10821  :  โรงพยาบาลพานทอง","6,751","22,490","3.33","241","1,239","5.14","889","2,660","2.99","4,120","15,042","3.65","1,499","3,543","2.36","2","6","3.00"
"10822  :  โรงพยาบาลพนัสนิคม","16,000","67,611","4.23","1,125","6,887","6.12","3,407","11,946","3.51","8,935","39,075","4.37","2,548","9,588","3.76","14","115","8.21"
"10823  :  โรงพยาบาลแหลมฉบัง","10,382","39,569","3.81","132","643","4.87","552","2,020","3.66","7,681","31,026","4.04","2,017","5,880","2.92","0","0","0.00"
"10824  :  โรงพยาบาลเกาะสีชัง","320","1,525","4.77","18","69","3.83","38","92","2.42","252","1,340","5.32","13","24","1.85","0","0","0.00"
"10825  :  โรงพยาบาลสัตหีบกม10","3,101","16,742","5.40","38","150","3.95","197","799","4.06","2,846","15,605","5.48","42","184","4.38","1","4","4.00"
"10826  :  โรงพยาบาลบ่อทอง","4,186","13,262","3.17","185","771","4.17","287","899","3.13","2,958","9,462","3.20","753","2,120","2.82","3","10","3.33"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","305","1,154","3.78","145","534","3.68","19","67","3.53","128","512","4.00","13","41","3.15","0","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","706","3,825","5.42","44","852","19.36","100","316","3.16","561","2,645","4.71","1","12","12.00","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","30,091","146,530","4.87","1,594","11,055","6.94","10,062","58,945","5.86","8,852","39,953","4.51","9,583","36,577","3.82","0","0","0.00"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","484","1,639","3.39","46","189","4.11","70","182","2.60","358","1,188","3.32","10","80","8.00","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","6,680","32,931","4.93","1,794","8,145","4.54","2,594","14,697","5.67","2,292","10,089","4.40","0","0","0.00","0","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","6,175","22,839","3.70","28","55","1.96","166","474","2.86","5,956","22,254","3.74","12","35","2.92","13","21","1.62"
"28006  :  โรงพยาบาลเกาะจันทร์","1,681","4,834","2.88","125","366","2.93","18","33","1.83","1,387","4,165","3.00","151","270","1.79","0","0","0.00"
"10663  :  โรงพยาบาลระยอง","42,669","209,870","4.92","2,366","14,512","6.13","8,169","34,855","4.27","26,739","137,379","5.14","5,395","23,124","4.29","0","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","9,882","36,084","3.65","263","987","3.75","1,998","6,692","3.35","7,126","26,581","3.73","512","1,824","3.56","0","0","0.00"
"10828  :  โรงพยาบาลบ้านฉาง","5,146","17,922","3.48","80","247","3.09","265","682","2.57","2,495","9,463","3.79","2,306","7,530","3.27","0","0","0.00"
"10829  :  โรงพยาบาลแกลง","13,893","51,689","3.72","608","2,872","4.72","1,074","3,723","3.47","9,332","35,688","3.82","2,889","9,406","3.26","0","0","0.00"
"10830  :  โรงพยาบาลวังจันทร์","1,864","5,162","2.77","91","330","3.63","150","330","2.20","1,279","3,716","2.91","344","786","2.28","0","0","0.00"
"10831  :  โรงพยาบาลบ้านค่าย","3,959","11,315","2.86","274","880","3.21","258","550","2.13","2,954","8,750","2.96","477","1,135","2.38","0","0","0.00"
"10832  :  โรงพยาบาลปลวกแดง","3,601","17,204","4.78","14","167","11.93","110","360","3.27","829","4,988","6.02","2,650","11,689","4.41","0","0","0.00"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","1,435","4,942","3.44","61","262","4.30","148","357","2.41","1,112","4,060","3.65","115","263","2.29","0","0","0.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","1,913","5,216","2.73","27","87","3.22","518","1,285","2.48","1,116","3,297","2.95","252","547","2.17","0","0","0.00"
"10664  :  โรงพยาบาลพระปกเกล้า","54,017","248,621","4.60","5,867","29,237","4.98","4,970","18,649","3.75","39,975","187,470","4.69","3,209","13,265","4.13","0","0","0.00"
"10834  :  โรงพยาบาลขลุง","2,543","7,521","2.96","197","615","3.12","95","222","2.34","2,055","6,269","3.05","196","415","2.12","0","0","0.00"
"10835  :  โรงพยาบาลท่าใหม่","1,289","4,385","3.40","135","465","3.44","126","343","2.72","950","3,371","3.55","78","206","2.64","0","0","0.00"
"10836  :  โรงพยาบาลเขาสุกิม","2,580","8,344","3.23","143","425","2.97","72","201","2.79","1,960","6,619","3.38","405","1,099","2.71","0","0","0.00"
"10837  :  โรงพยาบาลสองพี่น้อง","2,016","5,715","2.83","147","560","3.81","97","205","2.11","1,567","4,510","2.88","205","440","2.15","0","0","0.00"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","4,057","15,708","3.87","2","9","4.50","693","2,873","4.15","3,102","12,037","3.88","261","789","3.02","0","0","0.00"
"10839  :  โรงพยาบาลมะขาม","2,576","7,860","3.05","144","495","3.44","258","725","2.81","1,853","5,935","3.20","321","705","2.20","0","0","0.00"
"10840  :  โรงพยาบาลแหลมสิงห์","2,387","6,613","2.77","275","939","3.41","224","441","1.97","1,743","4,902","2.81","145","331","2.28","0","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","4,800","14,439","3.01","266","821","3.09","200","505","2.53","3,613","11,130","3.08","721","1,983","2.75","0","0","0.00"
"10842  :  โรงพยาบาลแก่งหางแมว","2,674","9,443","3.53","70","270","3.86","474","1,283","2.71","1,978","7,453","3.77","153","437","2.86","0","0","0.00"
"10843  :  โรงพยาบาลนายายอาม","2,781","8,695","3.13","176","692","3.93","183","519","2.84","2,041","6,611","3.24","381","873","2.29","0","0","0.00"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","1,780","6,460","3.63","114","480","4.21","35","119","3.40","1,404","5,218","3.72","227","643","2.83","0","0","0.00"
"10696  :  โรงพยาบาลตราด","22,800","110,768","4.86","2,278","14,043","6.16","2,449","11,337","4.63","14,872","71,729","4.82","2,805","12,008","4.28","396","1,651","4.17"
"10845  :  โรงพยาบาลคลองใหญ่","1,388","4,489","3.23","68","199","2.93","52","110","2.12","857","3,069","3.58","411","1,111","2.70","0","0","0.00"
"10846  :  โรงพยาบาลเขาสมิง","1,667","4,494","2.70","94","337","3.59","82","225","2.74","1,193","3,328","2.79","298","604","2.03","0","0","0.00"
"10847  :  โรงพยาบาลบ่อไร่","2,936","9,032","3.08","127","409","3.22","117","265","2.26","2,357","7,605","3.23","336","753","2.24","0","0","0.00"
"10848  :  โรงพยาบาลแหลมงอบ","1,234","4,744","3.84","128","568","4.44","108","365","3.38","917","3,575","3.90","81","236","2.91","0","0","0.00"
"10849  :  โรงพยาบาลเกาะกูด","151","358","2.37","6","8","1.33","27","54","2.00","95","254","2.67","23","42","1.83","0","0","0.00"
