"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน"
"10794  :  โรงพยาบาลสระโบสถ์","1,521","8,216","5.40","71","369","5.20","253","1,368","5.41","1,175","6,382","5.43","25","97","3.88","0","0","0.00"
"10795  :  โรงพยาบาลโคกเจริญ","2,253","8,550","3.79","73","168","2.30","87","181","2.08","2,011","7,825","3.89","82","376","4.59","0","0","0.00"
"10796  :  โรงพยาบาลลำสนธิ","2,394","12,190","5.09","95","500","5.26","311","2,813","9.05","1,873","8,483","4.53","116","394","3.40","0","0","0.00"
"10797  :  โรงพยาบาลหนองม่วง","1,874","8,805","4.70","128","543","4.24","209","1,956","9.36","1,455","6,148","4.23","82","158","1.93","0","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","15,178","114,411","7.54","3,134","24,540","7.83","3,705","29,828","8.05","7,479","55,007","7.35","889","5,036","5.66","0","0","0.00"
"10693  :  โรงพยาบาลอินทร์บุรี","6,538","40,067","6.13","688","5,463","7.94","802","5,508","6.87","4,615","27,607","5.98","435","1,489","3.42","0","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","1,762","5,897","3.35","136","483","3.55","123","298","2.42","1,491","5,076","3.40","13","40","3.08","0","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","1,468","4,971","3.39","33","104","3.15","139","316","2.27","1,287","4,532","3.52","9","19","2.11","0","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","917","4,425","4.83","64","260","4.06","157","876","5.58","688","3,267","4.75","8","22","2.75","0","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","828","4,926","5.95","105","504","4.80","70","323","4.61","631","4,037","6.40","22","62","2.82","0","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","21,385","128,632","6.02","433","2,627","6.07","4,373","31,545","7.21","14,364","80,872","5.63","2,226","13,588","6.10","0","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","2,153","5,125","2.38","143","328","2.29","261","683","2.62","1,723","4,062","2.36","26","52","2.00","0","0","0.00"
"10803  :  โรงพยาบาลวัดสิงห์","2,038","4,623","2.27","192","451","2.35","159","355","2.23","1,686","3,816","2.26","1","1","1.00","0","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","1,518","5,015","3.30","135","450","3.33","184","670","3.64","1,149","3,533","3.07","50","362","7.24","0","0","0.00"
"10805  :  โรงพยาบาลสรรคบุรี","3,217","11,977","3.72","294","1,161","3.95","310","950","3.06","2,616","9,860","3.77","2","6","3.00","0","0","0.00"
"10806  :  โรงพยาบาลหันคา","2,424","7,372","3.04","137","417","3.04","202","426","2.11","2,066","6,487","3.14","19","42","2.21","0","0","0.00"
"27974  :  โรงพยาบาลหนองมะโมง","1,404","4,413","3.14","57","152","2.67","163","764","4.69","1,183","3,493","2.95","2","4","2.00","0","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","48,487","297,879","6.14","4,017","26,846","6.68","8,400","57,897","6.89","32,331","197,721","6.12","3,739","15,415","4.12","0","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","8,571","53,918","6.29","761","6,058","7.96","1,634","8,885","5.44","5,596","37,018","6.62","562","1,803","3.21","18","154","8.56"
"10807  :  โรงพยาบาลแก่งคอย","6,806","38,594","5.67","327","1,642","5.02","1,938","13,524","6.98","4,058","21,997","5.42","483","1,431","2.96","0","0","0.00"
"10808  :  โรงพยาบาลหนองแค","2,206","8,866","4.02","109","519","4.76","363","1,148","3.16","1,548","6,750","4.36","190","449","2.36","0","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","4,367","22,457","5.14","198","978","4.94","694","4,494","6.48","3,458","16,875","4.88","17","110","6.47","0","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","852","4,441","5.21","95","327","3.44","139","994","7.15","597","3,067","5.14","21","53","2.52","0","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","1,561","4,429","2.84","117","401","3.43","215","520","2.42","1,207","3,467","2.87","22","41","1.86","0","0","0.00"
"10812  :  โรงพยาบาลดอนพุด","705","3,968","5.63","51","412","8.08","209","1,379","6.60","442","2,150","4.86","3","27","9.00","0","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","1,212","6,671","5.50","118","507","4.30","366","2,498","6.83","725","3,649","5.03","3","17","5.67","0","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","2,369","10,582","4.47","245","1,057","4.31","1,069","4,885","4.57","1,001","4,352","4.35","55","288","5.24","0","0","0.00"
"10815  :  โรงพยาบาลมวกเหล็ก","2,582","13,709","5.31","167","813","4.87","487","3,675","7.55","1,809","8,905","4.92","119","316","2.66","0","0","0.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","1,681","9,289","5.53","81","473","5.84","356","2,804","7.88","1,143","5,689","4.98","108","323","2.99","0","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","57,076","423,031","7.41","247","1,620","6.56","11,357","107,769","9.49","35,589","247,845","6.96","9,883","65,797","6.66","0","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","12,547","65,898","5.25","0","0","0.00","3,220","25,294","7.86","6,849","34,226","5.00","2,479","6,378","2.57","0","0","0.00"
"10818  :  โรงพยาบาลหนองใหญ่","2,112","15,975","7.56","31","195","6.29","667","7,646","11.46","895","6,126","6.84","519","2,008","3.87","0","0","0.00"
"10819  :  โรงพยาบาลบางละมุง","31,105","214,394","6.89","525","2,963","5.64","14,067","135,562","9.64","14,951","70,984","4.75","1,562","4,885","3.13","0","0","0.00"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","2,094","14,096","6.73","87","510","5.86","162","1,593","9.83","1,435","10,185","7.10","410","1,808","4.41","0","0","0.00"
"10821  :  โรงพยาบาลพานทอง","6,099","31,734","5.20","193","1,189","6.16","536","1,676","3.13","4,072","25,345","6.22","1,298","3,524","2.71","0","0","0.00"
"10822  :  โรงพยาบาลพนัสนิคม","17,453","108,090","6.19","1,259","8,407","6.68","5,132","39,518","7.70","8,794","51,637","5.87","2,323","8,528","3.67","0","0","0.00"
"10823  :  โรงพยาบาลแหลมฉบัง","14,316","103,125","7.20","227","1,787","7.87","888","6,807","7.67","10,264","77,502","7.55","2,937","17,029","5.80","0","0","0.00"
"10824  :  โรงพยาบาลเกาะสีชัง","224","1,383","6.17","5","19","3.80","31","156","5.03","176","1,168","6.64","12","40","3.33","0","0","0.00"
"10825  :  โรงพยาบาลสัตหีบกม10","3,735","25,578","6.85","88","783","8.90","253","2,025","8.00","3,255","21,313","6.55","142","1,457","10.26","0","0","0.00"
"10826  :  โรงพยาบาลบ่อทอง","3,877","17,825","4.60","101","506","5.01","1,906","10,203","5.35","1,128","4,899","4.34","742","2,217","2.99","0","0","0.00"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","465","4,027","8.66","183","1,405","7.68","65","696","10.71","212","1,918","9.05","5","8","1.60","0","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","216","2,654","12.29","41","382","9.32","4","36","9.00","171","2,236","13.08","0","0","0.00","0","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","13,283","67,755","5.10","681","5,108","7.50","5,223","30,274","5.80","3,661","18,223","4.98","3,718","14,150","3.81","0","0","0.00"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","3,739","13,184","3.53","325","1,201","3.70","1,095","2,691","2.46","2,217","9,021","4.07","102","271","2.66","0","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","7,244","44,983","6.21","1,941","14,895","7.67","2,884","16,949","5.88","2,420","13,139","5.43","0","0","0.00","0","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","4,313","18,932","4.39","31","123","3.97","245","769","3.14","4,012","17,965","4.48","2","14","7.00","23","61","2.65"
"28006  :  โรงพยาบาลเกาะจันทร์","1,507","6,437","4.27","103","456","4.43","0","0","0.00","1,239","4,978","4.02","165","1,003","6.08","0","0","0.00"
"10663  :  โรงพยาบาลระยอง","43,482","265,981","6.12","2,374","14,334","6.04","9,786","59,976","6.13","25,853","158,806","6.14","5,469","32,865","6.01","0","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","9,584","53,006","5.53","220","1,723","7.83","2,500","15,055","6.02","6,327","34,031","5.38","539","2,197","4.08","0","0","0.00"
"10828  :  โรงพยาบาลบ้านฉาง","3,495","17,966","5.14","67","374","5.58","314","1,683","5.36","1,709","8,018","4.69","1,405","7,891","5.62","0","0","0.00"
"10829  :  โรงพยาบาลแกลง","8,543","35,258","4.13","484","2,393","4.94","826","3,322","4.02","5,788","23,876","4.13","1,445","5,667","3.92","0","0","0.00"
"10830  :  โรงพยาบาลวังจันทร์","2,392","14,139","5.91","90","381","4.23","594","5,873","9.89","1,396","7,141","5.12","312","744","2.38","0","0","0.00"
"10831  :  โรงพยาบาลบ้านค่าย","4,748","31,494","6.63","190","777","4.09","1,155","11,574","10.02","3,004","17,853","5.94","399","1,290","3.23","0","0","0.00"
"10832  :  โรงพยาบาลปลวกแดง","5,394","42,093","7.80","28","233","8.32","629","5,490","8.73","1,409","7,919","5.62","3,336","28,451","8.53","0","0","0.00"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","1,660","8,240","4.96","61","159","2.61","436","3,681","8.44","1,071","4,183","3.91","92","217","2.36","0","0","0.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","1,571","8,516","5.42","23","155","6.74","886","6,412","7.24","645","1,923","2.98","17","26","1.53","0","0","0.00"
"10664  :  โรงพยาบาลพระปกเกล้า","44,138","238,981","5.41","4,818","24,864","5.16","4,242","20,303","4.79","31,958","171,758","5.37","3,120","22,056","7.07","0","0","0.00"
"10834  :  โรงพยาบาลขลุง","2,907","12,100","4.16","211","990","4.69","150","504","3.36","2,257","9,894","4.38","289","712","2.46","0","0","0.00"
"10835  :  โรงพยาบาลท่าใหม่","1,915","7,434","3.88","166","677","4.08","164","522","3.18","1,439","5,772","4.01","147","463","3.15","0","0","0.00"
"10836  :  โรงพยาบาลเขาสุกิม","1,644","6,473","3.94","108","433","4.01","58","201","3.47","1,149","4,581","3.99","330","1,258","3.81","0","0","0.00"
"10837  :  โรงพยาบาลสองพี่น้อง","1,198","5,531","4.62","75","363","4.84","87","355","4.08","852","3,817","4.48","184","996","5.41","0","0","0.00"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","3,681","17,199","4.67","126","665","5.28","422","1,737","4.12","2,530","12,358","4.88","604","2,439","4.04","0","0","0.00"
"10839  :  โรงพยาบาลมะขาม","1,963","6,299","3.21","90","337","3.74","273","685","2.51","1,316","4,621","3.51","284","656","2.31","0","0","0.00"
"10840  :  โรงพยาบาลแหลมสิงห์","1,979","7,527","3.80","224","986","4.40","225","806","3.58","1,447","5,454","3.77","83","281","3.39","0","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","4,987","16,712","3.35","267","926","3.47","202","629","3.11","3,647","12,662","3.47","871","2,495","2.86","0","0","0.00"
"10842  :  โรงพยาบาลแก่งหางแมว","2,173","8,017","3.69","61","241","3.95","448","1,523","3.40","1,541","5,869","3.81","123","384","3.12","0","0","0.00"
"10843  :  โรงพยาบาลนายายอาม","1,802","8,037","4.46","97","398","4.10","127","426","3.35","1,339","6,402","4.78","239","811","3.39","0","0","0.00"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","1,808","7,000","3.87","89","350","3.93","52","156","3.00","1,398","5,683","4.07","269","811","3.01","0","0","0.00"
"10696  :  โรงพยาบาลตราด","20,772","121,513","5.85","2,017","15,454","7.66","2,295","12,794","5.57","14,046","80,378","5.72","2,414","12,887","5.34","0","0","0.00"
"10845  :  โรงพยาบาลคลองใหญ่","1,601","9,831","6.14","51","189","3.71","297","3,359","11.31","786","3,366","4.28","467","2,917","6.25","0","0","0.00"
"10846  :  โรงพยาบาลเขาสมิง","1,360","8,746","6.43","67","413","6.16","93","701","7.54","838","5,139","6.13","362","2,493","6.89","0","0","0.00"
"10847  :  โรงพยาบาลบ่อไร่","2,548","12,482","4.90","146","677","4.64","207","1,051","5.08","2,025","10,344","5.11","170","410","2.41","0","0","0.00"
