"โรงพยาบาล","รวม","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11775  :  โรงพยาบาลเมืองสมุทรปู่เจ้าสมิงพราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12251  :  โรงพยาบาลยุวประสาทไวทโยปถัมภ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15138  :  โรงพยาบาลเมืองสมุทรบางปูโรงพยาบาลทั่วไปขนาดเล็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28785  :  โรงพยาบาลบางเสาธง","43","0","0.00","2","0","0.00","7","0","0.00","5","0","0.00","10","0","0.00","3","0","0.00","6","0","0.00","7","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10686  :  โรงพยาบาลพระนั่งเกล้า","8","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10756  :  โรงพยาบาลบางกรวย","145","0","0.00","16","0","0.00","20","0","0.00","25","0","0.00","17","0","0.00","23","0","0.00","11","0","0.00","23","0","0.00","10","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10757  :  โรงพยาบาลบางใหญ่","570","0","0.00","57","0","0.00","73","0","0.00","83","0","0.00","89","0","0.00","83","0","0.00","69","0","0.00","60","0","0.00","56","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10758  :  โรงพยาบาลบางบัวทอง","140","0","0.00","24","0","0.00","24","0","0.00","6","0","0.00","18","0","0.00","15","0","0.00","14","0","0.00","20","0","0.00","19","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10759  :  โรงพยาบาลไทรน้อย","395","2","0.51","47","0","0.00","54","0","0.00","51","2","3.92","48","0","0.00","52","0","0.00","44","0","0.00","50","0","0.00","49","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10760  :  โรงพยาบาลปากเกร็ด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11781  :  โรงพยาบาลนนทเวช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11786  :  โรงพยาบาลอนันต์พัฒนา 2","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11787  :  โรงพยาบาลเกษมราษฎร์อินเตอร์เนชั่นแนล รัตนาธิเบศร์โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12256  :  สถาบันโรคทรวงอก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12257  :  สถาบันบำราศนราดูร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12258  :  สถาบันสิรินธรเพื่อการฟื้นฟูสมรรถภาพทางการแพทย์แห่งชาติ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12260  :  โรงพยาบาลศรีธัญญา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13815  :  ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน มหาวิทยาลัยศรีนครินทรวิโรฒ","527","0","0.00","81","0","0.00","62","0","0.00","86","0","0.00","89","0","0.00","79","0","0.00","55","0","0.00","75","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"22127  :  โรงพยาบาลชลลดา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28875  :  โรงพยาบาลบางบัวทอง ๒","56","0","0.00","4","0","0.00","17","0","0.00","16","0","0.00","8","0","0.00","11","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10687  :  โรงพยาบาลปทุมธานี","1,611","4","0.25","200","2","1.00","230","0","0.00","266","0","0.00","235","2","0.85","228","0","0.00","209","0","0.00","243","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10761  :  โรงพยาบาลคลองหลวง","197","0","0.00","23","0","0.00","27","0","0.00","38","0","0.00","19","0","0.00","27","0","0.00","19","0","0.00","32","0","0.00","12","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10762  :  โรงพยาบาลธัญบุรี","651","0","0.00","77","0","0.00","80","0","0.00","106","0","0.00","115","0","0.00","84","0","0.00","82","0","0.00","85","0","0.00","22","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10763  :  โรงพยาบาลประชาธิปัตย์","161","3","1.86","12","0","0.00","21","1","4.76","41","0","0.00","26","2","7.69","15","0","0.00","17","0","0.00","14","0","0.00","15","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10764  :  โรงพยาบาลหนองเสือ","349","0","0.00","44","0","0.00","42","0","0.00","60","0","0.00","52","0","0.00","42","0","0.00","39","0","0.00","42","0","0.00","28","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10765  :  โรงพยาบาลลาดหลุมแก้ว","132","0","0.00","22","0","0.00","19","0","0.00","22","0","0.00","23","0","0.00","22","0","0.00","12","0","0.00","12","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10766  :  โรงพยาบาลลำลูกกา","532","17","3.20","66","1","1.52","92","7","7.61","99","2","2.02","66","2","3.03","56","1","1.79","81","3","3.70","72","1","1.39","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10767  :  โรงพยาบาลสามโคก","24","0","0.00","2","0","0.00","4","0","0.00","2","0","0.00","1","0","0.00","7","0","0.00","4","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12262  :  สถาบันบำบัดรักษาและฟื้นฟูผู้ติดยาเสพติดแห่งชาติบรมราชชนนี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14923  :  โรงพยาบาลมหาวชิราลงกรณ ธัญบุรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10660  :  โรงพยาบาลพระนครศรีอยุธยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10688  :  โรงพยาบาลเสนา","208","1","0.48","36","0","0.00","48","0","0.00","24","0","0.00","33","0","0.00","18","0","0.00","22","1","4.55","12","0","0.00","15","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10768  :  โรงพยาบาลท่าเรือ","365","1","0.27","45","0","0.00","65","0","0.00","50","0","0.00","78","0","0.00","38","0","0.00","40","1","2.50","49","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10769  :  โรงพยาบาลสมเด็จพระสังฆราชเจ้า กรมหลวงชินวราลงกรณ (วาสนมหาเถร)","223","0","0.00","28","0","0.00","39","0","0.00","47","0","0.00","24","0","0.00","26","0","0.00","34","0","0.00","25","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10770  :  โรงพยาบาลบางไทร","249","0","0.00","24","0","0.00","36","0","0.00","42","0","0.00","44","0","0.00","25","0","0.00","29","0","0.00","27","0","0.00","22","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10771  :  โรงพยาบาลบางบาล","176","0","0.00","22","0","0.00","34","0","0.00","17","0","0.00","40","0","0.00","18","0","0.00","20","0","0.00","18","0","0.00","7","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10772  :  โรงพยาบาลบางปะอิน","206","0","0.00","10","0","0.00","19","0","0.00","65","0","0.00","64","0","0.00","21","0","0.00","10","0","0.00","17","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10773  :  โรงพยาบาลบางปะหัน","505","0","0.00","58","0","0.00","54","0","0.00","75","0","0.00","93","0","0.00","59","0","0.00","38","0","0.00","61","0","0.00","67","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10774  :  โรงพยาบาลผักไห่","117","0","0.00","25","0","0.00","19","0","0.00","21","0","0.00","11","0","0.00","17","0","0.00","11","0","0.00","9","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10775  :  โรงพยาบาลภาชี","44","0","0.00","5","0","0.00","5","0","0.00","12","0","0.00","3","0","0.00","8","0","0.00","2","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10776  :  โรงพยาบาลลาดบัวหลวง","388","0","0.00","61","0","0.00","67","0","0.00","63","0","0.00","58","0","0.00","41","0","0.00","38","0","0.00","49","0","0.00","11","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10777  :  โรงพยาบาลวังน้อย","877","2","0.23","80","0","0.00","146","0","0.00","124","0","0.00","119","0","0.00","97","1","1.03","97","0","0.00","108","0","0.00","106","1","0.94","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10778  :  โรงพยาบาลบางซ้าย","23","0","0.00","2","0","0.00","3","0","0.00","5","0","0.00","3","0","0.00","2","0","0.00","5","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10779  :  โรงพยาบาลอุทัย","267","0","0.00","29","0","0.00","26","0","0.00","34","0","0.00","37","0","0.00","37","0","0.00","41","0","0.00","23","0","0.00","40","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10780  :  โรงพยาบาลมหาราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10781  :  โรงพยาบาลบ้านแพรก","94","0","0.00","15","0","0.00","17","0","0.00","12","0","0.00","10","0","0.00","5","0","0.00","10","0","0.00","15","0","0.00","10","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10689  :  โรงพยาบาลอ่างทอง","62","0","0.00","5","0","0.00","1","0","0.00","26","0","0.00","18","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10782  :  โรงพยาบาลไชโย","82","1","1.22","14","0","0.00","11","0","0.00","9","0","0.00","10","0","0.00","13","1","7.69","4","0","0.00","12","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10784  :  โรงพยาบาลป่าโมก","255","0","0.00","47","0","0.00","32","0","0.00","50","0","0.00","53","0","0.00","19","0","0.00","27","0","0.00","15","0","0.00","8","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10785  :  โรงพยาบาลโพธิ์ทอง","147","3","2.04","17","0","0.00","25","2","8.00","17","0","0.00","14","0","0.00","22","0","0.00","16","0","0.00","19","1","5.26","16","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","217","0","0.00","17","0","0.00","35","0","0.00","25","0","0.00","34","0","0.00","34","0","0.00","27","0","0.00","23","0","0.00","21","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","129","0","0.00","12","0","0.00","12","0","0.00","16","0","0.00","32","0","0.00","13","0","0.00","17","0","0.00","17","0","0.00","9","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10788  :  โรงพยาบาลสามโก้","136","0","0.00","14","0","0.00","12","0","0.00","26","0","0.00","20","0","0.00","13","0","0.00","22","0","0.00","12","0","0.00","15","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","2,295","0","0.00","253","0","0.00","324","0","0.00","355","0","0.00","308","0","0.00","283","0","0.00","262","0","0.00","262","0","0.00","248","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","455","0","0.00","55","0","0.00","79","0","0.00","71","0","0.00","44","0","0.00","51","0","0.00","46","0","0.00","59","0","0.00","50","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","5","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","324","0","0.00","60","0","0.00","51","0","0.00","47","0","0.00","39","0","0.00","38","0","0.00","19","0","0.00","26","0","0.00","44","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10791  :  โรงพยาบาลชัยบาดาล","362","0","0.00","33","0","0.00","59","0","0.00","60","0","0.00","51","0","0.00","38","0","0.00","52","0","0.00","21","0","0.00","42","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10792  :  โรงพยาบาลท่าวุ้ง","369","0","0.00","45","0","0.00","54","0","0.00","71","0","0.00","47","0","0.00","41","0","0.00","35","0","0.00","48","0","0.00","28","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","190","0","0.00","25","0","0.00","22","0","0.00","42","0","0.00","20","0","0.00","19","0","0.00","16","0","0.00","28","0","0.00","18","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
