"โรงพยาบาล","ปีการศึกษา 2562 เทอม1","ปีการศึกษา 2562 เทอม2"
"เด็กนักเรียน ป.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ปราศจากฟันแท้ผุ(A)","%","เด็กนักเรียน ป.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ปราศจากฟันแท้ผุ(A)","%"
"10740  :  โรงพยาบาลตะกั่วป่า","154","1","0.65","1","100.00","4","0","0.00","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","68","3","4.41","3","100.00","59","0","0.00","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","41","2","4.88","2","100.00","39","0","0.00","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","119","0","0.00","0","0.00","72","3","4.17","2","66.67"
"11350  :  โรงพยาบาลบางไทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","211","2","0.95","2","100.00","176","0","0.00","0","0.00"
"11353  :  โรงพยาบาลทับปุด","109","1","0.92","1","100.00","108","0","0.00","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","120","0","0.00","0","0.00","99","0","0.00","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","547","0","0.00","0","0.00","268","1","0.37","1","100.00"
"11355  :  โรงพยาบาลป่าตอง","59","0","0.00","0","0.00","64","0","0.00","0","0.00"
"11356  :  โรงพยาบาลถลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","26","0","0.00","0","0.00","26","0","0.00","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","125","0","0.00","0","0.00","3","1","33.33","1","100.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","216","0","0.00","0","0.00","138","0","0.00","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","47","1","2.13","1","100.00","51","1","1.96","1","100.00"
"11360  :  โรงพยาบาลไชยา","160","5","3.13","5","100.00","106","0","0.00","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","71","0","0.00","0","0.00","71","6","8.45","6","100.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","73","0","0.00","0","0.00","75","0","0.00","0","0.00"
"11364  :  โรงพยาบาลพนม","96","2","2.08","2","100.00","100","0","0.00","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","74","0","0.00","0","0.00","73","0","0.00","0","0.00"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","5","0","0.00","0","0.00","7","0","0.00","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","317","6","1.89","6","100.00","150","1","0.67","1","100.00"
"11369  :  โรงพยาบาลพระแสง","146","0","0.00","0","0.00","107","0","0.00","0","0.00"
"11370  :  โรงพยาบาลพุนพิน","317","0","0.00","0","0.00","106","4","3.77","3","75.00"
"11371  :  โรงพยาบาลชัยบุรี","50","0","0.00","0","0.00","53","0","0.00","0","0.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","94","0","0.00","0","0.00","92","1","1.09","1","100.00"
"11654  :  โรงพยาบาลวิภาวดี","37","0","0.00","0","0.00","43","0","0.00","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","21","1","4.76","1","100.00","21","1","4.76","1","100.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10743  :  โรงพยาบาลระนอง","348","0","0.00","0","0.00","204","0","0.00","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","127","86","67.72","86","100.00","128","0","0.00","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","124","2","1.61","2","100.00","67","0","0.00","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","52","0","0.00","0","0.00","57","0","0.00","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11377  :  โรงพยาบาลปะทิว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","8","0","0.00","0","0.00","8","0","0.00","0","0.00"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11381  :  โรงพยาบาลละแม","110","1","0.91","1","100.00","96","0","0.00","0","0.00"
"11382  :  โรงพยาบาลพะโต๊ะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11383  :  โรงพยาบาลสวี","142","0","0.00","0","0.00","143","0","0.00","0","0.00"
"11385  :  โรงพยาบาลทุ่งตะโก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11402  :  โรงพยาบาลควนโดน","118","18","15.25","15","83.33","55","0","0.00","0","0.00"
"11403  :  โรงพยาบาลควนกาหลง","52","14","26.92","13","92.86","54","3","5.56","3","100.00"
"11404  :  โรงพยาบาลท่าแพ","236","1","0.42","1","100.00","148","1","0.68","1","100.00"
"11405  :  โรงพยาบาลละงู","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","77","3","3.90","3","100.00","56","0","0.00","0","0.00"
"28786  :  โรงพยาบาลมะนัง","34","1","2.94","1","100.00","35","0","0.00","0","0.00"
"10683  :  โรงพยาบาลตรัง","615","7","1.14","7","100.00","255","0","0.00","0","0.00"
"11407  :  โรงพยาบาลกันตัง","228","0","0.00","0","0.00","24","0","0.00","0","0.00"
"11408  :  โรงพยาบาลย่านตาขาว","264","32","12.12","29","90.63","136","0","0.00","0","0.00"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11410  :  โรงพยาบาลสิเกา","70","0","0.00","0","0.00","72","1","1.39","1","100.00"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","122","17","13.93","15","88.24","117","0","0.00","0","0.00"
"11413  :  โรงพยาบาลนาโยง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","44","0","0.00","0","0.00","1","0","0.00","0","0.00"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10747  :  โรงพยาบาลพัทลุง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11414  :  โรงพยาบาลกงหรา","48","0","0.00","0","0.00","53","0","0.00","0","0.00"
"11415  :  โรงพยาบาลเขาชัยสน","58","2","3.45","2","100.00","60","0","0.00","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","117","4","3.42","4","100.00","68","0","0.00","0","0.00"
"11417  :  โรงพยาบาลควนขนุน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","23","0","0.00","0","0.00","23","0","0.00","0","0.00"
"11420  :  โรงพยาบาลป่าบอน","113","16","14.16","15","93.75","115","0","0.00","0","0.00"
"11421  :  โรงพยาบาลบางแก้ว","125","30","24.00","26","86.67","122","7","5.74","5","71.43"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","40","0","0.00","0","0.00","41","0","0.00","0","0.00"
"10748  :  โรงพยาบาลปัตตานี","265","18","6.79","18","100.00","74","0","0.00","0","0.00"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","98","1","1.02","1","100.00","98","0","0.00","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","23","1","4.35","1","100.00","23","1","4.35","1","100.00"
"11426  :  โรงพยาบาลมายอ","87","22","25.29","18","81.82","41","0","0.00","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","50","11","22.00","11","100.00","31","0","0.00","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","63","0","0.00","0","0.00","63","0","0.00","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","190","27","14.21","19","70.37","92","0","0.00","0","0.00"
"11430  :  โรงพยาบาลยะรัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","230","32","13.91","32","100.00","0","0","0.00","0","0.00"
"11464  :  โรงพยาบาลกะพ้อ","51","0","0.00","0","0.00","54","0","0.00","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10749  :  โรงพยาบาลเบตง","189","4","2.12","4","100.00","9","0","0.00","0","0.00"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11433  :  โรงพยาบาลธารโต","112","2","1.79","1","50.00","110","1","0.91","1","100.00"
"11434  :  โรงพยาบาลรามัน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13806  :  โรงพยาบาลกาบัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11435  :  โรงพยาบาลตากใบ","376","0","0.00","0","0.00","322","1","0.31","1","100.00"
"11436  :  โรงพยาบาลบาเจาะ","197","2","1.02","1","50.00","174","0","0.00","0","0.00"
"11437  :  โรงพยาบาลระแงะ","383","3","0.78","3","100.00","163","68","41.72","68","100.00"
"11438  :  โรงพยาบาลรือเสาะ","302","1","0.33","1","100.00","103","0","0.00","0","0.00"
"11439  :  โรงพยาบาลศรีสาคร","356","7","1.97","4","57.14","162","1","0.62","1","100.00"
"11440  :  โรงพยาบาลแว้ง","264","1","0.38","1","100.00","218","0","0.00","0","0.00"
"11441  :  โรงพยาบาลสุคิริน","71","0","0.00","0","0.00","69","0","0.00","0","0.00"
"11442  :  โรงพยาบาลสุไหงปาดี","241","0","0.00","0","0.00","207","0","0.00","0","0.00"
"13818  :  โรงพยาบาลจะแนะ","221","0","0.00","0","0.00","212","0","0.00","0","0.00"
"15010  :  โรงพยาบาลเจาะไอร้อง","406","3","0.74","3","100.00","135","2","1.48","2","100.00"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","51","0","0.00","0","0.00","47","0","0.00","0","0.00"
