"โรงพยาบาล","ปีการศึกษา 2563 เทอม1","ปีการศึกษา 2563 เทอม2"
"เด็กนักเรียน ม.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%","เด็กนักเรียน ม.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0.00","0","0.00","291","3","1.03","1","33.33"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","68","0","0.00","0","0.00","68","0","0.00","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","50","0","0.00","0","0.00","53","0","0.00","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","143","2","1.40","2","100.00","150","0","0.00","0","0.00"
"11350  :  โรงพยาบาลบางไทร","20","16","80.00","11","68.75","22","0","0.00","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","171","2","1.17","2","100.00","180","1","0.56","0","0.00"
"11353  :  โรงพยาบาลทับปุด","4","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","27","0","0.00","0","0.00","27","1","3.70","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","1,151","15","1.30","12","80.00","1,160","9","0.78","5","55.56"
"11355  :  โรงพยาบาลป่าตอง","99","0","0.00","0","0.00","87","0","0.00","0","0.00"
"11356  :  โรงพยาบาลถลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0.00","0","0.00","152","5","3.29","3","60.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","17","0","0.00","0","0.00","13","9","69.23","9","100.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","885","12","1.36","10","83.33","847","6","0.71","4","66.67"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","216","0","0.00","0","0.00","215","171","79.53","115","67.25"
"11359  :  โรงพยาบาลเกาะพงัน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11360  :  โรงพยาบาลไชยา","372","3","0.81","2","66.67","361","5","1.39","5","100.00"
"11361  :  โรงพยาบาลท่าชนะ","231","0","0.00","0","0.00","228","0","0.00","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","226","0","0.00","0","0.00","239","2","0.84","2","100.00"
"11364  :  โรงพยาบาลพนม","83","1","1.20","1","100.00","84","0","0.00","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","134","0","0.00","0","0.00","245","3","1.22","3","100.00"
"11368  :  โรงพยาบาลเคียนซา","334","18","5.39","16","88.89","338","10","2.96","9","90.00"
"11369  :  โรงพยาบาลพระแสง","364","5","1.37","2","40.00","364","6","1.65","6","100.00"
"11370  :  โรงพยาบาลพุนพิน","473","17","3.59","14","82.35","582","11","1.89","10","90.91"
"11371  :  โรงพยาบาลชัยบุรี","39","0","0.00","0","0.00","41","0","0.00","0","0.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","102","0","0.00","0","0.00","100","27","27.00","27","100.00"
"11654  :  โรงพยาบาลวิภาวดี","62","5","8.06","5","100.00","67","3","4.48","2","66.67"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","42","0","0.00","0","0.00","39","0","0.00","0","0.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10743  :  โรงพยาบาลระนอง","384","3","0.78","2","66.67","403","4","0.99","2","50.00"
"11323  :  โรงพยาบาลละอุ่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","146","1","0.68","1","100.00","140","7","5.00","6","85.71"
"11373  :  โรงพยาบาลกระบุรี","225","10","4.44","9","90.00","224","4","1.79","3","75.00"
"11374  :  โรงพยาบาลสุขสำราญ","56","0","0.00","0","0.00","60","0","0.00","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11377  :  โรงพยาบาลปะทิว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","136","2","1.47","2","100.00","128","3","2.34","2","66.67"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11381  :  โรงพยาบาลละแม","244","1","0.41","1","100.00","250","0","0.00","0","0.00"
"11382  :  โรงพยาบาลพะโต๊ะ","79","0","0.00","0","0.00","82","1","1.22","1","100.00"
"11383  :  โรงพยาบาลสวี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11385  :  โรงพยาบาลทุ่งตะโก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11402  :  โรงพยาบาลควนโดน","300","12","4.00","10","83.33","302","29","9.60","27","93.10"
"11403  :  โรงพยาบาลควนกาหลง","98","58","59.18","44","75.86","96","3","3.13","3","100.00"
"11404  :  โรงพยาบาลท่าแพ","103","4","3.88","4","100.00","118","3","2.54","1","33.33"
"11405  :  โรงพยาบาลละงู","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28786  :  โรงพยาบาลมะนัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10683  :  โรงพยาบาลตรัง","180","10","5.56","9","90.00","181","139","76.80","120","86.33"
"11407  :  โรงพยาบาลกันตัง","216","16","7.41","11","68.75","218","36","16.51","33","91.67"
"11408  :  โรงพยาบาลย่านตาขาว","563","31","5.51","26","83.87","563","49","8.70","43","87.76"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11410  :  โรงพยาบาลสิเกา","164","14","8.54","13","92.86","165","34","20.61","33","97.06"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","183","2","1.09","2","100.00","181","38","20.99","38","100.00"
"11413  :  โรงพยาบาลนาโยง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","102","0","0.00","0","0.00","102","6","5.88","5","83.33"
"10747  :  โรงพยาบาลพัทลุง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11414  :  โรงพยาบาลกงหรา","176","14","7.95","12","85.71","180","2","1.11","1","50.00"
"11415  :  โรงพยาบาลเขาชัยสน","160","69","43.13","49","71.01","157","7","4.46","4","57.14"
"11416  :  โรงพยาบาลตะโหมด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11417  :  โรงพยาบาลควนขนุน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","59","1","1.69","1","100.00","59","0","0.00","0","0.00"
"11420  :  โรงพยาบาลป่าบอน","39","1","2.56","1","100.00","40","2","5.00","2","100.00"
"11421  :  โรงพยาบาลบางแก้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","35","0","0.00","0","0.00","34","0","0.00","0","0.00"
"10748  :  โรงพยาบาลปัตตานี","765","36","4.71","32","88.89","812","63","7.76","49","77.78"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","271","15","5.54","12","80.00","273","19","6.96","15","78.95"
"11425  :  โรงพยาบาลปะนาเระ","52","3","5.77","3","100.00","52","3","5.77","0","0.00"
"11426  :  โรงพยาบาลมายอ","5","0","0.00","0","0.00","5","0","0.00","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","133","26","19.55","26","100.00","135","15","11.11","14","93.33"
"11428  :  โรงพยาบาลไม้แก่น","81","0","0.00","0","0.00","82","2","2.44","1","50.00"
"11429  :  โรงพยาบาลยะหริ่ง","124","5","4.03","2","40.00","124","4","3.23","2","50.00"
"11430  :  โรงพยาบาลยะรัง","42","2","4.76","1","50.00","43","2","4.65","2","100.00"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","1,150","135","11.74","94","69.63","1,200","91","7.58","75","82.42"
"11464  :  โรงพยาบาลกะพ้อ","64","20","31.25","20","100.00","64","15","23.44","12","80.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10749  :  โรงพยาบาลเบตง","83","0","0.00","0","0.00","86","11","12.79","11","100.00"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11433  :  โรงพยาบาลธารโต","70","3","4.29","0","0.00","69","6","8.70","5","83.33"
"11434  :  โรงพยาบาลรามัน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13806  :  โรงพยาบาลกาบัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11435  :  โรงพยาบาลตากใบ","298","4","1.34","3","75.00","299","19","6.35","12","63.16"
"11436  :  โรงพยาบาลบาเจาะ","463","23","4.97","13","56.52","474","61","12.87","36","59.02"
"11437  :  โรงพยาบาลระแงะ","161","4","2.48","2","50.00","1,260","152","12.06","109","71.71"
"11438  :  โรงพยาบาลรือเสาะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11439  :  โรงพยาบาลศรีสาคร","258","21","8.14","5","23.81","264","31","11.74","10","32.26"
"11440  :  โรงพยาบาลแว้ง","554","41","7.40","29","70.73","564","124","21.99","104","83.87"
"11441  :  โรงพยาบาลสุคิริน","84","0","0.00","0","0.00","87","3","3.45","3","100.00"
"11442  :  โรงพยาบาลสุไหงปาดี","92","5","5.43","5","100.00","95","6","6.32","5","83.33"
"13818  :  โรงพยาบาลจะแนะ","48","4","8.33","2","50.00","51","0","0.00","0","0.00"
"15010  :  โรงพยาบาลเจาะไอร้อง","218","9","4.13","4","44.44","220","12","5.45","8","66.67"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","310","15","4.84","11","73.33","305","39","12.79","35","89.74"
