"โรงพยาบาล","ปีการศึกษา 2562 เทอม1","ปีการศึกษา 2562 เทอม2"
"เด็กนักเรียน ม.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%","เด็กนักเรียน ม.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","68","0","0.00","0","0.00","57","0","0.00","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","39","0","0.00","0","0.00","39","0","0.00","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","148","0","0.00","0","0.00","141","0","0.00","0","0.00"
"11350  :  โรงพยาบาลบางไทร","12","0","0.00","0","0.00","13","0","0.00","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","129","0","0.00","0","0.00","131","0","0.00","0","0.00"
"11353  :  โรงพยาบาลทับปุด","5","0","0.00","0","0.00","5","0","0.00","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","27","0","0.00","0","0.00","28","0","0.00","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","1,063","13","1.22","8","61.54","889","4","0.45","3","75.00"
"11355  :  โรงพยาบาลป่าตอง","34","0","0.00","0","0.00","32","1","3.13","0","0.00"
"11356  :  โรงพยาบาลถลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","11","0","0.00","0","0.00","9","0","0.00","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","579","1","0.17","1","100.00","498","0","0.00","0","0.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11360  :  โรงพยาบาลไชยา","356","8","2.25","8","100.00","353","0","0.00","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","244","0","0.00","0","0.00","247","0","0.00","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","173","0","0.00","0","0.00","169","0","0.00","0","0.00"
"11364  :  โรงพยาบาลพนม","98","1","1.02","0","0.00","1","0","0.00","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","85","1","1.18","0","0.00","85","1","1.18","1","100.00"
"11368  :  โรงพยาบาลเคียนซา","265","12","4.53","11","91.67","259","0","0.00","0","0.00"
"11369  :  โรงพยาบาลพระแสง","299","2","0.67","0","0.00","293","0","0.00","0","0.00"
"11370  :  โรงพยาบาลพุนพิน","447","7","1.57","7","100.00","397","1","0.25","0","0.00"
"11371  :  โรงพยาบาลชัยบุรี","35","0","0.00","0","0.00","35","0","0.00","0","0.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","84","0","0.00","0","0.00","79","0","0.00","0","0.00"
"11654  :  โรงพยาบาลวิภาวดี","59","1","1.69","0","0.00","58","0","0.00","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","25","0","0.00","0","0.00","27","0","0.00","0","0.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10743  :  โรงพยาบาลระนอง","387","0","0.00","0","0.00","406","0","0.00","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","118","0","0.00","0","0.00","114","0","0.00","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","203","3","1.48","1","33.33","207","0","0.00","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","34","0","0.00","0","0.00","36","0","0.00","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11377  :  โรงพยาบาลปะทิว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","127","1","0.79","1","100.00","126","0","0.00","0","0.00"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11381  :  โรงพยาบาลละแม","135","0","0.00","0","0.00","142","0","0.00","0","0.00"
"11382  :  โรงพยาบาลพะโต๊ะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11383  :  โรงพยาบาลสวี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11385  :  โรงพยาบาลทุ่งตะโก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11402  :  โรงพยาบาลควนโดน","175","5","2.86","4","80.00","8","0","0.00","0","0.00"
"11403  :  โรงพยาบาลควนกาหลง","96","7","7.29","3","42.86","95","1","1.05","0","0.00"
"11404  :  โรงพยาบาลท่าแพ","74","26","35.14","17","65.38","25","0","0.00","0","0.00"
"11405  :  โรงพยาบาลละงู","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28786  :  โรงพยาบาลมะนัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10683  :  โรงพยาบาลตรัง","173","1","0.58","1","100.00","5","0","0.00","0","0.00"
"11407  :  โรงพยาบาลกันตัง","220","0","0.00","0","0.00","217","1","0.46","1","100.00"
"11408  :  โรงพยาบาลย่านตาขาว","502","6","1.20","5","83.33","419","0","0.00","0","0.00"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11410  :  โรงพยาบาลสิเกา","172","1","0.58","1","100.00","176","0","0.00","0","0.00"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","166","0","0.00","0","0.00","167","0","0.00","0","0.00"
"11413  :  โรงพยาบาลนาโยง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","94","0","0.00","0","0.00","92","0","0.00","0","0.00"
"10747  :  โรงพยาบาลพัทลุง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11414  :  โรงพยาบาลกงหรา","111","0","0.00","0","0.00","79","0","0.00","0","0.00"
"11415  :  โรงพยาบาลเขาชัยสน","180","2","1.11","2","100.00","179","0","0.00","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11417  :  โรงพยาบาลควนขนุน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","75","3","4.00","3","100.00","75","0","0.00","0","0.00"
"11420  :  โรงพยาบาลป่าบอน","54","0","0.00","0","0.00","52","0","0.00","0","0.00"
"11421  :  โรงพยาบาลบางแก้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","31","0","0.00","0","0.00","32","0","0.00","0","0.00"
"10748  :  โรงพยาบาลปัตตานี","741","6","0.81","3","50.00","712","1","0.14","0","0.00"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","267","3","1.12","1","33.33","24","0","0.00","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","60","0","0.00","0","0.00","57","0","0.00","0","0.00"
"11426  :  โรงพยาบาลมายอ","11","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","108","1","0.93","0","0.00","87","0","0.00","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","54","0","0.00","0","0.00","35","0","0.00","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","143","2","1.40","1","50.00","75","0","0.00","0","0.00"
"11430  :  โรงพยาบาลยะรัง","23","0","0.00","0","0.00","19","0","0.00","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","864","20","2.31","13","65.00","102","1","0.98","0","0.00"
"11464  :  โรงพยาบาลกะพ้อ","68","2","2.94","2","100.00","67","1","1.49","1","100.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10749  :  โรงพยาบาลเบตง","74","1","1.35","1","100.00","0","0","0.00","0","0.00"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11433  :  โรงพยาบาลธารโต","55","0","0.00","0","0.00","55","0","0.00","0","0.00"
"11434  :  โรงพยาบาลรามัน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13806  :  โรงพยาบาลกาบัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11435  :  โรงพยาบาลตากใบ","321","2","0.62","2","100.00","93","0","0.00","0","0.00"
"11436  :  โรงพยาบาลบาเจาะ","451","1","0.22","0","0.00","69","1","1.45","1","100.00"
"11437  :  โรงพยาบาลระแงะ","1,227","15","1.22","7","46.67","211","0","0.00","0","0.00"
"11438  :  โรงพยาบาลรือเสาะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11439  :  โรงพยาบาลศรีสาคร","191","11","5.76","2","18.18","110","3","2.73","0","0.00"
"11440  :  โรงพยาบาลแว้ง","502","0","0.00","0","0.00","186","0","0.00","0","0.00"
"11441  :  โรงพยาบาลสุคิริน","71","1","1.41","0","0.00","71","0","0.00","0","0.00"
"11442  :  โรงพยาบาลสุไหงปาดี","99","0","0.00","0","0.00","101","0","0.00","0","0.00"
"13818  :  โรงพยาบาลจะแนะ","43","3","6.98","3","100.00","45","0","0.00","0","0.00"
"15010  :  โรงพยาบาลเจาะไอร้อง","199","3","1.51","1","33.33","70","0","0.00","0","0.00"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","341","3","0.88","2","66.67","220","1","0.45","0","0.00"
