"โรงพยาบาล","รวมทั้งปีการศึกษา 2561","ปีการศึกษา 2561 เทอม1","ปีการศึกษา 2561 เทอม2"
"เด็กนักเรียน ป.1-6(B)","ได้รับการตรวจเหา และได้รับการแก้ไข(A)","%","เด็กนักเรียน ป.1-6(B)","ได้รับการตรวจเหา และได้รับการแก้ไข(A)","%","เด็กนักเรียน ป.1-6(B)","ได้รับการตรวจเหา และได้รับการแก้ไข(A)","%"
"11387  :  โรงพยาบาลจะนะ","0","0","0.00","0","0","0.00","0","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0.00","0","0","0.00","0","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0.00","0","0","0.00","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0.00","0","0","0.00","0","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0.00","0","0","0.00","0","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0.00","0","0","0.00","0","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0.00","0","0","0.00","0","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0.00","0","0","0.00","0","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0.00","0","0","0.00","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0.00","0","0","0.00","0","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0.00","0","0","0.00","0","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0.00","0","0","0.00","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0.00","0","0","0.00","0","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0.00","0","0","0.00","0","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00","0","0","0.00","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0.00","0","0","0.00","0","0","0.00"
"11402  :  โรงพยาบาลควนโดน","526","0","0.00","0","0","0.00","526","0","0.00"
"11403  :  โรงพยาบาลควนกาหลง","328","0","0.00","0","0","0.00","328","0","0.00"
"11404  :  โรงพยาบาลท่าแพ","1,286","0","0.00","0","0","0.00","1,286","0","0.00"
"11405  :  โรงพยาบาลละงู","0","0","0.00","0","0","0.00","0","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","0","0","0.00","0","0","0.00","0","0","0.00"
"28786  :  โรงพยาบาลมะนัง","200","0","0.00","0","0","0.00","200","0","0.00"
"10683  :  โรงพยาบาลตรัง","3,755","0","0.00","0","0","0.00","3,755","0","0.00"
"11407  :  โรงพยาบาลกันตัง","1,304","0","0.00","0","0","0.00","1,304","0","0.00"
"11408  :  โรงพยาบาลย่านตาขาว","1,805","0","0.00","119","0","0.00","1,686","0","0.00"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0.00","0","0","0.00","0","0","0.00"
"11410  :  โรงพยาบาลสิเกา","448","0","0.00","0","0","0.00","448","0","0.00"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0.00","0","0","0.00","0","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","962","0","0.00","0","0","0.00","962","0","0.00"
"11413  :  โรงพยาบาลนาโยง","0","0","0.00","0","0","0.00","0","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00","0","0","0.00","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00","0","0","0.00","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","412","0","0.00","0","0","0.00","412","0","0.00"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","5","0","0.00","0","0","0.00","5","0","0.00"
"10747  :  โรงพยาบาลพัทลุง","0","0","0.00","0","0","0.00","0","0","0.00"
"11414  :  โรงพยาบาลกงหรา","284","0","0.00","0","0","0.00","284","0","0.00"
"11415  :  โรงพยาบาลเขาชัยสน","782","0","0.00","435","0","0.00","347","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","1,153","0","0.00","406","0","0.00","747","0","0.00"
"11417  :  โรงพยาบาลควนขนุน","0","0","0.00","0","0","0.00","0","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0.00","0","0","0.00","0","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","200","0","0.00","0","0","0.00","200","0","0.00"
"11420  :  โรงพยาบาลป่าบอน","678","0","0.00","0","0","0.00","678","0","0.00"
"11421  :  โรงพยาบาลบางแก้ว","756","0","0.00","105","0","0.00","651","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0.00","0","0","0.00","0","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","264","0","0.00","0","0","0.00","264","0","0.00"
"10748  :  โรงพยาบาลปัตตานี","3,979","0","0.00","2,184","0","0.00","1,795","0","0.00"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0.00","0","0","0.00","0","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","670","0","0.00","0","0","0.00","670","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","206","0","0.00","0","0","0.00","206","0","0.00"
"11426  :  โรงพยาบาลมายอ","731","0","0.00","0","0","0.00","731","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","214","0","0.00","0","0","0.00","214","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","428","0","0.00","0","0","0.00","428","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","1,004","0","0.00","0","0","0.00","1,004","0","0.00"
"11430  :  โรงพยาบาลยะรัง","0","0","0.00","0","0","0.00","0","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","30","0","0.00","0","0","0.00","30","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","3,087","0","0.00","1,191","0","0.00","1,896","0","0.00"
"11464  :  โรงพยาบาลกะพ้อ","349","0","0.00","0","0","0.00","349","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00","0","0","0.00","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00","0","0","0.00","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","0","0.00","0","0","0.00","0","0","0.00"
"10749  :  โรงพยาบาลเบตง","1,160","0","0.00","0","0","0.00","1,160","0","0.00"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0.00","0","0","0.00","0","0","0.00"
"11433  :  โรงพยาบาลธารโต","682","0","0.00","0","0","0.00","682","0","0.00"
"11434  :  โรงพยาบาลรามัน","0","0","0.00","0","0","0.00","0","0","0.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0.00","0","0","0.00","0","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00","0","0","0.00","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","0","0","0.00","0","0","0.00","0","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0.00","0","0","0.00","0","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0.00","0","0","0.00","0","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0.00","0","0","0.00","0","0","0.00"
"11435  :  โรงพยาบาลตากใบ","1,790","0","0.00","0","0","0.00","1,790","0","0.00"
"11436  :  โรงพยาบาลบาเจาะ","1,338","0","0.00","0","0","0.00","1,338","0","0.00"
"11437  :  โรงพยาบาลระแงะ","2,332","0","0.00","0","0","0.00","2,332","0","0.00"
"11438  :  โรงพยาบาลรือเสาะ","1,916","0","0.00","0","0","0.00","1,916","0","0.00"
"11439  :  โรงพยาบาลศรีสาคร","1,975","0","0.00","0","0","0.00","1,975","0","0.00"
"11440  :  โรงพยาบาลแว้ง","1,438","0","0.00","0","0","0.00","1,438","0","0.00"
"11441  :  โรงพยาบาลสุคิริน","468","0","0.00","0","0","0.00","468","0","0.00"
"11442  :  โรงพยาบาลสุไหงปาดี","1,541","0","0.00","0","0","0.00","1,541","0","0.00"
"13818  :  โรงพยาบาลจะแนะ","1,404","0","0.00","0","0","0.00","1,404","0","0.00"
"15010  :  โรงพยาบาลเจาะไอร้อง","1,967","0","0.00","0","0","0.00","1,967","0","0.00"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","398","0","0.00","0","0","0.00","398","0","0.00"
