"โรงพยาบาล","ปีการศึกษา 2562 เทอม1","ปีการศึกษา 2562 เทอม2"
"เด็กนักเรียน ป.3 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ปราศจากฟันแท้ผุ(A)","%","เด็กนักเรียน ป.3 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ปราศจากฟันแท้ผุ(A)","%"
"10740  :  โรงพยาบาลตะกั่วป่า","140","2","1.43","2","100.00","9","1","11.11","1","100.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","77","27","35.06","25","92.59","63","0","0.00","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","41","14","34.15","12","85.71","43","0","0.00","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","101","0","0.00","0","0.00","45","0","0.00","0","0.00"
"11350  :  โรงพยาบาลบางไทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","123","1","0.81","0","0.00","101","0","0.00","0","0.00"
"11353  :  โรงพยาบาลทับปุด","97","1","1.03","1","100.00","96","0","0.00","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","110","2","1.82","1","50.00","83","1","1.20","1","100.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","547","3","0.55","3","100.00","288","0","0.00","0","0.00"
"11355  :  โรงพยาบาลป่าตอง","59","0","0.00","0","0.00","60","0","0.00","0","0.00"
"11356  :  โรงพยาบาลถลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","20","0","0.00","0","0.00","20","0","0.00","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","132","0","0.00","0","0.00","6","3","50.00","3","100.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","197","0","0.00","0","0.00","139","1","0.72","1","100.00"
"11359  :  โรงพยาบาลเกาะพงัน","31","3","9.68","2","66.67","35","5","14.29","4","80.00"
"11360  :  โรงพยาบาลไชยา","140","9","6.43","9","100.00","105","0","0.00","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","61","0","0.00","0","0.00","62","4","6.45","2","50.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","59","0","0.00","0","0.00","58","1","1.72","1","100.00"
"11364  :  โรงพยาบาลพนม","84","1","1.19","1","100.00","84","0","0.00","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","59","0","0.00","0","0.00","62","0","0.00","0","0.00"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","10","0","0.00","0","0.00","10","0","0.00","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","281","22","7.83","18","81.82","137","0","0.00","0","0.00"
"11369  :  โรงพยาบาลพระแสง","128","5","3.91","5","100.00","87","0","0.00","0","0.00"
"11370  :  โรงพยาบาลพุนพิน","274","1","0.36","1","100.00","95","7","7.37","5","71.43"
"11371  :  โรงพยาบาลชัยบุรี","38","0","0.00","0","0.00","39","0","0.00","0","0.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","65","0","0.00","0","0.00","63","0","0.00","0","0.00"
"11654  :  โรงพยาบาลวิภาวดี","33","0","0.00","0","0.00","36","0","0.00","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","23","1","4.35","1","100.00","24","0","0.00","0","0.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10743  :  โรงพยาบาลระนอง","365","0","0.00","0","0.00","199","0","0.00","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","122","14","11.48","13","92.86","122","0","0.00","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","137","2","1.46","1","50.00","79","0","0.00","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","49","1","2.04","1","100.00","48","0","0.00","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11377  :  โรงพยาบาลปะทิว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","7","0","0.00","0","0.00","8","4","50.00","3","75.00"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11381  :  โรงพยาบาลละแม","110","0","0.00","0","0.00","102","1","0.98","0","0.00"
"11382  :  โรงพยาบาลพะโต๊ะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11383  :  โรงพยาบาลสวี","134","0","0.00","0","0.00","136","0","0.00","0","0.00"
"11385  :  โรงพยาบาลทุ่งตะโก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11402  :  โรงพยาบาลควนโดน","81","12","14.81","6","50.00","41","0","0.00","0","0.00"
"11403  :  โรงพยาบาลควนกาหลง","56","33","58.93","32","96.97","55","0","0.00","0","0.00"
"11404  :  โรงพยาบาลท่าแพ","206","0","0.00","0","0.00","132","0","0.00","0","0.00"
"11405  :  โรงพยาบาลละงู","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","66","14","21.21","8","57.14","54","0","0.00","0","0.00"
"28786  :  โรงพยาบาลมะนัง","17","1","5.88","1","100.00","18","1","5.56","1","100.00"
"10683  :  โรงพยาบาลตรัง","624","10","1.60","10","100.00","251","1","0.40","0","0.00"
"11407  :  โรงพยาบาลกันตัง","197","0","0.00","0","0.00","27","0","0.00","0","0.00"
"11408  :  โรงพยาบาลย่านตาขาว","214","84","39.25","70","83.33","110","0","0.00","0","0.00"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11410  :  โรงพยาบาลสิเกา","65","0","0.00","0","0.00","66","0","0.00","0","0.00"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","159","44","27.67","41","93.18","157","0","0.00","0","0.00"
"11413  :  โรงพยาบาลนาโยง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","40","1","2.50","1","100.00","0","0","0.00","0","0.00"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10747  :  โรงพยาบาลพัทลุง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11414  :  โรงพยาบาลกงหรา","44","19","43.18","16","84.21","44","0","0.00","0","0.00"
"11415  :  โรงพยาบาลเขาชัยสน","54","1","1.85","1","100.00","53","0","0.00","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","116","27","23.28","25","92.59","82","1","1.22","1","100.00"
"11417  :  โรงพยาบาลควนขนุน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","29","0","0.00","0","0.00","29","0","0.00","0","0.00"
"11420  :  โรงพยาบาลป่าบอน","108","42","38.89","33","78.57","103","0","0.00","0","0.00"
"11421  :  โรงพยาบาลบางแก้ว","98","1","1.02","1","100.00","102","8","7.84","7","87.50"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","30","0","0.00","0","0.00","31","0","0.00","0","0.00"
"10748  :  โรงพยาบาลปัตตานี","279","199","71.33","199","100.00","85","0","0.00","0","0.00"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","83","0","0.00","0","0.00","83","0","0.00","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","30","1","3.33","1","100.00","31","1","3.23","0","0.00"
"11426  :  โรงพยาบาลมายอ","107","34","31.78","16","47.06","62","0","0.00","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","55","15","27.27","7","46.67","38","0","0.00","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","53","0","0.00","0","0.00","53","0","0.00","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","120","32","26.67","12","37.50","65","24","36.92","12","50.00"
"11430  :  โรงพยาบาลยะรัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","183","47","25.68","32","68.09","0","0","0.00","0","0.00"
"11464  :  โรงพยาบาลกะพ้อ","39","0","0.00","0","0.00","40","0","0.00","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10749  :  โรงพยาบาลเบตง","179","3","1.68","3","100.00","7","0","0.00","0","0.00"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11433  :  โรงพยาบาลธารโต","90","0","0.00","0","0.00","93","2","2.15","1","50.00"
"11434  :  โรงพยาบาลรามัน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13806  :  โรงพยาบาลกาบัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11435  :  โรงพยาบาลตากใบ","291","0","0.00","0","0.00","284","0","0.00","0","0.00"
"11436  :  โรงพยาบาลบาเจาะ","206","5","2.43","2","40.00","189","1","0.53","0","0.00"
"11437  :  โรงพยาบาลระแงะ","375","2","0.53","2","100.00","153","60","39.22","59","98.33"
"11438  :  โรงพยาบาลรือเสาะ","281","1","0.36","1","100.00","93","0","0.00","0","0.00"
"11439  :  โรงพยาบาลศรีสาคร","297","6","2.02","3","50.00","144","1","0.69","1","100.00"
"11440  :  โรงพยาบาลแว้ง","260","5","1.92","5","100.00","219","0","0.00","0","0.00"
"11441  :  โรงพยาบาลสุคิริน","64","1","1.56","1","100.00","64","0","0.00","0","0.00"
"11442  :  โรงพยาบาลสุไหงปาดี","266","0","0.00","0","0.00","234","2","0.85","1","50.00"
"13818  :  โรงพยาบาลจะแนะ","234","6","2.56","1","16.67","235","3","1.28","0","0.00"
"15010  :  โรงพยาบาลเจาะไอร้อง","367","2","0.54","1","50.00","138","1","0.72","0","0.00"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","66","0","0.00","0","0.00","61","0","0.00","0","0.00"
