"โรงพยาบาล","รวมทั้งปีการศึกษา 2563","ปีการศึกษา 2563 เทอม1","ปีการศึกษา 2563 เทอม2"
"เด็กนักเรียน ป.1-6(B)","ได้รับการตรวจเหา และได้รับการแก้ไข(A)","%","เด็กนักเรียน ป.1-6(B)","ได้รับการตรวจเหา และได้รับการแก้ไข(A)","%","เด็กนักเรียน ป.1-6(B)","ได้รับการตรวจเหา และได้รับการแก้ไข(A)","%"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0.00","0","0","0.00","0","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","0","0","0.00","0","0","0.00","0","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","0","0","0.00","0","0","0.00","0","0","0.00"
"11377  :  โรงพยาบาลปะทิว","0","0","0.00","0","0","0.00","0","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","0","0","0.00","0","0","0.00","0","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","56","47","83.93","50","47","94.00","54","45","83.33"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","0","0","0.00","0","0","0.00","0","0","0.00"
"11381  :  โรงพยาบาลละแม","927","0","0.00","886","0","0.00","914","0","0.00"
"11382  :  โรงพยาบาลพะโต๊ะ","760","0","0.00","742","0","0.00","735","0","0.00"
"11383  :  โรงพยาบาลสวี","952","0","0.00","947","0","0.00","946","0","0.00"
"11385  :  โรงพยาบาลทุ่งตะโก","0","0","0.00","0","0","0.00","0","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0.00","0","0","0.00","0","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0.00","0","0","0.00","0","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0.00","0","0","0.00","0","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0.00","0","0","0.00","0","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0.00","0","0","0.00","0","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0.00","0","0","0.00","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0.00","0","0","0.00","0","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0.00","0","0","0.00","0","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0.00","0","0","0.00","0","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0.00","0","0","0.00","0","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0.00","0","0","0.00","0","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0.00","0","0","0.00","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0.00","0","0","0.00","0","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0.00","0","0","0.00","0","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0.00","0","0","0.00","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0.00","0","0","0.00","0","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0.00","0","0","0.00","0","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00","0","0","0.00","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0.00","0","0","0.00","0","0","0.00"
"11402  :  โรงพยาบาลควนโดน","625","0","0.00","615","0","0.00","624","0","0.00"
"11403  :  โรงพยาบาลควนกาหลง","384","0","0.00","360","0","0.00","354","0","0.00"
"11404  :  โรงพยาบาลท่าแพ","1,407","0","0.00","1,373","0","0.00","1,377","0","0.00"
"11405  :  โรงพยาบาลละงู","0","0","0.00","0","0","0.00","0","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","498","0","0.00","474","0","0.00","466","0","0.00"
"28786  :  โรงพยาบาลมะนัง","179","0","0.00","175","0","0.00","175","0","0.00"
"10683  :  โรงพยาบาลตรัง","3,735","0","0.00","3,709","0","0.00","3,718","0","0.00"
"11407  :  โรงพยาบาลกันตัง","1,289","0","0.00","1,273","0","0.00","1,287","0","0.00"
"11408  :  โรงพยาบาลย่านตาขาว","1,780","0","0.00","1,537","0","0.00","1,748","0","0.00"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0.00","0","0","0.00","0","0","0.00"
"11410  :  โรงพยาบาลสิเกา","451","0","0.00","435","0","0.00","441","0","0.00"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0.00","0","0","0.00","0","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","917","0","0.00","891","0","0.00","893","0","0.00"
"11413  :  โรงพยาบาลนาโยง","0","0","0.00","0","0","0.00","0","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00","0","0","0.00","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00","0","0","0.00","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","452","0","0.00","446","0","0.00","452","0","0.00"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","20","0","0.00","18","0","0.00","2","0","0.00"
"10747  :  โรงพยาบาลพัทลุง","0","0","0.00","0","0","0.00","0","0","0.00"
"11414  :  โรงพยาบาลกงหรา","295","0","0.00","288","0","0.00","280","0","0.00"
"11415  :  โรงพยาบาลเขาชัยสน","809","0","0.00","351","0","0.00","807","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","1,200","0","0.00","1,151","0","0.00","1,178","0","0.00"
"11417  :  โรงพยาบาลควนขนุน","0","0","0.00","0","0","0.00","0","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0.00","0","0","0.00","0","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","192","0","0.00","189","0","0.00","188","0","0.00"
"11420  :  โรงพยาบาลป่าบอน","704","31","4.40","692","31","4.48","693","31","4.47"
"11421  :  โรงพยาบาลบางแก้ว","801","0","0.00","675","0","0.00","786","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0.00","0","0","0.00","0","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","298","0","0.00","270","0","0.00","286","0","0.00"
"10748  :  โรงพยาบาลปัตตานี","3,924","0","0.00","1,623","0","0.00","3,919","0","0.00"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0.00","0","0","0.00","0","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","628","0","0.00","620","0","0.00","623","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","203","0","0.00","202","0","0.00","196","0","0.00"
"11426  :  โรงพยาบาลมายอ","656","0","0.00","600","0","0.00","653","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","305","0","0.00","298","0","0.00","304","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","442","0","0.00","417","0","0.00","437","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","872","0","0.00","771","0","0.00","755","0","0.00"
"11430  :  โรงพยาบาลยะรัง","0","0","0.00","0","0","0.00","0","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","92","0","0.00","84","0","0.00","8","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","2,825","0","0.00","1,858","0","0.00","2,824","0","0.00"
"11464  :  โรงพยาบาลกะพ้อ","339","0","0.00","329","0","0.00","313","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00","0","0","0.00","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00","0","0","0.00","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","0","0.00","0","0","0.00","0","0","0.00"
"10749  :  โรงพยาบาลเบตง","1,161","0","0.00","1,149","0","0.00","1,161","0","0.00"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0.00","0","0","0.00","0","0","0.00"
"11433  :  โรงพยาบาลธารโต","694","0","0.00","676","0","0.00","629","0","0.00"
"11434  :  โรงพยาบาลรามัน","0","0","0.00","0","0","0.00","0","0","0.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0.00","0","0","0.00","0","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00","0","0","0.00","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","0","0","0.00","0","0","0.00","0","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0.00","0","0","0.00","0","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0.00","0","0","0.00","0","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0.00","0","0","0.00","0","0","0.00"
"11435  :  โรงพยาบาลตากใบ","1,903","0","0.00","1,856","0","0.00","1,874","0","0.00"
"11436  :  โรงพยาบาลบาเจาะ","1,376","0","0.00","1,357","0","0.00","1,359","0","0.00"
"11437  :  โรงพยาบาลระแงะ","2,409","0","0.00","2,344","0","0.00","2,373","0","0.00"
"11438  :  โรงพยาบาลรือเสาะ","1,870","0","0.00","1,800","0","0.00","1,862","0","0.00"
"11439  :  โรงพยาบาลศรีสาคร","1,974","0","0.00","1,950","0","0.00","1,956","0","0.00"
"11440  :  โรงพยาบาลแว้ง","1,534","0","0.00","1,495","0","0.00","1,519","0","0.00"
"11441  :  โรงพยาบาลสุคิริน","434","0","0.00","425","0","0.00","432","0","0.00"
"11442  :  โรงพยาบาลสุไหงปาดี","1,396","0","0.00","1,377","0","0.00","1,377","0","0.00"
"13818  :  โรงพยาบาลจะแนะ","1,422","0","0.00","1,398","0","0.00","1,402","0","0.00"
"15010  :  โรงพยาบาลเจาะไอร้อง","2,251","0","0.00","2,223","0","0.00","2,238","0","0.00"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","369","14","3.79","363","14","3.86","368","14","3.80"
