"โรงพยาบาล","ปีการศึกษา 2562 เทอม1","ปีการศึกษา 2562 เทอม2"
"เด็กนักเรียนอนุบาล -ป.6 ทั้งหมด(C)","ตรวจฟัน(B)","%","ทาฟลูออไรด์(A)","%","เด็กนักเรียนอนุบาล -ป.6 ทั้งหมด(C)","ตรวจฟัน(B)","%","ทาฟลูออไรด์(A)","%"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","216","13","6.02","0","0.00","222","32","14.41","34","15.32"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","590","88","14.92","1","0.17","496","88","17.74","55","11.09"
"40742  :  โรงพยาบาลนบพิตำ","641","0","0.00","2","0.31","402","186","46.27","130","32.34"
"40743  :  โรงพยาบาลพระพรหม","257","100","38.91","0","0.00","186","110","59.14","109","58.60"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","101","0","0.00","0","0.00","103","0","0.00","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","1,200","57","4.75","1","0.08","40","2","5.00","3","7.50"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","407","100","24.57","0","0.00","359","316","88.02","323","89.97"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","373","182","48.79","20","5.36","393","22","5.60","88","22.39"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","976","4","0.41","2","0.20","541","160","29.57","171","31.61"
"11350  :  โรงพยาบาลบางไทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","1,194","12","1.01","0","0.00","1,016","177","17.42","2","0.20"
"11353  :  โรงพยาบาลทับปุด","799","74","9.26","0","0.00","831","120","14.44","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","860","0","0.00","0","0.00","640","255","39.84","252","39.38"
"10741  :  โรงพยาบาลวชิระภูเก็ต","4,522","160","3.54","16","0.35","2,143","161","7.51","29","1.35"
"11355  :  โรงพยาบาลป่าตอง","368","4","1.09","0","0.00","378","165","43.65","168","44.44"
"11356  :  โรงพยาบาลถลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","171","0","0.00","0","0.00","169","0","0.00","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","1,211","0","0.00","0","0.00","45","0","0.00","0","0.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","1,511","0","0.00","0","0.00","1,008","0","0.00","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","308","0","0.00","0","0.00","332","0","0.00","0","0.00"
"11360  :  โรงพยาบาลไชยา","1,133","0","0.00","0","0.00","633","0","0.00","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","610","0","0.00","0","0.00","621","0","0.00","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","478","0","0.00","0","0.00","486","0","0.00","0","0.00"
"11364  :  โรงพยาบาลพนม","712","0","0.00","0","0.00","718","0","0.00","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","478","0","0.00","0","0.00","483","0","0.00","0","0.00"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","320","0","0.00","0","0.00","92","0","0.00","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","2,206","0","0.00","0","0.00","1,018","0","0.00","0","0.00"
"11369  :  โรงพยาบาลพระแสง","1,096","0","0.00","0","0.00","738","0","0.00","0","0.00"
"11370  :  โรงพยาบาลพุนพิน","2,358","0","0.00","0","0.00","687","0","0.00","0","0.00"
"11371  :  โรงพยาบาลชัยบุรี","305","0","0.00","0","0.00","314","0","0.00","0","0.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","617","0","0.00","0","0.00","471","0","0.00","0","0.00"
"11654  :  โรงพยาบาลวิภาวดี","354","0","0.00","0","0.00","386","0","0.00","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","196","0","0.00","0","0.00","204","0","0.00","0","0.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","270","0","0.00","0","0.00","8","0","0.00","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","180","0","0.00","0","0.00","4","0","0.00","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10743  :  โรงพยาบาลระนอง","2,966","2","0.07","0","0.00","1,556","129","8.29","131","8.42"
"11323  :  โรงพยาบาลละอุ่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","995","18","1.81","1","0.10","1,009","361","35.78","715","70.86"
"11373  :  โรงพยาบาลกระบุรี","947","60","6.34","0","0.00","564","43","7.62","36","6.38"
"11374  :  โรงพยาบาลสุขสำราญ","362","43","11.88","13","3.59","383","228","59.53","216","56.40"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11377  :  โรงพยาบาลปะทิว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","55","0","0.00","0","0.00","59","0","0.00","0","0.00"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11381  :  โรงพยาบาลละแม","882","0","0.00","0","0.00","742","0","0.00","0","0.00"
"11382  :  โรงพยาบาลพะโต๊ะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11383  :  โรงพยาบาลสวี","1,032","0","0.00","0","0.00","1,037","0","0.00","0","0.00"
"11385  :  โรงพยาบาลทุ่งตะโก","133","0","0.00","0","0.00","8","0","0.00","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11402  :  โรงพยาบาลควนโดน","753","0","0.00","0","0.00","366","0","0.00","0","0.00"
"11403  :  โรงพยาบาลควนกาหลง","423","0","0.00","0","0.00","413","0","0.00","0","0.00"
"11404  :  โรงพยาบาลท่าแพ","1,782","0","0.00","0","0.00","1,170","0","0.00","0","0.00"
"11405  :  โรงพยาบาลละงู","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","708","0","0.00","0","0.00","450","0","0.00","0","0.00"
"28786  :  โรงพยาบาลมะนัง","226","0","0.00","0","0.00","225","0","0.00","0","0.00"
"10683  :  โรงพยาบาลตรัง","4,901","612","12.49","3","0.06","1,868","323","17.29","186","9.96"
"11407  :  โรงพยาบาลกันตัง","1,772","234","13.21","7","0.40","179","81","45.25","82","45.81"
"11408  :  โรงพยาบาลย่านตาขาว","1,997","242","12.12","6","0.30","1,020","175","17.16","157","15.39"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11410  :  โรงพยาบาลสิเกา","519","164","31.60","1","0.19","526","271","51.52","267","50.76"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","1,173","33","2.81","0","0.00","1,169","145","12.40","132","11.29"
"11413  :  โรงพยาบาลนาโยง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","304","52","17.11","3","0.99","9","4","44.44","4","44.44"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10747  :  โรงพยาบาลพัทลุง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11414  :  โรงพยาบาลกงหรา","334","79","23.65","14","4.19","342","80","23.39","57","16.67"
"11415  :  โรงพยาบาลเขาชัยสน","449","170","37.86","2","0.45","452","276","61.06","320","70.80"
"11416  :  โรงพยาบาลตะโหมด","1,022","354","34.64","0","0.00","678","249","36.73","248","36.58"
"11417  :  โรงพยาบาลควนขนุน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","231","130","56.28","0","0.00","232","168","72.41","177","76.29"
"11420  :  โรงพยาบาลป่าบอน","824","513","62.26","3","0.36","819","557","68.01","560","68.38"
"11421  :  โรงพยาบาลบางแก้ว","717","167","23.29","9","1.26","719","421","58.55","421","58.55"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","307","62","20.20","7","2.28","307","199","64.82","152","49.51"
"10748  :  โรงพยาบาลปัตตานี","1,972","46","2.33","0","0.00","587","4","0.68","2","0.34"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","776","12","1.55","1","0.13","814","360","44.23","345","42.38"
"11425  :  โรงพยาบาลปะนาเระ","210","20","9.52","0","0.00","227","64","28.19","6","2.64"
"11426  :  โรงพยาบาลมายอ","787","1","0.13","0","0.00","428","66","15.42","4","0.93"
"11427  :  โรงพยาบาลทุ่งยางแดง","298","0","0.00","0","0.00","243","0","0.00","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","492","128","26.02","0","0.00","534","224","41.95","224","41.95"
"11429  :  โรงพยาบาลยะหริ่ง","1,176","20","1.70","0","0.00","750","282","37.60","211","28.13"
"11430  :  โรงพยาบาลยะรัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","1,718","37","2.15","0","0.00","16","1","6.25","0","0.00"
"11464  :  โรงพยาบาลกะพ้อ","352","1","0.28","0","0.00","394","8","2.03","3","0.76"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10749  :  โรงพยาบาลเบตง","1,558","55","3.53","0","0.00","43","7","16.28","5","11.63"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11433  :  โรงพยาบาลธารโต","818","191","23.35","1","0.12","827","458","55.38","435","52.60"
"11434  :  โรงพยาบาลรามัน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13806  :  โรงพยาบาลกาบัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11435  :  โรงพยาบาลตากใบ","2,250","65","2.89","1","0.04","1,981","432","21.81","381","19.23"
"11436  :  โรงพยาบาลบาเจาะ","1,672","143","8.55","8","0.48","1,455","93","6.39","53","3.64"
"11437  :  โรงพยาบาลระแงะ","3,329","408","12.26","7","0.21","1,334","98","7.35","98","7.35"
"11438  :  โรงพยาบาลรือเสาะ","2,437","92","3.78","3","0.12","760","119","15.66","131","17.24"
"11439  :  โรงพยาบาลศรีสาคร","2,647","198","7.48","1","0.04","1,242","429","34.54","439","35.35"
"11440  :  โรงพยาบาลแว้ง","2,007","99","4.93","7","0.35","1,668","184","11.03","148","8.87"
"11441  :  โรงพยาบาลสุคิริน","581","9","1.55","0","0.00","575","166","28.87","169","29.39"
"11442  :  โรงพยาบาลสุไหงปาดี","1,830","70","3.83","25","1.37","1,580","378","23.92","141","8.92"
"13818  :  โรงพยาบาลจะแนะ","1,795","92","5.13","0","0.00","1,792","747","41.69","523","29.19"
"15010  :  โรงพยาบาลเจาะไอร้อง","3,164","143","4.52","0","0.00","1,067","185","17.34","177","16.59"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","502","1","0.20","0","0.00","481","37","7.69","46","9.56"
