"โรงพยาบาล","ปีการศึกษา 2563 เทอม1","ปีการศึกษา 2563 เทอม2"
"เด็กนักเรียน ป.6 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ปราศจากฟันแท้ผุ(A)","%","เด็กนักเรียน ป.6 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ปราศจากฟันแท้ผุ(A)","%"
"10740  :  โรงพยาบาลตะกั่วป่า","155","142","91.61","94","66.20","475","245","51.58","165","67.35"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","85","78","91.76","50","64.10","86","78","90.70","53","67.95"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","58","49","84.48","35","71.43","58","0","0.00","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","201","63","31.34","52","82.54","206","126","61.17","80","63.49"
"11350  :  โรงพยาบาลบางไทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","181","31","17.13","24","77.42","184","164","89.13","81","49.39"
"11353  :  โรงพยาบาลทับปุด","148","1","0.68","1","100.00","143","140","97.90","98","70.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","158","51","32.28","24","47.06","170","66","38.82","35","53.03"
"10741  :  โรงพยาบาลวชิระภูเก็ต","609","13","2.13","10","76.92","593","506","85.33","321","63.44"
"11355  :  โรงพยาบาลป่าตอง","141","0","0.00","0","0.00","120","109","90.83","76","69.72"
"11356  :  โรงพยาบาลถลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0.00","0","0.00","115","91","79.13","76","83.52"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","23","0","0.00","0","0.00","16","14","87.50","10","71.43"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","133","4","3.01","3","75.00","117","108","92.31","93","86.11"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","219","181","82.65","120","66.30","215","176","81.86","163","92.61"
"11359  :  โรงพยาบาลเกาะพงัน","45","25","55.56","22","88.00","44","15","34.09","13","86.67"
"11360  :  โรงพยาบาลไชยา","148","17","11.49","15","88.24","142","110","77.46","88","80.00"
"11361  :  โรงพยาบาลท่าชนะ","91","85","93.41","50","58.82","92","0","0.00","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","86","2","2.33","1","50.00","86","84","97.67","61","72.62"
"11364  :  โรงพยาบาลพนม","114","1","0.88","1","100.00","110","100","90.91","85","85.00"
"11365  :  โรงพยาบาลท่าฉาง","74","0","0.00","0","0.00","73","70","95.89","37","52.86"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","13","0","0.00","0","0.00","152","13","8.55","11","84.62"
"11368  :  โรงพยาบาลเคียนซา","283","26","9.19","19","73.08","273","219","80.22","188","85.84"
"11369  :  โรงพยาบาลพระแสง","175","137","78.29","126","91.97","171","166","97.08","141","84.94"
"11370  :  โรงพยาบาลพุนพิน","355","84","23.66","65","77.38","486","324","66.67","227","70.06"
"11371  :  โรงพยาบาลชัยบุรี","49","0","0.00","0","0.00","50","44","88.00","28","63.64"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","91","0","0.00","0","0.00","91","79","86.81","64","81.01"
"11654  :  โรงพยาบาลวิภาวดี","49","36","73.47","22","61.11","47","35","74.47","25","71.43"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","21","0","0.00","0","0.00","22","20","90.91","16","80.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10743  :  โรงพยาบาลระนอง","389","377","96.92","321","85.15","395","6","1.52","6","100.00"
"11323  :  โรงพยาบาลละอุ่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","135","102","75.56","101","99.02","141","130","92.20","82","63.08"
"11373  :  โรงพยาบาลกระบุรี","133","105","78.95","58","55.24","139","81","58.27","27","33.33"
"11374  :  โรงพยาบาลสุขสำราญ","51","10","19.61","4","40.00","54","50","92.59","22","44.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11377  :  โรงพยาบาลปะทิว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","9","9","100.00","3","33.33","10","5","50.00","2","40.00"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11381  :  โรงพยาบาลละแม","139","20","14.39","3","15.00","138","113","81.88","39","34.51"
"11382  :  โรงพยาบาลพะโต๊ะ","123","42","34.15","31","73.81","125","77","61.60","70","90.91"
"11383  :  โรงพยาบาลสวี","156","8","5.13","8","100.00","156","139","89.10","70","50.36"
"11385  :  โรงพยาบาลทุ่งตะโก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11402  :  โรงพยาบาลควนโดน","71","32","45.07","11","34.38","73","61","83.56","32","52.46"
"11403  :  โรงพยาบาลควนกาหลง","73","41","56.16","38","92.68","53","7","13.21","6","85.71"
"11404  :  โรงพยาบาลท่าแพ","216","51","23.61","20","39.22","203","153","75.37","60","39.22"
"11405  :  โรงพยาบาลละงู","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","106","58","54.72","28","48.28","87","56","64.37","23","41.07"
"28786  :  โรงพยาบาลมะนัง","31","26","83.87","15","57.69","31","13","41.94","6","46.15"
"10683  :  โรงพยาบาลตรัง","613","97","15.82","91","93.81","612","540","88.24","474","87.78"
"11407  :  โรงพยาบาลกันตัง","227","39","17.18","27","69.23","228","100","43.86","61","61.00"
"11408  :  โรงพยาบาลย่านตาขาว","280","224","80.00","163","72.77","267","90","33.71","76","84.44"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11410  :  โรงพยาบาลสิเกา","85","9","10.59","9","100.00","85","77","90.59","72","93.51"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","153","73","47.71","44","60.27","153","140","91.50","105","75.00"
"11413  :  โรงพยาบาลนาโยง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","64","0","0.00","0","0.00","64","57","89.06","43","75.44"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","18","0","0.00","0","0.00","2","0","0.00","0","0.00"
"10747  :  โรงพยาบาลพัทลุง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11414  :  โรงพยาบาลกงหรา","53","0","0.00","0","0.00","47","40","85.11","30","75.00"
"11415  :  โรงพยาบาลเขาชัยสน","61","4","6.56","3","75.00","148","96","64.86","63","65.63"
"11416  :  โรงพยาบาลตะโหมด","177","149","84.18","114","76.51","190","173","91.05","109","63.01"
"11417  :  โรงพยาบาลควนขนุน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","29","17","58.62","16","94.12","31","27","87.10","20","74.07"
"11420  :  โรงพยาบาลป่าบอน","100","97","97.00","51","52.58","100","16","16.00","10","62.50"
"11421  :  โรงพยาบาลบางแก้ว","105","16","15.24","8","50.00","130","93","71.54","54","58.06"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","39","0","0.00","0","0.00","57","35","61.40","27","77.14"
"10748  :  โรงพยาบาลปัตตานี","265","190","71.70","188","98.95","784","274","34.95","208","75.91"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","113","9","7.96","7","77.78","114","109","95.61","37","33.94"
"11425  :  โรงพยาบาลปะนาเระ","37","14","37.84","7","50.00","36","16","44.44","9","56.25"
"11426  :  โรงพยาบาลมายอ","86","38","44.19","17","44.74","138","16","11.59","6","37.50"
"11427  :  โรงพยาบาลทุ่งยางแดง","40","18","45.00","12","66.67","40","18","45.00","15","83.33"
"11428  :  โรงพยาบาลไม้แก่น","73","1","1.37","0","0.00","90","69","76.67","9","13.04"
"11429  :  โรงพยาบาลยะหริ่ง","238","93","39.08","32","34.41","218","4","1.83","0","0.00"
"11430  :  โรงพยาบาลยะรัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","84","0","0.00","0","0.00","8","0","0.00","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","338","153","45.27","78","50.98","568","307","54.05","159","51.79"
"11464  :  โรงพยาบาลกะพ้อ","74","6","8.11","4","66.67","53","33","62.26","15","45.45"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10749  :  โรงพยาบาลเบตง","190","7","3.68","6","85.71","191","161","84.29","126","78.26"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11433  :  โรงพยาบาลธารโต","167","2","1.20","1","50.00","122","26","21.31","16","61.54"
"11434  :  โรงพยาบาลรามัน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13806  :  โรงพยาบาลกาบัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11435  :  โรงพยาบาลตากใบ","242","66","27.27","40","60.61","268","147","54.85","63","42.86"
"11436  :  โรงพยาบาลบาเจาะ","220","6","2.73","2","33.33","220","96","43.64","32","33.33"
"11437  :  โรงพยาบาลระแงะ","406","150","36.95","147","98.00","439","252","57.40","223","88.49"
"11438  :  โรงพยาบาลรือเสาะ","298","18","6.04","5","27.78","349","261","74.79","108","41.38"
"11439  :  โรงพยาบาลศรีสาคร","290","18","6.21","8","44.44","292","143","48.97","44","30.77"
"11440  :  โรงพยาบาลแว้ง","241","65","26.97","41","63.08","262","173","66.03","124","71.68"
"11441  :  โรงพยาบาลสุคิริน","73","18","24.66","7","38.89","74","36","48.65","17","47.22"
"11442  :  โรงพยาบาลสุไหงปาดี","246","24","9.76","8","33.33","245","62","25.31","35","56.45"
"13818  :  โรงพยาบาลจะแนะ","230","82","35.65","10","12.20","232","66","28.45","14","21.21"
"15010  :  โรงพยาบาลเจาะไอร้อง","309","97","31.39","26","26.80","310","150","48.39","59","39.33"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","62","3","4.84","2","66.67","62","6","9.68","6","100.00"
