"โรงพยาบาล","ปีการศึกษา 2563 เทอม1","ปีการศึกษา 2563 เทอม2"
"เด็กนักเรียน ป.3 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ปราศจากฟันแท้ผุ(A)","%","เด็กนักเรียน ป.3 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ปราศจากฟันแท้ผุ(A)","%"
"10740  :  โรงพยาบาลตะกั่วป่า","164","154","93.90","133","86.36","423","146","34.52","134","91.78"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","81","56","69.14","46","82.14","79","53","67.09","34","64.15"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","58","48","82.76","45","93.75","63","1","1.59","1","100.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","143","6","4.20","5","83.33","143","113","79.02","100","88.50"
"11350  :  โรงพยาบาลบางไทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","167","15","8.98","12","80.00","173","101","58.38","64","63.37"
"11353  :  โรงพยาบาลทับปุด","186","0","0.00","0","0.00","177","127","71.75","97","76.38"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","148","44","29.73","35","79.55","176","85","48.30","75","88.24"
"10741  :  โรงพยาบาลวชิระภูเก็ต","599","133","22.20","81","60.90","602","367","60.96","281","76.57"
"11355  :  โรงพยาบาลป่าตอง","148","1","0.68","1","100.00","133","83","62.41","67","80.72"
"11356  :  โรงพยาบาลถลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0.00","0","0.00","99","42","42.42","41","97.62"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","40","0","0.00","0","0.00","36","29","80.56","24","82.76"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","175","148","84.57","147","99.32","177","1","0.56","0","0.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","192","146","76.04","126","86.30","201","130","64.68","125","96.15"
"11359  :  โรงพยาบาลเกาะพงัน","54","18","33.33","17","94.44","52","31","59.62","29","93.55"
"11360  :  โรงพยาบาลไชยา","199","19","9.55","18","94.74","197","128","64.97","119","92.97"
"11361  :  โรงพยาบาลท่าชนะ","84","68","80.95","47","69.12","85","0","0.00","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","62","0","0.00","0","0.00","62","39","62.90","30","76.92"
"11364  :  โรงพยาบาลพนม","96","1","1.04","1","100.00","98","64","65.31","52","81.25"
"11365  :  โรงพยาบาลท่าฉาง","83","0","0.00","0","0.00","83","71","85.54","49","69.01"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","6","0","0.00","0","0.00","119","7","5.88","6","85.71"
"11368  :  โรงพยาบาลเคียนซา","307","24","7.82","20","83.33","304","178","58.55","149","83.71"
"11369  :  โรงพยาบาลพระแสง","137","105","76.64","101","96.19","136","76","55.88","63","82.89"
"11370  :  โรงพยาบาลพุนพิน","377","90","23.87","70","77.78","510","190","37.25","163","85.79"
"11371  :  โรงพยาบาลชัยบุรี","36","1","2.78","1","100.00","36","22","61.11","16","72.73"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","70","0","0.00","0","0.00","73","60","82.19","54","90.00"
"11654  :  โรงพยาบาลวิภาวดี","49","23","46.94","19","82.61","51","14","27.45","13","92.86"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","36","0","0.00","0","0.00","37","32","86.49","26","81.25"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10743  :  โรงพยาบาลระนอง","402","329","81.84","270","82.07","405","4","0.99","3","75.00"
"11323  :  โรงพยาบาลละอุ่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","161","103","63.98","101","98.06","166","103","62.05","87","84.47"
"11373  :  โรงพยาบาลกระบุรี","140","88","62.86","73","82.95","140","25","17.86","18","72.00"
"11374  :  โรงพยาบาลสุขสำราญ","66","1","1.52","1","100.00","68","51","75.00","42","82.35"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11377  :  โรงพยาบาลปะทิว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","4","0","0.00","0","0.00","6","1","16.67","1","100.00"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11381  :  โรงพยาบาลละแม","134","22","16.42","11","50.00","141","86","60.99","52","60.47"
"11382  :  โรงพยาบาลพะโต๊ะ","126","43","34.13","33","76.74","126","55","43.65","51","92.73"
"11383  :  โรงพยาบาลสวี","165","3","1.82","3","100.00","165","116","70.30","95","81.90"
"11385  :  โรงพยาบาลทุ่งตะโก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11402  :  โรงพยาบาลควนโดน","113","41","36.28","26","63.41","113","42","37.17","32","76.19"
"11403  :  โรงพยาบาลควนกาหลง","64","49","76.56","48","97.96","69","8","11.59","6","75.00"
"11404  :  โรงพยาบาลท่าแพ","244","93","38.11","55","59.14","247","106","42.91","82","77.36"
"11405  :  โรงพยาบาลละงู","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","84","58","69.05","35","60.34","87","23","26.44","18","78.26"
"28786  :  โรงพยาบาลมะนัง","28","5","17.86","4","80.00","28","17","60.71","15","88.24"
"10683  :  โรงพยาบาลตรัง","625","82","13.12","73","89.02","628","455","72.45","438","96.26"
"11407  :  โรงพยาบาลกันตัง","200","1","0.50","1","100.00","204","41","20.10","33","80.49"
"11408  :  โรงพยาบาลย่านตาขาว","257","140","54.47","119","85.00","299","80","26.76","72","90.00"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11410  :  โรงพยาบาลสิเกา","61","2","3.28","1","50.00","63","50","79.37","47","94.00"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","141","85","60.28","69","81.18","138","8","5.80","7","87.50"
"11413  :  โรงพยาบาลนาโยง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","58","1","1.72","1","100.00","61","54","88.52","49","90.74"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10747  :  โรงพยาบาลพัทลุง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11414  :  โรงพยาบาลกงหรา","34","0","0.00","0","0.00","34","29","85.29","27","93.10"
"11415  :  โรงพยาบาลเขาชัยสน","49","0","0.00","0","0.00","123","4","3.25","3","75.00"
"11416  :  โรงพยาบาลตะโหมด","204","107","52.45","101","94.39","206","173","83.98","146","84.39"
"11417  :  โรงพยาบาลควนขนุน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","27","0","0.00","0","0.00","27","21","77.78","19","90.48"
"11420  :  โรงพยาบาลป่าบอน","100","80","80.00","65","81.25","101","1","0.99","1","100.00"
"11421  :  โรงพยาบาลบางแก้ว","119","30","25.21","22","73.33","138","95","68.84","83","87.37"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","46","0","0.00","0","0.00","47","34","72.34","17","50.00"
"10748  :  โรงพยาบาลปัตตานี","268","160","59.70","160","100.00","608","131","21.55","92","70.23"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","102","3","2.94","3","100.00","100","59","59.00","32","54.24"
"11425  :  โรงพยาบาลปะนาเระ","34","14","41.18","7","50.00","34","15","44.12","7","46.67"
"11426  :  โรงพยาบาลมายอ","115","40","34.78","18","45.00","116","4","3.45","4","100.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","48","14","29.17","9","64.29","49","12","24.49","12","100.00"
"11428  :  โรงพยาบาลไม้แก่น","71","0","0.00","0","0.00","72","65","90.28","19","29.23"
"11429  :  โรงพยาบาลยะหริ่ง","108","77","71.30","48","62.34","111","4","3.60","4","100.00"
"11430  :  โรงพยาบาลยะรัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","305","68","22.30","56","82.35","444","107","24.10","49","45.79"
"11464  :  โรงพยาบาลกะพ้อ","50","1","2.00","1","100.00","50","39","78.00","34","87.18"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10749  :  โรงพยาบาลเบตง","190","2","1.05","1","50.00","192","80","41.67","80","100.00"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11433  :  โรงพยาบาลธารโต","107","3","2.80","3","100.00","107","15","14.02","13","86.67"
"11434  :  โรงพยาบาลรามัน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13806  :  โรงพยาบาลกาบัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11435  :  โรงพยาบาลตากใบ","322","78","24.22","72","92.31","319","137","42.95","104","75.91"
"11436  :  โรงพยาบาลบาเจาะ","263","5","1.90","2","40.00","263","113","42.97","81","71.68"
"11437  :  โรงพยาบาลระแงะ","418","304","72.73","301","99.01","417","182","43.65","150","82.42"
"11438  :  โรงพยาบาลรือเสาะ","305","5","1.64","2","40.00","306","181","59.15","100","55.25"
"11439  :  โรงพยาบาลศรีสาคร","342","11","3.22","4","36.36","344","80","23.26","36","45.00"
"11440  :  โรงพยาบาลแว้ง","262","7","2.67","6","85.71","263","49","18.63","36","73.47"
"11441  :  โรงพยาบาลสุคิริน","83","25","30.12","20","80.00","84","10","11.90","1","10.00"
"11442  :  โรงพยาบาลสุไหงปาดี","207","0","0.00","0","0.00","208","6","2.88","4","66.67"
"13818  :  โรงพยาบาลจะแนะ","258","122","47.29","19","15.57","261","13","4.98","9","69.23"
"15010  :  โรงพยาบาลเจาะไอร้อง","389","133","34.19","78","58.65","392","104","26.53","74","71.15"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","66","13","19.70","13","100.00","67","1","1.49","1","100.00"
