"โรงพยาบาล","ปีการศึกษา 2564 เทอม1","ปีการศึกษา 2564 เทอม2"
"เด็กนักเรียน ม.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%","เด็กนักเรียน ม.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11345  :  โรงพยาบาลลำทับ","526","17","3.23","17","100.00","0","0","0.00","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","31","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","869","2","0.23","0","0.00","0","0","0.00","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","217","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","129","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","475","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11350  :  โรงพยาบาลบางไทร","53","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","529","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11353  :  โรงพยาบาลทับปุด","28","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","78","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","3,381","12","0.35","6","50.00","0","0","0.00","0","0.00"
"11355  :  โรงพยาบาลป่าตอง","231","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11356  :  โรงพยาบาลถลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","390","1","0.26","0","0.00","0","0","0.00","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","37","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","2,250","4","0.18","3","75.00","0","0","0.00","0","0.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","595","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11360  :  โรงพยาบาลไชยา","1,102","6","0.54","6","100.00","0","0","0.00","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","784","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","686","3","0.44","2","66.67","0","0","0.00","0","0.00"
"11364  :  โรงพยาบาลพนม","272","1","0.37","1","100.00","0","0","0.00","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","711","1","0.14","0","0.00","0","0","0.00","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","927","2","0.22","2","100.00","0","0","0.00","0","0.00"
"11369  :  โรงพยาบาลพระแสง","1,006","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11370  :  โรงพยาบาลพุนพิน","1,629","2","0.12","2","100.00","0","0","0.00","0","0.00"
"11371  :  โรงพยาบาลชัยบุรี","110","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","276","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11654  :  โรงพยาบาลวิภาวดี","200","3","1.50","3","100.00","0","0","0.00","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","88","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10743  :  โรงพยาบาลระนอง","1,212","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","384","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","666","1","0.15","1","100.00","0","0","0.00","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","109","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11377  :  โรงพยาบาลปะทิว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","418","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11381  :  โรงพยาบาลละแม","682","2","0.29","2","100.00","0","0","0.00","0","0.00"
"11382  :  โรงพยาบาลพะโต๊ะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11383  :  โรงพยาบาลสวี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11385  :  โรงพยาบาลทุ่งตะโก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11402  :  โรงพยาบาลควนโดน","740","14","1.89","11","78.57","0","0","0.00","0","0.00"
"11403  :  โรงพยาบาลควนกาหลง","264","7","2.65","6","85.71","0","0","0.00","0","0.00"
"11404  :  โรงพยาบาลท่าแพ","254","5","1.97","4","80.00","0","0","0.00","0","0.00"
"11405  :  โรงพยาบาลละงู","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28786  :  โรงพยาบาลมะนัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10683  :  โรงพยาบาลตรัง","518","3","0.58","3","100.00","0","0","0.00","0","0.00"
"11407  :  โรงพยาบาลกันตัง","685","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11408  :  โรงพยาบาลย่านตาขาว","1,490","13","0.87","10","76.92","0","0","0.00","0","0.00"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11410  :  โรงพยาบาลสิเกา","559","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","540","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11413  :  โรงพยาบาลนาโยง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","298","1","0.34","1","100.00","0","0","0.00","0","0.00"
"10747  :  โรงพยาบาลพัทลุง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11414  :  โรงพยาบาลกงหรา","457","3","0.66","3","100.00","0","0","0.00","0","0.00"
"11415  :  โรงพยาบาลเขาชัยสน","521","9","1.73","8","88.89","0","0","0.00","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11417  :  โรงพยาบาลควนขนุน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","188","1","0.53","1","100.00","0","0","0.00","0","0.00"
"11420  :  โรงพยาบาลป่าบอน","124","1","0.81","0","0.00","0","0","0.00","0","0.00"
"11421  :  โรงพยาบาลบางแก้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","85","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10748  :  โรงพยาบาลปัตตานี","2,373","13","0.55","5","38.46","0","0","0.00","0","0.00"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","707","5","0.71","0","0.00","0","0","0.00","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","175","1","0.57","1","100.00","0","0","0.00","0","0.00"
"11426  :  โรงพยาบาลมายอ","13","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","371","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","265","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","314","1","0.32","0","0.00","0","0","0.00","0","0.00"
"11430  :  โรงพยาบาลยะรัง","100","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","3,811","13","0.34","5","38.46","0","0","0.00","0","0.00"
"11464  :  โรงพยาบาลกะพ้อ","193","1","0.52","1","100.00","0","0","0.00","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10749  :  โรงพยาบาลเบตง","222","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11433  :  โรงพยาบาลธารโต","208","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11434  :  โรงพยาบาลรามัน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13806  :  โรงพยาบาลกาบัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11435  :  โรงพยาบาลตากใบ","913","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11436  :  โรงพยาบาลบาเจาะ","1,372","6","0.44","4","66.67","0","0","0.00","0","0.00"
"11437  :  โรงพยาบาลระแงะ","3,681","10","0.27","4","40.00","0","0","0.00","0","0.00"
"11438  :  โรงพยาบาลรือเสาะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11439  :  โรงพยาบาลศรีสาคร","655","1","0.15","0","0.00","0","0","0.00","0","0.00"
"11440  :  โรงพยาบาลแว้ง","1,511","25","1.65","16","64.00","0","0","0.00","0","0.00"
"11441  :  โรงพยาบาลสุคิริน","217","4","1.84","2","50.00","0","0","0.00","0","0.00"
"11442  :  โรงพยาบาลสุไหงปาดี","296","1","0.34","0","0.00","0","0","0.00","0","0.00"
"13818  :  โรงพยาบาลจะแนะ","147","0","0.00","0","0.00","0","0","0.00","0","0.00"
"15010  :  โรงพยาบาลเจาะไอร้อง","611","0","0.00","0","0.00","0","0","0.00","0","0.00"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","921","2","0.22","2","100.00","0","0","0.00","0","0.00"
