"โรงพยาบาล","ปีการศึกษา 2563 เทอม1","ปีการศึกษา 2563 เทอม2"
"เด็กนักเรียนอนุบาล -ป.6 ทั้งหมด(C)","ตรวจฟัน(B)","%","ทาฟลูออไรด์(A)","%","เด็กนักเรียนอนุบาล -ป.6 ทั้งหมด(C)","ตรวจฟัน(B)","%","ทาฟลูออไรด์(A)","%"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","268","1","0.37","4","1.49","276","0","0.00","1","0.36"
"11660  :  โรงพยาบาลจุฬาภรณ์","299","1","0.33","1","0.33","304","2","0.66","2","0.66"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","629","37","5.88","0","0.00","612","22","3.59","3","0.49"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","15,044","49","0.33","112","0.74","25,959","460","1.77","335","1.29"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","251","11","4.38","5","1.99","238","3","1.26","6","2.52"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","587","1","0.17","5","0.85","623","49","7.87","47","7.54"
"40742  :  โรงพยาบาลนบพิตำ","753","1","0.13","0","0.00","754","59","7.82","58","7.69"
"40743  :  โรงพยาบาลพระพรหม","286","22","7.69","24","8.39","295","0","0.00","1","0.34"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","147","0","0.00","0","0.00","123","7","5.69","7","5.69"
"10739  :  โรงพยาบาลพังงา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","1,301","123","9.45","19","1.46","3,601","733","20.36","58","1.61"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","491","302","61.51","302","61.51","491","330","67.21","325","66.19"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","466","232","49.79","154","33.05","517","3","0.58","43","8.32"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","1,199","22","1.83","23","1.92","1,228","217","17.67","192","15.64"
"11350  :  โรงพยาบาลบางไทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","1,443","42","2.91","1","0.07","1,528","77","5.04","72","4.71"
"11353  :  โรงพยาบาลทับปุด","1,191","2","0.17","1","0.08","1,132","108","9.54","73","6.45"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","938","121","12.90","79","8.42","1,362","125","9.18","142","10.43"
"10741  :  โรงพยาบาลวชิระภูเก็ต","4,722","53","1.12","27","0.57","4,737","318","6.71","22","0.46"
"11355  :  โรงพยาบาลป่าตอง","1,016","0","0.00","0","0.00","1,252","45","3.59","46","3.67"
"11356  :  โรงพยาบาลถลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0.00","0","0.00","1,097","93","8.48","10","0.91"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","289","0","0.00","1","0.35","243","2","0.82","1","0.41"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","1,412","79","5.59","70","4.96","1,423","95","6.68","64","4.50"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","1,624","217","13.36","41","2.52","1,824","226","12.39","210","11.51"
"11359  :  โรงพยาบาลเกาะพงัน","421","91","21.62","88","20.90","414","45","10.87","77","18.60"
"11360  :  โรงพยาบาลไชยา","1,250","105","8.40","43","3.44","1,252","145","11.58","145","11.58"
"11361  :  โรงพยาบาลท่าชนะ","601","30","4.99","10","1.66","602","22","3.65","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","535","2","0.37","0","0.00","653","99","15.16","79","12.10"
"11364  :  โรงพยาบาลพนม","740","0","0.00","0","0.00","745","8","1.07","7","0.94"
"11365  :  โรงพยาบาลท่าฉาง","492","0","0.00","0","0.00","501","76","15.17","13","2.59"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","462","5","1.08","10","2.16","1,242","58","4.67","18","1.45"
"11368  :  โรงพยาบาลเคียนซา","2,338","34","1.45","31","1.33","2,340","23","0.98","11","0.47"
"11369  :  โรงพยาบาลพระแสง","1,174","270","23.00","223","18.99","1,297","303","23.36","77","5.94"
"11370  :  โรงพยาบาลพุนพิน","3,172","99","3.12","69","2.18","4,045","376","9.30","299","7.39"
"11371  :  โรงพยาบาลชัยบุรี","349","22","6.30","1","0.29","358","38","10.61","0","0.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","684","1","0.15","0","0.00","716","0","0.00","0","0.00"
"11654  :  โรงพยาบาลวิภาวดี","422","77","18.25","74","17.54","443","78","17.61","29","6.55"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","264","0","0.00","0","0.00","270","1","0.37","1","0.37"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","274","0","0.00","0","0.00","275","0","0.00","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","253","0","0.00","0","0.00","256","0","0.00","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10743  :  โรงพยาบาลระนอง","3,194","594","18.60","10","0.31","3,234","11","0.34","3","0.09"
"11323  :  โรงพยาบาลละอุ่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","1,044","81","7.76","7","0.67","1,078","93","8.63","93","8.63"
"11373  :  โรงพยาบาลกระบุรี","1,043","153","14.67","154","14.77","1,068","116","10.86","28","2.62"
"11374  :  โรงพยาบาลสุขสำราญ","416","5","1.20","3","0.72","436","79","18.12","79","18.12"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11377  :  โรงพยาบาลปะทิว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","70","5","7.14","8","11.43","81","8","9.88","0","0.00"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11381  :  โรงพยาบาลละแม","1,208","58","4.80","51","4.22","1,247","218","17.48","215","17.24"
"11382  :  โรงพยาบาลพะโต๊ะ","922","128","13.88","134","14.53","924","174","18.83","174","18.83"
"11383  :  โรงพยาบาลสวี","1,088","2","0.18","10","0.92","1,087","115","10.58","113","10.40"
"11385  :  โรงพยาบาลทุ่งตะโก","169","0","0.00","0","0.00","171","0","0.00","1","0.58"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11402  :  โรงพยาบาลควนโดน","843","57","6.76","0","0.00","858","70","8.16","74","8.62"
"11403  :  โรงพยาบาลควนกาหลง","488","27","5.53","1","0.20","486","37","7.61","32","6.58"
"11404  :  โรงพยาบาลท่าแพ","1,845","105","5.69","102","5.53","1,860","278","14.95","163","8.76"
"11405  :  โรงพยาบาลละงู","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","674","76","11.28","33","4.90","671","63","9.39","61","9.09"
"28786  :  โรงพยาบาลมะนัง","240","62","25.83","47","19.58","240","76","31.67","47","19.58"
"10683  :  โรงพยาบาลตรัง","4,935","39","0.79","32","0.65","4,974","49","0.99","10","0.20"
"11407  :  โรงพยาบาลกันตัง","1,831","14","0.76","2","0.11","1,857","94","5.06","90","4.85"
"11408  :  โรงพยาบาลย่านตาขาว","1,974","563","28.52","415","21.02","2,435","555","22.79","95","3.90"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11410  :  โรงพยาบาลสิเกา","563","41","7.28","6","1.07","573","130","22.69","113","19.72"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","1,171","58","4.95","46","3.93","1,167","182","15.60","166","14.22"
"11413  :  โรงพยาบาลนาโยง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","552","26","4.71","31","5.62","563","32","5.68","32","5.68"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","18","0","0.00","0","0.00","2","0","0.00","0","0.00"
"10747  :  โรงพยาบาลพัทลุง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11414  :  โรงพยาบาลกงหรา","378","19","5.03","0","0.00","371","24","6.47","27","7.28"
"11415  :  โรงพยาบาลเขาชัยสน","472","5","1.06","0","0.00","1,085","66","6.08","70","6.45"
"11416  :  โรงพยาบาลตะโหมด","1,678","658","39.21","14","0.83","1,724","856","49.65","860","49.88"
"11417  :  โรงพยาบาลควนขนุน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","246","1","0.41","0","0.00","250","1","0.40","1","0.40"
"11420  :  โรงพยาบาลป่าบอน","891","133","14.93","127","14.25","892","8","0.90","131","14.69"
"11421  :  โรงพยาบาลบางแก้ว","777","69","8.88","64","8.24","1,076","132","12.27","133","12.36"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","351","0","0.00","0","0.00","368","77","20.92","76","20.65"
"10748  :  โรงพยาบาลปัตตานี","2,249","118","5.25","118","5.25","5,588","359","6.42","166","2.97"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","1,075","12","1.12","6","0.56","1,085","96","8.85","93","8.57"
"11425  :  โรงพยาบาลปะนาเระ","277","40","14.44","5","1.81","274","65","23.72","28","10.22"
"11426  :  โรงพยาบาลมายอ","835","13","1.56","12","1.44","894","11","1.23","2","0.22"
"11427  :  โรงพยาบาลทุ่งยางแดง","412","82","19.90","2","0.49","420","57","13.57","8","1.90"
"11428  :  โรงพยาบาลไม้แก่น","575","2","0.35","3","0.52","601","181","30.12","175","29.12"
"11429  :  โรงพยาบาลยะหริ่ง","1,039","324","31.18","298","28.68","1,021","12","1.18","2","0.20"
"11430  :  โรงพยาบาลยะรัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","84","0","0.00","0","0.00","8","0","0.00","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","2,755","259","9.40","257","9.33","4,117","578","14.04","258","6.27"
"11464  :  โรงพยาบาลกะพ้อ","435","10","2.30","128","29.43","422","123","29.15","116","27.49"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10749  :  โรงพยาบาลเบตง","1,645","21","1.28","22","1.34","1,666","251","15.07","192","11.52"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11433  :  โรงพยาบาลธารโต","910","1","0.11","1","0.11","862","3","0.35","3","0.35"
"11434  :  โรงพยาบาลรามัน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13806  :  โรงพยาบาลกาบัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11435  :  โรงพยาบาลตากใบ","2,359","43","1.82","54","2.29","2,376","239","10.06","240","10.10"
"11436  :  โรงพยาบาลบาเจาะ","1,807","19","1.05","4","0.22","1,817","35","1.93","32","1.76"
"11437  :  โรงพยาบาลระแงะ","3,372","319","9.46","318","9.43","3,398","578","17.01","268","7.89"
"11438  :  โรงพยาบาลรือเสาะ","2,617","57","2.18","47","1.80","2,695","526","19.52","521","19.33"
"11439  :  โรงพยาบาลศรีสาคร","2,750","163","5.93","115","4.18","2,758","632","22.92","660","23.93"
"11440  :  โรงพยาบาลแว้ง","2,038","214","10.50","106","5.20","2,070","317","15.31","281","13.57"
"11441  :  โรงพยาบาลสุคิริน","559","109","19.50","107","19.14","564","143","25.35","43","7.62"
"11442  :  โรงพยาบาลสุไหงปาดี","1,776","65","3.66","4","0.23","1,787","243","13.60","25","1.40"
"13818  :  โรงพยาบาลจะแนะ","1,865","459","24.61","4","0.21","1,868","151","8.08","61","3.27"
"15010  :  โรงพยาบาลเจาะไอร้อง","3,282","252","7.68","12","0.37","3,312","198","5.98","148","4.47"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","487","21","4.31","21","4.31","491","37","7.54","42","8.55"
