"โรงพยาบาล","รวมทั้งปีการศึกษา 2562","ปีการศึกษา 2562 เทอม1","ปีการศึกษา 2562 เทอม2"
"เด็กนักเรียน ป.1-6(B)","ได้รับการตรวจเหา และได้รับการแก้ไข(A)","%","เด็กนักเรียน ป.1-6(B)","ได้รับการตรวจเหา และได้รับการแก้ไข(A)","%","เด็กนักเรียน ป.1-6(B)","ได้รับการตรวจเหา และได้รับการแก้ไข(A)","%"
"10745  :  โรงพยาบาลสงขลา","0","0","0.00","0","0","0.00","0","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0.00","0","0","0.00","0","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0.00","0","0","0.00","0","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0.00","0","0","0.00","0","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0.00","0","0","0.00","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0.00","0","0","0.00","0","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0.00","0","0","0.00","0","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0.00","0","0","0.00","0","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0.00","0","0","0.00","0","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0.00","0","0","0.00","0","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0.00","0","0","0.00","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0.00","0","0","0.00","0","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0.00","0","0","0.00","0","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0.00","0","0","0.00","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0.00","0","0","0.00","0","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0.00","0","0","0.00","0","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00","0","0","0.00","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0.00","0","0","0.00","0","0","0.00"
"11402  :  โรงพยาบาลควนโดน","550","0","0.00","549","0","0.00","272","0","0.00"
"11403  :  โรงพยาบาลควนกาหลง","316","0","0.00","307","0","0.00","297","0","0.00"
"11404  :  โรงพยาบาลท่าแพ","1,318","0","0.00","1,298","0","0.00","880","0","0.00"
"11405  :  โรงพยาบาลละงู","0","0","0.00","0","0","0.00","0","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","490","0","0.00","481","0","0.00","367","0","0.00"
"28786  :  โรงพยาบาลมะนัง","175","0","0.00","171","0","0.00","168","0","0.00"
"10683  :  โรงพยาบาลตรัง","3,641","0","0.00","3,629","0","0.00","1,508","0","0.00"
"11407  :  โรงพยาบาลกันตัง","1,245","0","0.00","1,229","0","0.00","117","0","0.00"
"11408  :  โรงพยาบาลย่านตาขาว","1,538","0","0.00","1,533","0","0.00","856","0","0.00"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0.00","0","0","0.00","0","0","0.00"
"11410  :  โรงพยาบาลสิเกา","413","0","0.00","401","0","0.00","407","0","0.00"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0.00","0","0","0.00","0","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","876","0","0.00","857","0","0.00","857","0","0.00"
"11413  :  โรงพยาบาลนาโยง","0","0","0.00","0","0","0.00","0","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00","0","0","0.00","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0","0.00","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00","0","0","0.00","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","235","0","0.00","235","0","0.00","4","0","0.00"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0.00","0","0","0.00"
"10747  :  โรงพยาบาลพัทลุง","0","0","0.00","0","0","0.00","0","0","0.00"
"11414  :  โรงพยาบาลกงหรา","255","0","0.00","248","0","0.00","253","0","0.00"
"11415  :  โรงพยาบาลเขาชัยสน","330","0","0.00","326","0","0.00","329","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","691","0","0.00","678","0","0.00","534","0","0.00"
"11417  :  โรงพยาบาลควนขนุน","0","0","0.00","0","0","0.00","0","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0.00","0","0","0.00","0","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","178","0","0.00","176","0","0.00","176","0","0.00"
"11420  :  โรงพยาบาลป่าบอน","613","0","0.00","607","0","0.00","600","0","0.00"
"11421  :  โรงพยาบาลบางแก้ว","639","0","0.00","629","0","0.00","631","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0.00","0","0","0.00","0","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","236","0","0.00","233","0","0.00","233","0","0.00"
"10748  :  โรงพยาบาลปัตตานี","1,552","0","0.00","1,543","0","0.00","449","0","0.00"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0.00","0","0","0.00","0","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","594","0","0.00","586","0","0.00","585","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","172","0","0.00","171","0","0.00","172","0","0.00"
"11426  :  โรงพยาบาลมายอ","628","0","0.00","623","0","0.00","332","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","242","0","0.00","236","0","0.00","193","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","387","0","0.00","384","0","0.00","375","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","946","0","0.00","939","0","0.00","567","0","0.00"
"11430  :  โรงพยาบาลยะรัง","0","0","0.00","0","0","0.00","0","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0.00","0","0","0.00","0","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","1,338","0","0.00","1,338","0","0.00","12","0","0.00"
"11464  :  โรงพยาบาลกะพ้อ","302","0","0.00","296","0","0.00","298","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00","0","0","0.00","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00","0","0","0.00","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","0","0.00","0","0","0.00","0","0","0.00"
"10749  :  โรงพยาบาลเบตง","1,065","0","0.00","1,056","0","0.00","33","0","0.00"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0.00","0","0","0.00","0","0","0.00"
"11433  :  โรงพยาบาลธารโต","619","0","0.00","604","0","0.00","611","0","0.00"
"11434  :  โรงพยาบาลรามัน","0","0","0.00","0","0","0.00","0","0","0.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0.00","0","0","0.00","0","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00","0","0","0.00","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","0","0","0.00","0","0","0.00","0","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0.00","0","0","0.00","0","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0.00","0","0","0.00","0","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0.00","0","0","0.00","0","0","0.00"
"11435  :  โรงพยาบาลตากใบ","1,778","0","0.00","1,752","0","0.00","1,687","0","0.00"
"11436  :  โรงพยาบาลบาเจาะ","1,309","0","0.00","1,292","0","0.00","1,196","0","0.00"
"11437  :  โรงพยาบาลระแงะ","2,379","0","0.00","2,350","0","0.00","970","0","0.00"
"11438  :  โรงพยาบาลรือเสาะ","1,678","0","0.00","1,668","0","0.00","557","0","0.00"
"11439  :  โรงพยาบาลศรีสาคร","1,861","0","0.00","1,835","0","0.00","906","0","0.00"
"11440  :  โรงพยาบาลแว้ง","1,496","0","0.00","1,473","0","0.00","1,276","0","0.00"
"11441  :  โรงพยาบาลสุคิริน","435","0","0.00","431","0","0.00","424","0","0.00"
"11442  :  โรงพยาบาลสุไหงปาดี","1,470","0","0.00","1,454","0","0.00","1,274","0","0.00"
"13818  :  โรงพยาบาลจะแนะ","1,374","0","0.00","1,347","0","0.00","1,339","0","0.00"
"15010  :  โรงพยาบาลเจาะไอร้อง","2,050","0","0.00","2,036","0","0.00","778","0","0.00"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","377","0","0.00","376","0","0.00","356","0","0.00"
