"โรงพยาบาล","ปีการศึกษา 2564 เทอม1","ปีการศึกษา 2564 เทอม2"
"เด็กนักเรียน ป.3 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ปราศจากฟันแท้ผุ(A)","%","เด็กนักเรียน ป.3 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ปราศจากฟันแท้ผุ(A)","%"
"10740  :  โรงพยาบาลตะกั่วป่า","478","1","0.21","0","0.00","0","0","0.00","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","71","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","50","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","146","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11350  :  โรงพยาบาลบางไทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","238","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11353  :  โรงพยาบาลทับปุด","147","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","158","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","552","3","0.54","3","100.00","0","0","0.00","0","0.00"
"11355  :  โรงพยาบาลป่าตอง","138","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11356  :  โรงพยาบาลถลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","121","0","0.00","0","0.00","0","0","0.00","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","31","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","128","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","213","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","52","11","21.15","10","90.91","0","0","0.00","0","0.00"
"11360  :  โรงพยาบาลไชยา","180","2","1.11","2","100.00","0","0","0.00","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","73","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","79","3","3.80","3","100.00","0","0","0.00","0","0.00"
"11364  :  โรงพยาบาลพนม","108","1","0.93","1","100.00","0","0","0.00","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","76","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","113","1","0.88","1","100.00","0","0","0.00","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","333","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11369  :  โรงพยาบาลพระแสง","153","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11370  :  โรงพยาบาลพุนพิน","503","1","0.20","1","100.00","0","0","0.00","0","0.00"
"11371  :  โรงพยาบาลชัยบุรี","53","1","1.89","1","100.00","0","0","0.00","0","0.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","76","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11654  :  โรงพยาบาลวิภาวดี","45","2","4.44","2","100.00","0","0","0.00","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","19","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10743  :  โรงพยาบาลระนอง","386","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","141","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","145","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","54","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11377  :  โรงพยาบาลปะทิว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","12","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11381  :  โรงพยาบาลละแม","163","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11382  :  โรงพยาบาลพะโต๊ะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11383  :  โรงพยาบาลสวี","160","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11385  :  โรงพยาบาลทุ่งตะโก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11402  :  โรงพยาบาลควนโดน","128","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11403  :  โรงพยาบาลควนกาหลง","56","6","10.71","4","66.67","0","0","0.00","0","0.00"
"11404  :  โรงพยาบาลท่าแพ","237","45","18.99","32","71.11","0","0","0.00","0","0.00"
"11405  :  โรงพยาบาลละงู","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","81","3","3.70","2","66.67","0","0","0.00","0","0.00"
"28786  :  โรงพยาบาลมะนัง","34","14","41.18","12","85.71","0","0","0.00","0","0.00"
"10683  :  โรงพยาบาลตรัง","635","5","0.79","5","100.00","0","0","0.00","0","0.00"
"11407  :  โรงพยาบาลกันตัง","233","1","0.43","1","100.00","0","0","0.00","0","0.00"
"11408  :  โรงพยาบาลย่านตาขาว","281","3","1.07","3","100.00","0","0","0.00","0","0.00"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11410  :  โรงพยาบาลสิเกา","79","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","124","1","0.81","1","100.00","0","0","0.00","0","0.00"
"11413  :  โรงพยาบาลนาโยง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","85","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10747  :  โรงพยาบาลพัทลุง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11414  :  โรงพยาบาลกงหรา","52","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11415  :  โรงพยาบาลเขาชัยสน","144","9","6.25","8","88.89","0","0","0.00","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","193","1","0.52","1","100.00","0","0","0.00","0","0.00"
"11417  :  โรงพยาบาลควนขนุน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","24","21","87.50","19","90.48","0","0","0.00","0","0.00"
"11420  :  โรงพยาบาลป่าบอน","132","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11421  :  โรงพยาบาลบางแก้ว","149","8","5.37","7","87.50","0","0","0.00","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","45","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10748  :  โรงพยาบาลปัตตานี","620","6","0.97","4","66.67","0","0","0.00","0","0.00"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","97","3","3.09","1","33.33","0","0","0.00","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","29","1","3.45","1","100.00","0","0","0.00","0","0.00"
"11426  :  โรงพยาบาลมายอ","79","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","67","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","70","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","128","1","0.78","0","0.00","0","0","0.00","0","0.00"
"11430  :  โรงพยาบาลยะรัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","451","7","1.55","6","85.71","0","0","0.00","0","0.00"
"11464  :  โรงพยาบาลกะพ้อ","62","5","8.06","4","80.00","0","0","0.00","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10749  :  โรงพยาบาลเบตง","196","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11433  :  โรงพยาบาลธารโต","116","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11434  :  โรงพยาบาลรามัน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13806  :  โรงพยาบาลกาบัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11435  :  โรงพยาบาลตากใบ","350","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11436  :  โรงพยาบาลบาเจาะ","219","1","0.46","1","100.00","0","0","0.00","0","0.00"
"11437  :  โรงพยาบาลระแงะ","400","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11438  :  โรงพยาบาลรือเสาะ","347","1","0.29","1","100.00","0","0","0.00","0","0.00"
"11439  :  โรงพยาบาลศรีสาคร","350","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11440  :  โรงพยาบาลแว้ง","251","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11441  :  โรงพยาบาลสุคิริน","67","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11442  :  โรงพยาบาลสุไหงปาดี","216","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13818  :  โรงพยาบาลจะแนะ","230","0","0.00","0","0.00","0","0","0.00","0","0.00"
"15010  :  โรงพยาบาลเจาะไอร้อง","412","1","0.24","0","0.00","0","0","0.00","0","0.00"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","45","0","0.00","0","0.00","0","0","0.00","0","0.00"
