"โรงพยาบาล","รวมทั้งหมด","แพทย์01","ทันตแพทย์02","พยาบาลวิชาชีพ03","จพ.สาธารณสุข04","นวก.สาธารณสุข05","จพ.ทันตสาธารณสุข06","อสม.07","แพทย์ทางเลือกที่ผ่านการอบรม08","อื่นๆ09","ผู้ดูแลผู้ป่วยที่บ้าน10","เภสัชกร11","แพทย์แผนไทยที่มีใบประกอบวิชาชีพ081","หมอพื้นบ้านที่มีใบประกอบวิชาชีพ082","แพทย์แผนจีนที่มีใบประกอบวิชาชีพ083","ผู้ช่วยแพทย์แผนไทยที่ผ่านการฝึกอบรม084","แพทย์ทางเลือกมีวุฒิ/ผ่านการอบรม085"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","50","6","0","32","0","0","0","0","0","8","0","1","2","0","1","0","0"
"28858  :  โรงพยาบาลบ้านคา","78","8","3","22","0","3","2","0","0","33","0","3","1","0","0","0","3"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","900","245","30","439","0","19","6","0","9","150","1","0","1","0","0","0","0"
"10732  :  โรงพยาบาลมะการักษ์","426","143","16","150","0","11","10","0","3","91","0","2","0","0","0","0","0"
"11278  :  โรงพยาบาลไทรโยค","162","25","6","42","1","2","2","0","7","77","0","0","0","0","0","0","0"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","85","13","3","30","0","5","1","0","0","32","0","1","0","0","0","0","0"
"11280  :  โรงพยาบาลบ่อพลอย","260","37","8","89","2","2","5","0","6","110","0","1","0","0","0","0","0"
"11281  :  โรงพยาบาลท่ากระดาน","65","6","3","26","0","0","1","0","4","23","0","2","0","0","0","0","0"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","493","119","17","162","6","24","10","0","8","147","0","0","0","0","0","0","0"
"11283  :  โรงพยาบาลทองผาภูมิ","232","29","7","88","1","3","2","0","2","87","0","9","0","0","0","2","1"
"11284  :  โรงพยาบาลสังขละบุรี","111","10","4","43","1","2","3","0","5","43","0","0","0","0","0","0","0"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","104","18","4","27","1","3","3","0","18","30","0","0","0","0","0","0","0"
"11286  :  โรงพยาบาลเลาขวัญ","77","11","8","39","1","3","2","0","2","10","0","1","0","0","0","0","0"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","188","14","6","56","2","8","3","0","2","93","0","3","0","0","0","0","0"
"11288  :  โรงพยาบาลสถานพระบารมี","175","17","8","62","4","6","4","1","0","70","0","1","1","0","0","1","0"
"11520  :  โรงพยาบาลค่ายสุรสีห์","29","8","0","8","0","1","0","0","1","11","0","0","0","0","0","0","0"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","75","15","4","24","0","2","2","0","2","26","0","0","0","0","0","0","0"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","85","15","4","28","0","1","1","0","6","21","0","4","2","0","0","0","0"
"41701  :  โรงพยาบาลหนองปรือ","158","17","8","59","0","3","2","0","0","66","0","1","1","0","0","1","0"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","2,267","504","17","239","0","26","5","0","0","1,421","0","47","5","0","0","0","0"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","825","122","22","292","0","25","5","0","1","289","0","23","2","0","0","15","1"
"11289  :  โรงพยาบาลเดิมบางนางบวช","138","38","10","30","0","0","2","0","2","52","0","0","0","0","1","1","0"
"11290  :  โรงพยาบาลด่านช้าง","206","29","12","83","1","3","3","0","3","59","0","1","2","0","0","0","0"
"11291  :  โรงพยาบาลบางปลาม้า","183","30","8","75","3","4","3","0","3","40","0","7","2","0","0","0","0"
"11292  :  โรงพยาบาลศรีประจันต์","201","20","6","85","3","9","3","0","1","63","0","8","2","0","1","0","0"
"11293  :  โรงพยาบาลดอนเจดีย์","140","12","5","72","4","1","4","0","0","26","0","4","0","0","0","8","1"
"11294  :  โรงพยาบาลสามชุก","175","17","6","65","0","4","4","0","0","66","0","1","3","0","0","9","0"
"11295  :  โรงพยาบาลอู่ทอง","364","117","9","182","1","4","2","0","0","22","0","18","8","0","0","0","0"
"11296  :  โรงพยาบาลหนองหญ้าไซ","171","19","4","61","3","3","4","0","0","68","0","5","1","0","0","2","0"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11297  :  โรงพยาบาลกำแพงแสน","279","49","12","126","1","7","3","0","4","62","0","13","2","0","0","0","0"
"11298  :  โรงพยาบาลนครชัยศรี","100","15","6","35","2","3","1","0","2","36","0","0","0","0","0","0","0"
"11299  :  โรงพยาบาลห้วยพลู","223","43","13","80","0","8","4","0","1","58","0","3","5","0","1","2","1"
"11300  :  โรงพยาบาลดอนตูม","90","7","4","28","3","5","2","0","0","27","0","2","1","0","0","0","1"
"11301  :  โรงพยาบาลบางเลน","328","76","5","64","3","9","4","0","9","157","0","0","0","0","0","0","1"
"11302  :  โรงพยาบาลสามพราน","369","40","14","85","12","7","4","1","25","148","5","14","0","0","2","0","0"
"11303  :  โรงพยาบาลพุทธมณฑล","112","19","12","26","0","5","1","0","8","41","0","0","0","0","0","0","0"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","148","45","3","49","4","6","2","0","2","15","0","6","1","0","11","0","4"
"10734  :  โรงพยาบาลสมุทรสาคร","1,700","272","36","636","2","17","5","0","5","675","0","52","0","0","0","0","0"
"11304  :  โรงพยาบาลกระทุ่มแบน","754","60","14","258","9","36","4","0","2","340","0","25","4","0","0","2","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","2,206","437","45","450","1","71","12","0","69","1,100","0","17","3","0","1","0","0"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","112","30","9","4","7","4","1","0","0","57","0","0","0","0","0","0","0"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","991","123","20","283","0","19","8","0","31","487","0","20","0","0","0","0","0"
"11306  :  โรงพยาบาลนภาลัย","366","19","10","119","1","23","7","79","12","91","0","2","1","0","1","1","0"
"11307  :  โรงพยาบาลอัมพวา","133","14","6","43","1","1","4","0","4","59","0","0","0","0","0","1","0"
"10736  :  โรงพยาบาลพระจอมเกล้า","533","157","9","318","0","6","1","0","3","17","0","12","1","0","0","1","8"
"11308  :  โรงพยาบาลเขาย้อย","157","38","4","46","1","3","4","0","0","49","0","5","2","0","0","5","0"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","192","50","4","46","1","5","7","2","1","72","0","2","2","0","0","0","0"
"11310  :  โรงพยาบาลชะอำ","247","56","7","85","2","5","6","0","11","75","0","0","0","0","0","0","0"
"11311  :  โรงพยาบาลท่ายาง","216","95","8","31","0","7","1","0","8","56","0","3","1","0","1","0","0"
"11312  :  โรงพยาบาลบ้านลาด","206","50","8","58","0","4","5","0","36","41","0","3","0","0","0","0","1"
"11313  :  โรงพยาบาลบ้านแหลม","189","35","10","47","0","10","3","0","1","79","0","0","3","0","0","0","0"
"11314  :  โรงพยาบาลแก่งกระจาน","119","23","3","27","2","7","2","0","0","53","0","0","2","0","0","0","0"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","316","107","14","76","0","13","0","0","26","80","0","0","0","0","0","0","0"
"11315  :  โรงพยาบาลกุยบุรี","161","18","5","43","1","5","4","0","13","72","0","0","0","0","0","0","0"
"11316  :  โรงพยาบาลทับสะแก","253","13","5","57","0","7","2","0","0","152","0","5","3","0","0","6","0"
"11317  :  โรงพยาบาลบางสะพาน","379","64","10","125","5","11","4","0","3","142","0","15","0","0","0","0","0"
"11318  :  โรงพยาบาลบางสะพานน้อย","86","42","6","15","1","1","0","0","0","15","0","1","1","0","0","0","0"
"11319  :  โรงพยาบาลปราณบุรี","142","17","5","48","0","9","4","0","18","24","0","6","3","0","0","0","0"
"11320  :  โรงพยาบาลหัวหิน","107","56","22","12","0","0","5","0","5","7","0","0","0","0","0","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","215","28","13","58","2","3","7","0","11","92","0","0","0","0","0","0","0"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","45","2","4","25","11","1","0","0","0","2","0","0","0","0","0","0","0"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","1,289","190","19","539","1","14","13","0","4","474","0","0","0","0","0","0","0"
"11322  :  โรงพยาบาลพรหมคีรี","171","36","4","50","1","1","5","0","5","69","0","0","0","0","0","0","0"
"11324  :  โรงพยาบาลลานสะกา","253","72","4","62","2","4","3","0","13","93","0","0","0","0","0","0","0"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","189","47","6","71","1","0","3","0","9","50","0","1","0","0","0","0","0"
"11326  :  โรงพยาบาลพิปูน","63","4","3","22","0","4","6","0","1","16","0","2","1","0","0","0","1"
"11327  :  โรงพยาบาลเชียรใหญ่","111","19","6","44","0","3","4","0","6","29","0","0","0","0","0","0","0"
"11328  :  โรงพยาบาลชะอวด","215","31","7","75","2","5","14","0","3","51","1","8","3","0","0","0","0"
"11329  :  โรงพยาบาลท่าศาลา","714","70","17","226","1","9","8","0","29","334","0","18","0","0","2","0","0"
"11330  :  โรงพยาบาลทุ่งสง","656","197","19","290","1","10","4","0","5","130","0","0","0","0","0","0","0"
"11331  :  โรงพยาบาลนาบอน","99","17","5","35","0","2","11","0","6","17","0","2","0","0","0","0","0"
"11332  :  โรงพยาบาลทุ่งใหญ่","452","12","6","67","4","5","8","243","3","91","0","8","3","0","0","0","0"
"11333  :  โรงพยาบาลปากพนัง","223","25","6","93","0","3","8","0","10","76","0","2","0","0","0","0","0"
"11334  :  โรงพยาบาลร่อนพิบูลย์","177","34","7","59","1","1","9","0","5","61","0","0","0","0","0","0","0"
"11335  :  โรงพยาบาลสิชล","438","155","10","173","2","5","7","0","5","77","0","4","0","0","0","0","0"
"11336  :  โรงพยาบาลขนอม","217","98","4","56","3","3","4","0","5","44","0","0","0","0","0","0","0"
"11337  :  โรงพยาบาลหัวไทร","262","9","5","64","1","5","7","71","0","82","0","8","2","4","0","0","0"
"11338  :  โรงพยาบาลบางขัน","184","47","6","60","1","3","5","0","3","59","0","0","0","0","0","0","0"
"11339  :  โรงพยาบาลถ้ำพรรณรา","49","3","8","18","1","3","3","0","2","11","0","0","0","0","0","0","0"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","495","74","3","91","0","0","0","0","0","297","0","13","3","0","1","0","0"
"11660  :  โรงพยาบาลจุฬาภรณ์","99","14","5","33","0","4","3","0","4","36","0","0","0","0","0","0","0"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","65","5","3","28","0","3","2","0","1","20","0","3","0","0","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","18","0","0","12","1","0","1","0","0","4","0","0","0","0","0","0","0"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","126","22","3","8","0","0","3","0","0","78","0","3","3","0","0","0","1"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","438","203","4","98","3","2","8","4","9","107","0","0","0","0","0","0","0"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","68","6","3","24","3","4","2","0","0","22","0","2","2","0","0","0","0"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","113","34","2","23","0","2","3","0","0","26","0","4","3","0","0","1","3"
"40742  :  โรงพยาบาลนบพิตำ","99","12","3","25","0","2","5","0","2","48","0","2","0","0","0","0","0"
"40743  :  โรงพยาบาลพระพรหม","155","50","3","38","0","5","5","0","5","49","0","0","0","0","0","0","0"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11340  :  โรงพยาบาลเขาพนม","132","7","4","55","6","0","2","0","3","54","0","1","0","0","0","0","0"
"11341  :  โรงพยาบาลเกาะลันตา","106","12","3","36","2","8","3","4","2","34","0","0","0","0","0","0","1"
"11342  :  โรงพยาบาลคลองท่อม","103","31","9","24","0","0","10","0","0","20","0","2","4","0","0","0","0"
"11343  :  โรงพยาบาลอ่าวลึก","123","33","7","22","7","8","8","0","3","34","0","0","0","0","0","0","1"
"11344  :  โรงพยาบาลปลายพระยา","88","20","6","22","0","0","1","0","3","36","0","0","0","0","0","0","0"
"11345  :  โรงพยาบาลลำทับ","72","13","6","15","0","1","3","0","3","30","0","1","0","0","0","0","0"
"11346  :  โรงพยาบาลเหนือคลอง","135","26","12","44","2","2","3","0","3","43","0","0","0","0","0","0","0"
"77753  :  โรงพยาบาลเกาะพีพี","54","7","3","9","0","0","1","0","1","32","0","0","1","0","0","0","0"
"10739  :  โรงพยาบาลพังงา","184","157","7","5","0","0","4","0","7","3","1","0","0","0","0","0","0"
"10740  :  โรงพยาบาลตะกั่วป่า","278","36","12","114","0","5","1","0","2","108","0","0","0","0","0","0","0"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","124","11","2","42","1","5","1","0","7","55","0","0","0","0","0","0","0"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","152","41","3","37","0","3","2","0","1","65","0","0","0","0","0","0","0"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","209","38","6","39","1","1","4","0","2","118","0","0","0","0","0","0","0"
"11350  :  โรงพยาบาลบางไทร","116","25","7","38","3","1","3","0","1","38","0","0","0","0","0","0","0"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","87","37","7","10","0","4","2","0","1","25","0","0","1","0","0","0","0"
"11353  :  โรงพยาบาลทับปุด","166","39","4","42","4","6","4","0","0","49","0","6","2","0","0","5","0"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","172","41","5","52","6","7","3","0","2","51","0","3","1","1","0","0","0"
"10741  :  โรงพยาบาลวชิระภูเก็ต","2,506","302","34","740","1","7","3","0","12","1,353","0","52","0","0","0","2","0"
"11355  :  โรงพยาบาลป่าตอง","563","156","27","121","7","10","7","0","6","229","0","0","0","0","0","0","0"
"11356  :  โรงพยาบาลถลาง","379","55","14","99","6","11","6","0","6","172","0","10","0","0","0","0","0"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","68","4","5","15","6","22","1","0","0","15","0","0","0","0","0","0","0"
"41436  :  โรงพยาบาลฉลอง","187","54","6","38","0","0","2","0","1","69","1","14","1","0","0","0","1"
"09192  :  โรงพยาบาลเกาะเต่า","116","42","6","34","8","0","4","0","8","12","0","2","0","0","0","0","0"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","86","1","0","68","0","0","0","0","0","17","0","0","0","0","0","0","0"
"10742  :  โรงพยาบาลเกาะสมุย","654","64","10","173","0","21","1","6","7","336","0","14","4","0","2","0","0"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","488","43","15","147","0","8","10","0","2","241","0","0","3","0","1","0","0"
"11358  :  โรงพยาบาลดอนสัก","134","33","3","36","4","10","2","0","4","42","0","0","0","0","0","0","0"
"11359  :  โรงพยาบาลเกาะพงัน","118","7","3","43","2","6","4","0","6","42","0","5","0","0","0","0","0"
"11360  :  โรงพยาบาลไชยา","266","68","10","83","0","8","8","0","7","71","0","10","0","0","0","0","0"
"11361  :  โรงพยาบาลท่าชนะ","165","34","6","58","2","3","4","0","6","52","0","0","0","0","0","0","0"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","148","20","6","47","0","8","5","0","4","49","0","5","0","0","0","0","0"
"11363  :  โรงพยาบาลบ้านตาขุน","142","30","2","29","0","9","4","0","0","58","0","0","9","0","1","0","0"
"11364  :  โรงพยาบาลพนม","188","30","4","55","1","5","3","0","7","82","0","0","0","0","0","0","0"
"11365  :  โรงพยาบาลท่าฉาง","303","22","4","48","4","2","7","86","7","118","0","0","1","0","2","1","0"
"11366  :  โรงพยาบาลบ้านนาสาร","217","49","7","84","5","6","10","0","5","49","0","2","0","0","0","0","0"
"11367  :  โรงพยาบาลบ้านนาเดิม","153","11","4","28","4","3","6","0","10","66","0","0","0","0","0","0","0"
"11368  :  โรงพยาบาลเคียนซา","152","7","5","50","1","6","1","0","9","69","0","3","0","0","1","0","0"
"11369  :  โรงพยาบาลพระแสง","278","63","11","65","2","23","4","0","12","84","0","14","0","0","0","0","0"
"11370  :  โรงพยาบาลพุนพิน","720","130","13","119","2","7","1","200","13","224","1","9","0","0","0","0","0"
"11371  :  โรงพยาบาลชัยบุรี","250","19","6","41","1","5","4","60","2","95","0","4","0","0","0","0","5"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","197","50","8","103","1","4","4","0","7","18","0","0","0","0","0","0","0"
"11654  :  โรงพยาบาลวิภาวดี","133","28","3","40","2","6","2","0","7","45","0","0","0","0","0","0","0"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","313","73","14","80","8","6","13","0","24","81","0","9","0","0","0","0","0"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","92","10","1","9","0","1","0","0","2","64","1","2","0","0","0","0","0"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10743  :  โรงพยาบาลระนอง","656","100","25","242","2","12","2","0","4","229","0","34","0","0","0","5","1"
"11323  :  โรงพยาบาลละอุ่น","65","20","5","10","0","2","1","0","1","24","0","1","0","0","0","0","0"
"11372  :  โรงพยาบาลกะเปอร์","224","58","10","46","5","6","3","1","1","82","0","3","1","0","0","2","0"
"11373  :  โรงพยาบาลกระบุรี","150","48","16","14","5","2","4","0","2","55","0","1","1","0","0","0","0"
"11374  :  โรงพยาบาลสุขสำราญ","120","14","6","28","2","4","3","0","3","60","0","0","0","0","0","0","0"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","296","270","21","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"11375  :  โรงพยาบาลปากน้ำชุมพร","106","5","2","37","1","6","3","0","0","50","0","1","1","0","0","0","0"
"11376  :  โรงพยาบาลท่าแซะ","261","62","6","83","9","4","12","0","5","80","0","0","0","0","0","0","0"
"11377  :  โรงพยาบาลปะทิว","137","11","3","47","1","3","4","0","3","65","0","0","0","0","0","0","0"
"11378  :  โรงพยาบาลมาบอำมฤต","113","9","3","37","0","2","4","0","2","56","0","0","0","0","0","0","0"
"11379  :  โรงพยาบาลหลังสวน","375","18","7","123","3","11","4","0","1","177","0","11","2","0","0","3","0"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","115","24","6","34","0","4","3","1","2","27","0","4","2","0","0","0","0"
"11381  :  โรงพยาบาลละแม","202","40","5","56","4","6","7","0","3","81","0","0","0","0","0","0","0"
"11382  :  โรงพยาบาลพะโต๊ะ","141","17","4","38","4","5","5","0","1","52","0","5","2","0","0","8","0"
"11383  :  โรงพยาบาลสวี","272","38","15","89","4","6","10","0","6","104","0","0","0","0","0","0","0"
"11385  :  โรงพยาบาลทุ่งตะโก","131","25","4","37","2","4","3","0","5","51","0","0","0","0","0","0","0"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","9","2","0","3","0","0","0","0","0","4","0","0","0","0","0","0","0"
"10682  :  โรงพยาบาลหาดใหญ่","3,111","522","44","973","4","23","10","0","35","1,440","0","55","0","0","0","0","0"
"10745  :  โรงพยาบาลสงขลา","1,979","321","18","706","0","18","8","0","46","821","0","36","4","0","0","0","0"
"11386  :  โรงพยาบาลสทิงพระ","198","67","6","63","0","3","7","0","5","47","0","0","0","0","0","0","0"
"11387  :  โรงพยาบาลจะนะ","434","81","9","103","7","6","7","0","4","217","0","0","0","0","0","0","0"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","733","175","12","180","1","9","8","0","23","325","0","0","0","0","0","0","0"
"11390  :  โรงพยาบาลเทพา","463","77","9","103","4","20","11","0","47","192","0","0","0","0","0","0","0"
"11391  :  โรงพยาบาลสะบ้าย้อย","481","122","5","101","7","13","6","0","32","194","0","1","0","0","0","0","0"
"11392  :  โรงพยาบาลระโนด","176","29","11","77","2","11","11","0","2","33","0","0","0","0","0","0","0"
"11393  :  โรงพยาบาลกระแสสินธุ์","243","62","6","51","3","15","3","1","4","98","0","0","0","0","0","0","0"
"11394  :  โรงพยาบาลรัตภูมิ","279","56","5","75","2","5","7","0","10","119","0","0","0","0","0","0","0"
"11395  :  โรงพยาบาลสะเดา","347","69","7","86","1","6","5","0","0","140","0","11","4","0","0","6","0"
"11396  :  โรงพยาบาลนาหม่อม","310","100","3","71","2","1","3","0","19","111","0","0","0","0","0","0","0"
"11397  :  โรงพยาบาลควนเนียง","263","76","4","60","4","5","5","0","18","89","0","2","0","0","0","0","0"
"11398  :  โรงพยาบาลปาดังเบซาร์","244","45","4","68","3","9","3","0","1","94","0","5","3","0","0","0","0"
"11399  :  โรงพยาบาลบางกล่ำ","325","119","4","46","1","6","4","0","9","132","0","4","0","0","0","0","0"
"11400  :  โรงพยาบาลสิงหนคร","243","79","6","65","2","5","7","0","22","57","0","0","0","0","0","0","0"
"11401  :  โรงพยาบาลคลองหอยโข่ง","204","49","2","40","2","7","3","1","2","98","0","0","0","0","0","0","0"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","391","25","5","195","0","0","1","0","14","151","0","0","0","0","0","0","0"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","8","2","0","3","0","1","0","0","0","2","0","0","0","0","0","0","0"
"10746  :  โรงพยาบาลสตูล","691","132","16","319","0","8","11","0","6","197","0","2","0","0","0","0","0"
"11402  :  โรงพยาบาลควนโดน","177","34","5","64","0","4","3","0","5","62","0","0","0","0","0","0","0"
"11403  :  โรงพยาบาลควนกาหลง","182","55","5","57","0","8","4","0","3","42","0","4","3","0","0","1","0"
"11404  :  โรงพยาบาลท่าแพ","172","23","5","57","2","4","0","0","9","71","0","1","0","0","0","0","0"
"11405  :  โรงพยาบาลละงู","178","72","14","37","4","2","7","0","1","16","0","7","6","0","2","0","4"
"11406  :  โรงพยาบาลทุ่งหว้า","124","25","6","41","3","3","6","0","7","33","0","0","0","0","0","0","0"
"28786  :  โรงพยาบาลมะนัง","149","22","3","34","0","4","3","0","5","78","0","0","0","0","0","0","0"
"10683  :  โรงพยาบาลตรัง","1,076","347","10","167","6","8","15","0","10","513","0","0","0","0","0","0","0"
"11407  :  โรงพยาบาลกันตัง","206","42","10","53","0","12","12","0","0","50","0","8","5","0","2","0","1"
"11408  :  โรงพยาบาลย่านตาขาว","181","57","3","26","0","4","2","0","0","81","0","3","0","0","1","0","1"
"11409  :  โรงพยาบาลปะเหลียน","256","54","9","79","6","8","5","0","5","83","0","6","1","0","0","0","0"
"11410  :  โรงพยาบาลสิเกา","74","6","6","9","0","6","9","0","5","33","0","0","0","0","0","0","0"
"11411  :  โรงพยาบาลห้วยยอด","309","57","22","103","0","8","16","0","2","66","0","9","7","0","2","0","0"
"11412  :  โรงพยาบาลวังวิเศษ","181","35","9","51","13","7","8","0","6","51","0","0","1","0","0","0","0"
"11413  :  โรงพยาบาลนาโยง","289","96","5","91","0","1","2","0","7","87","0","0","0","0","0","0","0"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14139  :  โรงพยาบาลรัษฎา","165","65","5","71","1","3","6","0","3","11","0","0","0","0","0","0","0"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","169","33","5","43","1","3","3","0","5","73","0","3","0","0","0","0","0"
"10747  :  โรงพยาบาลพัทลุง","1,059","81","23","549","5","0","5","0","51","297","0","48","0","0","0","0","0"
"11414  :  โรงพยาบาลกงหรา","113","18","3","38","1","4","2","0","4","42","0","0","0","0","0","0","0"
"11415  :  โรงพยาบาลเขาชัยสน","90","21","9","8","0","4","4","0","2","38","0","0","1","0","0","3","0"
"11416  :  โรงพยาบาลตะโหมด","150","31","7","44","0","5","5","0","3","54","0","0","1","0","0","0","0"
"11417  :  โรงพยาบาลควนขนุน","341","83","14","76","5","3","5","0","5","149","0","1","0","0","0","0","0"
"11418  :  โรงพยาบาลปากพะยูน","272","61","11","81","0","7","5","0","5","102","0","0","0","0","0","0","0"
"11419  :  โรงพยาบาลศรีบรรพต","160","22","5","42","0","1","3","0","4","78","0","1","1","0","0","3","0"
"11420  :  โรงพยาบาลป่าบอน","133","31","8","49","1","4","3","0","3","34","0","0","0","0","0","0","0"
"11421  :  โรงพยาบาลบางแก้ว","105","4","4","11","2","4","3","0","6","68","0","1","1","0","0","1","0"
"11422  :  โรงพยาบาลป่าพะยอม","176","32","5","53","1","0","4","0","5","75","0","1","0","0","0","0","0"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","127","25","4","35","3","7","3","0","3","47","0","0","0","0","0","0","0"
"10748  :  โรงพยาบาลปัตตานี","354","96","19","94","0","13","7","0","4","121","0","0","0","0","0","0","0"
"11423  :  โรงพยาบาลโคกโพธิ์","13","0","9","0","0","0","2","0","0","2","0","0","0","0","0","0","0"
"11424  :  โรงพยาบาลหนองจิก","65","7","4","12","0","0","10","0","9","23","0","0","0","0","0","0","0"
"11425  :  โรงพยาบาลปะนาเระ","167","14","6","88","6","1","5","0","10","37","0","0","0","0","0","0","0"
"11426  :  โรงพยาบาลมายอ","16","2","5","0","0","1","7","0","0","1","0","0","0","0","0","0","0"
"11427  :  โรงพยาบาลทุ่งยางแดง","124","5","5","57","3","3","2","0","5","44","0","0","0","0","0","0","0"
"11428  :  โรงพยาบาลไม้แก่น","108","3","3","46","4","2","3","0","3","44","0","0","0","0","0","0","0"
