"โรงพยาบาล","รวมทั้งหมด","แพทย์01","ทันตแพทย์02","พยาบาลวิชาชีพ03","จพ.สาธารณสุข04","นวก.สาธารณสุข05","จพ.ทันตสาธารณสุข06","อสม.07","แพทย์ทางเลือกที่ผ่านการอบรม08","อื่นๆ09","ผู้ดูแลผู้ป่วยที่บ้าน10","เภสัชกร11","แพทย์แผนไทยที่มีใบประกอบวิชาชีพ081","หมอพื้นบ้านที่มีใบประกอบวิชาชีพ082","แพทย์แผนจีนที่มีใบประกอบวิชาชีพ083","ผู้ช่วยแพทย์แผนไทยที่ผ่านการฝึกอบรม084","แพทย์ทางเลือกมีวุฒิ/ผ่านการอบรม085"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","60","8","0","35","0","0","0","0","1","10","0","1","2","0","1","0","0"
"28858  :  โรงพยาบาลบ้านคา","88","13","4","23","0","3","2","0","0","35","0","3","1","0","0","0","3"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","1,019","271","31","501","0","22","6","0","9","171","1","0","1","0","0","0","0"
"10732  :  โรงพยาบาลมะการักษ์","453","154","17","158","0","11","10","0","3","98","0","2","0","0","0","0","0"
"11278  :  โรงพยาบาลไทรโยค","171","26","6","46","1","1","2","0","7","81","0","1","0","0","0","0","0"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","91","12","4","33","0","5","1","0","0","35","0","1","0","0","0","0","0"
"11280  :  โรงพยาบาลบ่อพลอย","267","40","9","91","2","2","5","0","6","110","0","2","0","0","0","0","0"
"11281  :  โรงพยาบาลท่ากระดาน","74","9","4","25","0","0","2","0","4","28","0","2","0","0","0","0","0"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","505","123","17","165","5","23","15","0","9","147","0","1","0","0","0","0","0"
"11283  :  โรงพยาบาลทองผาภูมิ","249","35","7","89","1","3","2","0","2","92","0","12","0","0","0","2","1"
"11284  :  โรงพยาบาลสังขละบุรี","119","12","4","46","1","2","3","0","4","47","0","0","0","0","0","0","0"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","107","20","4","28","1","3","3","0","18","30","0","0","0","0","0","0","0"
"11286  :  โรงพยาบาลเลาขวัญ","87","11","9","39","1","3","10","0","2","11","0","1","0","0","0","0","0"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","208","17","7","65","2","15","3","0","2","93","0","3","0","0","0","0","0"
"11288  :  โรงพยาบาลสถานพระบารมี","187","18","9","64","4","6","4","1","0","77","0","1","2","0","0","1","0"
"11520  :  โรงพยาบาลค่ายสุรสีห์","37","10","0","12","0","1","0","0","1","13","0","0","0","0","0","0","0"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","82","17","4","27","0","3","3","0","2","26","0","0","0","0","0","0","0"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","86","13","4","28","0","1","1","0","6","24","0","4","2","0","0","0","0"
"41701  :  โรงพยาบาลหนองปรือ","169","18","8","62","0","3","2","0","0","64","0","10","1","0","0","1","0"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","2,425","535","17","386","0","35","5","0","0","1,390","0","48","5","0","1","0","0"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","917","132","24","323","20","36","8","0","1","303","0","23","2","0","0","15","1"
"11289  :  โรงพยาบาลเดิมบางนางบวช","184","41","12","50","2","2","4","0","2","66","0","0","0","0","1","1","0"
"11290  :  โรงพยาบาลด่านช้าง","228","37","12","95","1","3","3","0","3","60","0","2","2","0","0","0","0"
"11291  :  โรงพยาบาลบางปลาม้า","200","36","8","82","3","4","3","0","3","42","0","7","2","0","0","0","0"
"11292  :  โรงพยาบาลศรีประจันต์","214","26","7","88","3","9","3","0","1","63","0","8","2","0","1","0","0"
"11293  :  โรงพยาบาลดอนเจดีย์","143","12","5","72","4","1","4","0","0","27","0","5","0","0","0","8","1"
"11294  :  โรงพยาบาลสามชุก","185","19","6","72","0","4","4","0","0","67","0","1","3","0","0","9","0"
"11295  :  โรงพยาบาลอู่ทอง","383","124","9","192","1","4","2","0","0","22","0","19","8","0","0","0","0"
"11296  :  โรงพยาบาลหนองหญ้าไซ","174","21","4","62","3","3","4","0","0","68","0","5","1","0","0","2","0"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","131","115","12","0","0","0","0","0","4","0","0","0","0","0","0","0","0"
"11297  :  โรงพยาบาลกำแพงแสน","279","46","13","128","1","7","3","0","4","62","0","12","2","0","0","0","0"
"11298  :  โรงพยาบาลนครชัยศรี","121","20","8","39","2","4","2","0","4","42","0","0","0","0","0","0","0"
"11299  :  โรงพยาบาลห้วยพลู","240","55","14","79","0","9","5","0","1","55","0","9","5","0","1","2","1"
"11300  :  โรงพยาบาลดอนตูม","94","7","4","31","3","5","2","0","0","27","0","2","1","0","0","0","1"
"11301  :  โรงพยาบาลบางเลน","351","80","6","64","3","10","5","0","10","171","0","0","0","0","0","0","1"
"11302  :  โรงพยาบาลสามพราน","385","54","14","87","12","7","4","1","25","148","5","14","0","0","2","0","0"
"11303  :  โรงพยาบาลพุทธมณฑล","140","33","17","31","0","5","1","0","8","45","0","0","0","0","0","0","0"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","168","56","3","54","4","6","2","0","2","19","0","6","1","0","11","0","4"
"10734  :  โรงพยาบาลสมุทรสาคร","1,701","274","36","636","2","17","5","0","5","658","0","51","0","0","0","0","0"
"11304  :  โรงพยาบาลกระทุ่มแบน","754","60","14","258","9","36","4","0","2","340","0","25","4","0","0","2","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","2,483","497","47","513","22","104","14","0","69","1,191","0","22","3","0","1","0","0"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","119","32","10","5","7","4","1","0","0","60","0","0","0","0","0","0","0"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","1,019","142","20","290","0","15","8","0","30","493","0","21","0","0","0","0","0"
"11306  :  โรงพยาบาลนภาลัย","373","24","12","119","1","23","7","79","12","91","0","2","1","0","1","1","0"
"11307  :  โรงพยาบาลอัมพวา","136","14","7","43","1","1","4","0","4","61","0","0","0","0","0","1","0"
"10736  :  โรงพยาบาลพระจอมเกล้า","569","175","10","320","0","6","1","0","3","31","0","13","1","0","0","1","8"
"11308  :  โรงพยาบาลเขาย้อย","178","41","6","52","1","4","4","0","0","58","0","5","2","0","0","5","0"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","209","56","4","53","1","6","7","2","2","74","0","2","2","0","0","0","0"
"11310  :  โรงพยาบาลชะอำ","263","61","7","91","2","5","6","0","11","80","0","0","0","0","0","0","0"
"11311  :  โรงพยาบาลท่ายาง","231","99","8","36","0","7","1","0","8","61","0","4","1","0","1","0","0"
"11312  :  โรงพยาบาลบ้านลาด","210","52","8","59","0","5","4","0","36","40","0","5","0","0","0","0","1"
"11313  :  โรงพยาบาลบ้านแหลม","215","44","10","58","0","10","3","0","1","84","0","1","3","0","0","0","0"
"11314  :  โรงพยาบาลแก่งกระจาน","156","35","3","29","3","11","2","0","2","69","0","0","2","0","0","0","0"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","318","107","14","77","1","13","0","0","26","80","0","0","0","0","0","0","0"
"11315  :  โรงพยาบาลกุยบุรี","174","23","6","44","1","6","4","0","13","77","0","0","0","0","0","0","0"
"11316  :  โรงพยาบาลทับสะแก","248","11","5","57","0","5","2","0","0","152","0","5","3","0","0","6","0"
"11317  :  โรงพยาบาลบางสะพาน","411","74","9","128","5","11","4","0","3","162","0","15","0","0","0","0","0"
"11318  :  โรงพยาบาลบางสะพานน้อย","93","43","6","19","1","2","0","0","0","15","0","2","1","0","0","0","0"
"11319  :  โรงพยาบาลปราณบุรี","155","19","6","56","2","9","4","0","18","23","0","7","3","0","0","0","0"
"11320  :  โรงพยาบาลหัวหิน","109","57","22","12","0","1","5","0","5","7","0","0","0","0","0","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","268","46","12","66","2","10","7","0","11","107","6","0","0","0","0","0","0"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","48","4","5","25","11","1","0","0","0","2","0","0","0","0","0","0","0"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","1,299","194","19","540","1","14","13","0","3","478","0","0","0","0","2","0","0"
"11322  :  โรงพยาบาลพรหมคีรี","199","39","4","71","0","2","5","0","6","72","0","0","0","0","0","0","0"
"11324  :  โรงพยาบาลลานสะกา","253","72","4","62","2","4","3","0","13","93","0","0","0","0","0","0","0"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","211","55","7","80","1","2","3","0","5","52","0","1","3","0","0","1","0"
"11326  :  โรงพยาบาลพิปูน","93","5","4","36","0","4","6","0","1","29","0","3","1","0","0","0","1"
"11327  :  โรงพยาบาลเชียรใหญ่","134","26","6","50","0","8","4","1","6","33","0","0","0","0","0","0","0"
"11328  :  โรงพยาบาลชะอวด","226","36","7","78","2","5","14","0","3","53","1","9","3","0","0","0","0"
"11329  :  โรงพยาบาลท่าศาลา","776","94","18","254","1","9","8","0","30","341","0","19","0","0","2","0","0"
"11330  :  โรงพยาบาลทุ่งสง","677","199","20","297","1","12","4","0","6","138","0","0","0","0","0","0","0"
"11331  :  โรงพยาบาลนาบอน","199","61","6","53","2","4","12","0","9","41","0","4","0","0","0","0","0"
"11332  :  โรงพยาบาลทุ่งใหญ่","456","15","7","68","4","4","7","243","3","91","0","8","3","0","1","0","0"
"11333  :  โรงพยาบาลปากพนัง","246","31","7","96","0","8","8","0","10","84","0","2","0","0","0","0","0"
"11334  :  โรงพยาบาลร่อนพิบูลย์","191","38","8","64","1","2","9","0","5","64","0","0","0","0","0","0","0"
"11335  :  โรงพยาบาลสิชล","518","185","12","204","3","7","7","0","5","89","0","6","0","0","0","0","0"
"11336  :  โรงพยาบาลขนอม","238","112","4","58","3","3","4","0","5","49","0","0","0","0","0","0","0"
"11337  :  โรงพยาบาลหัวไทร","287","10","6","69","1","5","8","85","0","82","0","8","3","4","0","2","0"
"11338  :  โรงพยาบาลบางขัน","187","47","6","62","1","3","5","0","3","60","0","0","0","0","0","0","0"
"11339  :  โรงพยาบาลถ้ำพรรณรา","52","3","7","19","1","3","4","0","2","12","0","0","0","0","0","0","0"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","581","93","3","101","0","0","0","1","0","349","0","14","3","0","1","0","0"
"11660  :  โรงพยาบาลจุฬาภรณ์","105","16","5","35","0","4","3","0","5","37","0","0","0","0","0","0","0"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","67","5","3","29","0","4","2","0","1","20","0","3","0","0","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","18","0","0","12","1","0","1","0","0","4","0","0","0","0","0","0","0"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","143","24","3","12","0","0","3","0","0","86","0","3","4","0","0","0","1"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","470","211","5","101","9","2","8","4","9","121","0","0","0","0","0","0","0"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","109","11","4","31","2","4","3","10","0","35","0","4","2","0","0","0","0"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","130","35","3","33","1","2","3","0","0","30","0","4","2","0","0","1","3"
"40742  :  โรงพยาบาลนบพิตำ","114","15","3","27","0","3","5","0","2","55","0","3","1","0","0","0","0"
"40743  :  โรงพยาบาลพระพรหม","169","50","3","46","0","5","5","0","5","50","0","5","0","0","0","0","0"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11340  :  โรงพยาบาลเขาพนม","140","13","5","56","6","0","2","0","3","54","0","1","0","0","0","0","0"
"11341  :  โรงพยาบาลเกาะลันตา","113","14","3","37","2","8","3","4","2","37","0","0","0","0","0","0","1"
"11342  :  โรงพยาบาลคลองท่อม","128","35","10","41","0","0","11","0","0","21","0","2","4","0","0","0","0"
"11343  :  โรงพยาบาลอ่าวลึก","164","51","10","32","7","12","8","0","3","35","0","5","0","0","0","0","1"
"11344  :  โรงพยาบาลปลายพระยา","101","26","6","26","0","0","3","0","3","37","0","0","0","0","0","0","0"
"11345  :  โรงพยาบาลลำทับ","73","14","6","15","0","1","3","0","3","30","0","1","0","0","0","0","0"
"11346  :  โรงพยาบาลเหนือคลอง","148","30","13","49","2","3","4","0","3","44","0","0","0","0","0","0","0"
"77753  :  โรงพยาบาลเกาะพีพี","62","9","3","13","0","0","1","0","1","34","0","0","1","0","0","0","0"
"10739  :  โรงพยาบาลพังงา","196","167","9","5","0","0","4","0","7","3","1","0","0","0","0","0","0"
"10740  :  โรงพยาบาลตะกั่วป่า","312","45","14","118","0","8","3","0","3","116","0","5","0","0","0","0","0"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","129","14","3","42","1","6","1","0","7","55","0","0","0","0","0","0","0"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","162","47","3","39","0","4","2","0","1","66","0","0","0","0","0","0","0"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","212","39","6","39","1","2","4","0","2","119","0","0","0","0","0","0","0"
"11350  :  โรงพยาบาลบางไทร","119","29","4","39","3","1","3","0","1","39","0","0","0","0","0","0","0"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","97","41","7","12","0","4","2","0","0","28","0","0","3","0","0","0","0"
"11353  :  โรงพยาบาลทับปุด","178","43","5","43","4","6","4","0","0","54","0","6","2","0","0","5","0"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","180","43","7","54","6","7","3","0","2","53","0","3","1","1","0","0","0"
"10741  :  โรงพยาบาลวชิระภูเก็ต","2,549","326","38","750","1","7","6","0","12","1,353","0","54","0","0","0","2","0"
"11355  :  โรงพยาบาลป่าตอง","584","167","27","128","7","10","7","0","6","232","0","0","0","0","0","0","0"
"11356  :  โรงพยาบาลถลาง","399","63","15","100","6","12","6","0","6","181","0","10","0","0","0","0","0"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","70","4","5","15","6","24","1","0","0","15","0","0","0","0","0","0","0"
"41436  :  โรงพยาบาลฉลอง","227","62","6","43","0","2","3","0","2","87","1","17","2","0","0","1","0"
"09192  :  โรงพยาบาลเกาะเต่า","118","42","6","35","8","0","4","0","8","13","0","2","0","0","0","0","0"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","86","1","0","68","0","0","0","0","0","17","0","0","0","0","0","0","0"
"10742  :  โรงพยาบาลเกาะสมุย","703","85","10","188","0","20","1","6","8","347","0","15","4","0","2","0","0"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","546","57","15","159","1","8","10","0","2","267","0","0","4","0","1","3","0"
"11358  :  โรงพยาบาลดอนสัก","137","34","3","36","4","10","2","0","4","44","0","0","0","0","0","0","0"
"11359  :  โรงพยาบาลเกาะพงัน","123","7","2","48","2","7","2","0","4","46","0","5","0","0","0","0","0"
"11360  :  โรงพยาบาลไชยา","285","72","10","95","0","8","8","0","8","73","0","10","0","0","0","0","0"
"11361  :  โรงพยาบาลท่าชนะ","181","35","6","65","3","7","4","0","7","38","0","10","0","0","0","0","0"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","157","19","7","50","0","9","5","0","5","52","0","6","0","0","0","0","0"
"11363  :  โรงพยาบาลบ้านตาขุน","146","30","2","32","0","9","4","0","0","58","0","1","9","0","1","0","0"
"11364  :  โรงพยาบาลพนม","245","39","4","63","3","9","3","0","11","112","0","1","0","0","0","0","0"
"11365  :  โรงพยาบาลท่าฉาง","311","24","7","49","4","2","7","86","5","120","0","0","3","0","2","1","0"
"11366  :  โรงพยาบาลบ้านนาสาร","396","198","7","100","5","6","10","0","6","55","0","9","0","0","0","0","0"
"11367  :  โรงพยาบาลบ้านนาเดิม","282","10","4","30","4","4","6","126","9","67","0","1","0","0","0","0","0"
"11368  :  โรงพยาบาลเคียนซา","172","13","6","58","1","6","1","0","10","71","0","5","0","0","1","0","0"
"11369  :  โรงพยาบาลพระแสง","426","72","11","77","2","26","4","118","11","90","0","15","0","0","0","0","0"
"11370  :  โรงพยาบาลพุนพิน","768","142","18","141","2","10","1","200","14","234","0","5","0","0","0","0","0"
"11371  :  โรงพยาบาลชัยบุรี","255","19","6","42","1","6","4","60","2","97","0","5","0","0","0","0","5"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","215","58","8","105","2","5","4","0","9","22","0","0","0","0","0","0","0"
"11654  :  โรงพยาบาลวิภาวดี","139","28","3","44","2","6","2","0","7","47","0","0","0","0","0","0","0"
"12289  :  โรงพยาบาลสวนสราญรมย์","355","19","1","170","0","0","0","0","0","147","0","17","1","0","0","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","385","87","14","98","8","9","13","0","24","115","0","9","0","0","0","0","0"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","75","26","1","14","0","0","0","0","0","34","0","0","0","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","3","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","99","11","4","10","0","2","0","0","2","64","1","2","0","0","0","0","0"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","42","6","0","0","0","0","0","0","0","36","0","0","0","0","0","0","0"
"10743  :  โรงพยาบาลระนอง","765","113","32","269","2","12","2","0","4","288","0","36","1","0","0","5","1"
"11323  :  โรงพยาบาลละอุ่น","74","22","7","12","0","2","1","0","1","26","0","1","1","0","0","0","0"
"11372  :  โรงพยาบาลกะเปอร์","250","60","13","50","5","7","3","1","1","97","0","3","1","0","0","2","0"
"11373  :  โรงพยาบาลกระบุรี","176","60","18","18","5","3","4","0","2","57","0","1","1","0","0","0","1"
"11374  :  โรงพยาบาลสุขสำราญ","128","15","8","30","3","4","5","0","3","59","0","0","1","0","0","0","0"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","296","270","21","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"11375  :  โรงพยาบาลปากน้ำชุมพร","107","3","2","38","1","6","3","0","0","52","0","1","1","0","0","0","0"
"11376  :  โรงพยาบาลท่าแซะ","268","64","6","86","11","5","12","0","4","80","0","0","0","0","0","0","0"
"11377  :  โรงพยาบาลปะทิว","139","13","3","47","1","3","4","0","3","65","0","0","0","0","0","0","0"
"11378  :  โรงพยาบาลมาบอำมฤต","115","8","3","37","0","2","4","0","2","59","0","0","0","0","0","0","0"
"11379  :  โรงพยาบาลหลังสวน","409","23","9","131","3","11","4","0","1","192","0","11","3","0","0","3","0"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","125","28","8","36","0","7","3","1","2","27","0","4","1","0","0","0","0"
"11381  :  โรงพยาบาลละแม","210","43","5","58","4","7","7","0","3","83","0","0","0","0","0","0","0"
"11382  :  โรงพยาบาลพะโต๊ะ","146","17","4","39","4","7","5","0","1","53","0","6","2","0","0","8","0"
"11383  :  โรงพยาบาลสวี","291","42","18","93","4","6","10","0","6","112","0","0","0","0","0","0","0"
"11385  :  โรงพยาบาลทุ่งตะโก","136","28","6","37","2","4","3","0","3","51","0","0","2","0","0","0","0"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","10","2","0","4","0","0","0","0","0","4","0","0","0","0","0","0","0"
"10682  :  โรงพยาบาลหาดใหญ่","3,115","524","46","974","4","23","10","0","35","1,439","0","55","0","0","0","0","0"
"10745  :  โรงพยาบาลสงขลา","2,042","348","21","739","0","18","8","0","46","822","0","36","4","0","0","0","0"
"11386  :  โรงพยาบาลสทิงพระ","244","82","7","88","0","5","7","0","5","47","0","3","0","0","0","0","0"
"11387  :  โรงพยาบาลจะนะ","482","88","10","111","7","8","7","0","4","239","0","3","0","0","0","0","0"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","776","198","12","191","1","9","8","0","23","334","0","0","0","0","0","0","0"
"11390  :  โรงพยาบาลเทพา","494","96","10","112","4","20","10","0","47","195","0","0","0","0","0","0","0"
"11391  :  โรงพยาบาลสะบ้าย้อย","492","125","5","104","7","14","5","0","32","199","0","1","0","0","0","0","0"
"11392  :  โรงพยาบาลระโนด","320","54","14","86","5","27","13","15","4","61","0","1","0","0","0","0","0"
"11393  :  โรงพยาบาลกระแสสินธุ์","250","64","6","55","3","15","3","1","4","99","0","0","0","0","0","0","0"
"11394  :  โรงพยาบาลรัตภูมิ","319","67","7","96","2","8","7","0","10","122","0","0","0","0","0","0","0"
"11395  :  โรงพยาบาลสะเดา","379","81","7","97","1","7","5","0","3","146","0","11","3","0","0","6","0"
"11396  :  โรงพยาบาลนาหม่อม","325","104","4","78","2","1","3","0","19","114","0","0","0","0","0","0","0"
"11397  :  โรงพยาบาลควนเนียง","275","84","4","64","4","6","3","0","18","92","0","0","0","0","0","0","0"
"11398  :  โรงพยาบาลปาดังเบซาร์","285","61","4","92","4","9","3","0","1","92","0","5","3","0","0","0","0"
"11399  :  โรงพยาบาลบางกล่ำ","353","134","4","56","1","7","4","0","9","134","0","4","0","0","0","0","0"
"11400  :  โรงพยาบาลสิงหนคร","256","91","6","67","2","6","4","0","22","58","0","0","0","0","0","0","0"
"11401  :  โรงพยาบาลคลองหอยโข่ง","249","77","3","49","7","8","3","1","3","98","0","0","0","0","0","0","0"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","407","29","6","197","1","2","1","0","4","151","1","9","1","0","0","5","0"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","8","2","0","3","0","1","0","0","0","2","0","0","0","0","0","0","0"
"10746  :  โรงพยาบาลสตูล","756","152","16","338","0","9","11","0","6","218","0","5","0","0","0","0","1"
"11402  :  โรงพยาบาลควนโดน","184","37","6","65","0","4","3","0","5","64","0","0","0","0","0","0","0"
"11403  :  โรงพยาบาลควนกาหลง","194","59","5","62","0","8","4","0","3","45","0","4","3","0","0","1","0"
"11404  :  โรงพยาบาลท่าแพ","178","24","5","59","2","4","0","0","9","74","0","1","0","0","0","0","0"
"11405  :  โรงพยาบาลละงู","236","86","12","75","4","2","9","0","2","19","0","7","6","0","2","1","4"
"11406  :  โรงพยาบาลทุ่งหว้า","135","33","6","41","3","3","6","0","7","36","0","0","0","0","0","0","0"
"28786  :  โรงพยาบาลมะนัง","165","32","3","37","0","4","3","0","6","80","0","0","0","0","0","0","0"
"10683  :  โรงพยาบาลตรัง","1,220","406","10","210","6","12","19","0","10","547","0","0","0","0","0","0","0"
"11407  :  โรงพยาบาลกันตัง","223","55","10","53","0","13","12","0","0","52","0","9","5","0","2","0","1"
"11408  :  โรงพยาบาลย่านตาขาว","273","101","5","65","0","4","2","0","2","85","0","4","0","0","1","0","1"
"11409  :  โรงพยาบาลปะเหลียน","272","60","11","82","6","8","5","0","4","88","0","6","2","0","0","0","0"
"11410  :  โรงพยาบาลสิเกา","79","8","7","11","0","6","9","0","5","33","0","0","0","0","0","0","0"
"11411  :  โรงพยาบาลห้วยยอด","357","69","20","134","2","9","7","0","2","68","0","11","13","0","3","0","0"
"11412  :  โรงพยาบาลวังวิเศษ","198","46","4","57","13","7","6","0","6","58","0","0","1","0","0","0","0"
"11413  :  โรงพยาบาลนาโยง","305","106","5","95","0","2","2","0","8","87","0","0","0","0","0","0","0"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14139  :  โรงพยาบาลรัษฎา","166","66","4","74","1","3","2","0","4","12","0","0","0","0","0","0","0"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","186","42","5","49","1","3","3","0","5","74","0","3","0","0","0","0","0"
"10747  :  โรงพยาบาลพัทลุง","1,059","80","23","549","5","0","5","0","51","298","0","48","0","0","0","0","0"
"11414  :  โรงพยาบาลกงหรา","127","26","5","40","1","6","2","0","4","42","0","0","0","0","0","0","0"
"11415  :  โรงพยาบาลเขาชัยสน","104","25","11","13","0","5","4","0","4","37","0","1","1","0","0","3","0"
"11416  :  โรงพยาบาลตะโหมด","174","41","8","51","0","8","5","0","3","57","0","0","1","0","0","0","0"
"11417  :  โรงพยาบาลควนขนุน","372","92","15","88","5","3","5","0","7","155","0","1","0","0","0","0","0"
"11418  :  โรงพยาบาลปากพะยูน","270","64","6","83","0","7","3","0","6","101","0","0","0","0","0","0","0"
"11419  :  โรงพยาบาลศรีบรรพต","168","24","6","43","0","2","3","0","5","81","0","1","0","0","0","3","0"
"11420  :  โรงพยาบาลป่าบอน","151","35","8","57","1","6","3","0","3","38","0","0","0","0","0","0","0"
"11421  :  โรงพยาบาลบางแก้ว","108","6","4","12","2","5","3","0","7","67","0","1","0","0","0","1","0"
"11422  :  โรงพยาบาลป่าพะยอม","182","35","5","54","1","0","4","0","5","77","0","1","0","0","0","0","0"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","135","26","4","42","3","6","4","0","1","47","0","0","2","0","0","0","0"
"10748  :  โรงพยาบาลปัตตานี","380","99","19","97","1","15","9","0","4","136","0","0","0","0","0","0","0"
"11423  :  โรงพยาบาลโคกโพธิ์","15","0","10","0","0","0","2","0","0","2","0","1","0","0","0","0","0"
"11424  :  โรงพยาบาลหนองจิก","88","11","5","23","0","1","11","0","9","28","0","0","0","0","0","0","0"
"11425  :  โรงพยาบาลปะนาเระ","170","15","6","88","7","1","5","0","10","38","0","0","0","0","0","0","0"
"11426  :  โรงพยาบาลมายอ","22","2","5","3","0","3","7","0","0","2","0","0","0","0","0","0","0"
"11427  :  โรงพยาบาลทุ่งยางแดง","127","5","5","57","2","4","3","0","5","46","0","0","0","0","0","0","0"
"11428  :  โรงพยาบาลไม้แก่น","114","3","6","46","4","2","4","0","3","46","0","0","0","0","0","0","0"
