"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100"
"10785  :  โรงพยาบาลโพธิ์ทอง","57","27","47.37","10","37.04","59","54","91.53","26","48.15","54","52","96.30","31","59.62","54","0","0.00","0","0.00"
"10786  :  โรงพยาบาลแสวงหา","145","54","37.24","16","29.63","150","52","34.67","12","23.08","152","105","69.08","81","77.14","146","0","0.00","0","0.00"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","52","8","15.38","4","50.00","49","19","38.78","8","42.11","44","20","45.45","5","25.00","36","0","0.00","0","0.00"
"10788  :  โรงพยาบาลสามโก้","21","5","23.81","2","40.00","21","5","23.81","0","0.00","22","20","90.91","11","55.00","21","0","0.00","0","0.00"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","264","11","4.17","5","45.45","265","13","4.91","5","38.46","272","12","4.41","6","50.00","263","0","0.00","0","0.00"
"10790  :  โรงพยาบาลโคกสำโรง","218","197","90.37","130","65.99","214","105","49.07","57","54.29","215","57","26.51","21","36.84","230","0","0.00","0","0.00"
"10791  :  โรงพยาบาลชัยบาดาล","326","60","18.40","24","40.00","307","102","33.22","40","39.22","291","81","27.84","26","32.10","280","0","0.00","0","0.00"
"10792  :  โรงพยาบาลท่าวุ้ง","102","90","88.24","58","64.44","95","88","92.63","54","61.36","90","84","93.33","60","71.43","83","0","0.00","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","206","191","92.72","173","90.58","197","189","95.94","160","84.66","189","52","27.51","20","38.46","182","0","0.00","0","0.00"
"10794  :  โรงพยาบาลสระโบสถ์","68","66","97.06","43","65.15","58","52","89.66","34","65.38","53","15","28.30","5","33.33","53","0","0.00","0","0.00"
"10795  :  โรงพยาบาลโคกเจริญ","135","114","84.44","68","59.65","141","129","91.49","61","47.29","138","100","72.46","51","51.00","136","0","0.00","0","0.00"
"10796  :  โรงพยาบาลลำสนธิ","153","25","16.34","13","52.00","147","75","51.02","36","48.00","149","65","43.62","30","46.15","141","0","0.00","0","0.00"
"10797  :  โรงพยาบาลหนองม่วง","130","24","18.46","7","29.17","127","61","48.03","32","52.46","121","47","38.84","23","48.94","121","0","0.00","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","125","109","87.20","77","70.64","120","102","85.00","57","55.88","117","104","88.89","76","73.08","116","0","0.00","0","0.00"
"10693  :  โรงพยาบาลอินทร์บุรี","36","14","38.89","6","42.86","35","21","60.00","9","42.86","32","12","37.50","2","16.67","30","0","0.00","0","0.00"
"10798  :  โรงพยาบาลบางระจัน","66","59","89.39","45","76.27","59","52","88.14","33","63.46","65","28","43.08","12","42.86","68","0","0.00","0","0.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","185","62","33.51","38","61.29","185","57","30.81","28","49.12","183","54","29.51","20","37.04","179","0","0.00","0","0.00"
"10800  :  โรงพยาบาลพรหมบุรี","117","107","91.45","58","54.21","118","111","94.07","60","54.05","117","40","34.19","15","37.50","118","0","0.00","0","0.00"
"10801  :  โรงพยาบาลท่าช้าง","33","15","45.45","7","46.67","34","29","85.29","19","65.52","37","9","24.32","2","22.22","37","0","0.00","0","0.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","114","111","97.37","54","48.65","117","110","94.02","55","50.00","119","108","90.76","62","57.41","118","0","0.00","0","0.00"
"10803  :  โรงพยาบาลวัดสิงห์","65","64","98.46","45","70.31","65","59","90.77","39","66.10","62","59","95.16","49","83.05","57","0","0.00","0","0.00"
"10804  :  โรงพยาบาลสรรพยา","72","62","86.11","39","62.90","66","65","98.48","45","69.23","72","64","88.89","41","64.06","70","0","0.00","0","0.00"
"10805  :  โรงพยาบาลสรรคบุรี","172","154","89.53","95","61.69","169","157","92.90","96","61.15","173","92","53.18","44","47.83","170","0","0.00","0","0.00"
"10806  :  โรงพยาบาลหันคา","206","193","93.69","138","71.50","205","197","96.10","117","59.39","188","156","82.98","104","66.67","176","0","0.00","0","0.00"
"27974  :  โรงพยาบาลหนองมะโมง","39","24","61.54","15","62.50","39","17","43.59","7","41.18","38","38","100.00","15","39.47","35","0","0.00","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","265","89","33.58","44","49.44","255","85","33.33","33","38.82","250","46","18.40","19","41.30","240","0","0.00","0","0.00"
"10808  :  โรงพยาบาลหนองแค","74","15","20.27","6","40.00","72","13","18.06","3","23.08","76","11","14.47","6","54.55","73","0","0.00","0","0.00"
"10809  :  โรงพยาบาลวิหารแดง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","64","22","34.38","9","40.91","62","23","37.10","8","34.78","66","21","31.82","6","28.57","68","0","0.00","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","126","31","24.60","10","32.26","118","104","88.14","66","63.46","112","36","32.14","11","30.56","100","0","0.00","0","0.00"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","89","83","93.26","51","61.45","93","82","88.17","35","42.68","89","55","61.80","25","45.45","79","0","0.00","0","0.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","44","41","93.18","29","70.73","46","35","76.09","23","65.71","43","40","93.02","30","75.00","44","0","0.00","0","0.00"
"10815  :  โรงพยาบาลมวกเหล็ก","217","63","29.03","20","31.75","212","97","45.75","24","24.74","212","49","23.11","14","28.57","205","0","0.00","0","0.00"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","86","14","16.28","8","57.14","84","36","42.86","18","50.00","79","16","20.25","8","50.00","72","0","0.00","0","0.00"
"11485  :  โรงพยาบาลค่ายอดิศร","69","12","17.39","4","33.33","60","12","20.00","2","16.67","62","6","9.68","2","33.33","58","0","0.00","0","0.00"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","772","242","31.35","181","74.79","761","282","37.06","160","56.74","764","230","30.10","150","65.22","754","0","0.00","0","0.00"
"10818  :  โรงพยาบาลหนองใหญ่","220","68","30.91","47","69.12","220","202","91.82","173","85.64","225","74","32.89","49","66.22","219","0","0.00","0","0.00"
"10819  :  โรงพยาบาลบางละมุง","428","393","91.82","358","91.09","367","241","65.67","211","87.55","330","44","13.33","33","75.00","284","0","0.00","0","0.00"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","75","31","41.33","11","35.48","84","24","28.57","8","33.33","83","68","81.93","22","32.35","77","0","0.00","0","0.00"
"10821  :  โรงพยาบาลพานทอง","208","63","30.29","20","31.75","205","76","37.07","21","27.63","191","44","23.04","18","40.91","198","0","0.00","0","0.00"
"10822  :  โรงพยาบาลพนัสนิคม","76","76","100.00","55","72.37","58","58","100.00","32","55.17","46","46","100.00","32","69.57","36","0","0.00","0","0.00"
"10823  :  โรงพยาบาลแหลมฉบัง","1,533","791","51.60","637","80.53","1,449","695","47.96","475","68.35","1,329","320","24.08","266","83.13","1,223","0","0.00","0","0.00"
"10824  :  โรงพยาบาลเกาะสีชัง","90","80","88.89","34","42.50","90","76","84.44","28","36.84","91","56","61.54","16","28.57","84","0","0.00","0","0.00"
"10825  :  โรงพยาบาลสัตหีบกม10","573","120","20.94","64","53.33","532","160","30.08","93","58.13","499","308","61.72","134","43.51","499","0","0.00","0","0.00"
"10826  :  โรงพยาบาลบ่อทอง","110","108","98.18","86","79.63","106","104","98.11","74","71.15","100","93","93.00","89","95.70","106","0","0.00","0","0.00"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","17","4","23.53","1","25.00","20","11","55.00","4","36.36","18","3","16.67","2","66.67","18","0","0.00","0","0.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","469","31","6.61","20","64.52","402","51","12.69","30","58.82","337","3","0.89","1","33.33","273","0","0.00","0","0.00"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","4","0","0.00","0","0.00","4","0","0.00","0","0.00","4","1","25.00","1","100.00","5","0","0.00","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","666","38","5.71","20","52.63","670","121","18.06","67","55.37","673","19","2.82","12","63.16","640","0","0.00","0","0.00"
"28006  :  โรงพยาบาลเกาะจันทร์","106","94","88.68","26","27.66","100","52","52.00","11","21.15","94","27","28.72","8","29.63","93","0","0.00","0","0.00"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","55","54","98.18","45","83.33","48","46","95.83","34","73.91","44","41","93.18","39","95.12","41","0","0.00","0","0.00"
"10828  :  โรงพยาบาลบ้านฉาง","578","151","26.12","114","75.50","559","205","36.67","158","77.07","544","285","52.39","172","60.35","504","0","0.00","0","0.00"
"10829  :  โรงพยาบาลแกลง","127","8","6.30","4","50.00","122","12","9.84","7","58.33","118","30","25.42","16","53.33","117","0","0.00","0","0.00"
"10830  :  โรงพยาบาลวังจันทร์","121","113","93.39","60","53.10","120","116","96.67","65","56.03","119","58","48.74","37","63.79","110","0","0.00","0","0.00"
"10831  :  โรงพยาบาลบ้านค่าย","54","11","20.37","4","36.36","52","20","38.46","10","50.00","52","4","7.69","3","75.00","57","0","0.00","0","0.00"
"10832  :  โรงพยาบาลปลวกแดง","754","28","3.71","19","67.86","726","40","5.51","25","62.50","686","20","2.92","11","55.00","665","0","0.00","0","0.00"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","49","7","14.29","4","57.14","47","16","34.04","9","56.25","45","7","15.56","1","14.29","45","0","0.00","0","0.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","77","11","14.29","4","36.36","78","23","29.49","11","47.83","81","6","7.41","3","50.00","80","0","0.00","0","0.00"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10834  :  โรงพยาบาลขลุง","127","123","96.85","98","79.67","121","118","97.52","73","61.86","110","105","95.45","81","77.14","103","0","0.00","0","0.00"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10836  :  โรงพยาบาลเขาสุกิม","122","15","12.30","10","66.67","115","12","10.43","8","66.67","126","3","2.38","3","100.00","121","0","0.00","0","0.00"
"10837  :  โรงพยาบาลสองพี่น้อง","143","36","25.17","17","47.22","135","49","36.30","19","38.78","131","45","34.35","24","53.33","124","0","0.00","0","0.00"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","259","91","35.14","38","41.76","231","83","35.93","25","30.12","206","45","21.84","14","31.11","173","0","0.00","0","0.00"
"10839  :  โรงพยาบาลมะขาม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","3","2","66.67","2","100.00","3","2","66.67","2","100.00","3","2","66.67","1","50.00","2","0","0.00","0","0.00"
"10842  :  โรงพยาบาลแก่งหางแมว","175","59","33.71","19","32.20","169","104","61.54","31","29.81","162","36","22.22","16","44.44","158","0","0.00","0","0.00"
"10843  :  โรงพยาบาลนายายอาม","61","38","62.30","24","63.16","63","31","49.21","19","61.29","68","10","14.71","1","10.00","75","0","0.00","0","0.00"
