"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100"
"10785  :  โรงพยาบาลโพธิ์ทอง","0","71","0.00","44","61.97","0","66","0.00","33","50.00","0","59","0.00","37","62.71","0","52","0.00","23","44.23"
"10786  :  โรงพยาบาลแสวงหา","0","160","0.00","109","68.13","0","133","0.00","86","64.66","0","157","0.00","107","68.15","0","135","0.00","104","77.04"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","0","55","0.00","38","69.09","0","60","0.00","38","63.33","0","52","0.00","37","71.15","0","44","0.00","32","72.73"
"10788  :  โรงพยาบาลสามโก้","0","51","0.00","38","74.51","0","51","0.00","36","70.59","0","37","0.00","21","56.76","0","45","0.00","24","53.33"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","0","33","0.00","15","45.45","0","19","0.00","7","36.84","0","27","0.00","16","59.26","0","39","0.00","27","69.23"
"10790  :  โรงพยาบาลโคกสำโรง","0","16","0.00","9","56.25","0","239","0.00","156","65.27","0","202","0.00","134","66.34","0","186","0.00","113","60.75"
"10791  :  โรงพยาบาลชัยบาดาล","0","130","0.00","47","36.15","0","130","0.00","47","36.15","0","111","0.00","44","39.64","0","128","0.00","49","38.28"
"10792  :  โรงพยาบาลท่าวุ้ง","0","32","0.00","13","40.63","0","72","0.00","41","56.94","0","45","0.00","22","48.89","0","46","0.00","25","54.35"
"10793  :  โรงพยาบาลท่าหลวง","0","163","0.00","115","70.55","0","156","0.00","133","85.26","0","138","0.00","103","74.64","0","132","0.00","108","81.82"
"10794  :  โรงพยาบาลสระโบสถ์","0","10","0.00","7","70.00","0","5","0.00","3","60.00","0","5","0.00","2","40.00","0","4","0.00","1","25.00"
"10795  :  โรงพยาบาลโคกเจริญ","0","106","0.00","51","48.11","0","102","0.00","71","69.61","0","84","0.00","45","53.57","0","86","0.00","52","60.47"
"10796  :  โรงพยาบาลลำสนธิ","0","78","0.00","31","39.74","0","78","0.00","25","32.05","0","95","0.00","47","49.47","0","105","0.00","62","59.05"
"10797  :  โรงพยาบาลหนองม่วง","0","39","0.00","15","38.46","0","51","0.00","18","35.29","0","35","0.00","18","51.43","0","64","0.00","41","64.06"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","0","102","0.00","82","80.39","0","108","0.00","77","71.30","0","99","0.00","74","74.75","0","81","0.00","57","70.37"
"10693  :  โรงพยาบาลอินทร์บุรี","0","36","0.00","23","63.89","0","37","0.00","25","67.57","0","34","0.00","20","58.82","0","34","0.00","24","70.59"
"10798  :  โรงพยาบาลบางระจัน","0","63","0.00","40","63.49","0","54","0.00","31","57.41","0","63","0.00","36","57.14","0","40","0.00","20","50.00"
"10799  :  โรงพยาบาลค่ายบางระจัน","0","117","0.00","72","61.54","0","32","0.00","19","59.38","0","112","0.00","69","61.61","0","28","0.00","18","64.29"
"10800  :  โรงพยาบาลพรหมบุรี","0","91","0.00","64","70.33","0","77","0.00","48","62.34","0","51","0.00","24","47.06","0","54","0.00","17","31.48"
"10801  :  โรงพยาบาลท่าช้าง","0","9","0.00","4","44.44","0","18","0.00","11","61.11","0","1","0.00","0","0.00","0","17","0.00","13","76.47"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","0","140","0.00","83","59.29","0","138","0.00","73","52.90","0","117","0.00","72","61.54","0","114","0.00","74","64.91"
"10803  :  โรงพยาบาลวัดสิงห์","0","55","0.00","41","74.55","0","38","0.00","28","73.68","0","81","0.00","61","75.31","0","27","0.00","16","59.26"
"10804  :  โรงพยาบาลสรรพยา","0","71","0.00","39","54.93","0","73","0.00","38","52.05","0","65","0.00","41","63.08","0","63","0.00","34","53.97"
"10805  :  โรงพยาบาลสรรคบุรี","0","106","0.00","51","48.11","0","115","0.00","53","46.09","0","94","0.00","48","51.06","0","87","0.00","42","48.28"
"10806  :  โรงพยาบาลหันคา","0","144","0.00","85","59.03","0","188","0.00","109","57.98","0","159","0.00","98","61.64","0","146","0.00","101","69.18"
"27974  :  โรงพยาบาลหนองมะโมง","0","33","0.00","16","48.48","0","33","0.00","21","63.64","0","27","0.00","8","29.63","0","27","0.00","12","44.44"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","0","192","0.00","75","39.06","0","184","0.00","97","52.72","0","136","0.00","66","48.53","0","107","0.00","56","52.34"
"10808  :  โรงพยาบาลหนองแค","0","48","0.00","23","47.92","0","65","0.00","27","41.54","0","44","0.00","15","34.09","0","46","0.00","20","43.48"
"10809  :  โรงพยาบาลวิหารแดง","0","156","0.00","106","67.95","0","145","0.00","91","62.76","0","78","0.00","41","52.56","0","95","0.00","63","66.32"
"10810  :  โรงพยาบาลหนองแซง","0","40","0.00","14","35.00","0","46","0.00","17","36.96","0","81","0.00","24","29.63","0","51","0.00","24","47.06"
"10811  :  โรงพยาบาลบ้านหมอ","0","97","0.00","54","55.67","0","100","0.00","41","41.00","0","95","0.00","52","54.74","0","103","0.00","60","58.25"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","0","52","0.00","35","67.31","0","49","0.00","27","55.10","0","33","0.00","15","45.45","0","38","0.00","16","42.11"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","0","42","0.00","21","50.00","0","39","0.00","17","43.59","0","39","0.00","18","46.15","0","41","0.00","19","46.34"
"10815  :  โรงพยาบาลมวกเหล็ก","0","67","0.00","34","50.75","0","119","0.00","59","49.58","0","48","0.00","15","31.25","0","110","0.00","32","29.09"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","0","68","0.00","41","60.29","0","41","0.00","22","53.66","0","37","0.00","20","54.05","0","62","0.00","37","59.68"
"11485  :  โรงพยาบาลค่ายอดิศร","0","33","0.00","16","48.48","0","38","0.00","15","39.47","0","37","0.00","19","51.35","0","49","0.00","24","48.98"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","0","395","0.00","187","47.34","0","871","0.00","275","31.57","0","355","0.00","181","50.99","0","369","0.00","188","50.95"
"10818  :  โรงพยาบาลหนองใหญ่","0","189","0.00","152","80.42","0","193","0.00","137","70.98","0","168","0.00","113","67.26","0","50","0.00","22","44.00"
"10819  :  โรงพยาบาลบางละมุง","0","196","0.00","75","38.27","0","246","0.00","117","47.56","0","168","0.00","69","41.07","0","232","0.00","94","40.52"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","0","36","0.00","13","36.11","0","31","0.00","11","35.48","0","46","0.00","24","52.17","0","30","0.00","11","36.67"
"10821  :  โรงพยาบาลพานทอง","0","197","0.00","105","53.30","0","201","0.00","87","43.28","0","153","0.00","74","48.37","0","186","0.00","102","54.84"
"10822  :  โรงพยาบาลพนัสนิคม","0","97","0.00","58","59.79","0","257","0.00","148","57.59","0","114","0.00","43","37.72","0","159","0.00","69","43.40"
"10823  :  โรงพยาบาลแหลมฉบัง","0","1,013","0.00","566","55.87","0","717","0.00","295","41.14","0","651","0.00","312","47.93","0","766","0.00","366","47.78"
"10824  :  โรงพยาบาลเกาะสีชัง","0","108","0.00","47","43.52","0","110","0.00","48","43.64","0","93","0.00","36","38.71","0","89","0.00","32","35.96"
"10825  :  โรงพยาบาลสัตหีบกม10","0","230","0.00","142","61.74","0","80","0.00","45","56.25","0","18","0.00","10","55.56","0","82","0.00","57","69.51"
"10826  :  โรงพยาบาลบ่อทอง","0","102","0.00","38","37.25","0","107","0.00","18","16.82","0","83","0.00","18","21.69","0","79","0.00","22","27.85"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","41","0.00","24","58.54","0","49","0.00","25","51.02","0","22","0.00","13","59.09","0","23","0.00","14","60.87"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","0","170","0.00","114","67.06","0","129","0.00","90","69.77","0","73","0.00","40","54.79","0","143","0.00","89","62.24"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28006  :  โรงพยาบาลเกาะจันทร์","0","37","0.00","17","45.95","0","65","0.00","23","35.38","0","42","0.00","21","50.00","0","30","0.00","14","46.67"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","0","206","0.00","115","55.83","0","202","0.00","129","63.86","0","188","0.00","128","68.09","0","173","0.00","116","67.05"
"10828  :  โรงพยาบาลบ้านฉาง","0","252","0.00","150","59.52","0","134","0.00","102","76.12","0","106","0.00","72","67.92","0","212","0.00","131","61.79"
"10829  :  โรงพยาบาลแกลง","0","82","0.00","47","57.32","0","23","0.00","12","52.17","0","67","0.00","40","59.70","0","46","0.00","27","58.70"
"10830  :  โรงพยาบาลวังจันทร์","0","119","0.00","66","55.46","0","122","0.00","85","69.67","0","99","0.00","58","58.59","0","91","0.00","59","64.84"
"10831  :  โรงพยาบาลบ้านค่าย","0","37","0.00","24","64.86","0","42","0.00","30","71.43","0","43","0.00","28","65.12","0","25","0.00","15","60.00"
"10832  :  โรงพยาบาลปลวกแดง","0","565","0.00","375","66.37","0","186","0.00","114","61.29","0","625","0.00","430","68.80","0","213","0.00","115","53.99"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","0","18","0.00","12","66.67","0","17","0.00","6","35.29","0","12","0.00","4","33.33","0","18","0.00","9","50.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","0","43","0.00","23","53.49","0","33","0.00","11","33.33","0","23","0.00","5","21.74","0","31","0.00","13","41.94"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10836  :  โรงพยาบาลเขาสุกิม","0","30","0.00","16","53.33","0","13","0.00","10","76.92","0","18","0.00","14","77.78","0","37","0.00","20","54.05"
"10837  :  โรงพยาบาลสองพี่น้อง","0","73","0.00","35","47.95","0","78","0.00","41","52.56","0","47","0.00","24","51.06","0","44","0.00","14","31.82"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","0","365","0.00","187","51.23","0","384","0.00","245","63.80","0","352","0.00","170","48.30","0","320","0.00","246","76.88"
"10839  :  โรงพยาบาลมะขาม","0","32","0.00","17","53.13","0","31","0.00","12","38.71","0","20","0.00","10","50.00","0","18","0.00","7","38.89"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10842  :  โรงพยาบาลแก่งหางแมว","0","156","0.00","100","64.10","0","159","0.00","81","50.94","0","123","0.00","69","56.10","0","108","0.00","48","44.44"
"10843  :  โรงพยาบาลนายายอาม","0","16","0.00","5","31.25","0","13","0.00","3","23.08","0","12","0.00","5","41.67","0","18","0.00","4","22.22"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","0","115","0.00","85","73.91","0","41","0.00","15","36.59","0","60","0.00","29","48.33","0","54","0.00","23","42.59"
"10696  :  โรงพยาบาลตราด","0","67","0.00","18","26.87","0","61","0.00","38","62.30","0","64","0.00","30","46.88","0","64","0.00","38","59.38"
