"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100"
"10785  :  โรงพยาบาลโพธิ์ทอง","0","61","0.00","26","42.62","0","61","0.00","20","32.79","0","59","0.00","22","37.29","0","49","0.00","17","34.69"
"10786  :  โรงพยาบาลแสวงหา","0","157","0.00","60","38.22","0","163","0.00","58","35.58","0","154","0.00","43","27.92","0","138","0.00","43","31.16"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","0","84","0.00","30","35.71","0","84","0.00","28","33.33","0","82","0.00","29","35.37","0","76","0.00","21","27.63"
"10788  :  โรงพยาบาลสามโก้","0","62","0.00","27","43.55","0","54","0.00","24","44.44","0","57","0.00","18","31.58","0","53","0.00","16","30.19"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","29","0.00","17","58.62","0","31","0.00","15","48.39","0","20","0.00","10","50.00","0","24","0.00","9","37.50"
"10789  :  โรงพยาบาลพัฒนานิคม","0","205","0.00","74","36.10","0","11","0.00","5","45.45","0","176","0.00","54","30.68","0","32","0.00","14","43.75"
"10790  :  โรงพยาบาลโคกสำโรง","0","31","0.00","12","38.71","0","19","0.00","5","26.32","0","109","0.00","49","44.95","0","23","0.00","9","39.13"
"10791  :  โรงพยาบาลชัยบาดาล","0","15","0.00","7","46.67","0","12","0.00","4","33.33","0","27","0.00","13","48.15","0","119","0.00","25","21.01"
"10792  :  โรงพยาบาลท่าวุ้ง","0","2","0.00","0","0.00","0","46","0.00","26","56.52","0","2","0.00","1","50.00","0","2","0.00","0","0.00"
"10793  :  โรงพยาบาลท่าหลวง","0","7","0.00","0","0.00","0","6","0.00","2","33.33","0","150","0.00","74","49.33","0","142","0.00","55","38.73"
"10794  :  โรงพยาบาลสระโบสถ์","0","19","0.00","11","57.89","0","9","0.00","3","33.33","0","5","0.00","5","100.00","0","5","0.00","1","20.00"
"10795  :  โรงพยาบาลโคกเจริญ","0","133","0.00","53","39.85","0","178","0.00","71","39.89","0","59","0.00","33","55.93","0","89","0.00","20","22.47"
"10796  :  โรงพยาบาลลำสนธิ","0","9","0.00","1","11.11","0","12","0.00","2","16.67","0","98","0.00","27","27.55","0","26","0.00","13","50.00"
"10797  :  โรงพยาบาลหนองม่วง","0","11","0.00","4","36.36","0","35","0.00","9","25.71","0","52","0.00","14","26.92","0","46","0.00","11","23.91"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","0","122","0.00","66","54.10","0","131","0.00","63","48.09","0","116","0.00","55","47.41","0","107","0.00","53","49.53"
"10693  :  โรงพยาบาลอินทร์บุรี","0","42","0.00","14","33.33","0","41","0.00","16","39.02","0","38","0.00","16","42.11","0","35","0.00","15","42.86"
"10798  :  โรงพยาบาลบางระจัน","0","81","0.00","39","48.15","0","78","0.00","31","39.74","0","70","0.00","32","45.71","0","54","0.00","21","38.89"
"10799  :  โรงพยาบาลค่ายบางระจัน","0","120","0.00","45","37.50","0","15","0.00","7","46.67","0","82","0.00","33","40.24","0","75","0.00","29","38.67"
"10800  :  โรงพยาบาลพรหมบุรี","0","94","0.00","33","35.11","0","89","0.00","31","34.83","0","73","0.00","17","23.29","0","76","0.00","29","38.16"
"10801  :  โรงพยาบาลท่าช้าง","0","14","0.00","5","35.71","0","12","0.00","2","16.67","0","3","0.00","0","0.00","0","10","0.00","5","50.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","0","147","0.00","68","46.26","0","135","0.00","53","39.26","0","126","0.00","60","47.62","0","110","0.00","42","38.18"
"10803  :  โรงพยาบาลวัดสิงห์","0","66","0.00","35","53.03","0","19","0.00","8","42.11","0","15","0.00","6","40.00","0","23","0.00","6","26.09"
"10804  :  โรงพยาบาลสรรพยา","0","38","0.00","10","26.32","0","38","0.00","13","34.21","0","39","0.00","10","25.64","0","28","0.00","6","21.43"
"10805  :  โรงพยาบาลสรรคบุรี","0","87","0.00","30","34.48","0","12","0.00","9","75.00","0","64","0.00","20","31.25","0","33","0.00","13","39.39"
"10806  :  โรงพยาบาลหันคา","0","148","0.00","53","35.81","0","21","0.00","8","38.10","0","198","0.00","73","36.87","0","101","0.00","35","34.65"
"27974  :  โรงพยาบาลหนองมะโมง","0","26","0.00","11","42.31","0","20","0.00","13","65.00","0","19","0.00","8","42.11","0","3","0.00","0","0.00"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","0","153","0.00","67","43.79","0","46","0.00","21","45.65","0","257","0.00","90","35.02","0","303","0.00","82","27.06"
"10808  :  โรงพยาบาลหนองแค","0","57","0.00","16","28.07","0","28","0.00","3","10.71","0","19","0.00","3","15.79","0","36","0.00","10","27.78"
"10809  :  โรงพยาบาลวิหารแดง","0","69","0.00","30","43.48","0","32","0.00","15","46.88","0","84","0.00","40","47.62","0","49","0.00","16","32.65"
"10810  :  โรงพยาบาลหนองแซง","0","3","0.00","1","33.33","0","1","0.00","1","100.00","0","5","0.00","3","60.00","0","17","0.00","0","0.00"
"10811  :  โรงพยาบาลบ้านหมอ","0","95","0.00","21","22.11","0","67","0.00","14","20.90","0","90","0.00","34","37.78","0","105","0.00","26","24.76"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","0","38","0.00","20","52.63","0","30","0.00","20","66.67","0","18","0.00","8","44.44","0","44","0.00","15","34.09"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","0","55","0.00","16","29.09","0","52","0.00","15","28.85","0","52","0.00","14","26.92","0","48","0.00","15","31.25"
"10815  :  โรงพยาบาลมวกเหล็ก","0","89","0.00","19","21.35","0","102","0.00","21","20.59","0","77","0.00","21","27.27","0","176","0.00","28","15.91"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","0","61","0.00","22","36.07","0","37","0.00","12","32.43","0","40","0.00","12","30.00","0","68","0.00","23","33.82"
"11485  :  โรงพยาบาลค่ายอดิศร","0","7","0.00","3","42.86","0","10","0.00","4","40.00","0","12","0.00","3","25.00","0","28","0.00","11","39.29"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","0","104","0.00","56","53.85","0","88","0.00","48","54.55","0","123","0.00","51","41.46","0","337","0.00","116","34.42"
"10818  :  โรงพยาบาลหนองใหญ่","0","211","0.00","68","32.23","0","220","0.00","107","48.64","0","26","0.00","7","26.92","0","178","0.00","72","40.45"
"10819  :  โรงพยาบาลบางละมุง","0","54","0.00","37","68.52","0","79","0.00","47","59.49","0","181","0.00","54","29.83","0","315","0.00","96","30.48"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","0","7","0.00","2","28.57","0","11","0.00","5","45.45","0","31","0.00","8","25.81","0","26","0.00","10","38.46"
"10821  :  โรงพยาบาลพานทอง","0","180","0.00","65","36.11","0","193","0.00","78","40.41","0","183","0.00","66","36.07","0","140","0.00","42","30.00"
"10822  :  โรงพยาบาลพนัสนิคม","0","94","0.00","43","45.74","0","110","0.00","35","31.82","0","115","0.00","43","37.39","0","82","0.00","35","42.68"
"10823  :  โรงพยาบาลแหลมฉบัง","0","894","0.00","306","34.23","0","714","0.00","351","49.16","0","649","0.00","247","38.06","0","755","0.00","206","27.28"
"10824  :  โรงพยาบาลเกาะสีชัง","0","118","0.00","46","38.98","0","128","0.00","44","34.38","0","114","0.00","39","34.21","0","100","0.00","31","31.00"
"10825  :  โรงพยาบาลสัตหีบกม10","0","263","0.00","129","49.05","0","166","0.00","78","46.99","0","213","0.00","72","33.80","0","274","0.00","82","29.93"
"10826  :  โรงพยาบาลบ่อทอง","0","109","0.00","36","33.03","0","118","0.00","22","18.64","0","12","0.00","5","41.67","0","76","0.00","12","15.79"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","0","33","0.00","8","24.24","0","26","0.00","3","11.54","0","22","0.00","5","22.73","0","51","0.00","13","25.49"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","2","0.00","0","0.00","0","7","0.00","1","14.29"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","0","479","0.00","194","40.50","0","207","0.00","60","28.99","0","161","0.00","63","39.13","0","158","0.00","42","26.58"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","1","0.00","1","100.00","0","1","0.00","1","100.00"
"28005  :  โรงพยาบาลเมืองพัทยา","0","22","0.00","12","54.55","0","13","0.00","11","84.62","0","19","0.00","9","47.37","0","41","0.00","4","9.76"
"28006  :  โรงพยาบาลเกาะจันทร์","0","38","0.00","10","26.32","0","47","0.00","18","38.30","0","42","0.00","18","42.86","0","39","0.00","16","41.03"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","0","143","0.00","69","48.25","0","75","0.00","35","46.67","0","164","0.00","63","38.41","0","158","0.00","57","36.08"
"10828  :  โรงพยาบาลบ้านฉาง","0","102","0.00","44","43.14","0","52","0.00","26","50.00","0","69","0.00","42","60.87","0","34","0.00","12","35.29"
"10829  :  โรงพยาบาลแกลง","0","57","0.00","12","21.05","0","12","0.00","4","33.33","0","11","0.00","4","36.36","0","28","0.00","6","21.43"
"10830  :  โรงพยาบาลวังจันทร์","0","116","0.00","36","31.03","0","20","0.00","13","65.00","0","80","0.00","11","13.75","0","61","0.00","17","27.87"
"10831  :  โรงพยาบาลบ้านค่าย","0","24","0.00","6","25.00","0","23","0.00","13","56.52","0","33","0.00","10","30.30","0","29","0.00","12","41.38"
"10832  :  โรงพยาบาลปลวกแดง","0","170","0.00","81","47.65","0","89","0.00","46","51.69","0","363","0.00","122","33.61","0","229","0.00","99","43.23"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","0","18","0.00","8","44.44","0","2","0.00","0","0.00","0","19","0.00","6","31.58","0","20","0.00","8","40.00"
"23962  :  โรงพยาบาลนิคมพัฒนา","0","36","0.00","5","13.89","0","38","0.00","14","36.84","0","34","0.00","11","32.35","0","36","0.00","10","27.78"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10836  :  โรงพยาบาลเขาสุกิม","0","56","0.00","20","35.71","0","25","0.00","14","56.00","0","15","0.00","9","60.00","0","23","0.00","8","34.78"
"10837  :  โรงพยาบาลสองพี่น้อง","0","27","0.00","6","22.22","0","14","0.00","5","35.71","0","16","0.00","2","12.50","0","8","0.00","2","25.00"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","0","341","0.00","190","55.72","0","410","0.00","145","35.37","0","370","0.00","161","43.51","0","367","0.00","124","33.79"
"10839  :  โรงพยาบาลมะขาม","0","41","0.00","7","17.07","0","35","0.00","9","25.71","0","11","0.00","1","9.09","0","31","0.00","9","29.03"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10841  :  โรงพยาบาลสอยดาว","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10842  :  โรงพยาบาลแก่งหางแมว","0","116","0.00","56","48.28","0","76","0.00","52","68.42","0","90","0.00","42","46.67","0","87","0.00","37","42.53"
"10843  :  โรงพยาบาลนายายอาม","0","25","0.00","11","44.00","0","9","0.00","3","33.33","0","22","0.00","16","72.73","0","34","0.00","9","26.47"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","0","121","0.00","48","39.67","0","122","0.00","56","45.90","0","86","0.00","34","39.53","0","100","0.00","49","49.00"
"10696  :  โรงพยาบาลตราด","0","73","0.00","24","32.88","0","14","0.00","3","21.43","0","46","0.00","15","32.61","0","51","0.00","17","33.33"
"10845  :  โรงพยาบาลคลองใหญ่","0","190","0.00","73","38.42","0","12","0.00","5","41.67","0","133","0.00","44","33.08","0","155","0.00","41","26.45"
