"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100"
"10785  :  โรงพยาบาลโพธิ์ทอง","68","64","94.12","43","67.19","69","65","94.20","37","56.92","68","62","91.18","48","77.42","64","63","98.44","36","57.14"
"10786  :  โรงพยาบาลแสวงหา","169","145","85.80","90","62.07","171","170","99.42","115","67.65","164","171","104.27","128","74.85","158","136","86.08","82","60.29"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","69","62","89.86","32","51.61","69","62","89.86","34","54.84","66","55","83.33","33","60.00","62","50","80.65","34","68.00"
"10788  :  โรงพยาบาลสามโก้","48","47","97.92","35","74.47","45","34","75.56","24","70.59","45","44","97.78","36","81.82","42","33","78.57","20","60.61"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","263","27","10.27","17","62.96","258","23","8.91","14","60.87","253","14","5.53","6","42.86","243","28","11.52","16","57.14"
"10790  :  โรงพยาบาลโคกสำโรง","237","228","96.20","154","67.54","228","232","101.75","170","73.28","217","158","72.81","102","64.56","226","190","84.07","124","65.26"
"10791  :  โรงพยาบาลชัยบาดาล","346","125","36.13","47","37.60","334","133","39.82","60","45.11","335","60","17.91","32","53.33","340","42","12.35","26","61.90"
"10792  :  โรงพยาบาลท่าวุ้ง","83","52","62.65","23","44.23","84","69","82.14","32","46.38","87","45","51.72","31","68.89","89","54","60.67","29","53.70"
"10793  :  โรงพยาบาลท่าหลวง","187","180","96.26","146","81.11","185","172","92.97","151","87.79","180","165","91.67","151","91.52","187","176","94.12","158","89.77"
"10794  :  โรงพยาบาลสระโบสถ์","78","76","97.44","45","59.21","77","33","42.86","19","57.58","77","21","27.27","13","61.90","76","70","92.11","54","77.14"
"10795  :  โรงพยาบาลโคกเจริญ","111","104","93.69","57","54.81","107","110","102.80","56","50.91","100","93","93.00","41","44.09","95","94","98.95","48","51.06"
"10796  :  โรงพยาบาลลำสนธิ","178","100","56.18","49","49.00","180","83","46.11","41","49.40","179","58","32.40","26","44.83","168","23","13.69","11","47.83"
"10797  :  โรงพยาบาลหนองม่วง","131","51","38.93","24","47.06","123","55","44.72","36","65.45","126","31","24.60","13","41.94","124","1","0.81","0","0.00"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","121","104","85.95","66","63.46","118","110","93.22","80","72.73","119","99","83.19","71","71.72","121","114","94.21","74","64.91"
"10693  :  โรงพยาบาลอินทร์บุรี","53","47","88.68","27","57.45","47","41","87.23","24","58.54","40","34","85.00","21","61.76","39","20","51.28","13","65.00"
"10798  :  โรงพยาบาลบางระจัน","75","64","85.33","33","51.56","78","71","91.03","37","52.11","75","64","85.33","39","60.94","77","73","94.81","45","61.64"
"10799  :  โรงพยาบาลค่ายบางระจัน","197","119","60.41","72","60.50","194","75","38.66","34","45.33","183","56","30.60","30","53.57","175","129","73.71","75","58.14"
"10800  :  โรงพยาบาลพรหมบุรี","101","86","85.15","44","51.16","105","93","88.57","49","52.69","106","103","97.17","76","73.79","103","102","99.03","87","85.29"
"10801  :  โรงพยาบาลท่าช้าง","38","25","65.79","16","64.00","36","16","44.44","10","62.50","34","12","35.29","6","50.00","32","22","68.75","11","50.00"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","125","117","93.60","75","64.10","124","123","99.19","77","62.60","122","110","90.16","72","65.45","115","120","104.35","77","64.17"
"10803  :  โรงพยาบาลวัดสิงห์","97","83","85.57","64","77.11","88","85","96.59","75","88.24","88","89","101.14","70","78.65","80","70","87.50","54","77.14"
"10804  :  โรงพยาบาลสรรพยา","82","74","90.24","44","59.46","82","62","75.61","43","69.35","83","78","93.98","49","62.82","84","80","95.24","53","66.25"
"10805  :  โรงพยาบาลสรรคบุรี","130","110","84.62","41","37.27","140","109","77.86","56","51.38","144","142","98.61","60","42.25","151","143","94.70","64","44.76"
"10806  :  โรงพยาบาลหันคา","210","175","83.33","90","51.43","207","179","86.47","108","60.34","206","177","85.92","112","63.28","200","202","101.00","122","60.40"
"27974  :  โรงพยาบาลหนองมะโมง","38","28","73.68","16","57.14","37","25","67.57","14","56.00","37","7","18.92","4","57.14","37","26","70.27","16","61.54"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","327","39","11.93","17","43.59","317","164","51.74","79","48.17","310","122","39.35","55","45.08","301","161","53.49","87","54.04"
"10808  :  โรงพยาบาลหนองแค","88","56","63.64","23","41.07","91","58","63.74","27","46.55","86","15","17.44","5","33.33","94","73","77.66","43","58.90"
"10809  :  โรงพยาบาลวิหารแดง","201","166","82.59","107","64.46","197","64","32.49","41","64.06","199","171","85.93","126","73.68","192","200","104.17","117","58.50"
"10810  :  โรงพยาบาลหนองแซง","87","61","70.11","12","19.67","80","51","63.75","28","54.90","82","29","35.37","10","34.48","79","51","64.56","23","45.10"
"10811  :  โรงพยาบาลบ้านหมอ","150","133","88.67","79","59.40","152","78","51.32","42","53.85","140","140","100.00","89","63.57","134","126","94.03","73","57.94"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","78","66","84.62","32","48.48","78","76","97.44","37","48.68","80","77","96.25","42","54.55","81","79","97.53","34","43.04"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","46","42","91.30","20","47.62","41","26","63.41","9","34.62","43","42","97.67","25","59.52","41","39","95.12","25","64.10"
"10815  :  โรงพยาบาลมวกเหล็ก","218","97","44.50","23","23.71","206","97","47.09","49","50.52","207","160","77.29","12","7.50","210","146","69.52","75","51.37"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","111","66","59.46","37","56.06","112","38","33.93","21","55.26","107","11","10.28","5","45.45","106","42","39.62","26","61.90"
"11485  :  โรงพยาบาลค่ายอดิศร","166","30","18.07","14","46.67","164","19","11.59","10","52.63","153","9","5.88","5","55.56","140","19","13.57","12","63.16"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","943","381","40.40","213","55.91","909","845","92.96","363","42.96","893","215","24.08","130","60.47","862","302","35.03","181","59.93"
"10818  :  โรงพยาบาลหนองใหญ่","213","192","90.14","83","43.23","221","106","47.96","63","59.43","223","207","92.83","137","66.18","222","209","94.14","155","74.16"
"10819  :  โรงพยาบาลบางละมุง","959","418","43.59","228","54.55","899","195","21.69","74","37.95","857","90","10.50","41","45.56","769","469","60.99","145","30.92"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","98","40","40.82","17","42.50","99","39","39.39","12","30.77","94","4","4.26","3","75.00","90","33","36.67","23","69.70"
"10821  :  โรงพยาบาลพานทอง","208","194","93.27","110","56.70","201","144","71.64","75","52.08","200","157","78.50","109","69.43","204","124","60.78","49","39.52"
"10822  :  โรงพยาบาลพนัสนิคม","265","112","42.26","50","44.64","264","128","48.48","69","53.91","252","102","40.48","51","50.00","228","14","6.14","9","64.29"
"10823  :  โรงพยาบาลแหลมฉบัง","1,909","765","40.07","362","47.32","1,892","735","38.85","331","45.03","1,916","257","13.41","206","80.16","1,876","867","46.22","521","60.09"
"10824  :  โรงพยาบาลเกาะสีชัง","119","109","91.60","43","39.45","118","113","95.76","43","38.05","112","104","92.86","67","64.42","114","98","85.96","67","68.37"
"10825  :  โรงพยาบาลสัตหีบกม10","612","108","17.65","69","63.89","604","171","28.31","100","58.48","589","82","13.92","50","60.98","573","248","43.28","155","62.50"
"10826  :  โรงพยาบาลบ่อทอง","184","142","77.17","84","59.15","163","126","77.30","64","50.79","136","120","88.24","91","75.83","116","16","13.79","9","56.25"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","46","22","47.83","13","59.09","46","12","26.09","7","58.33","46","14","30.43","4","28.57","42","29","69.05","12","41.38"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","974","133","13.66","76","57.14","909","48","5.28","24","50.00","858","21","2.45","11","52.38","793","135","17.02","86","63.70"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","7","4","57.14","3","75.00","7","4","57.14","3","75.00","8","5","62.50","5","100.00","5","5","100.00","4","80.00"
"28005  :  โรงพยาบาลเมืองพัทยา","740","64","8.65","46","71.88","752","51","6.78","23","45.10","772","52","6.74","31","59.62","772","84","10.88","47","55.95"
"28006  :  โรงพยาบาลเกาะจันทร์","77","37","48.05","15","40.54","73","55","75.34","28","50.91","75","20","26.67","14","70.00","77","4","5.19","3","75.00"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","102","90","88.24","66","73.33","95","85","89.47","58","68.24","82","76","92.68","45","59.21","77","65","84.42","42","64.62"
"10828  :  โรงพยาบาลบ้านฉาง","816","299","36.64","181","60.54","812","157","19.33","102","64.97","806","135","16.75","95","70.37","774","224","28.94","141","62.95"
"10829  :  โรงพยาบาลแกลง","150","102","68.00","56","54.90","148","135","91.22","69","51.11","144","138","95.83","62","44.93","131","115","87.79","53","46.09"
"10830  :  โรงพยาบาลวังจันทร์","130","119","91.54","69","57.98","132","121","91.67","69","57.02","127","116","91.34","91","78.45","129","119","92.25","84","70.59"
"10831  :  โรงพยาบาลบ้านค่าย","70","32","45.71","28","87.50","70","42","60.00","23","54.76","71","18","25.35","12","66.67","67","12","17.91","7","58.33"
"10832  :  โรงพยาบาลปลวกแดง","1,033","751","72.70","512","68.18","966","197","20.39","100","50.76","906","264","29.14","182","68.94","819","628","76.68","419","66.72"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","42","20","47.62","13","65.00","41","23","56.10","10","43.48","40","2","5.00","1","50.00","38","7","18.42","6","85.71"
"23962  :  โรงพยาบาลนิคมพัฒนา","92","41","44.57","23","56.10","94","85","90.43","15","17.65","92","64","69.57","26","40.63","86","35","40.70","24","68.57"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10834  :  โรงพยาบาลขลุง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10836  :  โรงพยาบาลเขาสุกิม","140","14","10.00","7","50.00","136","28","20.59","15","53.57","130","9","6.92","7","77.78","138","29","21.01","20","68.97"
"10837  :  โรงพยาบาลสองพี่น้อง","156","66","42.31","31","46.97","155","67","43.23","36","53.73","154","37","24.03","29","78.38","152","13","8.55","8","61.54"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","378","357","94.44","191","53.50","374","173","46.26","68","39.31","383","354","92.43","201","56.78","364","306","84.07","161","52.61"
"10839  :  โรงพยาบาลมะขาม","43","25","58.14","10","40.00","42","42","100.00","20","47.62","43","19","44.19","10","52.63","42","31","73.81","16","51.61"
