"โรงพยาบาล","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100","จำนวนเด็ก 3-5 ปี(B1)","จำนวนชั่ง&วัด(B2)","ร้อยละชั่ง&วัด(B2/B1)*100","สูงดีสมส่วน(A1)","ร้อยละสูงดีสมส่วน(A1/B2)*100"
"10785  :  โรงพยาบาลโพธิ์ทอง","60","54","90.00","33","61.11","55","53","96.36","32","60.38","53","46","86.79","32","69.57","50","45","90.00","29","64.44"
"10786  :  โรงพยาบาลแสวงหา","149","134","89.93","90","67.16","148","116","78.38","83","71.55","145","103","71.03","72","69.90","144","42","29.17","19","45.24"
"10787  :  โรงพยาบาลวิเศษชัยชาญ","59","47","79.66","29","61.70","60","22","36.67","13","59.09","53","14","26.42","8","57.14","49","5","10.20","1","20.00"
"10788  :  โรงพยาบาลสามโก้","33","23","69.70","14","60.87","29","10","34.48","6","60.00","31","25","80.65","13","52.00","25","9","36.00","3","33.33"
"10690  :  โรงพยาบาลพระนารายณ์มหาราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10691  :  โรงพยาบาลบ้านหมี่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10789  :  โรงพยาบาลพัฒนานิคม","239","24","10.04","15","62.50","241","15","6.22","9","60.00","248","14","5.65","9","64.29","248","10","4.03","4","40.00"
"10790  :  โรงพยาบาลโคกสำโรง","226","186","82.30","134","72.04","229","208","90.83","143","68.75","220","186","84.55","124","66.67","220","92","41.82","56","60.87"
"10791  :  โรงพยาบาลชัยบาดาล","333","85","25.53","39","45.88","337","101","29.97","37","36.63","337","92","27.30","37","40.22","322","58","18.01","31","53.45"
"10792  :  โรงพยาบาลท่าวุ้ง","90","84","93.33","31","36.90","91","88","96.70","47","53.41","91","92","101.10","45","48.91","90","93","103.33","74","79.57"
"10793  :  โรงพยาบาลท่าหลวง","186","178","95.70","135","75.84","192","191","99.48","164","85.86","189","187","98.94","172","91.98","190","186","97.89","172","92.47"
"10794  :  โรงพยาบาลสระโบสถ์","74","73","98.65","46","63.01","72","69","95.83","52","75.36","70","69","98.57","45","65.22","70","66","94.29","43","65.15"
"10795  :  โรงพยาบาลโคกเจริญ","128","15","11.72","10","66.67","128","120","93.75","64","53.33","133","124","93.23","56","45.16","135","118","87.41","56","47.46"
"10796  :  โรงพยาบาลลำสนธิ","171","20","11.70","14","70.00","169","67","39.64","38","56.72","159","14","8.81","7","50.00","156","32","20.51","17","53.13"
"10797  :  โรงพยาบาลหนองม่วง","125","35","28.00","14","40.00","125","60","48.00","18","30.00","128","18","14.06","6","33.33","124","13","10.48","5","38.46"
"14199  :  โรงพยาบาลมะเร็งลพบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14928  :  โรงพยาบาลกองบิน 2","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10692  :  โรงพยาบาลสิงห์บุรี","116","107","92.24","67","62.62","119","116","97.48","82","70.69","120","111","92.50","73","65.77","123","117","95.12","84","71.79"
"10693  :  โรงพยาบาลอินทร์บุรี","41","37","90.24","27","72.97","39","34","87.18","22","64.71","36","17","47.22","4","23.53","35","14","40.00","4","28.57"
"10798  :  โรงพยาบาลบางระจัน","78","77","98.72","46","59.74","72","76","105.56","51","67.11","71","75","105.63","46","61.33","65","63","96.92","43","68.25"
"10799  :  โรงพยาบาลค่ายบางระจัน","188","72","38.30","33","45.83","188","132","70.21","80","60.61","179","55","30.73","22","40.00","180","31","17.22","18","58.06"
"10800  :  โรงพยาบาลพรหมบุรี","110","88","80.00","42","47.73","111","110","99.10","88","80.00","117","39","33.33","14","35.90","120","39","32.50","13","33.33"
"10801  :  โรงพยาบาลท่าช้าง","34","27","79.41","14","51.85","35","18","51.43","6","33.33","36","12","33.33","5","41.67","35","9","25.71","5","55.56"
"10694  :  โรงพยาบาลชัยนาทนเรนทร","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10802  :  โรงพยาบาลมโนรมย์","121","116","95.87","62","53.45","125","122","97.60","66","54.10","122","117","95.90","65","55.56","116","117","100.86","62","52.99"
"10803  :  โรงพยาบาลวัดสิงห์","76","71","93.42","61","85.92","79","73","92.41","46","63.01","84","78","92.86","50","64.10","77","57","74.03","40","70.18"
"10804  :  โรงพยาบาลสรรพยา","84","74","88.10","45","60.81","82","81","98.78","46","56.79","80","79","98.75","51","64.56","73","63","86.30","41","65.08"
"10805  :  โรงพยาบาลสรรคบุรี","139","135","97.12","78","57.78","142","139","97.89","74","53.24","147","145","98.64","90","62.07","148","145","97.97","86","59.31"
"10806  :  โรงพยาบาลหันคา","192","178","92.71","94","52.81","192","188","97.92","98","52.13","187","185","98.93","102","55.14","198","192","96.97","114","59.38"
"27974  :  โรงพยาบาลหนองมะโมง","41","35","85.37","20","57.14","38","19","50.00","12","63.16","39","14","35.90","11","78.57","35","14","40.00","10","71.43"
"27975  :  โรงพยาบาลเนินขาม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10661  :  โรงพยาบาลสระบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10807  :  โรงพยาบาลแก่งคอย","293","32","10.92","18","56.25","283","161","56.89","61","37.89","276","75","27.17","29","38.67","267","73","27.34","21","28.77"
"10808  :  โรงพยาบาลหนองแค","86","30","34.88","14","46.67","81","24","29.63","8","33.33","83","10","12.05","5","50.00","81","12","14.81","4","33.33"
"10809  :  โรงพยาบาลวิหารแดง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10810  :  โรงพยาบาลหนองแซง","74","19","25.68","10","52.63","73","9","12.33","5","55.56","69","8","11.59","5","62.50","67","6","8.96","4","66.67"
"10811  :  โรงพยาบาลบ้านหมอ","128","119","92.97","66","55.46","128","120","93.75","69","57.50","132","28","21.21","12","42.86","132","65","49.24","22","33.85"
"10812  :  โรงพยาบาลดอนพุด","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10813  :  โรงพยาบาลหนองโดน","81","80","98.77","40","50.00","87","82","94.25","45","54.88","85","82","96.47","53","64.63","91","40","43.96","12","30.00"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","39","37","94.87","23","62.16","41","38","92.68","18","47.37","42","44","104.76","33","75.00","41","36","87.80","27","75.00"
"10815  :  โรงพยาบาลมวกเหล็ก","203","70","34.48","31","44.29","205","91","44.39","36","39.56","202","68","33.66","28","41.18","207","72","34.78","15","20.83"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","104","35","33.65","14","40.00","98","63","64.29","28","44.44","99","32","32.32","14","43.75","102","17","16.67","12","70.59"
"11485  :  โรงพยาบาลค่ายอดิศร","108","26","24.07","10","38.46","100","30","30.00","8","26.67","98","24","24.49","15","62.50","88","14","15.91","6","42.86"
"10662  :  โรงพยาบาลชลบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10817  :  โรงพยาบาลบ้านบึง","819","404","49.33","254","62.87","805","636","79.01","336","52.83","813","300","36.90","182","60.67","785","171","21.78","135","78.95"
"10818  :  โรงพยาบาลหนองใหญ่","238","231","97.06","161","69.70","232","234","100.86","198","84.62","224","233","104.02","184","78.97","223","225","100.90","176","78.22"
"10819  :  โรงพยาบาลบางละมุง","520","194","37.31","98","50.52","511","173","33.86","97","56.07","511","32","6.26","15","46.88","487","33","6.78","16","48.48"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","85","36","42.35","17","47.22","82","25","30.49","11","44.00","80","15","18.75","9","60.00","76","20","26.32","7","35.00"
"10821  :  โรงพยาบาลพานทอง","227","137","60.35","38","27.74","220","112","50.91","40","35.71","218","96","44.04","31","32.29","213","70","32.86","22","31.43"
"10822  :  โรงพยาบาลพนัสนิคม","201","80","39.80","51","63.75","176","56","31.82","27","48.21","161","169","104.97","108","63.91","135","11","8.15","5","45.45"
"10823  :  โรงพยาบาลแหลมฉบัง","1,756","684","38.95","314","45.91","1,734","1,340","77.28","851","63.51","1,706","884","51.82","643","72.74","1,666","1,028","61.70","804","78.21"
"10824  :  โรงพยาบาลเกาะสีชัง","99","85","85.86","37","43.53","95","88","92.63","39","44.32","95","82","86.32","37","45.12","100","28","28.00","10","35.71"
"10825  :  โรงพยาบาลสัตหีบกม10","689","343","49.78","200","58.31","678","163","24.04","86","52.76","628","175","27.87","105","60.00","622","61","9.81","26","42.62"
"10826  :  โรงพยาบาลบ่อทอง","113","101","89.38","53","52.48","116","106","91.38","79","74.53","120","115","95.83","63","54.78","116","114","98.28","70","61.40"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","32","15","46.88","6","40.00","29","16","55.17","7","43.75","22","10","45.45","4","40.00","17","6","35.29","3","50.00"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","703","133","18.92","80","60.15","656","93","14.18","54","58.06","630","35","5.56","23","65.71","562","19","3.38","11","57.89"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","2","2","100.00","1","50.00","3","1","33.33","1","100.00","3","1","33.33","1","100.00","4","1","25.00","1","100.00"
"28005  :  โรงพยาบาลเมืองพัทยา","679","173","25.48","96","55.49","677","60","8.86","34","56.67","657","31","4.72","16","51.61","642","32","4.98","14","43.75"
"28006  :  โรงพยาบาลเกาะจันทร์","95","48","50.53","20","41.67","93","43","46.24","16","37.21","92","37","40.22","11","29.73","91","24","26.37","11","45.83"
"10663  :  โรงพยาบาลระยอง","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","74","73","98.65","48","65.75","72","74","102.78","62","83.78","68","68","100.00","59","86.76","63","65","103.17","47","72.31"
"10828  :  โรงพยาบาลบ้านฉาง","706","300","42.49","188","62.67","697","253","36.30","157","62.06","679","118","17.38","84","71.19","661","138","20.88","93","67.39"
"10829  :  โรงพยาบาลแกลง","124","65","52.42","34","52.31","125","17","13.60","11","64.71","130","19","14.62","11","57.89","125","7","5.60","5","71.43"
"10830  :  โรงพยาบาลวังจันทร์","120","111","92.50","57","51.35","124","111","89.52","57","51.35","121","117","96.69","81","69.23","121","117","96.69","80","68.38"
"10831  :  โรงพยาบาลบ้านค่าย","64","60","93.75","36","60.00","57","54","94.74","39","72.22","59","20","33.90","12","60.00","54","10","18.52","6","60.00"
"10832  :  โรงพยาบาลปลวกแดง","956","645","67.47","453","70.23","925","184","19.89","109","59.24","873","144","16.49","87","60.42","798","54","6.77","35","64.81"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","44","13","29.55","5","38.46","45","12","26.67","5","41.67","46","11","23.91","5","45.45","45","12","26.67","5","41.67"
"23962  :  โรงพยาบาลนิคมพัฒนา","94","37","39.36","21","56.76","91","31","34.07","17","54.84","88","10","11.36","4","40.00","80","7","8.75","2","28.57"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10834  :  โรงพยาบาลขลุง","4","4","100.00","1","25.00","6","4","66.67","1","25.00","6","6","100.00","4","66.67","5","6","120.00","3","50.00"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10836  :  โรงพยาบาลเขาสุกิม","129","13","10.08","7","53.85","128","20","15.63","14","70.00","123","9","7.32","5","55.56","120","16","13.33","12","75.00"
"10837  :  โรงพยาบาลสองพี่น้อง","152","55","36.18","19","34.55","149","60","40.27","31","51.67","131","17","12.98","6","35.29","126","8","6.35","2","25.00"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","341","142","41.64","49","34.51","313","118","37.70","36","30.51","295","98","33.22","30","30.61","278","90","32.37","59","65.56"
"10839  :  โรงพยาบาลมะขาม","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
