"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน"
"27978  :  โรงพยาบาลสากเหล็ก","2,898","143","4,934.44","32","1,104.21","40","1,380.26","26","897.17","45","1,552.80"
"27979  :  โรงพยาบาลบึงนาราง","210","143","68,095.24","33","15,714.29","44","20,952.38","33","15,714.29","33","15,714.29"
"27980  :  โรงพยาบาลดงเจริญ","288","20","6,944.44","3","1,041.67","7","2,430.56","7","2,430.56","3","1,041.67"
"10727  :  โรงพยาบาลเพชรบูรณ์","17,147","843","4,916.31","164","956.44","199","1,160.55","224","1,306.35","256","1,492.97"
"11264  :  โรงพยาบาลชนแดน","4,942","222","4,492.11","59","1,193.85","45","910.56","55","1,112.91","63","1,274.79"
"11265  :  โรงพยาบาลหล่มสัก","9,206","422","4,583.97","80","869.00","116","1,260.05","113","1,227.46","113","1,227.46"
"11266  :  โรงพยาบาลวิเชียรบุรี","3,906","505","12,928.83","137","3,507.42","157","4,019.46","109","2,790.58","102","2,611.37"
"11267  :  โรงพยาบาลศรีเทพ","4,448","93","2,090.83","18","404.68","25","562.05","24","539.57","26","584.53"
"11268  :  โรงพยาบาลหนองไผ่","7,486","369","4,929.20","104","1,389.26","83","1,108.74","88","1,175.53","94","1,255.68"
"11269  :  โรงพยาบาลบึงสามพัน","6,982","168","2,406.19","33","472.64","50","716.13","46","658.84","39","558.58"
"11270  :  โรงพยาบาลน้ำหนาว","2,949","37","1,254.66","5","169.55","15","508.65","8","271.28","9","305.19"
"11271  :  โรงพยาบาลวังโป่ง","5,854","102","1,742.40","14","239.15","43","734.54","20","341.65","25","427.06"
"11272  :  โรงพยาบาลเขาค้อ","1,448","144","9,944.75","31","2,140.88","44","3,038.67","38","2,624.31","31","2,140.88"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","6,492","417","6,423.29","107","1,648.18","114","1,756.01","120","1,848.43","76","1,170.67"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","9,189","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","386","0.00","99","0.00","110","0.00","69","0.00","108","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","418","0.00","117","0.00","108","0.00","98","0.00","95","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","9,816","752","7,660.96","193","1,966.18","187","1,905.05","178","1,813.37","194","1,976.37"
"10730  :  โรงพยาบาลโพธาราม","0","320","0.00","81","0.00","94","0.00","65","0.00","80","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","4,468","118","2,641.00","40","895.26","28","626.68","22","492.39","28","626.68"
"11274  :  โรงพยาบาลบางแพ","5,205","249","4,783.86","87","1,671.47","73","1,402.50","55","1,056.68","34","653.22"
"11275  :  โรงพยาบาลเจ็ดเสมียน","3,662","52","1,419.99","21","573.46","17","464.23","9","245.77","5","136.54"
"11276  :  โรงพยาบาลปากท่อ","4,368","211","4,830.59","44","1,007.33","58","1,327.84","58","1,327.84","51","1,167.58"
"11277  :  โรงพยาบาลวัดเพลง","2,859","50","1,748.86","8","279.82","12","419.73","20","699.55","10","349.77"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","9,325","268","2,873.99","87","932.98","66","707.77","53","568.36","62","664.88"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","2,620","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","519","254","48,940.27","69","13,294.80","63","12,138.73","73","14,065.51","49","9,441.23"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","8,277","807","9,749.91","179","2,162.62","220","2,657.97","221","2,670.05","187","2,259.27"
"10732  :  โรงพยาบาลมะการักษ์","8,968","619","6,902.32","156","1,739.52","140","1,561.11","143","1,594.56","180","2,007.14"
"11278  :  โรงพยาบาลไทรโยค","3,573","250","6,996.92","64","1,791.21","58","1,623.29","68","1,903.16","60","1,679.26"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","1,178","75","6,366.72","24","2,037.35","17","1,443.12","17","1,443.12","17","1,443.12"
"11280  :  โรงพยาบาลบ่อพลอย","7,380","147","1,991.87","26","352.30","46","623.31","32","433.60","43","582.66"
"11281  :  โรงพยาบาลท่ากระดาน","1,873","130","6,940.74","30","1,601.71","40","2,135.61","32","1,708.49","28","1,494.93"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","9,109","436","4,786.47","100","1,097.82","130","1,427.16","97","1,064.88","109","1,196.62"
"11283  :  โรงพยาบาลทองผาภูมิ","7,480","185","2,473.26","52","695.19","48","641.71","45","601.60","40","534.76"
"11284  :  โรงพยาบาลสังขละบุรี","6,718","74","1,101.52","11","163.74","22","327.48","19","282.82","22","327.48"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","4,602","141","3,063.89","43","934.38","31","673.62","30","651.89","37","804.00"
"11286  :  โรงพยาบาลเลาขวัญ","3,089","240","7,769.50","66","2,136.61","71","2,298.48","59","1,910.00","44","1,424.41"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","4,046","100","2,471.58","28","692.04","32","790.90","17","420.17","23","568.46"
"11288  :  โรงพยาบาลสถานพระบารมี","2,018","267","13,230.92","53","2,626.36","76","3,766.11","77","3,815.66","61","3,022.79"
"11520  :  โรงพยาบาลค่ายสุรสีห์","7,640","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","1,299","17","1,308.70","4","307.93","3","230.95","3","230.95","7","538.88"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","3,659","99","2,705.66","24","655.92","31","847.23","16","437.28","28","765.24"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","17,939","552","3,077.09","116","646.64","152","847.32","142","791.57","142","791.57"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","7,050","431","6,113.48","115","1,631.21","112","1,588.65","88","1,248.23","116","1,645.39"
"11289  :  โรงพยาบาลเดิมบางนางบวช","3,785","402","10,620.87","107","2,826.95","101","2,668.43","88","2,324.97","106","2,800.53"
"11290  :  โรงพยาบาลด่านช้าง","8,132","235","2,889.82","41","504.18","79","971.47","44","541.07","71","873.09"
"11291  :  โรงพยาบาลบางปลาม้า","4,180","223","5,334.93","35","837.32","62","1,483.25","67","1,602.87","59","1,411.48"
"11292  :  โรงพยาบาลศรีประจันต์","5,533","209","3,777.34","39","704.86","56","1,012.11","47","849.45","67","1,210.92"
"11293  :  โรงพยาบาลดอนเจดีย์","7,076","103","1,455.62","19","268.51","30","423.97","27","381.57","27","381.57"
"11294  :  โรงพยาบาลสามชุก","8,057","144","1,787.27","43","533.70","36","446.82","33","409.58","32","397.17"
"11295  :  โรงพยาบาลอู่ทอง","14,467","665","4,596.67","163","1,126.70","180","1,244.21","169","1,168.18","153","1,057.58"
"11296  :  โรงพยาบาลหนองหญ้าไซ","6,915","111","1,605.21","26","375.99","28","404.92","23","332.61","34","491.68"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","426","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","449","0.00","124","0.00","106","0.00","186","0.00","33","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","10,749","384","3,572.43","86","800.07","102","948.93","89","827.98","107","995.44"
"11298  :  โรงพยาบาลนครชัยศรี","6,515","205","3,146.58","74","1,135.84","53","813.51","42","644.67","36","552.57"
"11299  :  โรงพยาบาลห้วยพลู","3,731","157","4,207.99","47","1,259.72","43","1,152.51","30","804.07","37","991.69"
"11300  :  โรงพยาบาลดอนตูม","5,303","125","2,357.16","16","301.72","26","490.29","41","773.15","42","792.00"
"11301  :  โรงพยาบาลบางเลน","6,410","193","3,010.92","45","702.03","51","795.63","49","764.43","48","748.83"
"11302  :  โรงพยาบาลสามพราน","10,819","431","3,983.73","107","989.00","112","1,035.22","94","868.84","118","1,090.67"
"11303  :  โรงพยาบาลพุทธมณฑล","2,421","129","5,328.38","31","1,280.46","23","950.02","35","1,445.68","40","1,652.21"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","11","0.00","2","0.00","1","0.00","2","0.00","6","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","1,347","95","7,052.71","15","1,113.59","20","1,484.78","32","2,375.65","28","2,078.69"
"10734  :  โรงพยาบาลสมุทรสาคร","38,292","839","2,191.06","168","438.73","198","517.08","232","605.87","241","629.37"
"11304  :  โรงพยาบาลกระทุ่มแบน","7","842","12,028,571.43","224","3,200,000.00","231","3,300,000.00","219","3,128,571.43","168","2,400,000.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","10,133","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","4,843","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","422","0.00","93","0.00","130","0.00","99","0.00","100","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","111","0.00","23","0.00","27","0.00","30","0.00","31","0.00"
"11307  :  โรงพยาบาลอัมพวา","1,523","98","6,434.67","29","1,904.14","16","1,050.56","13","853.58","40","2,626.40"
"10736  :  โรงพยาบาลพระจอมเกล้า","15,594","313","2,007.18","100","641.27","98","628.45","70","448.89","45","288.57"
"11308  :  โรงพยาบาลเขาย้อย","3,677","72","1,958.12","22","598.31","12","326.35","18","489.53","20","543.92"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","972","36","3,703.70","19","1,954.73","10","1,028.81","4","411.52","3","308.64"
"11310  :  โรงพยาบาลชะอำ","18,286","363","1,985.13","82","448.43","98","535.93","95","519.52","88","481.24"
"11311  :  โรงพยาบาลท่ายาง","8,323","131","1,573.95","27","324.40","50","600.74","27","324.40","27","324.40"
"11312  :  โรงพยาบาลบ้านลาด","786","78","9,923.66","22","2,798.98","18","2,290.08","23","2,926.21","15","1,908.40"
"11313  :  โรงพยาบาลบ้านแหลม","14,007","80","571.14","31","221.32","21","149.93","16","114.23","12","85.67"
"11314  :  โรงพยาบาลแก่งกระจาน","620","42","6,774.19","15","2,419.35","14","2,258.06","8","1,290.32","5","806.45"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","258","0.00","52","0.00","85","0.00","67","0.00","54","0.00"
"11315  :  โรงพยาบาลกุยบุรี","3,691","102","2,763.48","30","812.79","34","921.16","15","406.39","23","623.14"
"11316  :  โรงพยาบาลทับสะแก","3,703","287","7,750.47","61","1,647.31","54","1,458.28","76","2,052.39","96","2,592.49"
"11317  :  โรงพยาบาลบางสะพาน","5,096","356","6,985.87","114","2,237.05","100","1,962.32","84","1,648.35","58","1,138.15"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","226","0.00","61","0.00","65","0.00","41","0.00","59","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","212","0.00","47","0.00","65","0.00","43","0.00","57","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","458","0.00","109","0.00","135","0.00","100","0.00","114","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","5,937","121","2,038.07","25","421.09","33","555.84","26","437.93","37","623.21"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","3,626","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","921","0.00","253","0.00","226","0.00","240","0.00","202","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","4,064","197","4,847.44","31","762.80","56","1,377.95","60","1,476.38","50","1,230.31"
"11324  :  โรงพยาบาลลานสะกา","4,380","335","7,648.40","84","1,917.81","64","1,461.19","83","1,894.98","104","2,374.43"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","4,439","481","10,835.77","153","3,446.72","104","2,342.87","108","2,432.98","116","2,613.20"
"11326  :  โรงพยาบาลพิปูน","3,318","159","4,792.04","36","1,084.99","54","1,627.49","39","1,175.41","30","904.16"
"11327  :  โรงพยาบาลเชียรใหญ่","2,626","402","15,308.45","116","4,417.36","99","3,769.99","87","3,313.02","100","3,808.07"
"11328  :  โรงพยาบาลชะอวด","5,247","636","12,121.21","150","2,858.78","181","3,449.59","131","2,496.66","174","3,316.18"
"11329  :  โรงพยาบาลท่าศาลา","14,298","1,088","7,609.46","213","1,489.72","281","1,965.31","279","1,951.32","315","2,203.11"
"11330  :  โรงพยาบาลทุ่งสง","0","1,334","0.00","312","0.00","296","0.00","314","0.00","412","0.00"
"11331  :  โรงพยาบาลนาบอน","2,769","265","9,570.24","56","2,022.39","59","2,130.73","67","2,419.65","83","2,997.47"
"11332  :  โรงพยาบาลทุ่งใหญ่","8,703","597","6,859.70","149","1,712.05","153","1,758.01","135","1,551.19","160","1,838.45"
"11333  :  โรงพยาบาลปากพนัง","1,997","413","20,681.02","85","4,256.38","104","5,207.81","92","4,606.91","132","6,609.91"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","612","0.00","188","0.00","191","0.00","116","0.00","117","0.00"
"11335  :  โรงพยาบาลสิชล","12,623","1,384","10,964.11","292","2,313.24","330","2,614.28","371","2,939.08","391","3,097.52"
"11336  :  โรงพยาบาลขนอม","10,687","215","2,011.79","71","664.36","60","561.43","34","318.14","50","467.86"
"11337  :  โรงพยาบาลหัวไทร","2,624","272","10,365.85","78","2,972.56","69","2,629.57","54","2,057.93","71","2,705.79"
"11338  :  โรงพยาบาลบางขัน","5,608","248","4,422.25","64","1,141.23","68","1,212.55","53","945.08","63","1,123.40"
"11339  :  โรงพยาบาลถ้ำพรรณรา","2,310","184","7,965.37","48","2,077.92","50","2,164.50","52","2,251.08","34","1,471.86"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","8,455","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","3,666","157","4,282.60","40","1,091.11","43","1,172.94","28","763.78","46","1,254.77"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","437","0.00","90","0.00","111","0.00","111","0.00","125","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","3,336","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","11,574","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","23,313","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","3,471","265","7,634.69","78","2,247.19","80","2,304.81","57","1,642.18","50","1,440.51"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","3,122","91","2,914.80","18","576.55","24","768.74","18","576.55","31","992.95"
"40742  :  โรงพยาบาลนบพิตำ","1,746","136","7,789.23","24","1,374.57","31","1,775.49","43","2,462.77","38","2,176.40"
"40743  :  โรงพยาบาลพระพรหม","4,009","424","10,576.20","70","1,746.07","105","2,619.11","130","3,242.70","119","2,968.32"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10738  :  โรงพยาบาลกระบี่","2","362","18,100,000.00","77","3,850,000.00","101","5,050,000.00","83","4,150,000.00","101","5,050,000.00"
"11340  :  โรงพยาบาลเขาพนม","0","231","0.00","90","0.00","84","0.00","26","0.00","31","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","42","0.00","11","0.00","7","0.00","11","0.00","13","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","186","0.00","46","0.00","41","0.00","53","0.00","46","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","27","278","1,029,629.63","95","351,851.85","75","277,777.78","78","288,888.89","30","111,111.11"
"11344  :  โรงพยาบาลปลายพระยา","0","200","0.00","41","0.00","62","0.00","43","0.00","54","0.00"
"11345  :  โรงพยาบาลลำทับ","0","131","0.00","25","0.00","39","0.00","34","0.00","33","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","376","0.00","110","0.00","89","0.00","75","0.00","102","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","720","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","299","0.00","84","0.00","71","0.00","68","0.00","76","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","0","625","0.00","150","0.00","169","0.00","137","0.00","169","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","3,336","52","1,558.75","2","59.95","2","59.95","16","479.62","32","959.23"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","2,510","41","1,633.47","7","278.88","5","199.20","12","478.09","17","677.29"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","5,037","210","4,169.15","49","972.80","35","694.86","64","1,270.60","62","1,230.89"
"11350  :  โรงพยาบาลบางไทร","2,041","25","1,224.89","4","195.98","5","244.98","6","293.97","10","489.96"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","3,800","44","1,157.89","13","342.11","13","342.11","11","289.47","7","184.21"
"11353  :  โรงพยาบาลทับปุด","3,223","140","4,343.78","34","1,054.92","46","1,427.24","30","930.81","30","930.81"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","6,702","274","4,088.33","67","999.70","80","1,193.67","77","1,148.91","50","746.05"
"10741  :  โรงพยาบาลวชิระภูเก็ต","8,208","393","4,788.01","102","1,242.69","107","1,303.61","83","1,011.21","101","1,230.51"
"11355  :  โรงพยาบาลป่าตอง","21,610","44","203.61","3","13.88","5","23.14","23","106.43","13","60.16"
"11356  :  โรงพยาบาลถลาง","0","506","0.00","132","0.00","111","0.00","125","0.00","138","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","10,067","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","7","0.00","0","0.00","1","0.00","2","0.00","4","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","1,578","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","884","0.00","221","0.00","231","0.00","215","0.00","217","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","1,737","498","28,670.12","124","7,138.74","136","7,829.59","101","5,814.62","137","7,887.16"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","1,015","0.00","246","0.00","248","0.00","254","0.00","267","0.00"
"11358  :  โรงพยาบาลดอนสัก","6,696","287","4,286.14","85","1,269.41","68","1,015.53","65","970.73","69","1,030.47"
"11359  :  โรงพยาบาลเกาะพงัน","2,348","54","2,299.83","8","340.72","18","766.61","14","596.25","14","596.25"
"11360  :  โรงพยาบาลไชยา","3,099","319","10,293.64","99","3,194.58","75","2,420.14","60","1,936.11","85","2,742.82"
"11361  :  โรงพยาบาลท่าชนะ","5,433","274","5,043.25","58","1,067.55","71","1,306.83","74","1,362.05","71","1,306.83"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","868","290","33,410.14","70","8,064.52","77","8,870.97","80","9,216.59","63","7,258.06"
"11363  :  โรงพยาบาลบ้านตาขุน","2,587","139","5,373.02","32","1,236.95","42","1,623.50","33","1,275.61","32","1,236.95"
"11364  :  โรงพยาบาลพนม","1,599","307","19,199.50","78","4,878.05","89","5,565.98","68","4,252.66","72","4,502.81"
"11365  :  โรงพยาบาลท่าฉาง","3,360","247","7,351.19","59","1,755.95","70","2,083.33","66","1,964.29","52","1,547.62"
"11366  :  โรงพยาบาลบ้านนาสาร","0","579","0.00","173","0.00","141","0.00","116","0.00","149","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","3,925","201","5,121.02","42","1,070.06","63","1,605.10","48","1,222.93","48","1,222.93"
"11368  :  โรงพยาบาลเคียนซา","4,992","282","5,649.04","57","1,141.83","52","1,041.67","63","1,262.02","110","2,203.53"
"11369  :  โรงพยาบาลพระแสง","5,765","724","12,558.54","199","3,451.86","191","3,313.10","166","2,879.44","168","2,914.14"
"11370  :  โรงพยาบาลพุนพิน","12,405","259","2,087.87","78","628.78","57","459.49","60","483.68","64","515.92"
"11371  :  โรงพยาบาลชัยบุรี","1,742","272","15,614.24","44","2,525.83","80","4,592.42","88","5,051.66","60","3,444.32"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","7,428","527","7,094.78","119","1,602.05","112","1,507.81","122","1,642.43","174","2,342.49"
"11654  :  โรงพยาบาลวิภาวดี","1,595","243","15,235.11","63","3,949.84","66","4,137.93","56","3,510.97","58","3,636.36"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","2,130","312","14,647.89","91","4,272.30","87","4,084.51","68","3,192.49","66","3,098.59"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","193","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","6,434","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10743  :  โรงพยาบาลระนอง","0","681","0.00","151","0.00","192","0.00","186","0.00","152","0.00"
"11323  :  โรงพยาบาลละอุ่น","591","58","9,813.87","17","2,876.48","11","1,861.25","16","2,707.28","14","2,368.87"
"11372  :  โรงพยาบาลกะเปอร์","3,995","72","1,802.25","19","475.59","11","275.34","18","450.56","24","600.75"
"11373  :  โรงพยาบาลกระบุรี","4,271","463","10,840.55","118","2,762.82","135","3,160.85","105","2,458.44","105","2,458.44"
"11374  :  โรงพยาบาลสุขสำราญ","1,499","45","3,002.00","11","733.82","7","466.98","11","733.82","16","1,067.38"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","485","0.00","115","0.00","135","0.00","98","0.00","137","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","6,907","91","1,317.50","24","347.47","18","260.61","15","217.17","34","492.25"
"11376  :  โรงพยาบาลท่าแซะ","4,337","365","8,415.96","82","1,890.71","102","2,351.86","76","1,752.36","105","2,421.03"
"11377  :  โรงพยาบาลปะทิว","1,575","125","7,936.51","40","2,539.68","26","1,650.79","28","1,777.78","31","1,968.25"
"11378  :  โรงพยาบาลมาบอำมฤต","5,078","157","3,091.77","44","866.48","38","748.33","28","551.40","47","925.56"
"11379  :  โรงพยาบาลหลังสวน","4,744","457","9,633.22","118","2,487.35","125","2,634.91","99","2,086.85","115","2,424.11"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","3,634","205","5,641.17","25","687.95","35","963.13","61","1,678.59","84","2,311.50"
"11381  :  โรงพยาบาลละแม","4,005","267","6,666.67","84","2,097.38","71","1,772.78","61","1,523.10","51","1,273.41"
"11382  :  โรงพยาบาลพะโต๊ะ","6,128","163","2,659.92","50","815.93","55","897.52","30","489.56","28","456.92"
"11383  :  โรงพยาบาลสวี","4,847","498","10,274.40","121","2,496.39","106","2,186.92","136","2,805.86","135","2,785.23"
"11385  :  โรงพยาบาลทุ่งตะโก","4,230","135","3,191.49","29","685.58","43","1,016.55","35","827.42","28","661.94"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","5,010","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","1,161","0.00","332","0.00","265","0.00","263","0.00","301","0.00"
"10745  :  โรงพยาบาลสงขลา","0","1,185","0.00","337","0.00","289","0.00","261","0.00","298","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","390","0.00","104","0.00","104","0.00","79","0.00","103","0.00"
"11387  :  โรงพยาบาลจะนะ","0","503","0.00","157","0.00","117","0.00","97","0.00","132","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","1,005","0.00","240","0.00","222","0.00","263","0.00","280","0.00"
"11390  :  โรงพยาบาลเทพา","0","458","0.00","117","0.00","95","0.00","110","0.00","136","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","646","0.00","172","0.00","156","0.00","133","0.00","185","0.00"
"11392  :  โรงพยาบาลระโนด","0","436","0.00","128","0.00","101","0.00","93","0.00","114","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","93","0.00","29","0.00","19","0.00","25","0.00","20","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","576","0.00","170","0.00","141","0.00","130","0.00","135","0.00"
"11395  :  โรงพยาบาลสะเดา","0","246","0.00","72","0.00","51","0.00","52","0.00","71","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","339","0.00","58","0.00","96","0.00","90","0.00","95","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","165","0.00","48","0.00","34","0.00","34","0.00","49","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","214","0.00","53","0.00","56","0.00","54","0.00","51","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","264","0.00","61","0.00","61","0.00","63","0.00","79","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","520","0.00","160","0.00","134","0.00","112","0.00","114","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","158","0.00","31","0.00","46","0.00","35","0.00","46","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","915","0.00","196","0.00","213","0.00","236","0.00","270","0.00"
"11402  :  โรงพยาบาลควนโดน","3,988","57","1,429.29","24","601.81","19","476.43","4","100.30","10","250.75"
