"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน"
"27979  :  โรงพยาบาลบึงนาราง","243","113","46,502.06","19","7,818.93","28","11,522.63","32","13,168.72","34","13,991.77"
"27980  :  โรงพยาบาลดงเจริญ","287","121","42,160.28","43","14,982.58","31","10,801.39","13","4,529.62","34","11,846.69"
"10727  :  โรงพยาบาลเพชรบูรณ์","17,234","597","3,464.08","134","777.53","144","835.56","151","876.18","168","974.82"
"11264  :  โรงพยาบาลชนแดน","6,453","241","3,734.70","63","976.29","54","836.82","59","914.30","65","1,007.28"
"11265  :  โรงพยาบาลหล่มสัก","11,196","402","3,590.57","129","1,152.20","91","812.79","81","723.47","101","902.11"
"11266  :  โรงพยาบาลวิเชียรบุรี","4,256","412","9,680.45","122","2,866.54","80","1,879.70","105","2,467.11","105","2,467.11"
"11267  :  โรงพยาบาลศรีเทพ","4,643","64","1,378.42","20","430.76","18","387.68","8","172.30","18","387.68"
"11268  :  โรงพยาบาลหนองไผ่","8,956","408","4,555.61","120","1,339.88","89","993.75","89","993.75","110","1,228.23"
"11269  :  โรงพยาบาลบึงสามพัน","7,789","140","1,797.41","24","308.13","30","385.16","38","487.87","48","616.25"
"11270  :  โรงพยาบาลน้ำหนาว","2,876","44","1,529.90","9","312.93","13","452.02","7","243.39","15","521.56"
"11271  :  โรงพยาบาลวังโป่ง","5,252","148","2,817.97","40","761.61","37","704.49","34","647.37","37","704.49"
"11272  :  โรงพยาบาลเขาค้อ","1,475","77","5,220.34","21","1,423.73","21","1,423.73","13","881.36","22","1,491.53"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","6,919","402","5,810.09","115","1,662.09","90","1,300.77","79","1,141.78","118","1,705.45"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","6,686","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","48","0.00","48","0.00","0","0.00","0","0.00","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","51","0.00","51","0.00","0","0.00","0","0.00","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","14,726","67","454.98","67","454.98","0","0.00","0","0.00","0","0.00"
"10730  :  โรงพยาบาลโพธาราม","0","17","0.00","17","0.00","0","0.00","0","0.00","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","5,212","23","441.29","23","441.29","0","0.00","0","0.00","0","0.00"
"11274  :  โรงพยาบาลบางแพ","5,572","22","394.83","22","394.83","0","0.00","0","0.00","0","0.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","4,266","19","445.38","19","445.38","0","0.00","0","0.00","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","4,414","10","226.55","10","226.55","0","0.00","0","0.00","0","0.00"
"11277  :  โรงพยาบาลวัดเพลง","2,836","4","141.04","4","141.04","0","0.00","0","0.00","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","9,833","24","244.08","24","244.08","0","0.00","0","0.00","0","0.00"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","6,521","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","4","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","576","20","3,472.22","20","3,472.22","0","0.00","0","0.00","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","8,352","294","3,520.11","68","814.18","76","909.96","64","766.28","86","1,029.69"
"10732  :  โรงพยาบาลมะการักษ์","9,470","568","5,997.89","174","1,837.38","172","1,816.26","110","1,161.56","112","1,182.68"
"11278  :  โรงพยาบาลไทรโยค","3,209","146","4,549.70","18","560.92","49","1,526.96","36","1,121.84","43","1,339.98"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","878","61","6,947.61","11","1,252.85","14","1,594.53","10","1,138.95","26","2,961.28"
"11280  :  โรงพยาบาลบ่อพลอย","7,437","90","1,210.17","32","430.28","23","309.26","19","255.48","16","215.14"
"11281  :  โรงพยาบาลท่ากระดาน","1,697","74","4,360.64","16","942.84","28","1,649.97","17","1,001.77","13","766.06"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","9,107","242","2,657.30","60","658.83","48","527.07","60","658.83","74","812.56"
"11283  :  โรงพยาบาลทองผาภูมิ","7,367","134","1,818.92","40","542.96","35","475.09","33","447.94","26","352.93"
"11284  :  โรงพยาบาลสังขละบุรี","4,285","97","2,263.71","19","443.41","24","560.09","23","536.76","31","723.45"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","4,020","81","2,014.93","19","472.64","21","522.39","18","447.76","23","572.14"
"11286  :  โรงพยาบาลเลาขวัญ","3,492","194","5,555.56","45","1,288.66","44","1,260.02","49","1,403.21","56","1,603.67"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","3,951","114","2,885.35","15","379.65","26","658.06","28","708.68","45","1,138.95"
"11288  :  โรงพยาบาลสถานพระบารมี","1,863","200","10,735.37","47","2,522.81","70","3,757.38","39","2,093.40","44","2,361.78"
"11520  :  โรงพยาบาลค่ายสุรสีห์","16,316","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","1,271","27","2,124.31","6","472.07","6","472.07","8","629.43","7","550.75"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","3,626","111","3,061.22","39","1,075.57","28","772.20","20","551.57","24","661.89"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","17,860","444","2,486.00","112","627.10","129","722.28","113","632.70","90","503.92"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","7,256","482","6,642.78","132","1,819.18","128","1,764.06","107","1,474.64","115","1,584.90"
"11289  :  โรงพยาบาลเดิมบางนางบวช","4,094","198","4,836.35","59","1,441.13","40","977.04","53","1,294.58","46","1,123.60"
"11290  :  โรงพยาบาลด่านช้าง","7,669","175","2,281.91","56","730.21","48","625.90","32","417.26","39","508.54"
"11291  :  โรงพยาบาลบางปลาม้า","4,495","172","3,826.47","40","889.88","45","1,001.11","40","889.88","47","1,045.61"
"11292  :  โรงพยาบาลศรีประจันต์","6,249","105","1,680.27","22","352.06","26","416.07","18","288.05","39","624.10"
"11293  :  โรงพยาบาลดอนเจดีย์","7,832","88","1,123.60","33","421.35","26","331.97","15","191.52","14","178.75"
"11294  :  โรงพยาบาลสามชุก","7,918","134","1,692.35","36","454.66","33","416.77","33","416.77","32","404.14"
"11295  :  โรงพยาบาลอู่ทอง","13,074","405","3,097.75","82","627.20","80","611.90","85","650.15","158","1,208.51"
"11296  :  โรงพยาบาลหนองหญ้าไซ","7,738","84","1,085.55","30","387.70","19","245.54","16","206.77","19","245.54"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","3,942","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","435","0.00","119","0.00","86","0.00","104","0.00","126","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","12,724","352","2,766.43","102","801.63","80","628.73","61","479.41","109","856.65"
"11298  :  โรงพยาบาลนครชัยศรี","6,816","157","2,303.40","34","498.83","37","542.84","39","572.18","47","689.55"
"11299  :  โรงพยาบาลห้วยพลู","4,032","153","3,794.64","34","843.25","52","1,289.68","31","768.85","36","892.86"
"11300  :  โรงพยาบาลดอนตูม","5,172","77","1,488.79","17","328.69","18","348.03","18","348.03","24","464.04"
"11301  :  โรงพยาบาลบางเลน","5,883","92","1,563.83","24","407.96","21","356.96","20","339.96","27","458.95"
"11302  :  โรงพยาบาลสามพราน","11,788","250","2,120.80","56","475.06","58","492.03","64","542.93","72","610.79"
"11303  :  โรงพยาบาลพุทธมณฑล","2,203","108","4,902.41","22","998.64","27","1,225.60","25","1,134.82","34","1,543.35"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","2","23","1,150,000.00","4","200,000.00","9","450,000.00","3","150,000.00","7","350,000.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","2,753","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","1,601","67","4,184.88","17","1,061.84","22","1,374.14","21","1,311.68","7","437.23"
"10734  :  โรงพยาบาลสมุทรสาคร","43,442","571","1,314.40","116","267.02","165","379.82","112","257.82","178","409.74"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","340","0.00","133","0.00","0","0.00","48","0.00","159","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","8,898","435","4,888.74","84","944.03","110","1,236.23","97","1,090.13","144","1,618.34"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","4,301","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","642","0.00","136","0.00","182","0.00","168","0.00","156","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","128","0.00","27","0.00","36","0.00","29","0.00","36","0.00"
"11307  :  โรงพยาบาลอัมพวา","1,543","169","10,952.69","40","2,592.35","65","4,212.57","27","1,749.84","37","2,397.93"
"10736  :  โรงพยาบาลพระจอมเกล้า","21,303","261","1,225.18","42","197.16","71","333.29","56","262.87","92","431.86"
"11308  :  โรงพยาบาลเขาย้อย","3,080","108","3,506.49","17","551.95","17","551.95","30","974.03","44","1,428.57"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","946","71","7,505.29","17","1,797.04","29","3,065.54","17","1,797.04","8","845.67"
"11310  :  โรงพยาบาลชะอำ","18,171","226","1,243.74","61","335.70","59","324.69","47","258.65","59","324.69"
"11311  :  โรงพยาบาลท่ายาง","8,230","135","1,640.34","27","328.07","44","534.63","33","400.97","31","376.67"
"11312  :  โรงพยาบาลบ้านลาด","786","61","7,760.81","19","2,417.30","12","1,526.72","13","1,653.94","17","2,162.85"
"11313  :  โรงพยาบาลบ้านแหลม","14,341","169","1,178.44","30","209.19","72","502.06","32","223.14","35","244.06"
"11314  :  โรงพยาบาลแก่งกระจาน","603","21","3,482.59","7","1,160.86","8","1,326.70","2","331.67","4","663.35"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","328","0.00","78","0.00","97","0.00","94","0.00","59","0.00"
"11315  :  โรงพยาบาลกุยบุรี","3,506","136","3,879.06","38","1,083.86","42","1,197.95","32","912.72","24","684.54"
"11316  :  โรงพยาบาลทับสะแก","4,049","198","4,890.10","48","1,185.48","51","1,259.57","51","1,259.57","48","1,185.48"
"11317  :  โรงพยาบาลบางสะพาน","1,919","197","10,265.76","0","0.00","2","104.22","43","2,240.75","152","7,920.79"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","165","0.00","42","0.00","44","0.00","35","0.00","44","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","139","0.00","34","0.00","49","0.00","18","0.00","38","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","190","0.00","35","0.00","40","0.00","58","0.00","57","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","6,991","145","2,074.10","55","786.73","40","572.16","30","429.12","20","286.08"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","4,303","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","5","878","17,560,000.00","188","3,760,000.00","179","3,580,000.00","228","4,560,000.00","283","5,660,000.00"
"11322  :  โรงพยาบาลพรหมคีรี","3,166","145","4,579.91","28","884.40","50","1,579.28","37","1,168.67","30","947.57"
"11324  :  โรงพยาบาลลานสะกา","4,852","379","7,811.21","103","2,122.84","99","2,040.40","84","1,731.24","93","1,916.74"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","4,794","406","8,468.92","111","2,315.39","89","1,856.49","72","1,501.88","134","2,795.16"
"11326  :  โรงพยาบาลพิปูน","7,693","192","2,495.78","65","844.92","48","623.94","46","597.95","33","428.96"
"11327  :  โรงพยาบาลเชียรใหญ่","2,402","499","20,774.35","128","5,328.89","136","5,661.95","124","5,162.36","111","4,621.15"
"11328  :  โรงพยาบาลชะอวด","8,161","508","6,224.73","140","1,715.48","143","1,752.24","113","1,384.63","112","1,372.38"
"11329  :  โรงพยาบาลท่าศาลา","14,977","693","4,627.09","188","1,255.26","161","1,074.98","163","1,088.34","181","1,208.52"
"11330  :  โรงพยาบาลทุ่งสง","2","1,035","51,750,000.00","266","13,300,000.00","257","12,850,000.00","239","11,950,000.00","273","13,650,000.00"
"11331  :  โรงพยาบาลนาบอน","3,414","174","5,096.66","35","1,025.19","41","1,200.94","40","1,171.65","58","1,698.89"
"11332  :  โรงพยาบาลทุ่งใหญ่","9,022","416","4,610.95","64","709.38","91","1,008.65","88","975.39","173","1,917.53"
"11333  :  โรงพยาบาลปากพนัง","809","326","40,296.66","96","11,866.50","94","11,619.28","68","8,405.44","68","8,405.44"
"11334  :  โรงพยาบาลร่อนพิบูลย์","9","536","5,955,555.56","123","1,366,666.67","138","1,533,333.33","141","1,566,666.67","134","1,488,888.89"
"11335  :  โรงพยาบาลสิชล","12,769","1,283","10,047.77","288","2,255.46","349","2,733.18","294","2,302.45","352","2,756.68"
"11336  :  โรงพยาบาลขนอม","13,595","237","1,743.29","59","433.98","62","456.05","59","433.98","57","419.27"
"11337  :  โรงพยาบาลหัวไทร","2,543","239","9,398.35","67","2,634.68","56","2,202.12","52","2,044.83","64","2,516.71"
"11338  :  โรงพยาบาลบางขัน","5,383","241","4,477.06","65","1,207.51","70","1,300.39","51","947.43","55","1,021.74"
"11339  :  โรงพยาบาลถ้ำพรรณรา","2,813","125","4,443.65","28","995.38","25","888.73","34","1,208.67","38","1,350.87"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","2,856","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","3,622","110","3,037.00","32","883.49","27","745.44","22","607.40","29","800.66"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","2","314","15,700,000.00","79","3,950,000.00","57","2,850,000.00","87","4,350,000.00","91","4,550,000.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","3,563","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","2,310","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","8,024","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","1,347","349","25,909.43","81","6,013.36","81","6,013.36","99","7,349.67","88","6,533.04"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","1,844","65","3,524.95","26","1,409.98","13","704.99","8","433.84","18","976.14"
"40742  :  โรงพยาบาลนบพิตำ","1,905","60","3,149.61","25","1,312.34","19","997.38","7","367.45","9","472.44"
"40743  :  โรงพยาบาลพระพรหม","3,960","191","4,823.23","52","1,313.13","34","858.59","40","1,010.10","65","1,641.41"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10738  :  โรงพยาบาลกระบี่","2","374","18,700,000.00","100","5,000,000.00","115","5,750,000.00","71","3,550,000.00","88","4,400,000.00"
"11340  :  โรงพยาบาลเขาพนม","13","76","584,615.38","25","192,307.69","19","146,153.85","20","153,846.15","12","92,307.69"
"11341  :  โรงพยาบาลเกาะลันตา","0","21","0.00","2","0.00","11","0.00","5","0.00","3","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","178","0.00","34","0.00","36","0.00","54","0.00","54","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","1,886","328","17,391.30","90","4,772.00","106","5,620.36","58","3,075.29","74","3,923.65"
"11344  :  โรงพยาบาลปลายพระยา","0","171","0.00","45","0.00","62","0.00","38","0.00","26","0.00"
"11345  :  โรงพยาบาลลำทับ","7,086","189","2,667.23","44","620.94","39","550.38","48","677.39","58","818.52"
"11346  :  โรงพยาบาลเหนือคลอง","0","141","0.00","32","0.00","29","0.00","34","0.00","46","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","1,896","4","210.97","1","52.74","0","0.00","1","52.74","2","105.49"
"10739  :  โรงพยาบาลพังงา","0","316","0.00","75","0.00","100","0.00","70","0.00","71","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","0","305","0.00","91","0.00","59","0.00","65","0.00","90","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","3,764","17","451.65","3","79.70","3","79.70","9","239.11","2","53.13"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","2,582","112","4,337.72","35","1,355.54","25","968.24","23","890.78","29","1,123.16"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","5,654","218","3,855.68","54","955.08","61","1,078.88","68","1,202.69","35","619.03"
"11350  :  โรงพยาบาลบางไทร","2,369","10","422.12","2","84.42","3","126.64","1","42.21","4","168.85"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","3,978","80","2,011.06","21","527.90","26","653.59","30","754.15","3","75.41"
"11353  :  โรงพยาบาลทับปุด","3,462","177","5,112.65","37","1,068.75","54","1,559.79","38","1,097.63","48","1,386.48"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","9,025","304","3,368.42","78","864.27","87","963.99","76","842.11","63","698.06"
"10741  :  โรงพยาบาลวชิระภูเก็ต","25,918","314","1,211.51","75","289.37","79","304.81","71","273.94","89","343.39"
"11355  :  โรงพยาบาลป่าตอง","16,658","27","162.08","6","36.02","8","48.02","4","24.01","9","54.03"
"11356  :  โรงพยาบาลถลาง","0","444","0.00","106","0.00","120","0.00","100","0.00","118","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","10,310","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","1,491","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","168","0.00","168","0.00","0","0.00","0","0.00","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","1,776","38","2,139.64","38","2,139.64","0","0.00","0","0.00","0","0.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","22","74","336,363.64","74","336,363.64","0","0.00","0","0.00","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","14,462","12","82.98","12","82.98","0","0.00","0","0.00","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","3,295","7","212.44","7","212.44","0","0.00","0","0.00","0","0.00"
"11360  :  โรงพยาบาลไชยา","2,894","51","1,762.27","51","1,762.27","0","0.00","0","0.00","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","7,239","24","331.54","24","331.54","0","0.00","0","0.00","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","937","23","2,454.64","23","2,454.64","0","0.00","0","0.00","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","3,410","31","909.09","31","909.09","0","0.00","0","0.00","0","0.00"
"11364  :  โรงพยาบาลพนม","1,557","39","2,504.82","39","2,504.82","0","0.00","0","0.00","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","3,390","37","1,091.45","37","1,091.45","0","0.00","0","0.00","0","0.00"
"11366  :  โรงพยาบาลบ้านนาสาร","0","90","0.00","90","0.00","0","0.00","0","0.00","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","3,399","31","912.03","31","912.03","0","0.00","0","0.00","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","5,311","83","1,562.79","83","1,562.79","0","0.00","0","0.00","0","0.00"
"11369  :  โรงพยาบาลพระแสง","8,579","61","711.04","61","711.04","0","0.00","0","0.00","0","0.00"
"11370  :  โรงพยาบาลพุนพิน","13,932","46","330.18","46","330.18","0","0.00","0","0.00","0","0.00"
"11371  :  โรงพยาบาลชัยบุรี","1,632","74","4,534.31","74","4,534.31","0","0.00","0","0.00","0","0.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","5,764","85","1,474.67","85","1,474.67","0","0.00","0","0.00","0","0.00"
"11654  :  โรงพยาบาลวิภาวดี","1,817","24","1,320.86","24","1,320.86","0","0.00","0","0.00","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","13","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","3,175","43","1,354.33","43","1,354.33","0","0.00","0","0.00","0","0.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","1,106","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","9,844","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10743  :  โรงพยาบาลระนอง","308","802","260,389.61","236","76,623.38","197","63,961.04","172","55,844.16","197","63,961.04"
"11323  :  โรงพยาบาลละอุ่น","578","108","18,685.12","26","4,498.27","33","5,709.34","28","4,844.29","21","3,633.22"
"11372  :  โรงพยาบาลกะเปอร์","4,279","91","2,126.67","33","771.21","30","701.10","13","303.81","15","350.55"
"11373  :  โรงพยาบาลกระบุรี","4,599","363","7,893.02","100","2,174.39","87","1,891.72","94","2,043.92","82","1,783.00"
"11374  :  โรงพยาบาลสุขสำราญ","2,323","67","2,884.20","14","602.67","12","516.57","19","817.91","22","947.05"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","399","0.00","102","0.00","123","0.00","81","0.00","93","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","6,642","106","1,595.90","42","632.34","27","406.50","14","210.78","23","346.28"
"11376  :  โรงพยาบาลท่าแซะ","3,952","465","11,766.19","125","3,162.96","149","3,770.24","104","2,631.58","87","2,201.42"
"11377  :  โรงพยาบาลปะทิว","1,596","167","10,463.66","58","3,634.09","47","2,944.86","20","1,253.13","42","2,631.58"
"11378  :  โรงพยาบาลมาบอำมฤต","5,022","143","2,847.47","24","477.90","32","637.20","47","935.88","40","796.50"
"11379  :  โรงพยาบาลหลังสวน","4,591","299","6,512.74","73","1,590.07","78","1,698.98","65","1,415.81","83","1,807.88"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","4,323","207","4,788.34","40","925.28","52","1,202.87","51","1,179.74","64","1,480.45"
"11381  :  โรงพยาบาลละแม","4,123","112","2,716.47","32","776.13","24","582.10","15","363.81","41","994.42"
"11382  :  โรงพยาบาลพะโต๊ะ","6,154","154","2,502.44","39","633.73","40","649.98","35","568.74","40","649.98"
"11383  :  โรงพยาบาลสวี","4,722","345","7,306.23","85","1,800.08","101","2,138.92","86","1,821.26","73","1,545.96"
"11385  :  โรงพยาบาลทุ่งตะโก","5,001","209","4,179.16","52","1,039.79","58","1,159.77","54","1,079.78","45","899.82"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","4,929","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","954","0.00","259","0.00","247","0.00","220","0.00","228","0.00"
"10745  :  โรงพยาบาลสงขลา","0","754","0.00","216","0.00","203","0.00","170","0.00","165","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","271","0.00","76","0.00","67","0.00","64","0.00","64","0.00"
"11387  :  โรงพยาบาลจะนะ","0","685","0.00","171","0.00","199","0.00","140","0.00","175","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","693","0.00","161","0.00","181","0.00","192","0.00","159","0.00"
"11390  :  โรงพยาบาลเทพา","0","412","0.00","102","0.00","112","0.00","79","0.00","119","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","321","0.00","65","0.00","75","0.00","77","0.00","104","0.00"
"11392  :  โรงพยาบาลระโนด","0","322","0.00","83","0.00","80","0.00","80","0.00","79","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","61","0.00","31","0.00","10","0.00","9","0.00","11","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","435","0.00","110","0.00","95","0.00","110","0.00","120","0.00"
"11395  :  โรงพยาบาลสะเดา","0","225","0.00","60","0.00","58","0.00","45","0.00","62","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","184","0.00","29","0.00","37","0.00","56","0.00","62","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","79","0.00","16","0.00","18","0.00","26","0.00","19","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","112","0.00","31","0.00","27","0.00","28","0.00","26","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","163","0.00","42","0.00","44","0.00","34","0.00","43","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","373","0.00","92","0.00","83","0.00","72","0.00","126","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","128","0.00","31","0.00","48","0.00","22","0.00","27","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","1","0.00","0","0.00","0","0.00","0","0.00","1","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","798","0.00","217","0.00","177","0.00","192","0.00","212","0.00"
"11402  :  โรงพยาบาลควนโดน","4,098","86","2,098.58","14","341.63","11","268.42","29","707.66","32","780.87"
"11403  :  โรงพยาบาลควนกาหลง","3,312","129","3,894.93","38","1,147.34","34","1,026.57","26","785.02","31","935.99"
"11404  :  โรงพยาบาลท่าแพ","0","143","0.00","28","0.00","48","0.00","32","0.00","35","0.00"
"11405  :  โรงพยาบาลละงู","10","613","6,130,000.00","165","1,650,000.00","146","1,460,000.00","197","1,970,000.00","105","1,050,000.00"
