"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"B","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน","A","อัตราต่อแสน"
"11277  :  โรงพยาบาลวัดเพลง","3,103","45","1,450.21","21","676.76","17","547.86","7","225.59","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","9,261","127","1,371.34","52","561.49","51","550.70","24","259.15","0","0.00"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","3,382","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","529","113","21,361.06","32","6,049.15","52","9,829.87","29","5,482.04","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","7,222","494","6,840.21","173","2,395.46","184","2,547.77","137","1,896.98","0","0.00"
"10732  :  โรงพยาบาลมะการักษ์","10,099","307","3,039.90","134","1,326.86","113","1,118.92","60","594.12","0","0.00"
"11278  :  โรงพยาบาลไทรโยค","3,626","165","4,550.47","56","1,544.40","67","1,847.77","42","1,158.30","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","1,245","26","2,088.35","6","481.93","10","803.21","10","803.21","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","7,663","76","991.78","27","352.34","35","456.74","14","182.70","0","0.00"
"11281  :  โรงพยาบาลท่ากระดาน","1,977","50","2,529.08","17","859.89","20","1,011.63","13","657.56","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","9,091","309","3,398.97","112","1,231.99","134","1,473.99","63","692.99","0","0.00"
"11283  :  โรงพยาบาลทองผาภูมิ","7,778","164","2,108.51","58","745.69","54","694.27","52","668.55","0","0.00"
"11284  :  โรงพยาบาลสังขละบุรี","7,641","34","444.97","12","157.05","16","209.40","6","78.52","0","0.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","4,676","90","1,924.72","44","940.98","30","641.57","16","342.17","0","0.00"
"11286  :  โรงพยาบาลเลาขวัญ","3,066","86","2,804.96","44","1,435.09","23","750.16","19","619.70","0","0.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","4,521","73","1,614.69","22","486.62","31","685.69","20","442.38","0","0.00"
"11288  :  โรงพยาบาลสถานพระบารมี","1,959","99","5,053.60","38","1,939.77","43","2,195.00","18","918.84","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","18,453","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","1,385","11","794.22","6","433.21","3","216.61","2","144.40","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","3,809","64","1,680.23","25","656.34","21","551.33","18","472.56","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","2,651","98","3,696.72","26","980.76","43","1,622.03","29","1,093.93","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","17,908","212","1,183.83","94","524.91","73","407.64","45","251.28","0","0.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","7,927","191","2,409.49","79","996.59","83","1,047.05","29","365.84","0","0.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","3,978","247","6,209.15","98","2,463.55","90","2,262.44","59","1,483.16","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","8,075","141","1,746.13","55","681.11","65","804.95","21","260.06","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","3,845","81","2,106.63","33","858.26","37","962.29","11","286.09","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","5,360","108","2,014.93","45","839.55","44","820.90","19","354.48","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","6,614","58","876.93","19","287.27","26","393.11","13","196.55","0","0.00"
"11294  :  โรงพยาบาลสามชุก","8,033","71","883.85","28","348.56","36","448.15","7","87.14","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","13,702","306","2,233.25","134","977.96","126","919.57","46","335.72","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","7,192","34","472.75","10","139.04","17","236.37","7","97.33","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","152","0.00","74","0.00","78","0.00","0","0.00","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","7,775","221","2,842.44","99","1,273.31","63","810.29","59","758.84","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","7,177","40","557.34","15","209.00","18","250.80","7","97.53","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","4,194","76","1,812.11","40","953.74","23","548.40","13","309.97","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","5,088","35","687.89","17","334.12","10","196.54","8","157.23","0","0.00"
"11301  :  โรงพยาบาลบางเลน","7,370","53","719.13","24","325.64","20","271.37","9","122.12","0","0.00"
"11302  :  โรงพยาบาลสามพราน","11,225","162","1,443.21","86","766.15","76","677.06","0","0.00","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","2,628","31","1,179.60","12","456.62","9","342.47","10","380.52","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","1,451","49","3,376.98","15","1,033.77","22","1,516.20","12","827.02","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","33,046","363","1,098.47","133","402.47","154","466.02","76","229.98","0","0.00"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","345","0.00","158","0.00","143","0.00","44","0.00","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","10,539","163","1,546.64","55","521.87","65","616.76","43","408.01","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","4,085","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","216","0.00","114","0.00","80","0.00","22","0.00","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","35","0.00","16","0.00","15","0.00","4","0.00","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","1,512","62","4,100.53","32","2,116.40","21","1,388.89","9","595.24","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","16,248","182","1,120.14","53","326.19","62","381.59","67","412.36","0","0.00"
"11308  :  โรงพยาบาลเขาย้อย","3,575","58","1,622.38","20","559.44","33","923.08","5","139.86","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","1,072","35","3,264.93","18","1,679.10","13","1,212.69","4","373.13","0","0.00"
"11310  :  โรงพยาบาลชะอำ","18,065","130","719.62","55","304.46","56","309.99","19","105.18","0","0.00"
"11311  :  โรงพยาบาลท่ายาง","8,340","129","1,546.76","55","659.47","59","707.43","15","179.86","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","794","79","9,949.62","29","3,652.39","43","5,415.62","7","881.61","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","13,590","22","161.88","9","66.23","11","80.94","2","14.72","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","671","18","2,682.56","7","1,043.22","9","1,341.28","2","298.06","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","115","0.00","28","0.00","58","0.00","29","0.00","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","4,002","77","1,924.04","37","924.54","33","824.59","7","174.91","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","3,923","137","3,492.23","47","1,198.06","52","1,325.52","38","968.65","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","5,524","179","3,240.41","78","1,412.02","53","959.45","48","868.94","0","0.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","188","0.00","70","0.00","96","0.00","22","0.00","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","60","0.00","12","0.00","35","0.00","13","0.00","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","262","0.00","91","0.00","92","0.00","79","0.00","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","6,101","88","1,442.39","33","540.89","34","557.29","21","344.21","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","4,194","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","388","0.00","157","0.00","163","0.00","68","0.00","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","4,234","161","3,802.55","59","1,393.48","53","1,251.77","49","1,157.30","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","4,456","149","3,343.81","52","1,166.97","80","1,795.33","17","381.51","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","4,257","212","4,980.03","83","1,949.73","92","2,161.15","37","869.16","0","0.00"
"11326  :  โรงพยาบาลพิปูน","3,989","26","651.79","15","376.03","10","250.69","1","25.07","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","2,572","197","7,659.41","79","3,071.54","67","2,604.98","51","1,982.89","0","0.00"
"11328  :  โรงพยาบาลชะอวด","5,451","377","6,916.16","131","2,403.23","136","2,494.96","110","2,017.98","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","16,388","623","3,801.56","225","1,372.96","263","1,604.83","135","823.77","0","0.00"
"11330  :  โรงพยาบาลทุ่งสง","3,009","753","25,024.93","288","9,571.29","277","9,205.72","188","6,247.92","0","0.00"
"11331  :  โรงพยาบาลนาบอน","2,925","142","4,854.70","66","2,256.41","53","1,811.97","23","786.32","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","9,364","191","2,039.73","88","939.77","61","651.43","42","448.53","0","0.00"
"11333  :  โรงพยาบาลปากพนัง","1,487","308","20,712.84","113","7,599.19","130","8,742.43","65","4,371.22","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","241","0.00","108","0.00","95","0.00","38","0.00","0","0.00"
"11335  :  โรงพยาบาลสิชล","12,257","650","5,303.09","243","1,982.54","232","1,892.80","175","1,427.76","0","0.00"
"11336  :  โรงพยาบาลขนอม","10,123","46","454.41","22","217.33","16","158.06","8","79.03","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","3,041","187","6,149.29","69","2,268.99","73","2,400.53","45","1,479.78","0","0.00"
"11338  :  โรงพยาบาลบางขัน","5,954","92","1,545.18","21","352.70","38","638.23","33","554.25","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","2,269","65","2,864.70","23","1,013.66","27","1,189.95","15","661.08","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","12,395","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","3,577","80","2,236.51","34","950.52","29","810.74","17","475.26","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","150","0.00","77","0.00","58","0.00","15","0.00","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","2,657","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","10,689","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","25,552","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","3,642","75","2,059.31","38","1,043.38","24","658.98","13","356.95","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","3,661","31","846.76","14","382.41","13","355.09","4","109.26","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","1,725","68","3,942.03","21","1,217.39","30","1,739.13","17","985.51","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","3,778","126","3,335.10","48","1,270.51","52","1,376.39","26","688.19","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10738  :  โรงพยาบาลกระบี่","1","210","21,000,000.00","90","9,000,000.00","62","6,200,000.00","58","5,800,000.00","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","1","91","9,100,000.00","46","4,600,000.00","37","3,700,000.00","8","800,000.00","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","37","0.00","19","0.00","15","0.00","3","0.00","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","134","0.00","65","0.00","51","0.00","18","0.00","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","1","96","9,600,000.00","36","3,600,000.00","33","3,300,000.00","27","2,700,000.00","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","106","0.00","43","0.00","51","0.00","12","0.00","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","129","0.00","37","0.00","52","0.00","40","0.00","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","4","154","3,850,000.00","60","1,500,000.00","54","1,350,000.00","40","1,000,000.00","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","428","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","167","0.00","69","0.00","81","0.00","17","0.00","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","0","338","0.00","124","0.00","135","0.00","79","0.00","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","3,548","15","422.77","5","140.92","6","169.11","4","112.74","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","2,650","48","1,811.32","24","905.66","23","867.92","1","37.74","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","5,863","108","1,842.06","53","903.97","40","682.24","15","255.84","0","0.00"
"11350  :  โรงพยาบาลบางไทร","2,059","16","777.08","6","291.40","7","339.97","3","145.70","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","4,012","31","772.68","23","573.28","8","199.40","0","0.00","0","0.00"
"11353  :  โรงพยาบาลทับปุด","3,547","125","3,524.10","46","1,296.87","53","1,494.22","26","733.01","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","6,734","190","2,821.50","87","1,291.95","68","1,009.80","35","519.75","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","14,642","199","1,359.10","77","525.88","96","655.65","26","177.57","0","0.00"
"11355  :  โรงพยาบาลป่าตอง","13,572","63","464.19","27","198.94","24","176.83","12","88.42","0","0.00"
"11356  :  โรงพยาบาลถลาง","0","233","0.00","88","0.00","116","0.00","29","0.00","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","10,342","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","45","0.00","19","0.00","15","0.00","11","0.00","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","1,474","8","542.74","2","135.69","4","271.37","2","135.69","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","380","0.00","169","0.00","148","0.00","63","0.00","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","1,767","160","9,054.90","70","3,961.52","69","3,904.92","21","1,188.46","0","0.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","430","0.00","165","0.00","164","0.00","101","0.00","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","7,210","75","1,040.22","24","332.87","27","374.48","24","332.87","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","2,275","45","1,978.02","9","395.60","26","1,142.86","10","439.56","0","0.00"
"11360  :  โรงพยาบาลไชยา","3,239","181","5,588.14","53","1,636.31","85","2,624.27","43","1,327.57","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","5,591","91","1,627.62","44","786.98","34","608.12","13","232.52","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","2","197","9,850,000.00","89","4,450,000.00","86","4,300,000.00","22","1,100,000.00","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","2,573","115","4,469.49","42","1,632.34","46","1,787.80","27","1,049.36","0","0.00"
"11364  :  โรงพยาบาลพนม","1,674","96","5,734.77","31","1,851.85","44","2,628.43","21","1,254.48","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","3,330","150","4,504.50","53","1,591.59","51","1,531.53","46","1,381.38","0","0.00"
"11366  :  โรงพยาบาลบ้านนาสาร","0","58","0.00","29","0.00","25","0.00","4","0.00","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","3,370","91","2,700.30","37","1,097.92","26","771.51","28","830.86","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","5,511","149","2,703.68","60","1,088.73","60","1,088.73","29","526.22","0","0.00"
"11369  :  โรงพยาบาลพระแสง","4,945","311","6,289.18","107","2,163.80","131","2,649.14","73","1,476.24","0","0.00"
"11370  :  โรงพยาบาลพุนพิน","13,943","146","1,047.12","62","444.67","51","365.77","33","236.68","0","0.00"
"11371  :  โรงพยาบาลชัยบุรี","1,119","137","12,243.07","43","3,842.72","55","4,915.10","39","3,485.25","0","0.00"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","6,343","263","4,146.30","80","1,261.23","101","1,592.31","82","1,292.76","0","0.00"
"11654  :  โรงพยาบาลวิภาวดี","1,695","118","6,961.65","44","2,595.87","54","3,185.84","20","1,179.94","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","1,956","146","7,464.21","55","2,811.86","72","3,680.98","19","971.37","0","0.00"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","673","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","2,953","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10743  :  โรงพยาบาลระนอง","0","334","0.00","146","0.00","137","0.00","51","0.00","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","597","21","3,517.59","3","502.51","11","1,842.55","7","1,172.53","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","4,478","121","2,702.10","53","1,183.56","50","1,116.57","18","401.97","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","4,164","181","4,346.78","88","2,113.35","49","1,176.75","44","1,056.68","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","1,532","39","2,545.69","18","1,174.93","10","652.74","11","718.02","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","229","0.00","84","0.00","145","0.00","0","0.00","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","7,169","49","683.50","14","195.29","16","223.18","19","265.03","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","2,170","242","11,152.07","80","3,686.64","89","4,101.38","73","3,364.06","0","0.00"
"11377  :  โรงพยาบาลปะทิว","1,539","64","4,158.54","27","1,754.39","29","1,884.34","8","519.82","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","4,906","59","1,202.61","28","570.73","14","285.36","17","346.51","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","4,877","220","4,510.97","76","1,558.34","86","1,763.38","58","1,189.26","0","0.00"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","4,202","77","1,832.46","28","666.35","37","880.53","12","285.58","0","0.00"
"11381  :  โรงพยาบาลละแม","4,652","77","1,655.20","25","537.40","28","601.89","24","515.91","0","0.00"
"11382  :  โรงพยาบาลพะโต๊ะ","6,431","55","855.23","15","233.25","23","357.64","17","264.34","0","0.00"
"11383  :  โรงพยาบาลสวี","4,769","285","5,976.10","104","2,180.75","114","2,390.44","67","1,404.91","0","0.00"
"11385  :  โรงพยาบาลทุ่งตะโก","4,077","78","1,913.17","26","637.72","27","662.25","25","613.20","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","4,793","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","109","0.00","26","0.00","49","0.00","34","0.00","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","235","0.00","69","0.00","101","0.00","65","0.00","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","27","0.00","7","0.00","11","0.00","9","0.00","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","60","0.00","14","0.00","27","0.00","19","0.00","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","335","0.00","125","0.00","134","0.00","76","0.00","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","246","0.00","45","0.00","92","0.00","109","0.00","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","107","0.00","40","0.00","32","0.00","35","0.00","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","150","0.00","36","0.00","60","0.00","54","0.00","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","38","0.00","14","0.00","13","0.00","11","0.00","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","28","0.00","7","0.00","12","0.00","9","0.00","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","8","0.00","3","0.00","4","0.00","1","0.00","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","32","0.00","20","0.00","7","0.00","5","0.00","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","13","0.00","5","0.00","4","0.00","4","0.00","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","9","0.00","3","0.00","3","0.00","3","0.00","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","19","0.00","7","0.00","10","0.00","2","0.00","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","182","0.00","62","0.00","66","0.00","54","0.00","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","5","0.00","4","0.00","0","0.00","1","0.00","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","547","0.00","211","0.00","186","0.00","150","0.00","0","0.00"
"11402  :  โรงพยาบาลควนโดน","4,112","31","753.89","9","218.87","6","145.91","16","389.11","0","0.00"
"11403  :  โรงพยาบาลควนกาหลง","3,481","84","2,413.10","34","976.73","34","976.73","16","459.64","0","0.00"
"11404  :  โรงพยาบาลท่าแพ","0","41","0.00","21","0.00","15","0.00","5","0.00","0","0.00"
"11405  :  โรงพยาบาลละงู","0","144","0.00","54","0.00","61","0.00","29","0.00","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","2,942","42","1,427.60","14","475.87","18","611.83","10","339.90","0","0.00"
"28786  :  โรงพยาบาลมะนัง","2,147","83","3,865.86","37","1,723.33","25","1,164.42","21","978.11","0","0.00"
"10683  :  โรงพยาบาลตรัง","0","423","0.00","172","0.00","180","0.00","71","0.00","0","0.00"
"11407  :  โรงพยาบาลกันตัง","2,792","173","6,196.28","80","2,865.33","74","2,650.43","19","680.52","0","0.00"
"11408  :  โรงพยาบาลย่านตาขาว","5,538","228","4,117.01","89","1,607.08","73","1,318.17","66","1,191.77","0","0.00"
"11409  :  โรงพยาบาลปะเหลียน","0","94","0.00","32","0.00","45","0.00","17","0.00","0","0.00"
"11410  :  โรงพยาบาลสิเกา","3,190","84","2,633.23","34","1,065.83","37","1,159.87","13","407.52","0","0.00"
"11411  :  โรงพยาบาลห้วยยอด","0","550","0.00","217","0.00","184","0.00","149","0.00","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","4,350","186","4,275.86","92","2,114.94","58","1,333.33","36","827.59","0","0.00"
"11413  :  โรงพยาบาลนาโยง","0","176","0.00","81","0.00","76","0.00","19","0.00","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","731","127","17,373.46","57","7,797.54","46","6,292.75","24","3,283.17","0","0.00"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","510","121","23,725.49","46","9,019.61","49","9,607.84","26","5,098.04","0","0.00"
"10747  :  โรงพยาบาลพัทลุง","0","367","0.00","198","0.00","111","0.00","58","0.00","0","0.00"
"11414  :  โรงพยาบาลกงหรา","2,386","57","2,388.94","25","1,047.78","23","963.96","9","377.20","0","0.00"
"11415  :  โรงพยาบาลเขาชัยสน","0","214","0.00","86","0.00","88","0.00","40","0.00","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","5,941","20","336.64","6","100.99","9","151.49","5","84.16","0","0.00"
"11417  :  โรงพยาบาลควนขนุน","0","271","0.00","94","0.00","95","0.00","82","0.00","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","0","136","0.00","45","0.00","47","0.00","44","0.00","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","2,176","61","2,803.31","28","1,286.76","20","919.12","13","597.43","0","0.00"
"11420  :  โรงพยาบาลป่าบอน","2,748","132","4,803.49","54","1,965.07","50","1,819.51","28","1,018.92","0","0.00"
"11421  :  โรงพยาบาลบางแก้ว","0","19","0.00","1","0.00","13","0.00","5","0.00","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","0","160","0.00","53","0.00","58","0.00","49","0.00","0","0.00"
