"โรงพยาบาล","จำนวนประชากรในเขตรับผิดชอบ","จำนวนประชากรสิทธิหลักประกันสุขภาพถ้วนหน้า","จำนวนประชากรสิทธิประกันสังคม","จำนวนประชากรสิทธิข้าราชการ","จำนวนอสม.","จำนวนหลังคาเรือน","จำนวนหมู่บ้าน","จำนวนโรงเรียน","จำนวนนักเรียน","จำนวนศูนย์เด็กเล็ก","จำนวนประชากรอายุ 60 ปี ขึ้นไป","จำนวนประชากรอายุ 0 ถึง 5 ปี","จำนวนอาสาสมัครประจำครอบครัว(อสค.)","จำนวนผู้ช่วยเหลือดูแลผู้สูงอายุที่มีภาวะพึ่งพิง(Caregiver)","จำนวนผู้พิการ","จำนวนผู้รับบริการทั้งหมดที่มารับบริการ(คน)","จำนวนผู้รับบริการทั้งหมดที่มารับบริการ(ครั้ง)","จำนวนผู้ป่วยนอกทั้งหมดที่มารับบริการ(คน)","จำนวนผู้ป่วยนอกทั้งหมดที่มารับบริการ(ครั้ง)"
"10806  :  โรงพยาบาลหันคา","6,566","4,915","742","575","179","4,093","10","3","0","2","1,756","341","0","0","175","36,455","144,610","19,591","68,771"
"27974  :  โรงพยาบาลหนองมะโมง","1,050","754","201","41","5","478","3","2","0","0","275","71","0","1","24","12,803","55,809","7,713","27,464"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10695  :  โรงพยาบาลพระพุทธบาท","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","68,116","261,181","39,481","108,278"
"10807  :  โรงพยาบาลแก่งคอย","12,889","8,041","2,884","1,157","95","5,144","20","1","0","0","2,710","508","0","0","153","87,652","281,841","38,308","106,567"
"10808  :  โรงพยาบาลหนองแค","2,758","1,450","385","115","0","0","0","0","0","0","524","160","0","0","31","105,240","229,499","25,513","59,519"
"10809  :  โรงพยาบาลวิหารแดง","9","1","0","0","0","0","0","0","0","0","1","3","0","0","0","32,419","106,697","17,376","51,383"
"10810  :  โรงพยาบาลหนองแซง","3,398","2,389","529","255","0","1,323","18","3","0","4","935","156","0","1","29","10,505","49,682","6,454","24,924"
"10811  :  โรงพยาบาลบ้านหมอ","5,384","3,217","1,197","469","0","2,951","12","3","0","1","1,399","255","0","0","109","23,137","107,081","12,858","51,957"
"10812  :  โรงพยาบาลดอนพุด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10813  :  โรงพยาบาลหนองโดน","3,702","2,607","774","237","82","1,740","11","3","0","0","978","171","0","0","121","14,127","66,254","8,142","33,829"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","2,716","1,122","561","361","40","1,697","7","3","0","0","577","82","0","0","42","28,467","103,059","14,998","49,253"
"10815  :  โรงพยาบาลมวกเหล็ก","7,302","5,496","650","385","0","4,543","8","5","0","0","1,364","453","0","0","7","29,509","108,215","17,311","51,156"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","3,876","2,584","507","201","28","2,558","5","0","0","0","683","187","0","0","56","23,817","83,092","12,733","40,430"
"11485  :  โรงพยาบาลค่ายอดิศร","6,859","141","30","76","0","2,932","27","1","0","0","615","148","0","0","2","5,900","41,053","3,378","14,851"
"10662  :  โรงพยาบาลชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10817  :  โรงพยาบาลบ้านบึง","28,779","19,126","5,038","839","346","11,064","6","10","0","0","4,525","1,580","0","0","261","158,026","485,024","61,598","169,509"
"10818  :  โรงพยาบาลหนองใหญ่","6,406","4,823","1,238","266","49","1,940","6","4","0","0","1,015","404","0","0","32","53,655","135,173","16,739","42,280"
"10819  :  โรงพยาบาลบางละมุง","24,493","16,110","7,393","287","0","0","0","0","0","0","4,314","700","0","0","30","270,335","726,057","70,832","195,197"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","2,778","1,969","537","148","26","1,545","2","1","0","1","509","134","0","0","37","33,232","97,330","14,655","31,200"
"10821  :  โรงพยาบาลพานทอง","9,326","5,112","3,430","646","0","8,005","10","4","0","0","1,282","433","0","0","44","90,816","278,766","40,848","111,131"
"10822  :  โรงพยาบาลพนัสนิคม","12,001","8,412","2,223","1,243","155","4,612","30","14","0","0","3,099","230","0","0","140","144,616","470,469","60,188","176,118"
"10823  :  โรงพยาบาลแหลมฉบัง","73,137","38,676","30,396","3,167","83","39,748","22","18","0","0","8,668","2,658","0","0","657","167,735","384,577","44,333","103,192"
"10824  :  โรงพยาบาลเกาะสีชัง","3,036","2,425","229","108","69","1,660","7","2","0","1","569","201","0","0","31","9,002","36,194","3,131","12,253"
"10825  :  โรงพยาบาลสัตหีบกม10","32,885","15,811","771","4,066","135","15,776","8","5","0","1","5,121","1,361","0","0","317","80,790","212,068","20,458","54,579"
"10826  :  โรงพยาบาลบ่อทอง","5,362","2,440","2,458","372","80","1,540","13","3","0","0","1,072","225","0","0","42","58,519","196,220","22,231","61,588"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","10,725","8,598","262","353","42","2,017","4","0","0","0","244","58","0","0","9","16,703","53,229","5,273","17,191"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","87,018","36,840","18,092","956","2","53,641","6","10","0","2","11,495","796","0","0","84","283,961","990,439","179,934","499,326"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","12,761","7,934","2,132","765","0","368","2","3","0","2","19","6","0","0","0","76,469","305,433","40,743","135,692"
"28005  :  โรงพยาบาลเมืองพัทยา","22,902","10,116","3,227","17","0","0","0","0","0","0","2,318","1,171","0","0","10","52,028","179,666","32,592","90,671"
"28006  :  โรงพยาบาลเกาะจันทร์","3,848","1,771","154","761","81","1,427","2","4","0","3","548","135","0","1","42","36,032","120,045","17,222","45,602"
"10663  :  โรงพยาบาลระยอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","2,539","2,106","331","102","37","17,213","26","8","0","6","387","109","0","0","25","111,327","275,194","40,969","97,141"
"10828  :  โรงพยาบาลบ้านฉาง","22,996","12,945","2,892","1,027","218","7,296","10","6","0","0","3,735","1,026","0","0","11","43,222","147,706","19,436","60,193"
"10829  :  โรงพยาบาลแกลง","4,431","3,321","631","280","132","7,316","13","12","0","0","892","226","0","0","49","88,503","287,834","48,586","147,262"
"10830  :  โรงพยาบาลวังจันทร์","4,426","3,488","458","276","116","3,199","9","3","0","1","867","226","0","0","18","41,485","124,638","14,500","54,500"
"10831  :  โรงพยาบาลบ้านค่าย","4,889","2,893","1,005","569","132","3,325","7","2","0","1","1,365","112","0","0","4","63,130","185,179","28,547","78,374"
"10832  :  โรงพยาบาลปลวกแดง","34,144","4,045","181","365","113","3,751","9","5","0","0","1,285","1,678","0","0","3","62,949","153,062","30,215","64,129"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","1,976","1,353","78","94","58","1,249","2","2","0","1","425","88","0","0","2","16,210","61,670","8,832","29,756"
"23962  :  โรงพยาบาลนิคมพัฒนา","3,569","2,090","1,037","59","88","2,550","6","10","0","0","620","189","0","0","55","42,765","118,062","18,036","40,403"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10834  :  โรงพยาบาลขลุง","473","358","27","57","0","0","0","0","0","0","198","10","0","0","4","38,160","132,087","18,732","59,243"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10836  :  โรงพยาบาลเขาสุกิม","3,835","2,257","109","199","0","2,449","7","3","0","3","889","248","0","0","118","14,600","55,770","9,200","26,098"
"10837  :  โรงพยาบาลสองพี่น้อง","5,442","4,426","340","381","0","2,850","14","2","0","1","1,322","250","0","0","126","21,593","70,841","9,239","28,290"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","10,962","3,849","1,492","420","156","5,445","9","6","0","5","1,993","443","0","0","164","43,327","146,849","17,953","52,113"
"10839  :  โรงพยาบาลมะขาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10841  :  โรงพยาบาลสอยดาว","21","13","0","0","0","0","0","0","0","0","6","11","0","1","1","40,126","122,333","20,631","51,417"
"10842  :  โรงพยาบาลแก่งหางแมว","7,665","6,378","614","406","89","4,052","11","4","0","4","895","344","0","0","89","27,649","92,430","15,313","39,961"
"10843  :  โรงพยาบาลนายายอาม","2,677","2,111","254","196","45","3,014","8","2","0","2","655","117","0","0","42","30,383","105,309","15,113","42,838"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","4,866","3,976","265","380","71","2,924","8","5","0","2","1,053","126","0","0","61","25,494","86,377","12,328","37,895"
"10696  :  โรงพยาบาลตราด","4,997","1,756","1,132","451","22","3,399","2","3","0","1","1,433","84","0","0","98","103,168","442,406","47,917","169,443"
"10845  :  โรงพยาบาลคลองใหญ่","10,584","7,806","958","740","89","4,886","9","7","0","1","1,913","519","0","1","98","22,062","91,905","9,377","36,487"
"10846  :  โรงพยาบาลเขาสมิง","6,682","5,092","382","557","67","3,821","8","5","0","0","1,413","420","0","0","104","28,371","92,710","13,936","38,896"
"10847  :  โรงพยาบาลบ่อไร่","5,272","4,054","361","429","96","4,110","4","5","0","0","1,331","306","0","2","48","23,151","87,183","12,841","40,141"
"10848  :  โรงพยาบาลแหลมงอบ","4,299","3,370","349","479","43","2,378","7","4","0","0","940","303","0","0","83","18,704","76,857","9,321","38,220"
"10849  :  โรงพยาบาลเกาะกูด","1,395","1,080","175","81","12","657","5","3","0","0","184","103","0","1","1","3,559","14,152","2,630","7,826"
"13816  :  โรงพยาบาลเกาะช้าง","850","601","48","100","4","409","2","1","0","1","196","63","0","1","6","12,528","38,591","5,189","15,717"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10833  :  โรงพยาบาลท่าตะเกียบ","5,218","4,622","401","127","25","1,896","7","3","0","0","839","311","0","0","72","29,701","113,763","14,510","43,391"
"10850  :  โรงพยาบาลบางคล้า","15,402","7,746","3,296","1,623","80","5,535","15","13","0","0","3,269","345","0","0","199","47,940","143,657","17,069","51,997"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10852  :  โรงพยาบาลบางปะกง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10853  :  โรงพยาบาลบ้านโพธิ์","3,099","1,784","510","390","33","1,861","4","2","0","1","723","115","0","0","41","50,617","161,770","16,997","46,517"
"10854  :  โรงพยาบาลพนมสารคาม","10,362","6,676","1,189","1,060","157","6,322","5","6","0","3","2,296","538","0","0","120","68,405","243,529","32,718","97,612"
"10855  :  โรงพยาบาลสนามชัยเขต","4","0","1","2","0","0","0","0","0","0","1","0","0","0","0","47,135","154,204","21,771","56,764"
"10856  :  โรงพยาบาลแปลงยาว","7,941","4,650","2,096","473","46","4,306","5","4","0","0","987","573","0","0","59","49,300","157,287","23,124","58,398"
