"โรงพยาบาล","จำนวนประชากรในเขตรับผิดชอบ","จำนวนประชากรสิทธิหลักประกันสุขภาพถ้วนหน้า","จำนวนประชากรสิทธิประกันสังคม","จำนวนประชากรสิทธิข้าราชการ","จำนวนอสม.","จำนวนหลังคาเรือน","จำนวนหมู่บ้าน","จำนวนโรงเรียน","จำนวนนักเรียน","จำนวนศูนย์เด็กเล็ก","จำนวนประชากรอายุ 60 ปี ขึ้นไป","จำนวนประชากรอายุ 0 ถึง 5 ปี","จำนวนอาสาสมัครประจำครอบครัว(อสค.)","จำนวนผู้ช่วยเหลือดูแลผู้สูงอายุที่มีภาวะพึ่งพิง(Caregiver)","จำนวนผู้พิการ","จำนวนผู้รับบริการทั้งหมดที่มารับบริการ(คน)","จำนวนผู้รับบริการทั้งหมดที่มารับบริการ(ครั้ง)","จำนวนผู้ป่วยนอกทั้งหมดที่มารับบริการ(คน)","จำนวนผู้ป่วยนอกทั้งหมดที่มารับบริการ(ครั้ง)"
"10806  :  โรงพยาบาลหันคา","6,663","5,370","609","655","187","4,222","10","3","0","2","1,658","389","0","0","194","32,506","150,235","23,229","89,211"
"27974  :  โรงพยาบาลหนองมะโมง","1,045","580","389","72","4","487","3","2","0","0","269","80","0","0","25","10,950","59,236","9,339","39,619"
"27975  :  โรงพยาบาลเนินขาม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10661  :  โรงพยาบาลสระบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10695  :  โรงพยาบาลพระพุทธบาท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10807  :  โรงพยาบาลแก่งคอย","13,550","8,332","3,083","1,406","98","5,007","20","1","0","0","2,934","628","0","0","72","58,055","238,360","43,243","143,427"
"10808  :  โรงพยาบาลหนองแค","2,814","1,527","411","150","0","0","0","0","0","0","485","184","0","0","31","24,755","98,685","19,216","65,950"
"10809  :  โรงพยาบาลวิหารแดง","4,753","3,676","795","162","85","2,220","7","5","0","0","837","421","0","0","105","28,280","119,263","21,229","74,968"
"10810  :  โรงพยาบาลหนองแซง","3,697","2,363","760","275","0","1,269","18","3","0","3","900","178","0","0","32","9,995","49,345","7,806","31,701"
"10811  :  โรงพยาบาลบ้านหมอ","5,545","3,199","1,310","422","0","2,873","12","3","0","1","1,353","297","0","0","120","17,926","109,970","14,404","70,162"
"10812  :  โรงพยาบาลดอนพุด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10813  :  โรงพยาบาลหนองโดน","4,047","2,886","859","246","0","1,691","11","3","0","0","934","196","0","0","134","10,758","56,685","8,516","36,324"
"10814  :  โรงพยาบาลเสาไห้เฉลิมพระเกียรติ80พรรษา","2,803","1,093","797","393","40","1,622","7","3","0","0","537","108","0","0","43","24,116","103,391","17,979","72,404"
"10815  :  โรงพยาบาลมวกเหล็ก","8,056","6,216","717","403","0","4,300","8","5","0","0","1,891","515","0","0","3","36,140","127,934","25,681","77,835"
"10816  :  โรงพยาบาลวังม่วงสัทธรรม","3,910","2,515","551","255","27","2,469","5","0","0","0","596","226","0","0","57","23,839","94,332","16,164","57,004"
"11485  :  โรงพยาบาลค่ายอดิศร","8,809","216","51","330","0","2,912","23","1","0","0","716","344","0","0","3","8,612","52,530","6,219","23,651"
"10662  :  โรงพยาบาลชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10817  :  โรงพยาบาลบ้านบึง","29,103","20,082","4,639","1,209","309","10,634","6","10","0","0","4,234","2,009","0","0","286","99,333","339,751","68,962","194,216"
"10818  :  โรงพยาบาลหนองใหญ่","5,994","4,430","1,206","276","50","1,866","6","4","0","0","875","337","0","0","35","32,872","100,042","21,409","60,248"
"10819  :  โรงพยาบาลบางละมุง","29,763","18,155","11,025","382","0","0","0","0","0","0","4,640","1,559","0","0","56","153,289","546,065","106,118","303,052"
"10820  :  โรงพยาบาลวัดญาณสังวราราม","3,111","2,190","556","143","4","1,538","2","1","0","1","474","239","0","0","41","29,740","90,558","20,393","41,799"
"10821  :  โรงพยาบาลพานทอง","9,512","5,257","3,475","656","0","7,964","10","4","0","0","1,341","470","0","0","47","75,146","277,593","54,823","161,176"
"10822  :  โรงพยาบาลพนัสนิคม","11,809","8,272","2,235","1,294","154","4,419","30","14","0","0","2,796","399","0","0","152","91,150","349,007","67,917","209,973"
"10823  :  โรงพยาบาลแหลมฉบัง","72,747","38,440","30,538","3,303","80","38,870","22","18","0","0","7,443","3,538","0","0","675","85,986","274,377","58,189","166,955"
"10824  :  โรงพยาบาลเกาะสีชัง","3,173","2,745","289","121","70","1,517","7","2","0","1","549","236","0","0","24","5,262","38,100","3,973","22,316"
"10825  :  โรงพยาบาลสัตหีบกม10","35,850","20,200","708","4,297","105","15,705","8","5","0","1","4,994","1,575","0","0","338","72,431","203,948","44,487","110,256"
"10826  :  โรงพยาบาลบ่อทอง","4,262","3,025","594","425","81","1,482","12","3","0","0","736","255","0","0","46","34,874","139,470","26,400","78,261"
"11486  :  โรงพยาบาลค่ายนวมินทราชินี","11,193","7,343","839","2,755","56","1,953","4","0","0","0","262","142","0","0","11","10,864","39,338","6,086","20,446"
"11487  :  โรงพยาบาลอาภากรเกียรติวงศ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13754  :  โรงพยาบาลสมเด็จพระบรมราชเทวี ณ ศรีราชา","93,856","39,017","17,341","1,268","4","52,170","6","10","0","2","11,880","1,674","0","0","101","283,834","1,177,870","219,947","815,656"
"13758  :  โรงพยาบาลสมเด็จพระนางเจ้าสิริกิติ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13760  :  โรงพยาบาลมะเร็งชลบุรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13766  :  โรงพยาบาลมหาวิทยาลัยบูรพา","14,351","10,411","2,675","1,253","0","286","2","3","0","2","10","0","0","0","1","62,752","277,095","46,878","148,660"
"28005  :  โรงพยาบาลเมืองพัทยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28006  :  โรงพยาบาลเกาะจันทร์","4,566","2,157","720","1,352","86","1,356","2","4","0","3","530","211","0","0","50","23,773","93,229","19,245","59,473"
"10663  :  โรงพยาบาลระยอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10827  :  โรงพยาบาลเฉลิมพระเกียรติสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี ระยอง","3,868","3,217","497","153","40","16,784","26","8","0","6","429","306","0","0","26","83,848","242,425","54,863","133,127"
"10828  :  โรงพยาบาลบ้านฉาง","23,341","11,986","2,486","912","220","7,193","10","4","0","0","3,368","1,678","0","0","6","46,289","166,340","24,763","80,117"
"10829  :  โรงพยาบาลแกลง","4,765","3,650","476","255","77","7,223","13","12","0","0","807","313","0","0","55","70,569","260,065","54,894","173,852"
"10830  :  โรงพยาบาลวังจันทร์","4,624","3,797","358","277","79","2,997","9","3","0","1","810","295","0","0","10","24,829","112,956","18,238","71,280"
"10831  :  โรงพยาบาลบ้านค่าย","6,018","3,551","753","622","129","3,231","7","2","0","1","1,355","145","0","0","2","49,695","166,318","36,359","102,405"
"10832  :  โรงพยาบาลปลวกแดง","28,555","4,010","86","395","116","3,751","9","4","0","0","1,011","1,938","0","0","4","62,399","191,462","42,466","98,551"
"22734  :  โรงพยาบาลเขาชะเมา เฉลิมพระเกียรติ 80 พรรษา","1,589","1,410","3","2","45","1,226","2","2","0","1","301","106","0","0","1","13,366","61,039","10,359","37,960"
"23962  :  โรงพยาบาลนิคมพัฒนา","3,460","1,790","1,065","22","90","2,311","6","10","0","0","538","145","0","0","61","30,354","98,477","21,382","50,453"
"10664  :  โรงพยาบาลพระปกเกล้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10834  :  โรงพยาบาลขลุง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10835  :  โรงพยาบาลท่าใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10836  :  โรงพยาบาลเขาสุกิม","3,840","2,348","114","204","0","2,323","7","3","0","3","834","275","0","0","136","15,709","59,601","10,798","30,881"
"10837  :  โรงพยาบาลสองพี่น้อง","5,476","4,282","379","445","0","2,746","14","2","0","1","1,202","302","0","0","140","17,608","69,762","11,983","40,488"
"10838  :  โรงพยาบาลโป่งน้ำร้อน","11,582","4,110","1,677","385","156","5,172","9","6","0","5","2,054","670","0","0","180","37,044","121,917","21,201","58,996"
"10839  :  โรงพยาบาลมะขาม","1,304","779","131","110","39","562","4","1","0","1","285","74","0","0","22","27,724","99,203","17,017","51,782"
"10840  :  โรงพยาบาลแหลมสิงห์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10841  :  โรงพยาบาลสอยดาว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10842  :  โรงพยาบาลแก่งหางแมว","6,108","5,017","520","412","0","3,924","11","4","0","4","715","353","0","0","77","25,579","98,885","17,729","52,319"
"10843  :  โรงพยาบาลนายายอาม","2,601","2,122","242","194","43","2,801","8","2","0","1","573","89","0","0","45","25,397","102,856","19,208","62,491"
"10844  :  โรงพยาบาลเขาคิชฌกูฏ","4,941","4,237","184","305","57","2,763","8","5","0","2","1,029","202","0","0","74","24,016","84,734","15,798","50,066"
"10696  :  โรงพยาบาลตราด","6,042","2,062","1,448","526","35","3,769","2","3","0","1","1,543","166","0","0","109","89,440","439,061","57,248","223,285"
"10845  :  โรงพยาบาลคลองใหญ่","11,218","8,274","1,042","807","91","9,184","9","7","0","1","1,967","541","0","1","109","21,866","101,284","12,884","55,263"
"10846  :  โรงพยาบาลเขาสมิง","6,337","5,005","295","559","66","3,679","8","5","0","0","1,266","449","0","0","104","23,490","84,345","16,920","49,105"
"10847  :  โรงพยาบาลบ่อไร่","5,028","3,995","326","427","101","3,964","4","5","0","0","1,118","390","0","2","44","23,803","97,074","17,002","59,499"
"10848  :  โรงพยาบาลแหลมงอบ","3,837","3,052","280","464","44","2,353","7","4","0","0","812","299","0","0","80","13,649","82,210","10,790","59,034"
"10849  :  โรงพยาบาลเกาะกูด","1,258","985","177","77","13","623","5","3","0","0","161","92","0","3","1","5,277","19,263","4,327","11,898"
"13816  :  โรงพยาบาลเกาะช้าง","799","615","88","73","2","354","2","1","0","1","156","68","0","1","5","11,497","37,297","7,653","21,198"
"10697  :  โรงพยาบาลพุทธโสธร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10833  :  โรงพยาบาลท่าตะเกียบ","4,340","3,959","290","74","21","1,802","7","2","0","0","626","348","0","0","70","24,849","115,514","19,116","64,236"
"10850  :  โรงพยาบาลบางคล้า","15,547","7,770","3,364","1,637","81","5,467","15","14","0","0","2,956","580","0","0","207","33,204","133,993","22,006","76,403"
"10851  :  โรงพยาบาลบางน้ำเปรี้ยว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10852  :  โรงพยาบาลบางปะกง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10853  :  โรงพยาบาลบ้านโพธิ์","3,004","1,824","527","340","33","1,854","4","4","0","1","646","149","0","0","43","31,485","121,294","22,624","62,697"
"10854  :  โรงพยาบาลพนมสารคาม","10,576","7,116","1,177","971","123","6,063","5","6","0","3","2,133","328","0","0","131","59,622","243,453","42,060","134,162"
"10855  :  โรงพยาบาลสนามชัยเขต","5,399","3,937","526","665","21","2,433","6","6","0","0","892","383","0","0","82","42,495","142,006","29,652","81,454"
"10856  :  โรงพยาบาลแปลงยาว","7,118","4,624","1,921","419","46","3,840","5","4","0","0","865","652","0","0","66","39,753","141,472","27,332","78,209"
